1,6,11
0,322,8
3,346,8
8,35,8
9,96,8
2,24,12
3,485,12
5,49,12
6,64,12
8,175,12
3,676,18
6,15,18
7,108,18
1,280,0
3,9,0
4,324,0
7,77,0
8,86,0
9,20,0
0,28,11
1,579,11
4,51,11
5,1,11
6,140,11
1,77,19
4,14,19
5,202,19
6,25,19
7,285,19
8,1,19
9,192,19
0,280,4
1,3,4
2,202,4
3,77,4
5,232,4
7,1,4
9,3,4
0,60,12
1,276,12
2,19,12
3,39,12
5,1,12
6,401,12
8,1,12
1,105,2
3,3,2
4,53,2
6,3,2
8,634,2
1,8,13
2,210,13
4,318,13
7,193,13
8,67,13
9,2,13
2,5,8
3,567,8
4,3,8
6,211,8
8,12,8
1,3,6
2,509,6
4,261,6
5,18,6
7,5,6
9,1,6
0,41,3
2,22,3
6,55,3
7,17,3
8,623,3
9,39,3
1,27,15
2,300,15
3,8,15
6,12,15
7,110,15
8,163,15
9,176,15
0,16,7
4,516,7
5,28,7
8,239,7
2,93,9
3,121,9
4,244,9
6,108,9
7,36,9
8,196,9
0,567,1
6,1,1
7,1,1
8,227,1
1,200,0
2,16,0
3,564,0
4,4,0
6,4,0
8,2,0
9,9,0
1,732,17
4,48,17
6,12,17
8,4,17
9,3,17
0,1,18
1,16,18
2,6,18
3,456,18
4,5,18
5,6,18
6,307,18
0,4,11
2,380,11
5,394,11
6,8,11
7,11,11
1,3,5
2,19,5
3,59,5
6,4,5
7,706,5
8,8,5
0,180,16
1,146,16
4,122,16
5,53,16
7,296,16
2,4,10
3,590,10
4,4,10
6,1,10
8,15,10
9,183,10
0,4,14
4,2,14
8,12,14
9,780,14
0,9,7
1,27,7
3,102,7
5,3,7
6,414,7
7,243,7
0,64,14
3,8,14
6,728,14
0,603,17
1,14,17
2,84,17
7,2,17
9,95,17
0,200,0
2,19,0
7,510,0
9,68,0
1,3,11
2,371,11
6,13,11
7,377,11
9,34,11
4,375,16
5,27,16
9,396,16
0,132,10
1,8,10
3,7,10
4,249,10
6,18,10
7,382,10
0,4,4
2,157,4
3,18,4
4,613,4
5,5,4
0,3,5
1,416,5
6,9,5
9,368,5
1,532,2
3,245,2
4,4,2
7,16,2
0,82,12
4,40,12
5,50,12
7,249,12
8,284,12
9,92,12
1,404,9
2,49,9
4,216,9
5,2,9
6,80,9
7,7,9
8,15,9
9,25,9
1,5,1
4,216,1
7,268,1
8,276,1
9,34,1
0,14,19
1,2,19
4,17,19
6,23,19
8,496,19
9,245,19
2,214,6
4,44,6
5,138,6
6,28,6
7,32,6
8,341,6
0,3,13
1,785,13
9,11,13
0,512,3
2,284,3
3,4,3
0,25,8
1,278,8
5,27,8
8,9,8
9,458,8
0,20,15
2,6,15
5,16,15
6,733,15
7,23,15
2,124,18
4,413,18
5,91,18
9,169,18
4,768,7
5,9,7
7,19,7
9,1,7
1,112,14
4,125,14
5,290,14
7,229,14
9,41,14
1,1,6
5,9,6
7,14,6
8,56,6
9,717,6
0,785,19
9,13,19
1,6,13
3,154,13
4,23,13
5,452,13
6,5,13
8,158,13
1,190,18
3,4,18
5,332,18
7,270,18
8,1,18
4,362,9
6,10,9
7,314,9
8,3,9
9,109,9
1,5,4
3,137,4
4,365,4
9,289,4
2,2,8
3,364,8
5,240,8
8,189,8
9,1,8
1,18,15
4,47,15
6,701,15
7,7,15
8,24,15
0,1,11
1,27,11
5,105,11
6,605,11
9,59,11
2,6,17
3,45,17
5,150,17
6,596,17
2,2,2
4,1,2
6,794,2
0,1,0
2,65,0
3,22,0
4,2,0
5,18,0
7,417,0
9,272,0
0,143,1
1,207,1
3,200,1
4,50,1
8,114,1
9,84,1
0,12,16
1,2,16
2,32,16
4,69,16
5,16,16
6,272,16
7,383,16
8,11,16
0,66,10
1,94,10
2,72,10
3,387,10
6,8,10
8,170,10
1,752,12
3,41,12
9,3,12
1,8,3
3,736,3
6,33,3
8,20,3
0,556,5
1,19,5
5,156,5
6,2,5
8,4,5
9,60,5
1,450,16
3,4,16
4,309,16
5,1,16
6,8,16
8,25,16
3,2,10
5,154,10
6,8,10
7,31,10
8,603,10
0,6,9
1,660,9
3,2,9
4,85,9
7,45,9
0,80,1
1,28,1
2,192,1
4,36,1
5,332,1
9,128,1
3,264,8
4,95,8
6,28,8
7,168,8
8,243,8
0,80,17
7,20,17
8,700,17
0,100,12
2,227,12
4,3,12
6,59,12
8,124,12
9,286,12
0,87,3
4,10,3
5,652,3
6,43,3
7,2,3
8,3,3
1,131,13
5,654,13
8,14,13
1,8,19
2,4,19
3,487,19
4,5,19
5,16,19
6,24,19
7,219,19
8,28,19
9,4,19
0,636,11
1,16,11
7,147,11
1,142,5
4,54,5
5,38,5
6,564,5
2,1,6
3,449,6
4,4,6
7,343,6
0,7,0
1,540,0
2,86,0
4,12,0
5,146,0
6,7,0
1,237,14
2,1,14
7,148,14
8,12,14
9,398,14
1,132,7
2,623,7
4,40,7
8,3,7
0,85,2
2,1,2
4,291,2
6,4,2
8,1,2
9,415,2
1,20,4
2,16,4
3,28,4
4,389,4
5,167,4
6,68,4
7,56,4
8,28,4
9,24,4
0,2,15
1,16,15
2,60,15
3,60,15
5,4,15
7,131,15
8,523,15
1,473,18
3,31,18
4,8,18
7,144,18
8,125,18
9,16,18
1,375,14
3,113,14
5,307,14
8,3,14
2,673,8
3,45,8
6,56,8
7,4,8
8,19,8
4,60,13
5,558,13
7,57,13
8,121,13
5,5,4
6,45,4
8,748,4
0,196,6
1,364,6
2,231,6
8,8,6
0,29,10
1,31,10
2,692,10
3,15,10
4,28,10
6,3,10
4,178,11
5,13,11
7,2,11
8,463,11
9,142,11
0,84,5
1,3,5
2,272,5
4,22,5
5,156,5
6,16,5
7,14,5
8,225,5
9,4,5
0,400,2
1,280,2
3,3,2
5,16,2
6,92,2
8,6,2
0,1,1
2,10,1
5,750,1
7,2,1
9,35,1
0,251,0
1,267,0
2,132,0
5,141,0
7,5,0
9,2,0
0,32,17
1,354,17
2,22,17
3,3,17
5,7,17
6,28,17
7,190,17
9,162,17
1,357,12
2,33,12
3,4,12
5,2,12
6,12,12
7,389,12
2,27,19
4,32,19
6,719,19
8,21,19
0,660,16
1,31,16
3,8,16
4,12,16
7,8,16
8,77,16
9,1,16
1,83,7
2,605,7
4,51,7
8,59,7
0,3,15
2,412,15
5,33,15
9,351,15
0,516,18
1,145,18
4,4,18
6,2,18
7,131,18
1,1,9
5,115,9
6,475,9
8,208,9
4,87,3
6,110,3
8,582,3
9,19,3
0,2,14
3,424,14
5,286,14
6,1,14
8,4,14
9,80,14
0,448,6
3,56,6
5,36,6
7,4,6
9,253,6
0,96,15
3,292,15
5,280,15
6,4,15
7,104,15
8,20,15
0,3,18
2,736,18
3,1,18
5,2,18
7,12,18
9,43,18
1,2,4
3,616,4
5,9,4
7,170,4
2,169,5
3,604,5
7,21,5
9,4,5
3,192,11
4,4,11
5,3,11
6,568,11
8,22,11
9,8,11
0,82,2
1,710,2
3,7,2
1,413,7
3,2,7
8,242,7
9,141,7
0,564,8
2,222,8
6,9,8
9,3,8
1,8,3
2,20,3
4,14,3
5,250,3
8,505,3
2,93,19
4,28,19
5,24,19
7,104,19
9,550,19
0,8,0
5,791,0
0,1,10
1,131,10
4,72,10
6,460,10
7,9,10
9,124,10
1,77,1
3,115,1
5,338,1
6,79,1
8,189,1
0,44,16
2,1,16
3,300,16
5,2,16
6,446,16
7,4,16
0,13,12
2,208,12
4,422,12
5,155,12
1,28,13
2,32,13
4,7,13
5,448,13
6,268,13
7,6,13
8,8,13
4,171,17
7,625,17
9,3,17
1,8,9
2,64,9
3,24,9
4,341,9
5,12,9
6,17,9
7,328,9
9,1,9
1,310,1
4,7,1
7,207,1
9,275,1
1,16,17
2,514,17
3,145,17
7,15,17
8,98,17
9,8,17
0,8,12
3,573,12
4,8,12
6,12,12
7,144,12
9,52,12
0,689,18
3,4,18
4,8,18
5,15,18
7,82,18
0,264,9
1,22,9
2,46,9
4,40,9
7,427,9
0,52,4
2,36,4
6,355,4
8,356,4
0,27,16
3,1,16
4,1,16
6,28,16
7,741,16
2,30,8
4,612,8
5,108,8
7,48,8
2,16,2
3,3,2
5,36,2
6,5,2
8,500,2
9,238,2
1,26,13
2,117,13
4,151,13
7,400,13
8,72,13
9,32,13
1,210,7
4,1,7
6,114,7
7,472,7
0,243,19
2,385,19
7,12,19
9,158,19
0,633,0
2,22,0
4,4,0
5,124,0
6,7,0
9,7,0
0,112,3
2,669,3
3,5,3
6,11,3
9,1,3
2,196,11
3,232,11
6,12,11
7,27,11
9,331,11
0,764,15
1,7,15
3,18,15
8,7,15
9,2,15
0,6,6
1,38,6
3,21,6
4,12,6
7,682,6
8,4,6
9,32,6
0,139,5
1,244,5
3,400,5
6,1,5
7,15,5
0,16,14
1,456,14
2,88,14
5,176,14
6,53,14
8,8,14
1,707,10
6,3,10
7,89,10
2,3,12
4,568,12
5,22,12
6,148,12
8,57,12
0,625,16
1,7,16
3,112,16
4,50,16
9,4,16
0,16,13
6,544,13
7,224,13
8,13,13
2,31,15
4,10,15
5,338,15
6,413,15
7,4,15
2,2,11
4,548,11
5,236,11
6,12,11
2,654,14
3,6,14
4,1,14
5,112,14
6,17,14
8,8,14
4,4,7
9,796,7
2,374,17
3,419,17
5,5,17
4,5,5
5,497,5
7,291,5
9,4,5
1,21,19
3,100,19
5,571,19
6,2,19
7,103,19
1,17,18
5,1,18
6,60,18
7,688,18
9,30,18
1,52,2
2,730,2
5,16,2
0,163,1
2,205,1
9,431,1
1,116,3
4,165,3
8,508,3
9,10,3
1,20,8
2,760,8
7,20,8
0,12,9
1,24,9
2,303,9
3,3,9
4,36,9
6,105,9
8,316,9
0,142,4
2,582,4
5,38,4
6,2,4
9,33,4
2,4,0
4,4,0
5,7,0
7,530,0
8,16,0
9,237,0
2,488,6
6,311,6
4,269,10
5,339,10
7,13,10
9,176,10
0,37,4
1,37,4
4,23,4
6,192,4
9,507,4
1,2,2
2,100,2
3,89,2
5,31,2
6,8,2
7,563,2
9,4,2
2,224,15
3,32,15
8,542,15
1,5,16
2,23,16
3,532,16
5,208,16
7,28,16
0,80,13
1,212,13
5,10,13
6,313,13
8,2,13
9,180,13
0,250,3
3,20,3
7,78,3
8,2,3
9,448,3
0,363,1
2,337,1
3,56,1
7,30,1
9,12,1
1,2,6
3,732,6
4,6,6
5,25,6
7,20,6
8,3,6
9,8,6
0,33,9
2,314,9
4,253,9
5,1,9
8,196,9
0,9,10
3,1,10
4,73,10
5,398,10
8,156,10
9,160,10
1,19,11
2,131,11
3,188,11
6,165,11
8,253,11
9,41,11
0,4,18
1,6,18
3,28,18
4,388,18
7,312,18
8,8,18
9,51,18
0,3,14
1,194,14
5,602,14
3,799,0
1,1,12
4,16,12
5,782,12
0,4,19
1,503,19
2,3,19
3,14,19
4,3,19
6,159,19
7,55,19
9,57,19
0,520,7
2,109,7
4,24,7
7,46,7
9,98,7
0,250,5
1,68,5
2,1,5
5,304,5
8,174,5
0,716,8
1,23,8
2,2,8
6,58,8
1,4,17
2,36,17
6,9,17
8,229,17
9,519,17
2,45,17
3,3,17
5,748,17
8,1,17
1,1,7
5,12,7
6,32,7
7,14,7
9,738,7
4,28,12
6,3,12
7,768,12
0,26,6
2,7,6
4,3,6
6,115,6
7,20,6
8,627,6
0,3,1
5,21,1
8,775,1
2,754,19
5,20,19
6,21,19
7,2,19
0,7,13
1,609,13
4,143,13
5,15,13
6,17,13
8,6,13
0,2,5
1,125,5
5,310,5
6,360,5
9,1,5
0,28,18
3,604,18
7,53,18
9,113,18
0,57,2
2,22,2
3,65,2
5,631,2
7,21,2
8,1,2
5,52,0
6,747,0
1,96,9
2,4,9
3,69,9
4,18,9
6,612,9
1,28,16
2,161,16
3,183,16
6,427,16
4,611,14
6,84,14
7,104,14
0,136,8
3,663,8
1,658,10
3,42,10
5,3,10
6,12,10
8,54,10
9,28,10
4,10,11
5,754,11
6,2,11
7,32,11
2,63,3
4,48,3
7,372,3
8,17,3
9,296,3
0,107,15
2,1,15
3,32,15
5,56,15
6,603,15
2,2,4
4,236,4
6,54,4
7,43,4
8,384,4
9,79,4
0,127,8
3,4,8
5,54,8
7,6,8
8,4,8
9,602,8
3,10,16
5,28,16
7,5,16
8,755,16
0,54,9
1,10,9
2,20,9
4,15,9
5,106,9
6,478,9
7,4,9
8,110,9
2,791,10
6,7,10
7,1,10
0,3,5
1,559,5
4,224,5
9,13,5
0,55,3
1,4,3
5,715,3
7,21,3
9,2,3
0,73,0
2,128,0
3,74,0
5,8,0
6,515,0
1,177,19
3,377,19
4,171,19
6,14,19
8,1,19
9,57,19
0,4,4
2,143,4
4,495,4
5,4,4
6,152,4
1,440,14
2,28,14
3,134,14
5,128,14
6,46,14
7,1,14
8,15,14
9,5,14
0,27,2
1,485,2
2,31,2
6,224,2
8,16,2
9,15,2
0,3,15
1,161,15
3,64,15
4,496,15
6,73,15
6,52,1
7,451,1
9,295,1
7,783,17
8,12,17
9,4,17
0,465,12
1,3,12
2,32,12
4,76,12
5,144,12
7,2,12
9,75,12
0,192,6
4,503,6
6,5,6
7,88,6
8,9,6
9,1,6
0,17,7
1,83,7
3,502,7
4,140,7
5,32,7
6,15,7
7,8,7
0,97,11
1,4,11
5,90,11
6,3,11
7,301,11
8,253,11
9,48,11
1,32,13
3,18,13
4,682,13
9,64,13
2,128,18
3,556,18
4,1,18
6,68,18
9,44,18
3,164,19
5,622,19
6,2,19
8,1,19
9,8,19
0,1,11
1,111,11
2,636,11
3,8,11
4,41,11
9,1,11
2,371,7
3,4,7
5,98,7
8,91,7
9,235,7
0,95,5
2,215,5
5,168,5
6,312,5
7,8,5
2,1,12
3,110,12
7,36,12
8,563,12
9,88,12
0,2,18
5,796,18
2,472,1
3,225,1
4,2,1
5,95,1
6,3,1
0,8,8
3,7,8
4,10,8
5,514,8
8,109,8
9,149,8
0,119,2
2,3,2
5,4,2
6,334,2
8,13,2
9,323,2
0,100,13
1,2,13
2,150,13
3,134,13
5,4,13
7,103,13
9,304,13
2,4,17
3,2,17
4,11,17
7,564,17
9,218,17
2,119,16
5,640,16
6,1,16
7,38,16
0,16,4
1,128,4
4,418,4
5,100,4
8,130,4
9,6,4
2,277,3
3,1,3
5,515,3
7,4,3
9,1,3
1,1,9
2,535,9
3,35,9
6,1,9
7,7,9
8,203,9
9,16,9
1,2,15
2,192,15
9,605,15
3,26,0
4,742,0
9,29,0
1,20,10
2,621,10
5,92,10
8,33,10
9,32,10
0,36,14
1,30,14
2,61,14
3,16,14
4,42,14
5,135,14
7,444,14
8,32,14
1,7,6
2,1,6
3,75,6
5,208,6
6,506,6
8,1,6
1,50,14
3,321,14
4,420,14
8,7,14
0,96,1
1,275,1
2,22,1
3,3,1
7,2,1
8,400,1
0,213,19
3,312,19
4,20,19
5,124,19
6,88,19
9,41,19
1,34,7
2,164,7
3,203,7
4,397,7
0,95,5
1,48,5
2,149,5
5,28,5
6,276,5
7,63,5
8,137,5
0,34,13
1,706,13
3,2,13
5,56,13
2,57,4
3,13,4
4,47,4
6,435,4
7,1,4
9,244,4
0,600,17
2,17,17
3,4,17
4,168,17
6,4,17
7,1,17
9,3,17
0,8,2
1,1,2
2,381,2
4,31,2
5,216,2
9,161,2
1,91,12
3,19,12
4,340,12
6,157,12
7,175,12
9,16,12
1,17,16
2,768,16
5,2,16
7,10,16
1,61,8
3,16,8
4,592,8
6,100,8
7,29,8
0,339,9
2,20,9
3,6,9
4,58,9
6,376,9
0,1,6
4,1,6
5,219,6
7,138,6
9,438,6
0,2,3
1,113,3
3,75,3
4,52,3
6,145,3
7,124,3
8,11,3
9,275,3
0,187,15
1,80,15
3,1,15
4,396,15
5,132,15
8,1,15
0,51,18
1,726,18
4,4,18
5,8,18
6,8,18
0,19,11
3,10,11
6,770,11
4,8,0
5,169,0
7,614,0
8,7,0
0,43,10
5,166,10
6,3,10
7,4,10
8,137,10
9,444,10
1,681,18
2,13,18
6,100,18
8,2,18
9,2,18
1,109,4
4,351,4
5,336,4
9,2,4
0,116,13
2,124,13
3,112,13
5,13,13
6,400,13
8,32,13
0,7,16
1,7,16
3,715,16
7,62,16
9,7,16
0,122,14
3,56,14
4,36,14
7,584,14
0,10,8
1,4,8
3,437,8
5,17,8
7,80,8
9,249,8
0,38,11
1,203,11
3,244,11
4,14,11
5,16,11
9,283,11
0,48,17
3,169,17
4,4,17
9,576,17
1,13,0
3,19,0
4,1,0
5,14,0
6,33,0
7,108,0
8,608,0
3,28,2
7,10,2
8,760,2
1,498,6
4,284,6
7,1,6
8,12,6
9,1,6
0,5,15
3,732,15
7,8,15
9,54,15
4,4,1
7,792,1
8,3,1
1,6,12
4,413,12
6,375,12
7,4,12
3,55,9
4,3,9
5,3,9
6,14,9
8,724,9
1,78,10
2,32,10
3,160,10
4,22,10
6,485,10
8,20,10
0,179,19
1,12,19
3,3,19
5,166,19
6,2,19
7,1,19
8,12,19
9,422,19
1,415,5
3,51,5
4,26,5
6,285,5
8,21,5
1,123,3
2,11,3
3,24,3
5,125,3
6,134,3
7,90,3
8,288,3
9,2,3
4,614,7
6,178,7
7,3,7
9,2,7
1,51,9
4,1,9
5,41,9
6,411,9
7,188,9
8,102,9
9,4,9
1,25,19
2,521,19
3,52,19
4,76,19
5,68,19
6,1,19
7,23,19
8,4,19
9,28,19
0,140,2
1,2,2
3,62,2
7,526,2
8,68,2
0,107,7
1,46,7
2,568,7
7,19,7
8,56,7
0,188,1
2,4,1
3,52,1
5,102,1
6,47,1
8,405,1
0,231,12
1,128,12
5,7,12
6,259,12
8,124,12
9,48,12
0,236,3
1,466,3
7,97,3
1,84,17
2,438,17
3,1,17
6,1,17
7,274,17
1,410,11
2,8,11
3,159,11
4,13,11
7,28,11
9,180,11
2,12,4
3,44,4
4,78,4
7,2,4
8,663,4
1,584,0
3,79,0
5,58,0
8,77,0
0,133,5
2,65,5
3,479,5
4,34,5
5,39,5
7,16,5
9,32,5
4,4,13
5,792,13
6,1,13
0,329,8
2,113,8
3,12,8
4,16,8
5,1,8
6,226,8
7,100,8
1,414,10
2,25,10
5,197,10
8,161,10
1,516,14
2,1,14
3,20,14
4,218,14
5,20,14
7,12,14
8,8,14
9,1,14
0,47,6
2,4,6
4,2,6
5,14,6
7,700,6
8,31,6
0,32,16
3,50,16
5,232,16
8,484,16
0,22,15
5,1,15
6,31,15
8,639,15
9,105,15
1,80,18
4,4,18
5,153,18
6,329,18
7,108,18
9,123,18
1,5,9
6,16,9
7,774,9
9,3,9
0,16,4
2,4,4
3,721,4
7,47,4
8,10,4
2,43,17
3,19,17
5,292,17
6,8,17
7,213,17
9,223,17
1,216,12
2,572,12
8,11,12
1,164,11
2,1,11
4,2,11
5,199,11
6,32,11
8,61,11
9,336,11
2,361,3
3,67,3
8,368,3
0,395,15
1,44,15
7,354,15
8,5,15
0,304,2
1,40,2
2,116,2
4,322,2
7,17,2
0,549,0
1,52,0
3,5,0
5,80,0
6,111,0
0,290,7
2,32,7
5,468,7
6,8,7
1,9,5
2,13,5
4,437,5
8,332,5
9,7,5
0,235,19
3,28,19
4,536,19
0,32,18
3,7,18
6,15,18
7,709,18
9,36,18
0,80,6
1,56,6
4,6,6
7,2,6
8,648,6
9,5,6
1,9,1
2,295,1
3,61,1
6,433,1
0,124,8
3,6,8
5,12,8
6,634,8
7,15,8
8,5,8
0,481,14
4,36,14
5,239,14
6,41,14
6,420,13
8,379,13
0,704,10
2,40,10
4,10,10
7,2,10
8,42,10
0,250,16
3,2,16
4,68,16
5,12,16
6,95,16
7,371,16
0,72,14
2,4,14
4,8,14
6,22,14
9,691,14
0,9,3
1,12,3
2,1,3
3,3,3
4,232,3
5,326,3
9,214,3
2,306,4
3,63,4
4,430,4
0,4,9
5,7,9
6,220,9
8,546,9
9,22,9
0,99,2
1,581,2
3,112,2
7,6,2
5,48,0
8,401,0
9,348,0
0,114,1
3,568,1
4,4,1
5,5,1
6,103,1
8,4,1
0,42,11
1,35,11
4,448,11
5,248,11
8,25,11
1,388,12
2,1,12
3,1,12
4,367,12
5,32,12
8,8,12
0,551,13
2,3,13
4,2,13
8,243,13
0,119,5
2,276,5
3,13,5
6,17,5
7,373,5
0,1,6
1,454,6
6,14,6
7,207,6
8,122,6
0,736,7
3,18,7
7,45,7
2,60,18
5,736,18
8,3,18
2,10,16
4,609,16
7,176,16
8,2,16
0,192,15
1,38,15
2,5,15
4,11,15
7,552,15
0,716,8
4,1,8
8,80,8
1,72,10
4,32,10
5,3,10
7,173,10
8,496,10
9,22,10
4,39,17
5,748,17
7,6,17
8,2,17
9,3,17
1,7,19
2,201,19
7,134,19
8,341,19
9,114,19
0,407,7
1,56,7
4,183,7
5,30,7
7,99,7
8,16,7
9,7,7
1,724,8
2,7,8
3,36,8
4,2,8
6,21,8
7,8,8
1,143,14
4,92,14
5,544,14
9,19,14
0,46,11
1,3,11
2,31,11
3,1,11
4,1,11
6,712,11
9,3,11
1,1,19
3,1,19
4,7,19
5,225,19
6,132,19
8,432,19
2,171,5
3,204,5
5,16,5
6,40,5
7,361,5
8,4,5
3,9,12
4,20,12
5,29,12
6,291,12
8,448,12
0,4,10
1,755,10
6,20,10
8,20,10
0,176,13
4,148,13
5,174,13
7,283,13
8,16,13
0,9,9
1,5,9
4,2,9
5,781,9
0,60,15
2,4,15
3,131,15
4,31,15
5,19,15
7,39,15
9,513,15
2,316,4
6,34,4
8,164,4
9,285,4
0,32,3
1,2,3
3,12,3
6,143,3
7,238,3
8,370,3
0,79,16
2,3,16
3,325,16
4,97,16
5,12,16
8,281,16
0,9,1
3,2,1
4,164,1
7,622,1
0,5,18
1,220,18
2,1,18
3,174,18
5,8,18
7,36,18
8,349,18
9,2,18
5,7,6
6,56,6
8,13,6
9,723,6
0,55,17
3,229,17
6,438,17
8,75,17
0,27,2
2,267,2
4,20,2
5,331,2
9,153,2
2,28,0
5,343,0
8,424,0
9,3,0
0,38,14
1,82,14
2,668,14
4,9,14
2,144,1
3,1,1
4,59,1
6,1,1
