Valor,Contagem
7,32
8,98
9,80
Valor,Contagem
0,14
1,22
2,105
3,80
4,80
5,148
6,85
7,75
8,72
9,115
Valor,Contagem
0,80
1,72
2,27
3,63
4,151
5,25
6,132
7,54
8,105
9,86
Valor,Contagem
0,79
1,75
2,103
3,75
4,116
5,80
6,65
7,64
8,52
9,88
Valor,Contagem
0,79
1,141
2,79
3,53
4,156
5,62
6,20
7,90
8,59
9,58
Valor,Contagem
0,161
1,101
2,96
3,52
4,76
5,92
6,29
7,102
8,24
9,62
Valor,Contagem
0,55
1,36
2,87
3,84
4,29
5,103
6,94
7,76
8,131
9,102
Valor,Contagem
0,96
1,47
2,101
3,80
4,65
5,80
6,24
7,135
8,112
9,55
Valor,Contagem
0,75
1,61
2,130
3,83
4,46
5,48
6,120
7,61
8,120
9,52
Valor,Contagem
0,48
1,64
2,157
3,120
4,51
5,85
6,25
7,52
8,106
9,86
Valor,Contagem
0,76
1,142
2,51
3,129
4,32
5,142
6,40
7,24
8,113
9,47
Valor,Contagem
0,56
1,73
2,51
3,69
4,159
5,47
6,60
7,108
8,107
9,66
Valor,Contagem
0,101
1,73
2,106
3,70
4,164
5,58
6,75
7,42
8,58
9,48
Valor,Contagem
0,100
1,45
2,111
3,76
4,150
5,50
6,38
7,68
8,76
9,82
Valor,Contagem
0,48
1,120
2,68
3,42
4,56
5,45
6,60
7,224
8,87
9,44
Valor,Contagem
0,179
1,165
2,95
3,32
4,57
5,84
6,46
7,38
8,51
9,49
Valor,Contagem
0,155
1,32
2,68
3,89
4,44
5,65
6,117
7,128
8,40
9,56
Valor,Contagem
0,94
1,50
2,53
3,59
4,52
5,112
6,92
7,156
8,44
9,85
Valor,Contagem
0,174
1,71
2,57
3,52
4,60
5,87
6,99
7,77
8,73
9,45
Valor,Contagem
0,88
1,96
2,100
3,76
4,107
5,45
6,67
7,97
8,48
9,72
Valor,Contagem
0,37
1,77
2,115
3,71
4,68
5,138
6,92
7,31
8,114
9,54
Valor,Contagem
0,58
1,55
2,132
3,22
4,95
5,70
6,66
7,176
8,78
9,45
Valor,Contagem
0,50
1,60
2,85
3,44
4,76
5,100
6,106
7,100
8,125
9,49
Valor,Contagem
0,97
1,52
2,86
3,101
4,63
5,44
6,32
7,128
8,130
9,62
Valor,Contagem
0,77
1,57
2,119
3,36
4,119
5,76
6,72
7,16
8,126
9,100
Valor,Contagem
0,39
1,46
2,88
3,58
4,113
5,59
6,97
7,97
8,129
9,70
Valor,Contagem
0,92
1,56
2,24
3,76
4,87
5,96
6,103
7,91
8,106
9,66
Valor,Contagem
0,87
1,97
2,111
3,65
4,137
5,50
6,62
7,92
8,56
9,39
Valor,Contagem
0,32
1,50
2,98
3,70
4,56
5,134
6,76
7,36
8,73
9,172
Valor,Contagem
0,64
1,92
2,72
3,121
4,32
5,106
6,72
7,53
8,70
9,114
Valor,Contagem
0,92
1,80
2,92
3,150
4,58
5,43
6,91
7,68
8,71
9,52
Valor,Contagem
0,39
1,106
2,80
3,71
4,73
5,83
6,84
7,61
8,109
9,89
Valor,Contagem
0,83
1,125
2,124
3,44
4,83
5,84
6,29
7,101
8,52
9,70
Valor,Contagem
0,122
1,76
2,78
3,62
4,89
5,81
6,17
7,41
8,74
9,155
Valor,Contagem
0,40
1,90
2,98
3,66
4,45
5,90
6,86
7,82
8,100
9,98
Valor,Contagem
0,122
1,148
2,60
3,48
4,27
5,35
6,90
7,75
8,108
9,84
Valor,Contagem
0,138
1,64
2,96
3,86
4,48
5,72
6,76
7,52
8,92
9,72
Valor,Contagem
0,101
1,105
2,25
3,47
4,73
5,39
6,155
7,68
8,88
9,95
Valor,Contagem
0,46
1,86
2,127
3,84
4,61
5,63
6,64
7,112
8,111
9,41
Valor,Contagem
0,104
1,101
2,79
3,35
4,22
5,60
6,48
7,68
8,176
9,104
Valor,Contagem
0,25
1,188
2,117
3,52
4,63
5,35
6,67
7,36
8,72
9,142
Valor,Contagem
0,114
1,28
2,35
3,48
4,103
5,128
6,117
7,27
8,84
9,112
Valor,Contagem
0,56
1,135
2,113
3,71
4,48
5,106
6,55
7,67
8,97
9,48
Valor,Contagem
0,44
1,60
2,110
3,83
4,40
5,50
6,103
7,107
8,106
9,95
Valor,Contagem
0,105
1,93
2,28
3,154
4,72
5,114
6,65
7,58
8,25
9,81
Valor,Contagem
0,39
1,160
2,23
3,51
4,133
5,120
6,60
7,63
8,102
9,45
Valor,Contagem
0,111
1,76
2,69
3,76
4,116
5,62
6,78
7,76
8,49
9,83
Valor,Contagem
0,72
1,37
2,47
3,68
4,176
5,32
6,116
7,92
8,71
9,84
Valor,Contagem
0,89
1,145
2,72
3,107
4,79
5,47
6,84
7,76
8,44
9,55
Valor,Contagem
0,52
1,62
2,100
3,102
4,51
5,76
6,168
7,50
8,59
9,76
Valor,Contagem
0,73
1,39
2,80
3,84
4,123
5,84
6,143
7,89
8,45
9,36
Valor,Contagem
0,44
1,65
2,180
3,84
4,41
5,54
6,132
7,104
8,33
9,60
Valor,Contagem
0,63
1,117
2,84
3,19
4,93
5,84
6,92
7,49
8,74
9,120
Valor,Contagem
0,48
1,56
2,52
3,48
4,56
5,123
6,112
7,60
8,181
9,61
Valor,Contagem
0,157
1,84
2,56
3,91
4,56
5,76
6,117
7,46
8,87
9,26
Valor,Contagem
0,28
1,155
2,31
3,93
4,56
5,91
6,77
7,88
8,161
9,16
Valor,Contagem
0,88
1,85
2,72
3,48
4,88
5,96
6,107
7,89
8,93
9,29
Valor,Contagem
0,64
1,129
2,79
3,53
4,72
5,77
6,128
7,73
8,84
9,36
Valor,Contagem
0,40
1,83
2,82
3,39
4,90
5,69
6,108
7,111
8,60
9,114
Valor,Contagem
0,99
1,30
2,149
3,55
4,135
5,101
6,76
7,53
8,57
9,40
Valor,Contagem
0,62
1,76
2,84
3,56
4,91
5,129
6,119
7,92
8,52
9,35
Valor,Contagem
0,100
1,45
2,44
3,79
4,136
5,104
6,88
7,108
8,37
9,56
Valor,Contagem
0,137
1,109
2,84
3,63
4,51
5,88
6,60
7,34
8,116
9,54
Valor,Contagem
0,86
1,129
2,67
3,104
4,93
5,12
6,39
7,87
8,61
9,118
Valor,Contagem
0,44
1,122
2,99
3,70
4,76
5,110
6,93
7,36
8,83
9,63
Valor,Contagem
0,99
1,41
2,112
3,60
4,83
5,84
6,27
7,144
8,60
9,86
Valor,Contagem
0,96
1,37
2,80
3,68
4,40
5,112
6,100
7,99
8,68
9,96
Valor,Contagem
0,38
1,78
2,142
3,73
4,128
5,74
6,42
7,57
8,53
9,111
Valor,Contagem
0,80
1,166
2,72
3,96
4,48
5,81
6,36
7,78
8,42
9,97
Valor,Contagem
0,135
1,56
2,72
3,112
4,56
5,106
6,46
7,72
8,24
9,118
Valor,Contagem
0,127
1,80
2,59
3,45
4,104
5,100
6,53
7,83
8,65
9,80
Valor,Contagem
0,33
1,72
2,124
3,84
4,116
5,44
6,104
7,110
8,67
9,43
Valor,Contagem
0,76
1,113
2,80
3,39
4,84
5,83
6,71
7,85
8,76
9,90
Valor,Contagem
0,34
1,62
2,103
3,70
4,47
5,17
6,58
7,154
8,150
9,101
Valor,Contagem
0,48
1,109
2,33
3,95
4,64
5,68
6,99
7,78
8,77
9,125
Valor,Contagem
0,85
1,99
2,83
3,78
4,71
5,37
6,79
7,112
8,84
9,68
Valor,Contagem
0,47
1,44
2,64
3,54
4,76
5,148
6,130
7,100
8,26
9,108
Valor,Contagem
0,37
1,104
2,61
3,54
4,29
5,188
6,79
7,148
8,32
9,65
Valor,Contagem
0,64
1,40
2,57
3,101
4,139
5,108
6,71
7,64
8,106
9,48
Valor,Contagem
0,68
1,113
2,84
3,116
4,88
5,120
6,29
7,46
8,61
9,70
Valor,Contagem
0,51
1,49
2,196
3,105
4,70
5,113
6,47
7,94
8,27
9,44
Valor,Contagem
0,104
1,110
2,32
3,60
4,94
5,130
6,31
7,103
8,41
9,92
Valor,Contagem
0,142
1,71
2,58
3,35
4,99
5,66
6,38
7,164
8,76
9,48
Valor,Contagem
0,164
1,142
2,63
3,84
4,66
5,50
6,28
7,86
8,69
9,44
Valor,Contagem
0,38
1,100
2,28
3,85
4,89
5,53
6,115
7,59
8,165
9,64
Valor,Contagem
0,101
1,104
2,76
3,110
4,24
5,49
6,59
7,92
8,88
9,91
Valor,Contagem
0,44
1,110
2,90
3,48
4,32
5,148
6,78
7,88
8,71
9,88
Valor,Contagem
0,63
1,61
2,115
3,49
4,88
5,70
6,50
7,130
8,110
9,60
Valor,Contagem
0,25
1,130
2,41
3,116
4,19
5,83
6,101
7,92
8,113
9,76
Valor,Contagem
0,147
1,41
2,115
3,61
4,37
5,92
6,73
7,71
8,98
9,60
Valor,Contagem
0,77
1,105
2,56
3,51
4,65
5,147
6,120
7,72
8,52
9,49
Valor,Contagem
0,32
1,90
2,29
3,104
4,73
5,112
6,136
7,85
8,97
9,36
Valor,Contagem
0,116
1,24
2,66
3,123
4,55
5,51
6,74
7,116
8,59
9,113
Valor,Contagem
0,69
1,164
2,109
3,115
4,48
5,72
6,72
7,36
8,64
9,48
Valor,Contagem
0,77
1,111
2,96
3,94
4,76
5,28
6,44
7,39
8,143
9,88
Valor,Contagem
0,120
1,48
2,72
3,64
4,67
5,86
6,40
7,60
8,153
9,85
Valor,Contagem
0,52
1,117
2,79
3,103
4,87
5,82
6,68
7,96
8,56
9,56
Valor,Contagem
0,166
1,36
2,55
3,76
4,54
5,120
6,90
7,107
8,48
9,44
Valor,Contagem
0,84
1,114
2,49
3,73
4,66
5,52
6,96
7,121
8,29
9,112
Valor,Contagem
0,106
1,53
2,60
3,60
4,108
5,29
6,76
7,139
8,135
9,30
Valor,Contagem
0,62
1,63
2,100
3,80
4,52
5,140
6,48
7,88
8,112
9,50
Valor,Contagem
0,56
1,96
2,52
3,116
4,48
5,72
6,48
7,161
8,71
9,76
Valor,Contagem
0,51
1,31
2,99
3,89
4,78
5,76
6,103
7,103
8,82
9,84
Valor,Contagem
0,62
1,47
2,87
3,35
4,68
5,52
6,87
7,75
8,253
9,31
Valor,Contagem
0,83
1,124
2,38
3,49
4,83
5,25
6,112
7,107
8,92
9,82
Valor,Contagem
0,137
1,99
2,64
3,80
4,91
5,109
6,28
7,43
8,40
9,105
Valor,Contagem
0,85
1,36
2,96
3,64
4,91
5,99
6,42
7,124
8,80
9,81
Valor,Contagem
0,45
1,66
2,108
3,78
4,70
5,114
6,89
7,71
8,78
9,76
Valor,Contagem
0,122
1,160
2,67
3,56
4,55
5,41
6,95
7,84
8,82
9,33
Valor,Contagem
0,67
1,81
2,116
3,56
4,82
5,74
6,82
7,68
8,94
9,76
Valor,Contagem
0,49
1,72
2,92
3,111
4,81
5,107
6,97
7,74
8,89
9,24
Valor,Contagem
0,64
1,117
2,19
3,96
4,59
5,104
6,24
7,115
8,122
9,77
Valor,Contagem
0,111
1,107
2,42
3,89
4,109
5,124
6,61
7,59
8,40
9,54
Valor,Contagem
0,120
1,42
2,53
3,84
4,117
5,33
6,32
7,88
8,77
9,148
Valor,Contagem
0,109
1,59
2,69
3,74
4,108
5,69
6,44
7,84
8,60
9,120
Valor,Contagem
0,36
1,140
2,64
3,72
4,10
5,95
6,88
7,70
8,140
9,81
Valor,Contagem
0,34
1,102
2,100
3,33
4,47
5,93
6,67
7,136
8,112
9,71
Valor,Contagem
0,65
1,110
2,99
3,72
4,59
5,112
6,119
7,60
8,25
9,76
Valor,Contagem
0,36
1,28
2,57
3,124
4,86
5,90
6,76
7,79
8,131
9,88
Valor,Contagem
0,101
1,93
2,81
3,104
4,33
5,102
6,60
7,65
8,69
9,87
Valor,Contagem
0,13
1,88
2,104
3,54
4,94
5,108
6,37
7,124
8,80
9,93
Valor,Contagem
0,136
1,128
2,100
3,71
4,66
5,56
6,58
7,84
8,26
9,71
Valor,Contagem
0,43
1,72
2,78
3,21
4,136
5,150
6,24
7,76
8,54
9,142
Valor,Contagem
0,110
1,40
2,69
3,57
4,54
5,139
6,96
7,61
8,109
9,60
Valor,Contagem
0,136
1,86
2,78
3,43
4,48
5,163
6,55
7,56
8,92
9,40
Valor,Contagem
0,73
1,204
2,84
3,103
4,88
5,55
6,32
7,44
8,76
9,36
Valor,Contagem
0,51
1,100
2,77
3,144
4,92
5,37
6,130
7,97
8,30
9,36
Valor,Contagem
0,35
1,64
2,79
3,44
4,129
5,96
6,162
7,93
8,30
9,65
Valor,Contagem
0,91
1,57
2,104
3,88
4,99
5,100
6,71
7,87
8,53
9,47
Valor,Contagem
0,119
1,44
2,71
3,59
4,100
5,63
6,155
7,72
8,93
9,21
Valor,Contagem
0,119
1,106
2,55
3,111
4,90
5,54
6,32
7,87
8,74
9,68
Valor,Contagem
0,130
1,57
2,48
3,104
4,150
5,36
6,129
7,60
8,19
9,63
Valor,Contagem
0,82
1,51
2,52
3,56
4,78
5,72
6,84
7,112
8,103
9,107
Valor,Contagem
0,64
1,52
2,78
3,82
4,133
5,138
6,32
7,71
8,60
9,87
Valor,Contagem
0,94
1,60
2,59
3,60
4,79
5,75
6,57
7,92
8,96
9,125
Valor,Contagem
0,42
1,105
2,112
3,62
4,180
5,68
6,19
7,59
8,102
9,48
Valor,Contagem
0,60
1,99
2,35
3,57
4,136
5,117
6,34
7,84
8,46
9,128
Valor,Contagem
0,84
1,130
2,41
3,62
4,128
5,129
6,42
7,58
8,36
9,85
Valor,Contagem
0,79
1,45
2,74
3,84
4,98
5,165
6,70
7,88
8,18
9,76
Valor,Contagem
0,132
1,72
2,52
3,75
4,96
5,44
6,139
7,43
8,91
9,52
Valor,Contagem
0,82
1,78
2,173
3,33
4,33
5,89
6,66
7,89
8,81
9,71
Valor,Contagem
0,69
1,56
2,84
3,136
4,84
5,105
6,92
7,62
8,72
9,34
Valor,Contagem
0,61
1,72
2,100
3,72
4,36
5,84
6,45
7,139
8,104
9,84
Valor,Contagem
0,101
1,72
2,72
3,60
4,146
5,66
6,91
7,83
8,78
9,27
Valor,Contagem
0,106
1,44
2,76
3,40
4,56
5,59
6,96
7,84
8,132
9,102
Valor,Contagem
0,52
1,85
2,124
3,45
4,107
5,152
6,73
7,51
8,62
9,45
Valor,Contagem
0,68
1,111
2,52
3,106
4,23
5,91
6,93
7,86
8,40
9,127
Valor,Contagem
0,84
1,69
2,134
3,101
4,93
5,69
6,61
7,68
8,84
9,32
Valor,Contagem
0,35
1,27
2,100
3,47
4,85
5,70
6,62
7,164
8,133
9,73
Valor,Contagem
0,72
1,71
2,102
3,62
4,34
5,87
6,67
7,51
8,165
9,85
Valor,Contagem
0,140
1,87
2,103
3,20
4,88
5,92
6,40
7,79
8,67
9,81
Valor,Contagem
0,127
1,76
2,60
3,79
4,100
5,65
6,46
7,117
8,70
9,56
Valor,Contagem
0,68
1,97
2,91
3,115
4,91
5,100
6,59
7,54
8,47
9,76
Valor,Contagem
0,120
1,128
2,51
3,64
4,64
5,18
6,56
7,86
8,167
9,43
Valor,Contagem
0,33
1,97
2,51
3,41
4,175
5,76
6,127
7,87
8,43
9,66
Valor,Contagem
0,43
1,70
2,21
3,82
4,112
5,122
6,81
7,129
8,76
9,60
Valor,Contagem
0,81
1,80
2,64
3,88
4,221
5,43
6,49
7,50
8,54
9,66
Valor,Contagem
0,29
1,55
2,62
3,60
4,104
5,171
6,128
7,37
8,72
9,77
Valor,Contagem
0,102
1,116
2,168
3,36
4,67
5,58
6,44
7,72
8,33
9,101
Valor,Contagem
0,64
1,55
2,105
3,88
4,22
5,31
6,94
7,101
8,145
9,91
Valor,Contagem
0,59
1,145
2,104
3,112
4,85
5,77
6,22
7,100
8,54
9,37
Valor,Contagem
0,120
1,32
2,88
3,140
4,62
5,52
6,79
7,91
8,104
9,29
Valor,Contagem
0,50
1,59
2,38
3,107
4,91
5,120
6,64
7,116
8,39
9,112
Valor,Contagem
0,71
1,41
2,53
3,46
4,96
5,112
6,111
7,92
8,99
9,75
Valor,Contagem
0,41
1,79
2,80
3,133
4,160
5,98
6,32
7,95
8,57
9,21
Valor,Contagem
0,128
1,22
2,62
3,16
4,72
5,92
6,95
7,64
8,54
9,191
Valor,Contagem
0,82
1,86
2,80
3,76
4,58
5,81
6,75
7,87
8,104
9,67
Valor,Contagem
0,91
1,84
2,116
3,46
4,54
5,91
6,57
7,81
8,48
9,127
Valor,Contagem
0,86
1,79
2,16
3,120
4,58
5,49
6,121
7,96
8,90
9,80
Valor,Contagem
0,99
1,76
2,88
3,17
4,58
5,184
6,99
7,69
8,48
9,57
Valor,Contagem
0,111
1,65
2,88
3,68
4,91
5,61
6,136
7,26
8,69
9,81
Valor,Contagem
0,126
1,24
2,49
3,36
4,92
5,157
6,79
7,64
8,94
9,75
Valor,Contagem
0,45
1,99
2,109
3,96
4,68
5,164
6,35
7,60
8,48
9,70
Valor,Contagem
0,102
1,40
2,42
3,58
4,104
5,95
6,64
7,74
8,94
9,124
Valor,Contagem
0,96
1,104
2,32
3,107
4,16
5,111
6,103
7,115
8,61
9,53
Valor,Contagem
0,40
1,35
2,105
3,25
4,139
5,70
6,84
7,140
8,56
9,101
Valor,Contagem
0,57
1,104
2,88
3,45
4,134
5,27
6,52
7,113
8,76
9,100
Valor,Contagem
0,72
1,89
2,36
3,91
4,133
5,83
6,97
7,41
8,80
9,75
Valor,Contagem
0,83
1,16
2,168
3,71
4,119
5,70
6,91
7,44
8,56
9,78
Valor,Contagem
0,62
1,64
2,95
3,40
4,108
5,64
6,188
7,44
8,59
9,71
Valor,Contagem
0,36
1,96
2,97
3,90
4,155
5,92
6,55
7,104
8,39
9,33
Valor,Contagem
0,45
1,128
2,87
3,31
4,32
5,120
6,100
7,66
8,138
9,50
Valor,Contagem
0,36
1,51
2,49
3,103
4,86
5,70
6,84
7,112
8,121
9,84
Valor,Contagem
0,90
1,61
2,55
3,71
4,98
5,98
6,71
7,101
8,109
9,42
Valor,Contagem
0,89
1,108
2,60
3,92
4,32
5,68
6,121
7,45
8,108
9,73
Valor,Contagem
0,78
1,68
2,138
3,81
4,56
5,56
6,53
7,115
8,83
9,67
Valor,Contagem
0,25
1,117
2,68
3,45
4,68
5,79
6,49
7,82
8,50
9,212
Valor,Contagem
0,97
1,116
2,41
3,68
4,128
5,82
6,76
7,64
8,43
9,80
Valor,Contagem
0,49
1,72
2,157
3,83
4,132
5,124
6,46
7,52
8,37
9,44
Valor,Contagem
0,40
1,88
2,129
3,159
4,77
5,16
6,130
7,49
8,65
9,41
Valor,Contagem
0,89
1,40
2,81
3,35
4,93
5,113
6,88
7,56
8,116
9,84
Valor,Contagem
0,112
1,89
2,56
3,81
4,17
5,78
6,134
7,49
8,78
9,102
Valor,Contagem
0,84
1,104
2,80
3,83
4,81
5,85
6,47
7,151
8,55
9,27
Valor,Contagem
0,94
1,153
2,148
3,40
4,37
5,43
6,31
7,63
8,93
9,94
Valor,Contagem
0,74
1,157
2,54
3,27
4,100
5,92
6,54
7,83
8,87
9,68
Valor,Contagem
0,44
1,127
2,72
3,94
4,76
5,89
6,32
7,116
8,80
9,65
Valor,Contagem
0,19
1,42
2,67
3,84
4,73
5,74
6,79
7,125
8,59
9,175
Valor,Contagem
0,88
1,84
2,132
3,64
4,86
5,52
6,92
7,100
8,44
9,53
Valor,Contagem
0,116
1,94
2,78
3,74
4,70
5,120
6,80
7,69
8,43
9,53
Valor,Contagem
0,54
1,112
2,50
3,96
4,123
5,81
6,60
7,108
8,78
9,34
Valor,Contagem
0,84
1,135
2,50
3,26
4,51
5,85
6,105
7,76
8,66
9,118
Valor,Contagem
0,75
1,60
2,93
3,40
4,67
5,86
6,28
7,70
8,101
9,176
Valor,Contagem
0,68
1,91
2,42
3,55
4,60
5,141
6,107
7,45
8,109
9,79
Valor,Contagem
0,39
1,71
2,100
3,57
4,56
5,108
6,62
7,65
8,77
9,162
Valor,Contagem
0,37
1,53
2,88
3,112
4,96
5,141
6,67
7,32
8,81
9,90
Valor,Contagem
0,48
1,110
2,126
3,47
4,62
5,68
6,52
7,72
8,99
9,111
Valor,Contagem
0,51
1,64
2,155
3,32
4,98
5,72
6,53
7,96
8,77
9,99
Valor,Contagem
0,38
1,66
2,99
3,77
4,118
5,76
6,34
7,77
8,132
9,79
Valor,Contagem
0,34
1,52
2,130
3,70
4,60
5,81
6,108
7,56
8,120
9,85
Valor,Contagem
0,67
1,85
2,79
3,56
4,71
5,54
6,68
7,22
8,83
9,211
Valor,Contagem
0,88
1,76
2,44
3,95
4,44
5,46
6,62
7,85
8,76
9,180
Valor,Contagem
0,57
1,60
2,34
3,51
4,62
5,37
6,180
7,136
8,145
9,34
Valor,Contagem
0,28
1,131
2,40
3,97
4,64
5,184
6,41
7,103
8,42
9,67
Valor,Contagem
0,111
1,59
2,69
3,80
4,74
5,44
6,57
7,90
8,130
9,83
Valor,Contagem
0,81
1,187
2,59
3,35
4,83
5,84
6,121
7,59
8,46
9,41
Valor,Contagem
0,102
1,56
2,20
3,93
4,86
5,124
6,84
7,80
8,32
9,118
Valor,Contagem
0,33
1,60
2,45
3,113
4,87
5,54
6,117
7,72
8,56
9,158
Valor,Contagem
0,38
1,116
2,45
3,48
4,85
5,80
6,83
7,181
8,78
9,41
Valor,Contagem
0,68
1,144
2,39
3,50
4,60
5,124
6,64
7,108
8,104
9,36
Valor,Contagem
0,118
1,60
2,122
3,70
4,66
5,40
6,42
7,135
8,48
9,96
Valor,Contagem
0,142
1,110
2,56
3,87
4,34
5,93
6,57
7,90
8,108
9,19
Valor,Contagem
0,85
1,28
2,60
3,34
4,67
5,72
6,65
7,196
8,75
9,115
Valor,Contagem
0,36
1,164
2,56
3,120
4,84
5,67
6,51
7,84
8,50
9,84
Valor,Contagem
0,92
1,91
2,40
3,61
4,73
5,83
6,97
7,69
8,72
9,117
Valor,Contagem
0,79
1,140
2,52
3,52
4,33
5,68
6,85
7,136
8,48
9,103
Valor,Contagem
0,105
1,65
2,24
3,183
4,115
5,26
6,48
7,89
8,100
9,40
Valor,Contagem
0,81
1,139
2,32
3,86
4,24
5,148
6,64
7,55
8,92
9,76
Valor,Contagem
0,36
1,125
2,97
3,43
4,108
5,84
6,88
7,73
8,69
9,72
Valor,Contagem
0,55
1,81
2,68
3,56
4,109
5,106
6,65
7,87
8,125
9,44
Valor,Contagem
0,85
1,79
2,53
3,32
4,70
5,101
6,136
7,97
8,65
9,77
Valor,Contagem
0,51
1,65
2,80
3,80
4,62
5,38
6,148
7,59
8,71
9,141
Valor,Contagem
0,92
1,124
2,157
3,119
4,61
5,28
6,89
7,28
8,48
9,50
Valor,Contagem
0,124
1,124
2,45
3,46
4,111
5,26
6,113
7,33
8,147
9,26
Valor,Contagem
0,127
1,48
2,44
3,90
4,199
5,39
6,72
7,59
8,73
9,46
Valor,Contagem
0,88
1,83
2,65
3,69
4,100
5,128
6,58
7,56
8,65
9,84
Valor,Contagem
0,140
1,83
2,54
3,110
4,118
5,75
6,42
7,47
8,83
9,44
Valor,Contagem
0,97
1,95
2,75
3,79
4,45
5,57
6,91
7,89
8,94
9,74
Valor,Contagem
0,61
1,101
2,112
3,67
4,82
5,148
6,54
7,79
8,36
9,55
Valor,Contagem
0,101
1,67
2,28
3,115
4,89
5,40
6,122
7,100
8,56
9,79
Valor,Contagem
0,75
1,118
2,95
3,86
4,79
5,60
6,127
7,25
8,55
9,76
Valor,Contagem
0,143
1,181
2,45
3,92
4,47
5,86
6,12
7,53
8,76
9,60
Valor,Contagem
0,76
1,114
2,61
3,76
4,151
5,64
6,52
7,57
8,36
9,108
Valor,Contagem
0,106
1,58
2,81
3,64
4,139
5,39
6,123
7,60
8,60
9,65
Valor,Contagem
0,69
1,126
2,107
3,74
4,98
5,44
6,65
7,89
8,89
9,34
Valor,Contagem
0,153
1,92
2,46
3,67
4,15
5,86
6,128
7,58
8,96
9,56
Valor,Contagem
0,41
1,188
2,45
3,77
4,104
5,79
6,74
7,43
8,52
9,92
Valor,Contagem
0,75
1,68
2,92
3,77
4,73
5,89
6,94
7,62
8,64
9,101
Valor,Contagem
0,93
1,13
2,67
3,43
4,113
5,56
6,117
7,87
8,143
9,64
Valor,Contagem
0,23
1,83
2,45
3,140
4,66
5,138
6,67
7,99
8,61
9,75
Valor,Contagem
0,116
1,91
2,85
3,45
4,57
5,100
6,74
7,57
8,88
9,83
Valor,Contagem
0,86
1,44
2,86
3,36
