Valor,Contagem
0,109
1,27
2,37
3,124
4,78
5,70
6,48
7,108
8,59
9,136
Valor,Contagem
0,113
1,34
2,129
3,24
4,64
5,104
6,59
7,52
8,80
9,137
Valor,Contagem
0,56
1,130
2,40
3,88
4,58
5,71
6,80
7,84
8,59
9,131
Valor,Contagem
0,120
1,79
2,82
3,24
4,40
5,64
6,58
7,177
8,60
9,90
Valor,Contagem
0,78
1,96
2,65
3,53
4,104
5,123
6,33
7,45
8,51
9,148
Valor,Contagem
0,104
1,43
2,94
3,40
4,44
5,149
6,116
7,57
8,68
9,81
Valor,Contagem
0,88
1,175
2,88
3,92
4,66
5,65
6,52
7,56
8,57
9,56
Valor,Contagem
0,69
1,63
2,79
3,32
4,95
5,94
6,42
7,73
8,83
9,166
Valor,Contagem
0,76
1,189
2,108
3,67
4,74
5,84
6,52
7,68
8,33
9,45
Valor,Contagem
0,64
1,30
2,68
3,112
4,120
5,52
6,125
7,58
8,121
9,45
Valor,Contagem
0,117
1,77
2,24
3,85
4,121
5,66
6,44
7,123
8,46
9,92
Valor,Contagem
0,96
1,116
2,88
3,108
4,16
5,52
6,132
7,64
8,84
9,40
Valor,Contagem
0,94
1,56
2,51
3,114
4,84
5,65
6,91
7,27
8,86
9,128
Valor,Contagem
0,140
1,23
2,60
3,41
4,124
5,127
6,76
7,122
8,48
9,34
Valor,Contagem
0,50
1,72
2,52
3,64
4,282
5,37
6,58
7,52
8,86
9,43
Valor,Contagem
0,58
1,108
2,72
3,57
4,36
5,67
6,101
7,52
8,108
9,136
Valor,Contagem
0,133
1,66
2,26
3,65
4,45
5,89
6,76
7,44
8,133
9,118
Valor,Contagem
0,72
1,81
2,101
3,35
4,50
5,57
6,168
7,104
8,87
9,40
Valor,Contagem
0,132
1,114
2,52
3,66
4,88
5,119
6,34
7,45
8,53
9,93
Valor,Contagem
0,49
1,88
2,52
3,109
4,131
5,88
6,54
7,56
8,32
9,139
Valor,Contagem
0,75
1,76
2,64
3,76
4,68
5,94
6,80
7,93
8,131
9,38
Valor,Contagem
0,156
1,46
2,62
3,85
4,68
5,94
6,56
7,113
8,52
9,64
Valor,Contagem
0,62
1,64
2,56
3,76
4,103
5,62
6,100
7,43
8,116
9,114
Valor,Contagem
0,72
1,67
2,76
3,133
4,50
5,27
6,108
7,84
8,44
9,136
Valor,Contagem
0,54
1,148
2,45
3,84
4,71
5,104
6,100
7,100
8,50
9,40
Valor,Contagem
0,79
1,113
2,67
3,52
4,30
5,53
6,89
7,75
8,156
9,81
Valor,Contagem
0,73
1,126
2,53
3,41
4,128
5,96
6,116
7,27
8,49
9,86
Valor,Contagem
0,121
1,108
2,104
3,82
4,93
5,76
6,44
7,40
8,56
9,72
Valor,Contagem
0,100
1,52
2,99
3,97
4,96
5,90
6,144
7,29
8,26
9,64
Valor,Contagem
0,115
1,120
2,130
3,48
4,37
5,23
6,67
7,132
8,59
9,65
Valor,Contagem
0,57
1,91
2,129
3,126
4,76
5,22
6,113
7,93
8,44
9,44
Valor,Contagem
0,97
1,96
2,48
3,46
4,82
5,122
6,18
7,99
8,81
9,108
Valor,Contagem
0,140
1,14
2,127
3,165
4,28
5,56
6,44
7,109
8,73
9,40
Valor,Contagem
0,68
1,58
2,135
3,90
4,36
5,84
6,113
7,34
8,85
9,94
Valor,Contagem
0,43
1,51
2,58
3,104
4,32
5,81
6,216
7,64
8,93
9,53
Valor,Contagem
0,16
1,38
2,71
3,86
4,89
5,86
6,94
7,64
8,128
9,123
Valor,Contagem
0,78
1,92
2,99
3,92
4,68
5,56
6,79
7,40
8,86
9,108
Valor,Contagem
0,34
1,107
2,84
3,86
4,114
5,104
6,69
7,95
8,32
9,71
Valor,Contagem
0,41
1,87
2,77
3,63
4,140
5,69
6,76
7,97
8,88
9,57
Valor,Contagem
0,136
1,55
2,76
3,104
4,56
5,123
6,64
7,56
8,56
9,68
Valor,Contagem
0,64
1,40
2,62
3,52
4,37
5,172
6,130
7,67
8,46
9,126
Valor,Contagem
0,133
1,117
2,69
3,41
4,118
5,63
6,44
7,56
8,52
9,101
Valor,Contagem
0,51
1,138
2,67
3,48
4,53
5,164
6,76
7,101
8,35
9,62
Valor,Contagem
0,113
1,43
2,115
3,56
4,88
5,28
6,50
7,109
8,102
9,93
Valor,Contagem
0,92
1,109
2,94
3,80
4,154
5,56
6,44
7,64
8,41
9,61
Valor,Contagem
0,45
1,77
2,25
3,102
4,64
5,67
6,106
7,120
8,103
9,87
Valor,Contagem
0,96
1,68
2,64
3,112
4,21
5,74
6,97
7,53
8,115
9,96
Valor,Contagem
0,122
1,69
2,18
3,87
4,66
5,222
6,69
7,32
8,72
9,38
Valor,Contagem
0,115
1,125
2,32
3,87
4,60
5,83
6,88
7,120
8,37
9,49
Valor,Contagem
0,96
1,69
2,148
3,36
4,88
5,48
6,87
7,48
8,117
9,59
Valor,Contagem
0,76
1,111
2,66
3,58
4,176
5,43
6,58
7,107
8,35
9,68
Valor,Contagem
0,40
1,30
2,73
3,202
4,80
5,88
6,52
7,47
8,78
9,105
Valor,Contagem
0,62
1,105
2,72
3,84
4,72
5,79
6,76
7,48
8,97
9,100
Valor,Contagem
0,60
1,63
2,138
3,52
4,39
5,91
6,65
7,84
8,130
9,75
Valor,Contagem
0,80
1,53
2,124
3,68
4,100
5,112
6,16
7,127
8,63
9,54
Valor,Contagem
0,21
1,51
2,37
3,31
4,92
5,33
6,237
7,36
8,137
9,121
Valor,Contagem
0,92
1,84
2,135
3,111
4,23
5,94
6,30
7,50
8,61
9,117
Valor,Contagem
0,108
1,100
2,102
3,100
4,44
5,59
6,124
7,36
8,55
9,68
Valor,Contagem
0,61
1,53
2,188
3,25
4,32
5,126
6,123
7,19
8,48
9,120
Valor,Contagem
0,96
1,56
2,54
3,99
4,150
5,52
6,56
7,147
8,32
9,54
Valor,Contagem
0,109
1,42
2,139
3,52
4,32
5,69
6,71
7,136
8,66
9,79
Valor,Contagem
0,110
1,136
2,64
3,88
4,48
5,63
6,132
7,36
8,56
9,62
Valor,Contagem
0,57
1,54
2,156
3,66
4,116
5,69
6,35
7,121
8,51
9,72
Valor,Contagem
0,91
1,65
2,44
3,82
4,84
5,48
6,68
7,121
8,124
9,69
Valor,Contagem
0,136
1,42
2,71
3,100
4,66
5,86
6,68
7,109
8,41
9,76
Valor,Contagem
0,81
1,76
2,31
3,72
4,81
5,72
6,158
7,48
8,67
9,109
Valor,Contagem
0,97
1,63
2,55
3,110
4,61
5,30
6,116
7,136
8,92
9,36
Valor,Contagem
0,67
1,71
2,62
3,88
4,109
5,31
6,67
7,184
8,45
9,73
Valor,Contagem
0,87
1,85
2,42
3,71
4,128
5,82
6,57
7,84
8,72
9,88
Valor,Contagem
0,89
1,104
2,93
3,55
4,65
5,107
6,86
7,51
8,44
9,103
Valor,Contagem
0,130
1,79
2,93
3,76
4,77
5,53
6,91
7,54
8,21
9,122
Valor,Contagem
0,57
1,49
2,50
3,126
4,102
5,70
6,39
7,172
8,106
9,25
Valor,Contagem
0,36
1,121
2,54
3,66
4,110
5,66
6,136
7,42
8,96
9,68
Valor,Contagem
0,100
1,68
2,126
3,44
4,124
5,32
6,42
7,80
8,113
9,68
Valor,Contagem
0,128
1,55
2,41
3,113
4,38
5,123
6,51
7,96
8,88
9,63
Valor,Contagem
0,44
1,120
2,100
3,113
4,27
5,93
6,56
7,96
8,44
9,104
Valor,Contagem
0,19
1,119
2,103
3,112
4,96
5,68
6,58
7,85
8,61
9,75
Valor,Contagem
0,117
1,76
2,99
3,101
4,55
5,100
6,71
7,75
8,45
9,57
Valor,Contagem
0,61
1,38
2,124
3,46
4,72
5,53
6,83
7,136
8,144
9,39
Valor,Contagem
0,49
1,11
2,79
3,156
4,61
5,56
6,80
7,80
8,136
9,90
Valor,Contagem
0,123
1,31
2,176
3,83
4,40
5,102
6,60
7,86
8,49
9,47
Valor,Contagem
0,77
1,156
2,75
3,120
4,81
5,64
6,50
7,88
8,36
9,49
Valor,Contagem
0,81
1,149
2,36
3,76
4,66
5,20
6,71
7,39
8,151
9,107
Valor,Contagem
0,57
1,136
2,52
3,66
4,60
5,80
6,83
7,40
8,128
9,93
Valor,Contagem
0,142
1,74
2,59
3,92
4,123
5,43
6,71
7,89
8,71
9,33
Valor,Contagem
0,56
1,62
2,45
3,80
4,65
5,64
6,184
7,74
8,105
9,60
Valor,Contagem
0,30
1,16
2,172
3,53
4,40
5,125
6,78
7,88
8,84
9,110
Valor,Contagem
0,100
1,53
2,149
3,50
4,116
5,50
6,66
7,71
8,63
9,78
Valor,Contagem
0,167
1,60
2,44
3,57
4,52
5,56
6,178
7,40
8,54
9,88
Valor,Contagem
0,89
1,38
2,25
3,148
4,102
5,60
6,105
7,39
8,162
9,27
Valor,Contagem
0,62
1,53
2,118
3,151
4,102
5,16
6,41
7,90
8,60
9,103
Valor,Contagem
0,108
1,66
2,148
3,69
4,24
5,43
6,48
7,88
8,134
9,68
Valor,Contagem
0,36
1,43
2,124
3,15
4,109
5,132
6,96
7,66
8,105
9,70
Valor,Contagem
0,84
1,66
2,148
3,100
4,41
5,96
6,28
7,59
8,70
9,105
Valor,Contagem
0,51
1,38
2,43
3,118
