0,8,16
3,80,9
4,9,9
5,293,9
6,13,9
7,149,9
9,112,9
0,1,4
1,31,4
2,59,4
3,2,4
4,330,4
8,374,4
7,55,16
9,743,16
0,526,13
3,20,13
5,216,13
7,1,13
8,34,13
2,120,2
3,364,2
4,1,2
9,313,2
0,73,12
6,1,12
8,4,12
9,720,12
0,497,19
1,73,19
2,97,19
3,17,19
5,65,19
9,48,19
0,173,3
1,221,3
4,36,3
5,46,3
6,120,3
7,196,3
9,3,3
1,182,18
2,32,18
5,8,18
7,576,18
0,20,17
2,763,17
3,8,17
7,8,17
0,183,11
2,4,11
6,434,11
8,36,11
9,141,11
0,50,5
2,666,5
3,9,5
6,73,5
0,16,1
2,12,1
3,345,1
4,6,1
5,384,1
9,35,1
1,6,14
2,307,14
3,340,14
4,92,14
7,53,14
0,517,14
2,3,14
4,56,14
5,137,14
8,2,14
9,82,14
2,249,12
3,2,12
5,88,12
8,458,12
0,420,17
1,168,17
2,40,17
5,2,17
9,168,17
1,221,3
4,472,3
6,11,3
7,1,3
8,86,3
9,6,3
5,36,1
6,552,1
7,7,1
8,204,1
0,56,18
4,3,18
5,476,18
7,164,18
9,100,18
2,2,16
3,465,16
5,88,16
8,240,16
0,1,2
1,7,2
5,442,2
8,336,2
9,12,2
1,613,6
6,22,6
8,164,6
3,12,15
4,14,15
5,344,15
7,1,15
8,43,15
9,384,15
0,92,7
2,100,7
3,324,7
5,11,7
6,28,7
7,227,7
9,14,7
2,1,19
4,324,19
7,3,19
9,471,19
0,72,4
3,448,4
4,44,4
8,43,4
9,192,4
2,385,8
3,139,8
6,15,8
9,260,8
0,8,5
1,2,5
3,568,5
4,9,5
5,192,5
6,5,5
7,1,5
8,12,5
0,3,9
4,611,9
5,165,9
6,20,9
1,200,10
2,29,10
7,564,10
9,5,10
0,15,11
2,472,11
3,30,11
5,152,11
9,129,11
0,1,13
1,60,13
7,587,13
8,148,13
9,1,13
1,82,0
2,41,0
4,6,0
6,66,0
7,593,0
9,9,0
0,437,1
1,36,1
3,2,1
4,194,1
5,111,1
7,8,1
8,5,1
9,4,1
0,2,19
7,793,19
8,4,19
0,2,17
1,8,17
2,152,17
4,226,17
5,10,17
7,399,17
0,21,5
1,7,5
2,34,5
3,622,5
4,44,5
6,65,5
9,4,5
0,731,10
2,25,10
3,1,10
7,1,10
8,4,10
9,35,10
2,471,12
4,6,12
5,32,12
6,1,12
7,21,12
8,114,12
9,152,12
3,236,14
8,564,14
0,15,0
1,45,0
3,58,0
5,672,0
7,8,0
0,582,7
2,198,7
5,8,7
7,6,7
9,4,7
0,2,8
4,32,8
5,762,8
6,2,8
0,4,4
1,2,4
2,1,4
5,261,4
6,1,4
7,36,4
9,492,4
3,495,3
5,168,3
8,136,3
1,4,6
4,100,6
6,671,6
7,1,6
8,8,6
9,13,6
0,381,16
1,44,16
2,117,16
4,256,16
1,31,15
2,33,15
4,4,15
5,410,15
6,113,15
7,11,15
9,196,15
0,445,13
1,92,13
4,9,13
7,9,13
8,243,13
4,20,11
5,605,11
7,156,11
9,17,11
1,12,2
2,3,2
4,5,2
5,60,2
6,498,2
7,1,2
8,218,2
0,4,9
1,354,9
2,2,9
6,1,9
8,91,9
9,346,9
1,4,18
2,15,18
5,39,18
6,3,18
7,609,18
8,126,18
9,1,18
1,677,12
3,24,12
4,12,12
6,24,12
7,34,12
9,24,12
1,76,6
5,17,6
6,5,6
8,699,6
3,123,9
4,507,9
5,111,9
6,1,9
8,49,9
9,6,9
3,40,18
5,176,18
6,568,18
7,13,18
1,3,15
2,726,15
7,68,15
9,1,15
1,8,13
3,25,13
4,380,13
7,336,13
8,48,13
0,12,1
1,376,1
3,27,1
4,236,1
6,142,1
9,5,1
2,56,5
5,54,5
6,679,5
9,10,5
0,9,0
1,21,0
4,613,0
5,110,0
7,28,0
8,16,0
0,734,14
2,1,14
8,63,14
2,348,17
5,223,17
6,216,17
7,10,17
0,15,7
1,33,7
4,159,7
6,589,7
9,2,7
0,181,11
2,19,11
5,8,11
7,6,11
8,584,11
3,563,4
4,65,4
6,54,4
8,116,4
0,357,19
1,64,19
4,10,19
5,25,19
7,340,19
1,91,8
4,290,8
7,359,8
8,13,8
9,45,8
0,1,10
5,797,10
1,23,16
2,1,16
3,2,16
4,345,16
7,418,16
9,8,16
0,358,3
1,8,3
6,415,3
7,14,3
8,4,3
0,2,2
1,243,2
2,1,2
3,1,2
6,1,2
8,329,2
9,220,2
0,694,0
2,99,0
4,4,0
9,1,0
0,8,11
3,78,11
6,101,11
7,87,11
9,523,11
0,381,16
1,89,16
4,128,16
6,176,16
7,3,16
8,20,16
0,32,1
5,661,1
7,2,1
9,103,1
0,180,4
2,265,4
3,160,4
4,4,4
5,26,4
7,76,4
8,86,4
1,270,17
2,4,17
4,147,17
5,19,17
6,210,17
9,148,17
0,23,10
2,118,10
4,431,10
5,6,10
6,81,10
7,18,10
8,120,10
2,17,2
3,15,2
6,767,2
0,133,9
2,20,9
3,58,9
5,330,9
6,44,9
8,212,9
1,100,13
3,43,13
4,140,13
6,409,13
7,104,13
1,8,7
7,33,7
8,756,7
2,72,18
4,3,18
5,5,18
7,619,18
8,99,18
0,157,8
3,199,8
4,176,8
5,44,8
7,68,8
8,154,8
2,200,12
3,13,12
5,6,12
7,56,12
9,524,12
1,636,3
3,163,3
1,2,14
3,233,14
5,66,14
7,261,14
8,236,14
0,255,15
2,1,15
3,520,15
5,16,15
9,5,15
1,59,5
2,100,5
5,404,5
6,4,5
7,2,5
8,228,5
4,700,19
6,24,19
7,4,19
8,71,19
0,93,6
1,110,6
2,4,6
4,100,6
6,80,6
8,35,6
9,376,6
2,129,5
4,146,5
5,36,5
6,57,5
7,202,5
8,227,5
0,148,17
3,648,17
6,3,17
4,689,19
5,23,19
6,13,19
9,73,19
0,389,10
1,2,10
2,3,10
5,156,10
8,188,10
9,60,10
2,1,15
4,676,15
6,72,15
7,50,15
1,764,13
3,29,13
4,3,13
5,1,13
6,20,8
7,59,8
8,720,8
0,760,9
3,20,9
6,7,9
7,11,9
2,637,3
3,9,3
5,140,3
6,11,3
1,5,1
2,6,1
3,82,1
8,348,1
9,356,1
6,790,0
7,6,0
8,1,0
9,1,0
5,800,2
0,178,12
1,145,12
5,305,12
8,65,12
9,104,12
2,340,11
4,457,11
7,1,11
0,9,6
3,596,6
6,14,6
7,32,6
8,147,6
0,138,14
2,532,14
3,128,14
0,2,16
2,4,16
3,2,16
6,6,16
7,784,16
0,226,18
2,28,18
4,541,18
8,1,18
9,1,18
1,719,4
6,40,4
8,12,4
9,28,4
1,492,7
3,122,7
4,100,7
5,66,7
7,1,7
8,15,7
0,1,0
2,151,0
4,6,0
9,640,0
2,13,5
3,8,5
7,162,5
8,165,5
9,448,5
1,263,8
4,471,8
6,28,8
7,36,8
5,97,11
6,171,11
7,158,11
8,351,11
9,21,11
1,29,15
5,521,15
6,245,15
7,3,15
0,621,4
3,13,4
5,39,4
6,2,4
7,1,4
8,121,4
4,734,19
5,4,19
9,61,19
3,31,9
5,97,9
6,20,9
7,18,9
8,280,9
9,352,9
0,670,10
1,4,10
6,2,10
8,122,10
0,3,12
6,641,12
8,152,12
9,3,12
1,231,1
2,18,1
6,547,1
7,3,1
0,8,14
1,2,14
2,5,14
4,1,14
5,578,14
6,80,14
8,7,14
9,116,14
0,204,17
2,3,17
3,65,17
4,4,17
6,7,17
7,515,17
0,101,2
4,386,2
5,1,2
7,93,2
8,179,2
9,37,2
0,364,6
2,3,6
3,292,6
4,139,6
1,572,16
7,4,16
8,221,16
9,1,16
0,65,7
3,157,7
4,1,7
5,453,7
9,121,7
1,76,18
5,366,18
7,356,18
1,2,13
4,18,13
5,80,13
6,566,13
8,80,13
9,50,13
0,673,3
4,125,3
1,1,19
2,46,19
5,712,19
6,10,19
9,28,19
2,766,7
5,33,7
2,782,12
3,1,12
4,12,12
6,4,12
0,152,17
4,23,17
7,606,17
8,6,17
9,12,17
3,1,4
5,152,4
6,586,4
9,58,4
1,48,10
3,88,10
4,1,10
6,1,10
7,637,10
8,10,10
9,11,10
0,260,8
1,260,8
2,15,8
5,14,8
6,225,8
7,23,8
1,182,13
4,6,13
6,1,13
7,1,13
9,608,13
3,18,18
4,780,18
0,13,0
2,779,0
8,6,0
0,50,15
6,612,15
9,137,15
0,39,11
1,666,11
4,2,11
7,71,11
9,20,11
2,124,3
3,671,3
4,2,3
9,1,3
0,550,6
2,192,6
3,1,6
5,39,6
9,14,6
0,1,16
2,364,16
3,26,16
6,1,16
7,61,16
9,344,16
2,52,2
3,17,2
4,333,2
6,1,2
8,391,2
9,3,2
3,222,14
5,369,14
6,204,14
8,3,14
0,508,5
5,198,5
8,93,5
3,112,1
5,119,1
7,102,1
8,2,1
9,464,1
2,64,9
4,672,9
9,64,9
2,380,10
6,419,10
1,231,4
2,524,4
6,37,4
7,5,4
1,739,3
4,44,3
5,2,3
6,7,3
7,7,3
2,7,12
3,50,12
5,1,12
6,733,12
7,7,12
2,506,2
4,5,2
7,177,2
9,110,2
0,479,18
1,26,18
5,54,18
6,8,18
7,229,18
9,2,18
1,239,11
2,1,11
4,370,11
8,9,11
9,179,11
2,6,17
6,781,17
7,10,17
2,153,7
3,10,7
4,27,7
8,608,7
3,404,0
5,37,0
6,48,0
7,31,0
8,279,0
1,293,8
3,18,8
4,10,8
5,28,8
6,448,8
3,7,1
4,4,1
5,255,1
6,256,1
7,266,1
9,10,1
1,560,9
8,45,9
9,192,9
7,799,5
2,116,14
4,8,14
5,4,14
8,664,14
9,6,14
0,678,19
1,100,19
2,3,19
3,1,19
6,16,19
0,7,16
4,687,16
6,105,16
2,188,15
4,11,15
6,32,15
8,549,15
9,17,15
4,488,6
8,312,6
1,8,13
2,13,13
5,362,13
6,358,13
9,56,13
1,192,15
2,59,15
3,42,15
4,445,15
5,13,15
6,3,15
8,1,15
9,42,15
2,16,14
4,413,14
7,41,14
8,320,14
9,8,14
2,35,11
4,400,11
6,122,11
7,183,11
8,57,11
0,26,19
3,1,19
7,5,19
8,744,19
9,22,19
0,725,1
3,10,1
5,52,1
6,1,1
7,8,1
0,80,7
1,20,7
2,11,7
3,478,7
5,4,7
6,20,7
7,185,7
0,126,2
2,20,2
4,8,2
6,15,2
9,629,2
8,620,17
9,179,17
6,771,16
9,28,16
1,12,5
5,43,5
6,680,5
9,64,5
0,303,6
2,172,6
3,196,6
5,3,6
8,123,6
9,1,6
1,5,0
2,88,0
4,1,0
5,7,0
9,696,0
0,22,3
2,32,3
3,84,3
4,312,3
5,245,3
6,60,3
7,3,3
8,20,3
9,17,3
0,569,8
4,77,8
6,133,8
7,16,8
8,3,8
1,471,12
5,21,12
7,304,12
1,5,10
3,774,10
8,20,10
0,38,13
2,104,13
3,17,13
5,604,13
7,32,13
9,1,13
2,40,4
3,4,4
4,2,4
5,147,4
6,536,4
7,19,4
8,50,4
1,4,9
5,787,9
9,8,9
0,16,18
3,19,18
5,127,18
8,504,18
9,132,18
0,436,18
1,6,18
2,87,18
6,10,18
7,260,18
0,743,1
5,45,1
7,11,1
3,580,0
4,159,0
7,13,0
8,44,0
9,1,0
1,800,4
0,1,19
3,5,19
6,57,19
7,734,19
1,236,13
4,4,13
7,452,13
8,105,13
0,781,9
1,12,9
4,4,9
2,133,12
4,584,12
6,71,12
8,10,12
0,76,10
2,376,10
4,110,10
5,180,10
7,14,10
8,41,10
0,34,5
3,547,5
5,69,5
7,145,5
8,3,5
4,1,8
5,18,8
8,780,8
0,290,11
1,66,11
2,238,11
3,8,11
4,2,11
5,62,11
6,92,11
8,38,11
1,8,17
2,321,17
4,98,17
5,17,17
6,25,17
9,328,17
1,340,16
8,457,16
0,4,7
3,336,7
7,460,7
2,153,2
8,624,2
9,21,2
4,420,14
6,198,14
7,31,14
9,149,14
0,28,3
1,69,3
2,637,3
3,2,3
9,60,3
2,4,6
3,5,6
4,694,6
5,14,6
9,81,6
0,3,15
4,611,15
5,4,15
8,176,15
9,4,15
0,1,2
1,28,2
3,168,2
4,2,2
6,597,2
9,1,2
3,129,17
4,314,17
9,355,17
0,8,15
2,32,15
6,760,15
0,31,6
1,66,6
2,14,6
6,548,6
9,138,6
0,15,13
3,473,13
5,241,13
6,2,13
8,67,13
0,4,0
1,622,0
2,92,0
4,76,0
8,3,0
3,5,16
4,771,16
9,22,16
3,8,11
6,468,11
8,72,11
9,252,11
0,4,14
4,403,14
5,7,14
6,324,14
7,19,14
8,8,14
9,31,14
1,7,1
3,90,1
5,291,1
6,2,1
8,19,1
9,389,1
1,161,5
2,14,5
3,1,5
5,393,5
7,220,5
9,8,5
0,10,19
1,24,19
2,196,19
3,136,19
4,36,19
7,286,19
8,100,19
9,8,19
3,654,9
5,124,9
7,2,9
9,17,9
3,453,12
5,24,12
6,306,12
7,8,12
9,7,12
0,1,7
2,235,7
5,561,7
1,104,3
3,240,3
5,84,3
6,369,3
1,115,18
2,128,18
4,463,18
5,12,18
6,3,18
7,74,18
9,3,18
0,118,4
1,42,4
2,35,4
5,601,4
7,2,4
2,372,8
5,82,8
6,243,8
8,102,8
1,341,10
2,21,10
4,45,10
5,376,10
6,15,10
0,415,1
2,194,1
7,26,1
9,164,1
0,183,3
3,2,3
4,326,3
6,284,3
8,3,3
1,227,2
2,2,2
3,46,2
4,524,2
0,74,11
2,24,11
3,439,11
7,258,11
9,3,11
1,105,13
2,8,13
3,239,13
5,132,13
7,4,13
8,309,13
1,616,7
2,154,7
7,24,7
8,3,7
2,81,6
6,714,6
9,3,6
4,324,19
5,452,19
6,21,19
1,224,0
2,2,0
4,4,0
5,553,0
7,1,0
8,7,0
9,6,0
0,72,15
3,10,15
7,688,15
9,28,15
0,244,12
4,468,12
8,18,12
9,69,12
1,32,4
2,180,4
4,261,4
8,272,4
9,53,4
2,516,14
3,89,14
7,6,14
8,186,14
1,221,8
2,68,8
3,1,8
6,416,8
7,15,8
9,76,8
0,3,17
2,25,17
7,767,17
8,4,17
0,288,9
1,34,9
2,37,9
3,37,9
4,362,9
8,7,9
9,32,9
0,3,16
1,35,16
2,7,16
4,210,16
5,453,16
6,6,16
7,84,16
1,160,10
2,256,10
4,3,10
6,112,10
8,89,10
9,179,10
3,460,5
5,339,5
1,255,18
2,60,18
4,111,18
5,365,18
7,3,18
9,4,18
0,289,6
1,16,6
3,5,6
6,488,6
0,742,18
7,3,18
8,20,18
9,34,18
4,117,14
6,681,14
1,336,11
3,7,11
5,82,11
7,3,11
9,371,11
1,1,19
3,798,19
3,8,3
5,1,3
6,107,3
8,682,3
3,364,13
6,2,13
9,432,13
1,268,4
4,522,4
7,8,4
0,57,12
1,220,12
2,356,12
4,79,12
5,84,12
2,56,7
4,2,7
6,309,7
9,431,7
0,20,10
2,12,10
3,114,10
5,652,10
0,191,9
4,480,9
6,28,9
7,72,9
8,23,9
9,5,9
1,359,15
4,166,15
6,274,15
0,444,0
1,139,0
3,17,0
5,5,0
6,148,0
7,44,0
3,271,8
4,528,8
1,40,16
2,206,16
4,1,16
6,528,16
8,15,16
9,8,16
0,6,5
1,465,5
2,3,5
6,70,5
8,16,5
9,238,5
4,609,1
6,8,1
7,176,1
9,5,1
1,14,17
2,136,17
4,572,17
5,76,17
1,603,2
3,5,2
4,14,2
6,175,2
2,2,0
4,8,0
5,509,0
7,256,0
9,22,0
0,1,10
1,1,10
2,56,10
6,265,10
9,475,10
0,56,14
2,156,14
6,4,14
9,581,14
0,108,15
2,26,15
4,280,15
5,3,15
6,380,15
0,274,3
1,182,3
5,197,3
9,145,3
3,117,8
7,655,8
8,20,8
9,6,8
0,132,11
1,1,11
2,444,11
3,81,11
4,2,11
5,136,11
9,2,11
1,780,4
5,17,4
7,1,4
3,56,7
6,743,7
3,5,16
5,193,16
6,600,16
0,20,1
1,25,1
3,451,1
4,293,1
6,5,1
7,3,1
3,248,5
5,23,5
6,471,5
7,7,5
9,48,5
0,1,2
1,5,2
3,278,2
4,1,2
5,1,2
7,487,2
9,24,2
2,7,13
3,9,13
4,21,13
8,4,13
9,756,13
3,28,17
5,608,17
6,7,17
7,2,17
8,23,17
9,129,17
0,536,18
6,120,18
7,141,18
1,452,6
2,19,6
3,310,6
7,16,6
2,1,9
3,24,9
6,760,9
7,13,9
1,3,19
2,8,19
4,196,19
6,5,19
7,4,19
8,581,19
1,100,12
2,43,12
4,15,12
7,31,12
9,609,12
0,750,7
3,5,7
4,36,7
9,7,7
4,22,17
8,691,17
9,85,17
2,25,16
4,4,16
7,708,16
8,20,16
9,40,16
1,682,11
2,91,11
6,25,11
2,1,12
6,149,12
8,644,12
9,4,12
0,672,8
6,79,8
7,4,8
9,41,8
0,126,3
1,667,3
2,1,3
5,4,3
0,3,5
3,523,5
8,265,5
9,8,5
1,7,6
3,4,6
4,67,6
5,5,6
6,431,6
7,42,6
9,241,6
0,162,18
2,76,18
3,23,18
5,488,18
9,49,18
0,92,0
1,9,0
2,198,0
4,33,0
6,257,0
7,205,0
9,2,0
1,357,10
2,40,10
3,10,10
4,31,10
7,360,10
1,509,9
4,133,9
6,10,9
7,146,9
0,4,19
3,189,19
4,2,19
7,367,19
9,236,19
0,1,4
1,108,4
4,1,4
7,395,4
8,288,4
9,4,4
2,8,13
5,776,13
7,10,13
9,4,13
0,24,14
1,523,14
4,7,14
5,58,14
6,117,14
7,62,14
9,7,14
0,454,1
3,48,1
4,3,1
5,78,1
8,216,1
1,33,15
2,100,15
6,448,15
8,217,15
0,114,2
1,20,2
2,147,2
4,48,2
5,48,2
6,26,2
7,12,2
9,381,2
0,292,15
1,3,15
2,91,15
4,27,15
6,272,15
9,113,15
2,584,19
4,62,19
5,90,19
7,62,19
1,4,1
2,268,1
3,7,1
4,41,1
9,479,1
1,1,0
2,1,0
3,12,0
5,6,0
6,70,0
8,2,0
9,704,0
2,7,14
5,775,14
7,4,14
9,12,14
0,360,6
4,29,6
6,408,6
1,660,3
2,4,3
5,7,3
6,72,3
7,54,3
2,776,7
4,13,7
9,9,7
0,606,2
1,10,2
6,46,2
7,4,2
8,132,2
0,155,10
1,157,10
2,19,10
4,169,10
8,138,10
9,160,10
1,800,11
2,45,12
3,44,12
4,698,12
8,11,12
0,83,8
2,48,8
5,648,8
9,18,8
0,442,18
3,28,18
4,328,18
2,14,16
5,34,16
6,1,16
9,748,16
0,37,17
5,505,17
7,256,17
2,1,13
3,4,13
5,32,13
6,2,13
7,307,13
8,4,13
9,447,13
0,692,5
1,24,5
2,55,5
3,28,5
0,10,9
1,204,9
3,236,9
5,5,9
7,324,9
9,17,9
0,49,4
1,164,4
3,4,4
4,41,4
6,502,4
7,36,4
9,1,4
0,148,18
3,4,18
4,558,18
5,79,18
6,2,18
7,2,18
8,4,18
0,69,15
3,717,15
5,11,15
1,612,19
3,160,19
4,24,19
1,40,2
3,1,2
6,8,2
7,749,2
2,1,16
7,314,16
8,391,16
9,92,16
6,779,7
9,20,7
1,3,9
2,507,9
5,216,9
6,60,9
7,8,9
9,4,9
2,67,14
4,229,14
6,8,14
7,1,14
9,492,14
0,60,5
1,61,5
2,385,5
4,18,5
9,274,5
0,268,12
4,63,12
5,444,12
9,24,12
1,479,0
2,4,0
3,24,0
5,5,0
6,263,0
8,21,0
0,51,11
1,1,11
5,43,11
7,696,11
9,7,11
4,269,6
5,401,6
6,2,6
7,104,6
8,22,6
3,786,13
5,12,13
0,1,4
2,17,4
3,3,4
4,36,4
5,11,4
6,83,4
7,150,4
9,496,4
2,16,1
3,11,1
4,1,1
7,760,1
8,10,1
2,253,17
3,64,17
6,57,17
7,380,17
8,4,17
9,40,17
0,350,8
7,449,8
1,282,3
4,508,3
5,1,3
9,7,3
0,540,10
3,1,10
4,8,10
5,29,10
7,178,10
9,40,10
0,579,6
1,115,6
2,45,6
8,7,6
9,52,6
0,4,9
2,70,9
6,8,9
9,716,9
5,1,5
7,781,5
8,16,5
1,8,15
2,510,15
4,4,15
6,125,15
8,150,15
0,336,4
1,33,4
2,66,4
6,352,4
8,12,4
0,7,18
1,4,18
3,374,18
4,68,18
6,45,18
8,6,18
9,292,18
0,2,7
1,2,7
4,12,7
6,31,7
9,750,7
0,665,0
6,41,0
7,8,0
9,84,0
0,192,19
2,36,19
3,22,19
4,514,19
6,12,19
8,23,19
0,109,14
1,1,14
2,6,14
3,338,14
5,4,14
6,184,14
7,150,14
9,4,14
3,26,13
4,1,13
5,691,13
6,80,13
3,155,3
4,15,3
5,30,3
6,269,3
8,283,3
9,46,3
5,520,8
8,279,8
2,784,12
4,13,12
1,8,16
3,2,16
4,29,16
6,756,16
8,4,16
0,526,10
2,4,10
4,75,10
8,12,10
9,180,10
2,760,11
7,3,11
8,36,11
0,22,17
3,108,17
8,668,17
0,1,2
1,460,2
7,36,2
8,293,2
9,5,2
6,113,1
7,472,1
8,19,1
9,195,1
0,472,13
1,137,13
3,8,13
4,11,13
8,170,13
0,75,1
3,716,1
5,8,1
1,21,11
2,364,11
4,21,11
5,377,11
7,14,11
6,794,15
7,1,15
9,4,15
3,166,14
4,378,14
6,196,14
9,58,14
1,4,3
2,10,3
4,301,3
6,4,3
8,20,3
9,458,3
0,25,18
1,56,18
3,193,18
5,51,18
7,473,18
2,212,17
7,264,17
8,320,17
1,4,10
3,6,10
4,318,10
5,354,10
6,12,10
7,60,10
8,44,10
1,620,16
4,10,16
5,32,16
7,24,16
8,44,16
9,68,16
0,27,7
5,538,7
6,226,7
7,8,7
5,519,4
6,3,4
7,268,4
8,3,4
9,4,4
1,159,2
4,11,2
7,261,2
8,210,2
9,157,2
1,258,19
2,293,19
4,1,19
6,89,19
8,156,19
0,77,9
1,3,9
4,693,9
6,23,9
9,2,9
2,65,8
4,433,8
6,90,8
7,210,8
3,552,5
6,247,5
0,23,0
2,303,0
4,386,0
5,80,0
6,3,0
7,3,0
0,228,6
1,177,6
3,117,6
4,191,6
6,7,6
9,78,6
3,398,12
4,2,12
6,118,12
7,256,12
8,24,12
0,7,0
1,8,0
2,8,0
4,156,0
9,620,0
1,25,16
5,693,16
8,80,16
3,3,7
6,327,7
7,469,7
0,327,6
1,36,6
5,7,6
6,15,6
7,196,6
9,218,6
0,4,5
2,677,5
3,41,5
7,3,5
8,72,5
0,102,3
2,464,3
5,16,3
7,66,3
9,149,3
1,146,1
2,291,1
3,13,1
6,11,1
7,327,1
9,10,1
2,214,13
3,24,13
4,176,13
6,12,13
9,373,13
1,9,15
2,23,15
3,4,15
4,100,15
5,36,15
6,16,15
7,587,15
8,2,15
9,20,15
1,2,9
2,647,9
6,2,9
9,148,9
1,378,19
4,168,19
5,114,19
6,79,19
7,59,19
0,184,18
2,1,18
3,32,18
5,112,18
6,8,18
8,209,18
9,248,18
0,40,14
7,71,14
8,680,14
9,8,14
1,8,11
4,6,11
5,154,11
6,521,11
8,109,11
1,172,4
4,21,4
7,563,4
9,41,4
2,3,8
3,356,8
4,24,8
5,82,8
8,10,8
9,324,8
0,352,10
1,146,10
3,44,10
4,120,10
5,121,10
9,13,10
0,137,17
2,368,17
3,1,17
5,37,17
6,252,17
8,2,17
0,11,2
6,788,2
1,293,12
3,506,12
1,46,11
4,1,11
8,718,11
9,33,11
0,24,13
4,5,13
5,35,13
6,17,13
7,717,13
1,119,5
4,534,5
5,3,5
8,49,5
9,93,5
3,259,10
5,173,10
6,21,10
8,285,10
9,60,10
1,5,12
2,19,12
3,52,12
5,616,12
6,70,12
7,17,12
8,16,12
9,1,12
0,3,3
4,500,3
5,267,3
8,7,3
9,20,3
1,1,18
2,4,18
3,211,18
6,32,18
7,342,18
9,208,18
2,174,19
4,71,19
7,12,19
8,493,19
9,47,19
0,29,14
3,684,14
5,15,14
6,57,14
8,11,14
0,136,1
1,182,1
2,28,1
5,404,1
7,49,1
0,32,0
2,34,0
3,6,0
5,619,0
7,20,0
9,86,0
1,16,15
2,1,15
4,3,15
6,31,15
7,4,15
8,7,15
9,736,15
1,380,2
3,32,2
4,16,2
5,354,2
6,16,2
2,156,7
3,31,7
