Valor,Contagem
2,24
3,147
4,93
5,52
6,189
7,140
8,48
9,29
Valor,Contagem
0,98
1,176
2,25
3,76
4,53
5,76
6,82
7,40
8,113
9,56
Valor,Contagem
0,141
1,46
2,76
3,91
4,74
5,17
6,120
7,56
8,126
9,49
Valor,Contagem
0,74
1,33
2,128
3,78
4,49
5,143
6,31
7,184
8,14
9,63
Valor,Contagem
0,56
1,30
2,81
3,104
4,63
5,60
6,140
7,117
8,85
9,60
Valor,Contagem
0,24
1,91
2,64
3,16
4,74
5,36
6,64
7,84
8,74
9,268
Valor,Contagem
0,74
1,123
2,61
3,55
4,189
5,64
6,38
7,24
8,129
9,40
Valor,Contagem
0,68
1,40
2,148
3,143
4,54
5,111
6,46
7,62
8,27
9,98
Valor,Contagem
0,84
1,132
2,67
3,98
4,35
5,142
6,12
7,45
8,101
9,79
Valor,Contagem
0,38
1,78
2,28
3,131
4,61
5,37
6,114
7,26
8,9
9,273
Valor,Contagem
0,53
1,81
2,112
3,85
4,40
5,131
6,75
7,8
8,69
9,141
Valor,Contagem
0,87
1,156
2,11
3,41
4,31
5,89
6,214
7,35
8,109
9,23
Valor,Contagem
0,82
1,34
2,116
3,180
4,36
5,31
6,114
7,85
8,64
9,54
Valor,Contagem
0,58
1,101
2,52
3,112
4,60
5,91
6,64
7,145
8,96
9,19
Valor,Contagem
0,100
1,116
2,43
3,46
4,34
5,84
6,45
7,135
8,44
9,149
Valor,Contagem
0,31
1,162
2,24
3,15
4,58
5,105
6,21
7,233
8,36
9,110
Valor,Contagem
0,41
1,136
2,140
3,73
4,140
5,35
6,48
7,34
8,99
9,52
Valor,Contagem
0,32
1,66
2,100
3,91
4,36
5,164
6,5
7,124
8,121
9,55
Valor,Contagem
0,20
1,68
2,24
3,31
4,40
5,55
6,232
7,156
8,105
9,65
Valor,Contagem
0,196
1,208
2,60
3,57
4,44
5,50
6,16
7,88
8,32
9,44
Valor,Contagem
0,111
1,112
2,69
3,79
4,74
5,144
6,64
7,95
8,33
9,16
Valor,Contagem
0,12
1,91
2,134
3,184
4,42
5,104
6,18
7,69
8,42
9,100
Valor,Contagem
0,72
1,28
2,65
3,4
4,103
5,127
6,63
7,92
8,26
9,215
Valor,Contagem
0,60
1,32
2,29
3,32
4,160
5,128
6,132
7,23
8,145
9,56
Valor,Contagem
0,205
1,61
2,85
3,40
4,14
5,60
6,86
7,22
8,86
9,136
Valor,Contagem
0,85
1,113
2,109
3,119
4,25
5,9
6,58
7,48
8,116
9,112
Valor,Contagem
0,124
1,31
2,78
3,75
4,92
5,52
6,59
7,36
8,80
9,169
Valor,Contagem
0,88
1,31
2,28
3,28
4,68
5,300
6,69
7,72
8,52
9,60
Valor,Contagem
0,50
1,25
2,13
3,9
4,195
5,165
6,94
7,167
8,26
9,52
Valor,Contagem
0,130
1,76
2,23
3,141
4,88
5,106
6,66
7,89
8,17
9,59
Valor,Contagem
0,236
1,37
2,64
3,83
4,48
5,47
6,36
7,104
8,42
9,99
Valor,Contagem
0,49
1,148
2,47
3,161
4,61
5,96
6,30
7,28
8,24
9,151
Valor,Contagem
0,9
1,97
2,24
3,41
4,81
5,132
6,33
7,213
8,94
9,71
Valor,Contagem
0,93
1,33
2,27
3,8
4,156
5,91
6,54
7,152
8,137
9,44
Valor,Contagem
0,12
1,168
2,23
3,24
4,82
5,183
6,64
7,101
8,111
9,28
Valor,Contagem
0,78
1,97
2,51
3,51
4,15
5,69
6,100
7,31
8,220
9,85
Valor,Contagem
0,145
1,37
2,98
3,153
4,53
5,49
6,36
7,148
8,66
9,11
Valor,Contagem
0,188
1,74
2,29
3,59
4,53
5,15
6,19
7,124
8,70
9,165
Valor,Contagem
0,11
1,85
2,62
3,40
4,34
5,36
6,153
7,182
8,147
9,46
Valor,Contagem
0,62
1,121
2,92
3,24
4,78
5,161
6,11
7,71
8,81
9,94
Valor,Contagem
0,91
1,76
2,30
3,80
4,63
5,39
6,51
7,99
8,32
9,237
Valor,Contagem
0,18
1,80
2,212
3,66
4,17
5,142
6,133
7,81
8,30
9,16
Valor,Contagem
0,8
1,36
2,94
3,111
4,224
5,40
6,165
7,28
8,39
9,52
Valor,Contagem
0,48
1,44
2,42
3,162
4,25
5,46
6,76
7,115
8,16
9,221
Valor,Contagem
0,50
1,60
2,49
3,60
4,220
5,95
6,88
7,61
8,68
9,44
Valor,Contagem
0,232
1,68
2,113
3,12
4,29
5,61
6,126
7,63
8,48
9,44
Valor,Contagem
0,74
1,121
2,69
3,42
4,32
5,156
6,44
7,136
8,76
9,45
Valor,Contagem
0,41
1,49
2,104
3,60
4,85
5,52
6,214
7,11
8,95
9,84
Valor,Contagem
0,110
1,41
2,85
3,198
4,155
5,38
6,76
7,17
8,9
9,67
Valor,Contagem
0,57
1,52
2,215
3,19
4,2
5,208
6,54
7,56
8,99
9,33
Valor,Contagem
0,99
1,136
2,71
3,97
4,68
5,176
6,17
7,53
8,41
9,37
Valor,Contagem
0,36
1,81
2,144
3,11
4,113
5,90
6,96
7,91
8,24
9,110
Valor,Contagem
0,60
1,24
2,70
3,184
4,65
5,230
6,56
7,43
8,54
9,10
Valor,Contagem
0,39
1,37
2,136
3,68
4,214
5,45
6,20
7,57
8,116
9,64
Valor,Contagem
0,109
1,143
2,85
3,10
4,44
5,34
6,193
7,46
8,18
9,114
Valor,Contagem
0,91
1,37
2,39
3,8
4,10
5,132
6,140
7,29
8,165
9,145
Valor,Contagem
0,131
1,52
2,24
3,68
4,114
5,149
6,47
7,81
8,58
9,72
Valor,Contagem
0,117
1,51
2,40
3,28
4,114
5,53
6,29
7,96
8,88
9,180
Valor,Contagem
0,192
1,104
2,61
3,35
4,32
5,67
6,142
7,35
8,91
9,37
Valor,Contagem
0,28
1,52
2,248
3,146
4,16
5,42
6,52
7,124
8,21
9,66
Valor,Contagem
0,194
1,74
2,162
3,36
4,83
5,43
6,43
7,64
8,54
9,43
Valor,Contagem
0,296
1,49
2,61
3,2
4,77
5,44
6,24
7,146
8,44
9,52
Valor,Contagem
0,51
1,45
2,40
3,61
4,87
5,129
6,76
7,152
8,84
9,70
Valor,Contagem
0,203
1,100
2,23
3,53
4,94
5,65
6,60
7,53
8,11
9,135
Valor,Contagem
0,55
1,98
2,182
3,16
4,33
5,180
6,77
7,17
8,67
9,71
Valor,Contagem
0,156
1,47
2,92
3,70
4,178
5,18
6,32
7,109
8,45
9,49
Valor,Contagem
0,28
1,152
2,41
3,105
4,87
5,32
6,1
7,52
8,164
9,132
Valor,Contagem
0,7
1,76
2,111
3,65
4,36
5,124
6,11
7,87
8,97
9,183
Valor,Contagem
0,116
1,32
2,56
3,95
4,44
5,22
6,197
7,72
8,31
9,132
Valor,Contagem
0,111
1,20
2,174
3,84
4,81
5,28
6,19
7,78
8,150
9,50
Valor,Contagem
0,160
1,116
2,43
3,12
4,139
5,32
6,72
7,149
8,55
9,17
Valor,Contagem
0,126
1,68
2,85
3,63
4,50
5,22
6,238
7,39
8,17
9,88
Valor,Contagem
0,88
1,56
2,27
3,106
4,23
5,43
6,158
7,60
8,114
9,123
Valor,Contagem
0,20
1,150
2,150
3,55
4,40
5,104
6,21
7,13
8,75
9,168
Valor,Contagem
0,63
1,34
2,87
3,125
4,81
5,104
6,24
7,177
8,84
9,17
Valor,Contagem
0,121
1,100
2,172
3,25
4,28
5,46
6,11
7,54
8,73
9,164
Valor,Contagem
0,23
1,63
2,55
3,132
4,102
5,96
6,100
7,80
8,33
9,112
Valor,Contagem
0,28
1,44
2,69
3,86
4,142
5,92
6,72
7,49
8,12
9,203
Valor,Contagem
0,116
1,24
2,60
3,141
4,52
5,65
6,45
7,28
8,142
9,122
Valor,Contagem
0,56
1,168
2,82
3,60
4,30
5,42
6,135
7,45
8,59
9,118
Valor,Contagem
0,19
1,20
2,24
3,228
4,14
5,124
6,121
7,63
8,50
9,133
Valor,Contagem
0,48
1,44
2,148
3,99
4,146
5,40
6,59
7,32
8,68
9,111
Valor,Contagem
0,88
1,60
2,102
3,32
4,32
5,136
6,78
7,138
8,79
9,51
Valor,Contagem
0,120
1,60
2,32
3,25
4,89
5,53
6,24
7,115
8,39
9,240
Valor,Contagem
0,26
1,166
2,44
3,60
4,109
5,88
6,112
7,8
8,21
9,162
Valor,Contagem
0,23
1,13
2,143
3,12
4,87
5,52
6,188
7,23
8,171
9,84
Valor,Contagem
0,134
1,80
2,41
3,103
5,138
6,60
7,60
8,149
9,30
Valor,Contagem
0,92
1,49
2,18
3,31
4,28
5,4
6,81
7,71
8,140
9,281
Valor,Contagem
0,253
1,71
2,23
3,71
4,20
5,12
6,90
7,35
8,41
9,180
Valor,Contagem
0,24
1,85
2,66
3,60
4,76
5,129
6,131
7,141
8,54
9,29
Valor,Contagem
0,9
1,120
2,83
3,84
4,54
5,140
6,90
7,102
8,100
9,15
Valor,Contagem
0,48
1,61
2,160
3,4
4,52
5,31
6,151
7,51
8,66
9,173
Valor,Contagem
0,36
1,71
2,255
3,59
4,83
5,9
6,48
7,188
8,24
9,24
Valor,Contagem
0,72
1,142
2,100
3,84
4,40
5,33
6,121
7,24
8,48
9,130
Valor,Contagem
0,64
1,89
2,128
3,116
4,103
5,63
6,18
7,143
8,36
9,36
Valor,Contagem
0,133
1,65
2,62
3,120
4,69
5,119
6,67
7,52
8,48
9,60
Valor,Contagem
0,41
1,9
2,34
3,76
4,109
5,104
6,82
7,172
8,83
9,86
Valor,Contagem
0,16
1,113
2,180
3,51
4,105
5,12
6,147
7,64
8,88
9,20
Valor,Contagem
0,68
1,3
2,134
3,249
4,117
5,70
6,22
7,85
8,21
9,27
Valor,Contagem
0,65
1,44
2,71
3,126
4,86
5,12
6,158
7,44
8,88
9,101
Valor,Contagem
0,47
1,40
2,144
3,12
4,180
5,189
6,15
7,137
8,16
9,17
Valor,Contagem
0,78
1,70
2,68
3,72
4,125
5,103
6,19
7,29
8,202
9,31
Valor,Contagem
0,60
1,91
2,113
3,32
4,29
5,152
6,52
7,162
8,67
9,39
Valor,Contagem
0,76
1,52
2,71
3,12
4,57
5,60
6,114
7,35
8,190
9,128
Valor,Contagem
0,28
1,100
2,208
3,38
4,83
5,76
6,89
7,69
8,60
9,44
Valor,Contagem
0,91
1,113
2,117
3,168
4,35
5,60
6,6
7,36
8,56
9,114
Valor,Contagem
0,43
1,40
2,48
3,274
4,60
5,48
6,35
7,71
8,84
9,93
Valor,Contagem
0,68
1,40
2,48
3,27
4,228
5,103
6,32
7,87
8,48
9,116
Valor,Contagem
0,97
1,30
2,42
3,28
4,159
5,121
6,140
7,64
8,20
9,95
Valor,Contagem
0,111
1,22
2,17
3,168
4,128
5,93
6,68
7,71
8,76
9,40
Valor,Contagem
0,98
1,51
2,77
3,96
4,13
5,157
6,69
7,114
8,20
9,100
Valor,Contagem
0,56
1,89
2,47
3,124
4,105
5,90
6,30
7,103
8,130
9,22
Valor,Contagem
0,20
1,28
2,36
3,77
4,197
5,39
6,49
7,193
8,54
9,101
Valor,Contagem
0,66
1,94
2,136
3,116
4,66
5,71
6,82
7,27
8,119
9,20
Valor,Contagem
0,88
1,88
2,33
3,48
4,52
5,106
6,79
7,58
8,96
9,147
Valor,Contagem
0,29
1,64
2,74
3,34
4,124
5,69
6,56
7,124
8,74
9,148
Valor,Contagem
0,127
1,45
2,91
3,51
4,69
5,84
6,118
7,111
8,72
9,29
Valor,Contagem
0,59
1,114
2,42
3,48
4,180
5,116
6,60
7,45
8,78
9,54
Valor,Contagem
0,42
1,99
2,47
3,44
4,37
5,44
6,66
7,132
8,105
9,180
Valor,Contagem
0,9
1,68
2,50
3,59
4,176
5,90
6,95
7,164
8,50
9,36
Valor,Contagem
0,100
1,33
2,114
3,57
4,87
5,47
6,40
7,104
8,32
9,183
Valor,Contagem
0,185
1,72
2,158
3,76
4,60
5,38
6,96
7,26
8,30
9,56
Valor,Contagem
0,29
1,187
2,68
3,74
4,94
5,80
6,76
7,84
8,74
9,31
Valor,Contagem
0,95
1,85
2,29
3,40
4,143
5,97
6,32
7,95
8,140
9,41
Valor,Contagem
0,58
1,36
2,118
3,19
4,124
5,127
6,20
7,71
8,99
9,126
Valor,Contagem
0,51
1,84
2,101
3,69
4,181
5,136
6,21
7,48
8,52
9,52
Valor,Contagem
0,8
1,26
2,17
3,139
4,204
5,90
6,57
7,26
8,128
9,101
Valor,Contagem
0,107
1,28
2,16
3,167
4,53
5,101
6,160
7,68
8,60
9,36
Valor,Contagem
0,107
1,124
2,74
3,24
4,24
5,88
6,78
7,88
8,144
9,46
Valor,Contagem
0,56
1,52
2,128
3,44
4,108
5,112
6,12
7,54
8,137
9,92
Valor,Contagem
0,87
1,27
2,52
3,128
4,66
5,74
6,19
7,102
8,226
9,16
Valor,Contagem
0,61
1,46
2,274
3,19
4,79
5,91
6,6
7,72
8,134
9,15
Valor,Contagem
0,208
1,98
2,68
3,48
4,154
5,8
6,34
7,138
8,8
9,32
Valor,Contagem
0,28
1,15
2,53
3,81
4,92
5,153
6,240
7,33
8,17
9,83
Valor,Contagem
0,105
1,47
2,68
3,68
4,64
5,28
6,88
7,198
8,81
9,48
Valor,Contagem
0,19
1,39
2,33
3,181
4,84
5,36
6,160
7,87
8,134
9,24
Valor,Contagem
0,68
1,128
2,128
3,135
4,44
5,20
6,17
7,51
8,177
9,30
Valor,Contagem
0,33
1,167
2,45
3,77
4,101
5,55
6,60
7,41
8,84
9,132
Valor,Contagem
0,25
1,116
2,228
3,18
4,41
5,118
6,108
7,20
8,62
9,59
Valor,Contagem
0,33
1,71
2,56
3,143
4,84
5,79
6,24
7,61
8,70
9,176
Valor,Contagem
0,140
1,94
2,37
3,39
4,3
5,170
6,53
7,91
8,40
9,129
Valor,Contagem
0,88
1,75
2,37
3,60
4,84
5,10
6,12
7,76
8,195
9,160
Valor,Contagem
0,108
1,48
2,152
3,56
4,92
5,13
6,38
7,58
8,140
9,90
Valor,Contagem
0,88
1,46
2,56
3,164
4,20
5,166
6,32
7,81
8,13
9,130
Valor,Contagem
0,17
1,23
2,134
3,144
4,76
5,64
6,73
7,164
8,61
9,40
Valor,Contagem
0,4
1,132
2,67
3,111
4,87
5,49
6,39
7,37
8,194
9,76
Valor,Contagem
0,121
1,148
2,32
3,15
4,40
5,68
6,76
7,59
8,18
9,220
Valor,Contagem
0,112
1,39
2,106
3,52
4,24
5,36
6,68
7,148
8,131
9,79
Valor,Contagem
0,13
1,76
2,89
3,128
4,109
5,31
6,100
7,22
8,92
9,135
Valor,Contagem
0,36
1,88
2,70
3,256
4,106
5,110
6,55
7,8
8,29
9,39
Valor,Contagem
0,72
1,72
2,93
3,62
4,160
5,102
6,116
7,44
8,16
9,59
Valor,Contagem
0,200
1,68
2,32
3,20
4,72
5,130
6,93
7,21
8,155
9,5
Valor,Contagem
0,41
1,22
2,58
3,185
4,34
5,145
6,51
7,115
8,55
9,90
Valor,Contagem
0,53
1,76
2,83
3,39
4,132
5,77
6,102
7,135
8,48
9,52
Valor,Contagem
0,118
1,42
2,36
3,86
4,80
5,206
6,54
7,25
8,75
9,74
Valor,Contagem
0,8
1,128
2,88
3,35
4,4
5,174
6,110
7,84
8,155
9,11
Valor,Contagem
0,111
1,95
2,137
3,47
4,32
5,23
6,47
7,179
8,33
9,92
Valor,Contagem
0,123
1,4
2,47
3,20
4,64
5,147
6,60
7,124
8,161
9,47
Valor,Contagem
0,130
1,99
2,32
3,136
4,4
5,37
6,143
7,72
8,57
9,86
Valor,Contagem
0,96
1,28
2,72
3,155
4,48
5,63
6,72
7,47
8,33
9,183
Valor,Contagem
0,56
1,26
2,66
3,21
4,69
5,241
6,125
7,28
8,155
9,8
Valor,Contagem
0,72
1,112
2,68
3,53
4,10
5,16
6,51
7,286
8,44
9,85
Valor,Contagem
0,64
1,77
2,92
3,104
4,48
5,156
6,41
7,37
8,21
9,156
Valor,Contagem
0,87
1,7
2,84
3,80
4,83
5,42
6,130
7,102
8,47
9,135
Valor,Contagem
0,114
1,32
2,21
3,94
4,129
5,57
6,76
7,120
8,26
9,128
Valor,Contagem
0,33
1,36
2,121
3,52
4,36
5,160
6,138
7,17
8,91
9,112
Valor,Contagem
0,165
1,53
2,44
3,96
4,7
5,7
6,101
7,31
8,180
9,112
Valor,Contagem
0,13
1,18
2,159
3,21
4,154
5,50
6,26
7,153
8,19
9,183
Valor,Contagem
0,72
1,80
2,42
3,52
4,89
5,96
6,29
7,27
8,185
9,124
Valor,Contagem
0,88
1,116
2,76
3,32
4,35
5,137
6,53
7,130
8,60
9,69
Valor,Contagem
0,109
1,74
2,62
3,20
4,30
5,196
6,115
7,39
8,116
9,35
Valor,Contagem
0,117
1,80
2,116
3,38
4,128
5,29
6,155
7,57
8,57
9,18
Valor,Contagem
0,69
1,67
2,156
3,80
4,72
5,164
6,71
7,66
8,11
9,40
Valor,Contagem
0,52
1,147
2,32
3,33
4,64
5,125
6,88
7,152
8,64
9,38
Valor,Contagem
0,38
1,31
2,157
3,25
4,71
5,216
6,136
7,19
8,77
9,26
Valor,Contagem
0,12
1,80
2,171
3,89
4,116
5,22
6,74
7,108
8,57
9,68
Valor,Contagem
0,42
1,24
2,18
3,117
4,138
5,113
6,144
7,104
8,18
9,78
Valor,Contagem
0,53
1,36
2,92
3,262
4,31
5,34
6,60
7,119
8,72
9,36
Valor,Contagem
0,134
1,68
2,168
3,20
4,95
5,61
6,29
7,97
8,62
9,62
Valor,Contagem
0,54
1,71
2,33
3,81
4,181
5,116
6,38
7,145
8,33
9,43
Valor,Contagem
0,31
1,49
2,159
3,36
4,17
5,92
6,74
7,126
8,61
9,152
Valor,Contagem
0,16
1,16
2,64
3,60
4,17
5,86
6,67
7,52
8,323
9,94
Valor,Contagem
0,102
1,139
2,48
3,255
4,20
5,121
6,30
7,46
8,21
9,13
Valor,Contagem
0,60
1,14
2,28
3,67
4,97
5,16
6,43
7,66
8,348
9,58
Valor,Contagem
0,4
1,40
2,100
3,69
4,34
5,141
6,87
7,128
8,112
9,81
Valor,Contagem
0,44
1,51
2,22
3,83
4,94
5,135
6,62
7,54
8,132
9,120
Valor,Contagem
0,59
1,64
2,98
3,67
4,159
5,52
6,67
7,115
8,49
9,66
Valor,Contagem
0,68
1,38
2,39
3,150
4,111
5,122
6,68
7,30
8,41
9,130
Valor,Contagem
0,131
1,41
2,59
3,62
4,28
5,85
6,64
7,103
8,123
9,100
Valor,Contagem
0,49
1,87
2,79
3,57
4,42
5,76
6,189
7,52
8,38
9,128
Valor,Contagem
0,148
1,45
2,28
3,9
4,23
5,177
6,43
7,150
8,104
9,69
Valor,Contagem
0,96
1,61
2,22
3,84
4,12
5,116
6,164
7,70
8,74
9,96
Valor,Contagem
0,11
1,85
2,92
3,140
4,2
5,48
6,156
7,167
8,74
9,21
Valor,Contagem
0,92
1,77
2,104
3,15
4,7
5,8
6,286
7,139
8,49
9,19
Valor,Contagem
0,156
1,46
2,40
3,16
4,34
5,186
6,82
7,152
8,51
9,33
Valor,Contagem
0,107
1,16
2,108
3,100
4,105
5,82
6,67
7,104
8,68
9,40
Valor,Contagem
0,34
1,59
2,42
3,86
4,97
5,108
6,86
7,139
8,67
9,79
Valor,Contagem
0,56
1,76
2,105
3,53
4,152
5,32
6,88
7,127
8,9
9,97
Valor,Contagem
0,61
1,77
2,26
3,76
4,155
5,125
6,61
7,28
8,26
9,160
Valor,Contagem
0,8
1,116
2,94
3,60
4,107
5,125
6,47
7,155
8,52
9,33
Valor,Contagem
0,12
1,79
2,12
3,79
4,64
5,215
6,32
7,101
8,109
9,93
Valor,Contagem
0,64
1,57
2,82
3,138
4,209
5,7
6,16
7,37
8,100
9,85
Valor,Contagem
0,96
1,181
2,119
3,81
4,48
5,52
6,96
7,6
8,50
9,67
Valor,Contagem
0,58
1,81
2,65
3,140
4,34
5,26
6,60
7,68
8,126
9,136
Valor,Contagem
0,20
1,210
2,90
3,67
4,16
5,95
6,77
7,161
8,16
9,45
Valor,Contagem
0,87
1,160
2,93
3,84
4,57
5,59
6,65
7,85
8,102
9,4
Valor,Contagem
0,89
1,36
2,39
3,180
4,51
5,75
6,48
7,52
8,143
9,82
Valor,Contagem
0,154
1,54
2,112
3,20
4,22
5,23
6,123
7,155
8,88
9,46
Valor,Contagem
0,76
1,83
2,52
3,51
4,165
5,175
6,72
7,42
8,41
9,40
Valor,Contagem
0,176
1,37
2,6
3,36
4,83
5,159
6,24
7,95
8,88
9,92
Valor,Contagem
0,18
1,126
2,43
3,62
4,98
5,234
6,24
7,24
8,34
9,133
Valor,Contagem
0,68
1,108
2,116
3,125
4,48
5,54
6,18
7,116
8,119
9,24
Valor,Contagem
0,46
1,76
2,108
3,24
4,57
5,64
6,110
7,146
8,86
9,78
Valor,Contagem
0,81
1,160
2,32
3,74
4,11
5,135
6,48
7,95
8,20
9,140
Valor,Contagem
0,21
1,85
2,100
3,77
4,46
5,72
6,186
7,68
8,68
9,72
Valor,Contagem
0,104
1,20
2,128
3,86
4,24
5,78
6,18
7,140
8,3
9,196
Valor,Contagem
0,67
1,60
2,76
3,128
4,160
5,56
6,32
7,131
8,80
9,8
Valor,Contagem
0,24
1,33
2,142
3,72
4,177
5,24
6,54
7,77
8,68
9,124
Valor,Contagem
0,205
1,24
2,16
3,24
4,12
5,53
6,42
7,52
8,261
9,107
Valor,Contagem
0,74
1,33
2,32
3,87
4,82
5,188
6,34
7,38
8,41
9,188
Valor,Contagem
0,34
1,28
2,205
3,85
4,92
5,20
6,20
7,4
8,137
9,171
Valor,Contagem
0,121
1,44
2,12
3,56
4,21
5,36
6,55
7,240
8,150
9,61
Valor,Contagem
0,27
1,109
2,46
3,45
4,68
5,215
6,73
7,48
8,100
9,66
Valor,Contagem
0,132
1,131
2,38
3,58
4,58
5,29
6,112
7,44
8,151
9,43
Valor,Contagem
0,178
1,40
2,29
3,44
4,60
5,15
6,47
7,156
8,116
9,112
Valor,Contagem
0,84
1,60
2,56
3,47
4,22
5,81
6,121
7,142
8,8
9,176
Valor,Contagem
0,77
1,100
2,152
3,43
4,89
5,70
6,136
7,8
8,97
9,24
Valor,Contagem
0,81
1,95
2,225
3,86
4,55
5,28
6,44
7,60
8,98
9,24
Valor,Contagem
0,76
1,112
2,46
3,75
4,144
5,87
6,27
7,82
8,64
9,83
Valor,Contagem
0,26
1,73
2,96
3,117
4,135
5,84
6,54
7,53
8,46
9,112
Valor,Contagem
0,116
1,14
2,28
3,48
4,42
5,44
6,252
7,31
8,166
9,56
Valor,Contagem
0,139
1,54
2,49
3,53
4,18
5,151
6,77
7,59
8,104
9,92
Valor,Contagem
0,15
1,83
2,10
3,126
4,188
5,40
6,88
7,44
8,102
9,100
Valor,Contagem
0,132
1,40
2,12
3,65
4,30
5,177
6,29
7,108
8,51
9,153
Valor,Contagem
0,24
1,56
2,55
3,157
4,77
5,124
6,59
7,10
8,156
9,78
Valor,Contagem
0,88
1,143
2,11
3,23
4,152
5,63
6,60
7,24
8,221
9,12
Valor,Contagem
0,140
1,36
2,114
3,13
4,72
5,196
6,16
7,69
8,24
9,115
Valor,Contagem
0,40
1,80
2,140
3,86
4,91
5,121
6,88
7,55
8,76
9,17
Valor,Contagem
0,44
1,77
2,40
3,94
4,81
5,22
6,20
7,141
8,212
9,64
Valor,Contagem
0,63
1,118
2,88
3,48
4,7
5,168
6,83
7,44
8,41
9,136
Valor,Contagem
0,40
1,32
2,16
3,150
4,168
5,46
6,42
7,61
8,104
9,137
Valor,Contagem
0,30
1,73
2,56
3,137
4,24
5,182
6,19
7,64
8,59
9,152
Valor,Contagem
0,155
1,78
2,6
3,48
4,59
5,96
6,39
7,112
8,120
9,84
Valor,Contagem
0,84
1,88
2,153
3,36
4,38
5,40
6,8
7,90
8,184
9,74
Valor,Contagem
0,88
1,164
2,121
3,77
4,51
5,110
6,52
7,16
8,44
9,71
Valor,Contagem
0,30
1,196
2,30
3,196
4,57
5,24
6,60
7,142
8,36
9,24
Valor,Contagem
0,104
1,123
2,55
3,76
4,148
5,80
