Valor,Contagem
7,100
8,176
9,61
Valor,Contagem
0,94
1,207
2,32
3,60
4,60
5,36
6,41
7,192
8,30
9,44
Valor,Contagem
0,28
1,58
2,40
3,76
4,100
5,27
6,100
7,143
8,120
9,105
Valor,Contagem
0,140
1,97
2,152
3,48
4,47
5,148
6,62
7,21
8,72
9,8
Valor,Contagem
0,14
1,36
2,95
3,50
4,36
5,6
6,275
7,142
8,66
9,76
Valor,Contagem
0,53
1,39
2,131
3,22
4,136
5,200
6,18
7,74
8,59
9,64
Valor,Contagem
0,44
1,59
2,36
3,60
4,95
5,14
6,132
7,136
8,219
9,4
Valor,Contagem
0,142
1,35
2,24
3,102
4,264
5,136
6,50
7,12
8,31
9,1
Valor,Contagem
0,185
1,80
2,44
3,75
4,83
5,96
6,5
7,19
8,52
9,156
Valor,Contagem
0,53
1,40
2,106
3,96
4,11
5,50
6,188
7,107
8,63
9,83
Valor,Contagem
0,95
1,28
2,19
3,68
4,57
5,154
6,200
7,33
8,55
9,87
Valor,Contagem
0,79
1,82
2,46
3,116
4,64
5,182
6,100
7,26
8,84
9,16
Valor,Contagem
0,39
1,198
2,41
3,86
4,78
5,28
6,32
7,126
8,26
9,143
Valor,Contagem
0,46
1,54
2,78
3,49
4,32
5,340
6,21
7,100
8,18
9,57
Valor,Contagem
0,55
1,156
2,137
3,26
4,54
5,58
6,102
7,50
8,54
9,104
Valor,Contagem
0,67
1,149
2,46
3,55
4,47
5,44
6,36
7,113
8,125
9,114
Valor,Contagem
0,49
1,266
2,80
3,13
4,124
5,86
6,39
7,44
8,6
9,89
Valor,Contagem
0,37
1,134
2,158
3,18
4,115
5,54
6,70
7,44
8,58
9,108
Valor,Contagem
0,84
1,25
2,60
3,86
4,88
5,108
6,43
7,152
8,43
9,106
Valor,Contagem
0,12
1,125
2,56
3,170
4,57
5,57
6,121
7,41
8,67
9,89
Valor,Contagem
0,22
1,85
2,64
3,179
4,90
5,56
6,4
7,85
8,31
9,180
Valor,Contagem
0,89
1,42
2,64
3,58
4,116
5,68
6,111
7,72
8,65
9,112
Valor,Contagem
0,81
1,70
2,84
3,16
4,95
5,148
6,110
7,60
8,60
9,72
Valor,Contagem
0,36
1,151
2,89
3,29
4,19
5,10
6,109
7,72
8,121
9,160
Valor,Contagem
0,118
1,116
2,16
3,39
4,19
5,72
6,28
7,193
8,84
9,112
Valor,Contagem
0,69
1,72
2,104
3,16
4,88
5,56
6,11
7,60
8,101
9,218
Valor,Contagem
0,151
1,28
2,24
3,108
4,52
5,24
6,40
7,143
8,76
9,149
Valor,Contagem
0,115
1,90
2,92
3,122
4,56
5,79
6,16
7,72
8,155
Valor,Contagem
0,71
1,175
2,27
3,18
4,81
5,27
6,47
7,209
8,51
9,91
Valor,Contagem
0,55
1,19
2,12
3,48
4,159
5,60
6,49
7,92
8,160
9,144
Valor,Contagem
0,112
1,51
2,13
3,151
4,88
5,164
6,36
7,73
8,75
9,32
Valor,Contagem
0,73
1,68
2,98
3,72
4,91
5,32
6,160
7,124
8,25
9,53
Valor,Contagem
0,14
1,103
2,12
3,36
4,91
5,88
6,124
7,83
8,167
9,79
Valor,Contagem
0,90
1,7
2,40
3,20
4,89
5,102
6,44
7,144
8,58
9,202
Valor,Contagem
0,17
1,125
2,50
3,42
4,164
5,170
6,51
7,50
8,59
9,68
Valor,Contagem
0,20
1,48
2,82
3,77
4,83
5,85
6,40
7,27
8,82
9,251
Valor,Contagem
0,92
1,81
2,136
3,4
4,96
5,120
6,117
7,57
8,40
9,52
Valor,Contagem
0,112
1,88
2,32
3,132
4,17
5,118
6,105
7,36
8,87
9,69
Valor,Contagem
0,83
1,261
2,14
3,27
4,77
5,24
6,41
7,85
8,108
9,76
Valor,Contagem
0,28
1,4
2,156
3,101
4,66
5,108
6,62
7,57
8,139
9,75
Valor,Contagem
0,21
1,33
2,34
3,124
4,17
5,72
6,67
7,162
8,227
9,39
Valor,Contagem
0,106
1,83
2,108
3,69
4,112
5,30
6,41
7,68
8,55
9,124
Valor,Contagem
0,27
1,103
2,54
3,188
4,144
5,91
6,68
7,36
8,52
9,35
Valor,Contagem
0,183
1,130
2,38
3,24
4,5
5,4
6,148
7,31
8,106
9,128
Valor,Contagem
0,72
1,44
2,59
3,146
4,3
5,201
6,50
7,20
8,153
9,48
Valor,Contagem
0,30
1,125
2,39
3,123
4,24
5,56
6,29
7,120
8,121
9,128
Valor,Contagem
0,122
1,82
2,25
3,29
4,46
5,84
6,136
7,34
8,71
9,168
Valor,Contagem
0,3
1,176
2,8
3,64
4,25
5,86
6,121
7,71
8,79
9,163
Valor,Contagem
0,213
1,71
2,82
3,43
4,76
5,105
6,51
7,88
8,28
9,40
Valor,Contagem
0,36
1,84
2,53
3,119
4,24
5,24
6,215
7,73
8,92
9,75
Valor,Contagem
0,116
1,107
2,74
3,64
4,91
5,14
6,21
7,40
8,94
9,175
Valor,Contagem
0,24
1,96
2,28
3,104
4,95
5,67
6,39
7,92
8,91
9,160
Valor,Contagem
0,104
1,87
2,172
3,43
4,58
5,24
6,104
7,96
8,76
9,30
Valor,Contagem
0,47
1,76
2,98
3,57
4,47
5,91
6,94
7,96
8,64
9,127
Valor,Contagem
0,73
1,65
2,39
3,51
4,80
5,123
6,112
7,172
8,62
9,20
Valor,Contagem
0,25
1,68
2,66
3,62
4,50
5,83
6,118
7,161
8,17
9,146
Valor,Contagem
0,64
1,88
2,33
3,121
4,34
5,161
6,120
7,74
8,33
9,67
Valor,Contagem
0,28
1,40
2,35
3,103
4,23
5,145
6,131
7,53
8,70
9,168
Valor,Contagem
0,32
1,87
2,37
3,180
4,14
5,29
6,60
7,84
8,137
9,135
Valor,Contagem
0,107
1,92
2,75
3,49
4,122
5,32
6,6
7,134
8,88
9,92
Valor,Contagem
0,14
1,89
2,155
3,12
4,42
5,132
6,43
7,91
8,135
9,84
Valor,Contagem
0,170
1,40
2,36
3,70
4,165
5,96
6,52
7,59
8,21
9,88
Valor,Contagem
0,95
1,128
2,41
3,68
4,40
5,80
6,67
7,110
8,78
9,90
Valor,Contagem
0,24
1,19
2,64
3,63
4,102
5,192
6,40
7,49
8,170
9,74
Valor,Contagem
0,22
1,124
2,25
3,134
4,137
5,96
6,86
7,53
8,57
9,61
Valor,Contagem
0,284
1,59
2,89
3,89
4,52
5,48
6,12
7,18
8,94
9,51
Valor,Contagem
0,43
1,104
2,64
3,166
4,57
5,75
6,37
7,142
8,49
9,59
Valor,Contagem
0,39
1,56
2,80
3,112
4,110
5,149
6,18
7,59
8,67
9,105
Valor,Contagem
0,195
1,33
2,67
3,194
4,76
5,16
6,116
7,13
8,35
9,52
Valor,Contagem
0,76
1,108
2,41
3,41
4,57
5,118
6,60
7,54
8,77
9,164
Valor,Contagem
0,40
1,25
2,16
3,39
4,112
5,168
6,120
7,171
8,54
9,50
Valor,Contagem
0,25
1,167
2,77
3,33
4,100
5,72
6,103
7,69
8,90
9,59
Valor,Contagem
0,77
1,112
2,68
3,36
4,178
5,18
6,98
7,60
8,24
9,124
Valor,Contagem
0,56
1,110
2,54
3,64
4,104
5,158
6,24
7,176
8,24
9,27
Valor,Contagem
0,80
1,57
2,21
3,36
4,40
5,92
6,196
7,148
8,78
9,47
Valor,Contagem
0,66
1,59
2,11
3,112
4,105
5,136
6,42
7,25
8,27
9,213
Valor,Contagem
0,134
1,27
2,72
3,54
4,172
5,44
6,92
7,87
8,55
9,60
Valor,Contagem
0,67
1,48
2,9
3,216
4,72
5,45
6,66
7,27
8,182
9,64
Valor,Contagem
0,23
1,42
2,127
3,79
4,201
5,108
6,93
7,21
8,20
9,83
Valor,Contagem
0,41
1,90
2,225
3,52
4,150
5,88
6,81
7,32
8,6
9,32
Valor,Contagem
0,89
1,8
2,8
3,168
4,265
5,12
6,84
7,84
8,32
9,46
Valor,Contagem
0,186
1,22
2,49
3,120
4,19
5,28
6,165
7,72
8,44
9,92
Valor,Contagem
0,154
1,5
2,143
3,72
4,98
5,111
6,2
7,11
8,195
9,5
Valor,Contagem
0,16
1,29
2,128
3,36
4,168
5,74
6,22
7,91
8,155
9,78
Valor,Contagem
0,166
1,50
2,96
3,184
4,108
5,39
6,23
7,67
8,4
9,59
Valor,Contagem
0,28
1,56
2,36
3,66
4,103
5,76
6,139
7,170
8,92
9,31
Valor,Contagem
0,175
1,60
2,105
3,117
4,129
5,10
6,30
7,43
8,44
9,84
Valor,Contagem
0,12
1,109
2,115
3,24
4,48
5,98
6,201
7,11
8,132
9,47
Valor,Contagem
0,247
1,61
2,4
3,104
4,36
5,98
6,33
7,133
8,14
9,65
Valor,Contagem
0,148
1,120
2,74
3,128
4,18
5,116
6,45
7,68
8,39
9,40
Valor,Contagem
0,122
1,44
2,72
3,11
4,110
5,38
6,155
7,63
8,91
9,91
Valor,Contagem
0,24
1,110
2,188
3,85
4,80
5,83
6,100
7,74
8,20
9,33
Valor,Contagem
0,49
1,115
2,56
3,140
4,120
5,19
6,14
7,118
8,31
9,134
Valor,Contagem
0,27
1,123
2,32
3,55
4,34
5,90
6,135
7,76
8,54
9,171
Valor,Contagem
0,22
1,33
2,75
3,169
4,65
5,55
6,24
7,119
8,196
9,38
Valor,Contagem
0,34
1,124
2,1
3,84
4,85
5,129
6,92
7,148
8,70
9,28
Valor,Contagem
0,97
1,59
2,104
3,72
4,29
5,100
6,33
7,166
8,93
9,42
Valor,Contagem
0,144
1,49
2,25
3,148
4,49
5,85
6,19
7,71
8,120
9,85
Valor,Contagem
0,44
1,97
2,120
3,16
4,115
5,57
6,129
7,104
8,9
9,104
Valor,Contagem
0,79
1,42
2,48
3,44
4,43
5,6
6,244
7,85
8,138
9,68
Valor,Contagem
0,65
1,75
2,144
3,6
4,56
5,54
6,148
7,90
8,20
9,138
Valor,Contagem
0,11
1,140
2,120
3,22
4,84
5,92
6,108
7,56
8,72
9,92
Valor,Contagem
0,20
1,28
2,20
3,149
4,23
5,21
6,137
7,148
8,233
9,15
Valor,Contagem
0,161
1,44
2,108
3,65
4,101
5,41
6,40
7,58
8,32
9,145
Valor,Contagem
0,92
1,52
2,46
3,45
4,82
5,105
6,60
7,120
8,117
9,76
Valor,Contagem
0,108
1,116
2,49
3,7
4,47
5,144
6,162
7,23
8,92
9,48
Valor,Contagem
0,126
1,136
2,99
3,119
4,24
5,32
6,70
7,55
8,25
9,111
Valor,Contagem
0,272
1,58
2,134
3,36
4,11
5,8
6,36
7,64
8,116
9,60
Valor,Contagem
0,136
1,146
2,47
3,134
4,57
5,74
6,27
7,80
8,76
9,20
Valor,Contagem
0,22
1,24
2,53
3,74
4,46
5,107
6,76
7,219
8,89
9,86
Valor,Contagem
0,124
1,120
2,48
3,143
4,88
5,63
6,68
7,35
8,60
9,48
Valor,Contagem
0,42
1,56
2,121
3,96
4,38
5,62
6,135
7,63
8,34
9,149
Valor,Contagem
0,48
1,31
2,49
3,323
4,29
5,141
6,32
7,9
8,50
9,84
Valor,Contagem
0,30
1,120
2,24
3,14
4,101
5,60
6,16
7,218
8,161
9,51
Valor,Contagem
0,65
1,38
2,208
3,136
4,45
5,38
6,51
7,82
8,42
9,91
Valor,Contagem
0,144
1,8
2,57
3,121
4,17
5,110
6,100
7,48
8,82
9,108
Valor,Contagem
0,41
1,35
2,116
3,41
4,12
5,97
6,104
7,48
8,87
9,216
Valor,Contagem
0,160
1,124
2,65
3,24
4,78
5,21
6,19
7,42
8,182
9,80
Valor,Contagem
0,68
1,106
2,68
3,116
4,205
5,81
6,31
7,60
8,44
9,17
Valor,Contagem
0,45
1,90
2,76
3,177
4,37
5,18
6,1
7,51
8,101
9,200
Valor,Contagem
0,57
1,24
2,84
3,106
4,128
5,33
6,70
7,93
8,170
9,31
Valor,Contagem
0,163
1,60
2,36
3,92
4,24
5,52
6,49
7,5
8,28
9,288
Valor,Contagem
0,87
1,104
2,81
3,75
4,73
5,140
6,57
7,49
8,60
9,70
Valor,Contagem
0,28
1,221
2,29
3,32
4,32
5,166
6,67
7,122
8,60
9,37
Valor,Contagem
0,158
1,27
2,211
3,49
4,74
5,56
6,38
7,79
8,66
9,39
Valor,Contagem
0,60
1,29
2,152
3,40
4,170
5,4
6,88
7,68
8,112
9,74
Valor,Contagem
0,92
1,52
2,86
3,80
4,12
5,99
6,112
7,60
8,83
9,120
Valor,Contagem
0,48
1,64
2,47
3,118
4,54
5,44
6,34
7,108
8,248
9,32
Valor,Contagem
0,45
1,103
2,44
3,20
4,144
5,93
6,111
7,27
8,54
9,155
Valor,Contagem
0,89
1,191
2,100
3,52
4,83
5,95
6,8
7,164
8,3
9,12
Valor,Contagem
0,1
1,76
2,38
3,171
4,176
5,142
6,92
7,68
8,4
9,28
Valor,Contagem
0,56
1,76
2,77
3,128
4,104
5,79
6,46
7,40
8,36
9,154
Valor,Contagem
0,126
1,24
2,147
3,32
4,80
5,87
6,16
7,48
8,145
9,92
Valor,Contagem
0,63
1,76
2,48
3,18
4,46
5,196
6,62
7,114
8,88
9,85
Valor,Contagem
0,126
1,42
2,35
3,134
4,52
5,33
6,40
7,180
8,79
9,76
Valor,Contagem
0,111
1,53
2,112
3,2
4,212
5,70
6,60
7,120
8,34
9,22
Valor,Contagem
0,38
1,34
2,32
3,40
4,48
5,88
6,232
7,30
8,138
9,116
Valor,Contagem
0,117
1,66
2,55
3,221
4,13
5,140
6,93
7,71
8,12
9,8
Valor,Contagem
0,22
1,80
2,153
3,63
4,41
5,55
6,132
7,42
8,138
9,70
Valor,Contagem
0,38
1,47
2,86
3,46
4,193
5,100
6,32
7,144
8,68
9,41
Valor,Contagem
0,39
1,46
2,130
3,57
4,32
5,187
6,42
7,78
8,101
9,84
Valor,Contagem
0,32
1,55
2,56
3,118
4,48
5,40
6,54
7,141
8,168
9,86
Valor,Contagem
0,90
1,56
2,27
3,61
4,68
5,129
6,148
7,95
8,88
9,36
Valor,Contagem
0,23
1,14
2,138
3,45
4,68
5,93
6,85
7,8
8,204
9,118
Valor,Contagem
0,43
1,39
2,69
3,91
4,190
5,99
6,148
7,21
8,86
9,10
Valor,Contagem
0,203
1,45
2,28
3,82
4,48
5,116
6,128
7,23
8,55
9,67
Valor,Contagem
0,140
1,45
2,78
3,24
4,130
5,11
6,124
7,92
8,38
9,113
Valor,Contagem
0,212
1,23
2,52
3,87
4,90
5,20
6,94
7,69
8,93
9,56
Valor,Contagem
0,26
1,56
2,76
3,69
4,64
5,113
6,72
7,28
8,187
9,105
Valor,Contagem
0,27
1,172
2,8
3,138
4,6
5,82
6,144
7,131
8,46
9,42
Valor,Contagem
0,109
1,20
2,8
3,44
4,44
5,371
6,65
7,52
8,25
9,56
Valor,Contagem
0,61
1,45
2,48
3,84
4,105
5,117
6,67
7,74
8,104
9,92
Valor,Contagem
0,10
1,159
2,28
3,76
4,139
5,56
6,11
7,157
8,127
9,34
Valor,Contagem
0,88
1,37
2,34
3,132
4,273
5,90
6,24
7,37
8,45
9,36
Valor,Contagem
0,44
1,9
2,216
3,123
4,121
5,34
6,24
7,116
8,93
9,16
Valor,Contagem
0,60
1,85
2,202
3,44
4,57
5,88
6,100
7,67
8,86
9,8
Valor,Contagem
0,31
1,167
2,111
3,98
4,33
5,66
6,72
7,121
8,51
9,46
Valor,Contagem
0,107
1,93
2,112
3,61
4,170
5,98
6,44
7,10
8,90
9,10
Valor,Contagem
0,63
1,130
2,20
3,98
4,68
5,43
6,202
7,96
8,35
9,41
Valor,Contagem
0,32
1,72
2,29
3,56
4,114
5,179
6,88
7,67
8,65
9,94
Valor,Contagem
0,129
1,68
2,72
3,100
4,77
5,34
6,97
7,21
8,42
9,156
Valor,Contagem
0,73
1,16
2,118
3,25
4,52
5,151
6,23
7,31
8,72
9,236
Valor,Contagem
0,12
1,49
2,53
3,55
4,189
5,59
6,111
7,202
8,40
9,25
Valor,Contagem
0,138
1,169
2,20
3,32
4,143
5,110
6,108
7,7
8,28
9,40
Valor,Contagem
0,24
1,26
2,38
3,117
4,94
5,99
6,264
7,70
8,48
9,17
Valor,Contagem
0,40
1,24
2,64
3,107
4,34
5,115
6,100
7,23
8,72
9,218
Valor,Contagem
0,63
1,88
2,115
3,67
4,8
5,40
6,150
7,15
8,30
9,220
Valor,Contagem
0,64
1,18
2,176
3,19
4,36
5,184
6,98
7,66
8,59
9,76
Valor,Contagem
0,78
1,212
2,10
3,35
4,24
5,29
6,30
7,63
8,201
9,114
Valor,Contagem
0,83
1,35
2,72
3,38
4,75
5,60
6,97
7,76
8,145
9,116
Valor,Contagem
0,146
1,11
2,17
3,214
4,62
5,28
6,73
7,85
8,87
9,72
Valor,Contagem
0,1
1,70
2,349
3,31
4,40
5,36
6,50
7,63
8,66
9,90
Valor,Contagem
0,75
1,17
2,33
3,103
4,96
5,106
6,49
7,53
8,121
9,142
Valor,Contagem
0,61
1,47
2,36
3,114
4,47
5,32
6,88
7,90
8,64
9,218
Valor,Contagem
0,68
1,62
2,34
3,36
4,18
5,59
6,293
7,204
8,6
9,16
Valor,Contagem
0,127
1,56
2,64
3,55
4,95
5,55
6,68
7,92
8,99
9,86
Valor,Contagem
0,108
1,83
2,75
3,48
4,26
5,7
