Valor,Contagem
1,25
2,24
3,84
4,96
5,44
6,144
7,88
8,60
9,217
Valor,Contagem
0,38
1,42
2,77
3,123
4,96
5,86
6,100
7,101
8,100
9,33
Valor,Contagem
0,61
1,154
2,105
3,8
4,112
5,40
6,48
7,48
8,131
9,88
Valor,Contagem
0,79
1,93
2,75
3,142
4,32
5,25
6,36
7,58
8,188
9,68
Valor,Contagem
0,118
1,66
2,7
3,35
4,10
5,189
6,93
7,79
8,82
9,117
Valor,Contagem
0,141
1,88
2,77
3,10
4,95
5,16
6,36
7,61
8,40
9,232
Valor,Contagem
0,30
1,35
2,180
3,64
4,211
5,47
6,35
7,36
8,27
9,132
Valor,Contagem
0,168
1,111
2,123
3,71
4,115
5,51
6,27
7,72
8,16
9,44
Valor,Contagem
0,57
1,52
2,44
3,56
4,11
5,123
6,61
7,208
8,20
9,164
Valor,Contagem
0,165
1,37
2,171
3,23
4,81
5,57
6,42
7,28
8,56
9,136
Valor,Contagem
0,126
1,60
2,28
3,124
4,31
5,55
6,177
7,48
8,23
9,123
Valor,Contagem
0,160
1,32
2,54
3,56
4,44
5,80
6,72
7,125
8,76
9,98
Valor,Contagem
0,44
1,75
2,27
3,90
4,16
5,133
6,108
7,99
8,104
9,101
Valor,Contagem
0,152
1,28
2,107
3,128
4,19
5,57
6,171
7,53
8,27
9,53
Valor,Contagem
0,51
1,216
2,119
3,45
4,52
5,107
6,85
7,19
8,39
9,64
Valor,Contagem
0,123
1,34
2,159
3,119
4,43
5,91
6,21
7,27
8,29
9,151
Valor,Contagem
0,7
1,16
2,48
3,98
4,155
5,121
6,47
7,137
8,79
9,89
Valor,Contagem
0,70
1,220
2,144
3,74
4,21
5,9
6,26
7,45
8,60
9,126
Valor,Contagem
0,97
1,14
2,73
3,76
4,20
5,21
6,10
7,188
8,242
9,54
Valor,Contagem
0,24
1,76
2,198
3,105
4,96
5,52
6,44
7,64
8,105
9,31
Valor,Contagem
0,199
1,54
2,43
3,28
4,144
5,113
6,84
7,66
8,52
9,14
Valor,Contagem
0,26
1,129
2,57
3,51
4,19
5,160
6,52
7,85
8,174
9,42
Valor,Contagem
0,48
1,193
2,60
3,100
4,131
5,116
6,51
7,39
8,49
9,10
Valor,Contagem
0,113
1,217
2,59
3,87
4,22
5,30
6,39
7,159
8,45
9,25
Valor,Contagem
0,24
1,17
2,94
3,82
4,228
5,92
6,57
7,33
8,8
9,161
Valor,Contagem
0,116
1,92
2,38
3,114
4,26
5,87
6,40
7,112
8,104
9,68
Valor,Contagem
0,21
1,25
2,167
3,104
4,28
5,40
6,116
7,101
8,133
9,61
Valor,Contagem
0,38
1,188
2,12
3,78
4,68
5,132
6,92
7,69
8,48
9,71
Valor,Contagem
0,32
1,59
2,24
3,76
4,108
5,64
6,37
7,212
8,120
9,62
Valor,Contagem
0,16
1,55
2,9
3,40
4,142
5,96
6,117
7,254
8,46
9,20
Valor,Contagem
0,65
1,31
2,74
3,139
4,30
5,71
6,55
7,160
8,125
9,47
Valor,Contagem
0,60
1,238
2,140
3,56
4,56
5,47
6,68
7,31
8,54
9,45
Valor,Contagem
0,205
1,25
2,120
3,98
4,38
5,34
6,20
7,61
8,95
9,100
Valor,Contagem
0,45
1,60
2,32
3,114
4,108
5,41
6,107
7,64
8,136
9,88
Valor,Contagem
0,48
1,62
2,53
3,64
4,286
5,55
6,71
7,26
8,99
9,32
Valor,Contagem
0,96
1,112
2,36
3,132
4,82
5,32
6,176
7,22
8,37
9,72
Valor,Contagem
0,168
1,55
2,120
3,14
4,31
5,48
6,29
7,59
8,162
9,111
Valor,Contagem
0,164
1,160
2,8
3,76
4,120
5,89
6,1
7,16
8,78
9,84
Valor,Contagem
0,90
1,55
2,36
3,144
4,26
5,168
6,69
7,37
8,105
9,65
Valor,Contagem
0,72
1,106
2,91
3,80
4,68
5,76
6,104
7,41
8,38
9,120
Valor,Contagem
0,54
1,88
2,40
3,34
4,51
5,92
6,248
7,68
8,7
9,114
Valor,Contagem
0,201
1,88
2,35
3,168
4,56
5,22
6,51
7,31
8,127
9,18
Valor,Contagem
0,132
1,48
2,40
3,84
4,112
5,35
6,51
7,113
8,94
9,88
Valor,Contagem
0,152
1,161
2,118
3,42
4,58
5,43
6,36
7,77
8,22
9,86
Valor,Contagem
0,48
1,96
2,68
3,49
4,39
5,81
6,23
7,72
8,210
9,110
Valor,Contagem
0,58
1,34
2,8
3,51
4,151
5,26
6,49
7,79
8,267
9,73
Valor,Contagem
0,76
1,44
2,25
3,96
4,55
5,204
6,103
7,95
8,51
9,48
Valor,Contagem
0,40
1,130
2,24
3,40
4,16
5,39
6,141
7,75
8,192
9,99
Valor,Contagem
0,71
1,104
2,44
3,23
4,83
5,17
6,92
7,78
8,58
9,226
Valor,Contagem
0,32
1,26
2,62
3,207
4,54
5,116
6,152
7,68
8,44
9,36
Valor,Contagem
0,77
1,169
2,124
3,132
4,5
5,13
6,13
7,53
8,78
9,131
Valor,Contagem
0,80
1,50
2,29
3,119
4,133
5,93
6,5
7,37
8,89
9,160
Valor,Contagem
0,26
1,186
2,9
3,132
4,35
5,68
6,50
7,36
8,116
9,137
Valor,Contagem
0,26
1,145
2,234
4,36
5,12
6,19
7,23
8,20
9,281
Valor,Contagem
0,59
1,92
2,142
3,56
4,124
5,104
6,32
7,18
8,134
9,36
Valor,Contagem
0,33
1,48
2,12
3,70
4,45
5,160
6,72
7,198
8,44
9,112
Valor,Contagem
0,73
1,93
2,52
3,44
4,28
5,109
6,121
7,23
8,154
9,100
Valor,Contagem
0,52
1,25
2,62
3,97
4,67
5,116
6,140
7,40
8,48
9,148
Valor,Contagem
0,74
1,238
2,56
3,80
4,139
5,57
6,23
7,26
8,1
9,101
Valor,Contagem
0,53
1,46
2,116
3,28
4,162
5,117
6,80
7,28
8,71
9,96
Valor,Contagem
0,88
1,71
2,40
3,192
4,77
5,146
6,34
7,92
8,50
9,6
Valor,Contagem
0,27
1,112
2,128
3,38
4,8
5,64
6,40
7,109
8,104
9,165
Valor,Contagem
0,104
1,56
2,111
3,129
4,60
5,23
6,53
7,72
8,49
9,139
Valor,Contagem
0,24
1,16
2,31
3,236
4,28
5,68
6,175
7,84
8,17
9,116
Valor,Contagem
0,236
1,83
2,30
3,16
4,116
5,64
6,29
7,64
8,90
9,67
Valor,Contagem
0,102
1,46
2,48
3,53
4,60
5,115
6,114
7,149
8,86
9,24
Valor,Contagem
0,36
1,76
2,22
3,68
4,81
5,65
6,125
7,62
8,143
9,118
Valor,Contagem
0,233
1,92
2,98
3,99
4,25
5,32
6,55
7,43
8,60
9,58
Valor,Contagem
0,98
1,119
2,56
3,35
4,135
5,54
6,47
7,95
8,100
9,57
Valor,Contagem
0,37
1,94
2,80
3,82
4,53
5,36
6,148
7,101
8,68
9,96
Valor,Contagem
0,12
1,90
2,181
3,20
4,58
5,64
6,125
7,36
8,95
9,116
Valor,Contagem
0,128
1,55
2,45
3,114
4,109
5,102
6,65
7,57
8,45
9,75
Valor,Contagem
0,106
1,151
2,34
3,21
4,80
5,68
6,105
7,48
8,125
9,57
Valor,Contagem
0,55
1,87
2,111
3,48
4,179
5,26
6,33
7,133
8,121
9,4
Valor,Contagem
0,32
1,136
2,101
3,76
4,143
5,20
6,47
7,54
8,88
9,99
Valor,Contagem
0,68
1,168
2,24
3,103
4,44
5,34
6,92
7,176
8,59
9,29
Valor,Contagem
0,98
1,91
2,13
3,10
4,88
5,25
6,108
7,126
8,206
9,30
Valor,Contagem
0,134
1,159
2,184
3,50
4,15
5,133
6,23
7,23
8,66
9,9
Valor,Contagem
0,87
1,84
2,159
3,59
4,44
5,42
6,102
7,88
8,76
9,54
Valor,Contagem
0,9
1,103
2,115
3,181
4,60
5,16
6,26
7,63
8,145
9,78
Valor,Contagem
0,103
1,27
2,44
3,48
4,187
5,48
6,122
7,21
8,169
9,28
Valor,Contagem
0,221
1,65
2,28
3,49
4,83
5,40
6,109
7,40
8,135
9,25
Valor,Contagem
0,37
1,20
2,19
3,293
4,21
5,34
6,176
7,27
8,39
9,131
Valor,Contagem
0,100
1,13
2,316
3,36
4,84
5,53
6,100
7,31
8,54
9,8
Valor,Contagem
0,19
1,205
2,72
3,126
4,22
5,82
6,109
7,15
8,119
9,28
Valor,Contagem
0,96
1,42
2,46
3,52
4,108
5,60
6,64
7,146
8,79
9,103
Valor,Contagem
0,51
1,44
2,78
3,143
4,180
5,90
6,22
7,128
8,36
9,25
Valor,Contagem
0,40
1,72
2,17
3,213
4,60
5,68
6,66
7,61
8,67
9,131
Valor,Contagem
0,24
1,15
2,67
3,66
4,31
5,25
6,198
7,56
8,205
9,109
Valor,Contagem
0,47
1,42
2,31
3,88
4,186
5,71
6,107
7,50
8,39
9,136
Valor,Contagem
0,55
1,201
2,80
3,112
4,44
5,24
6,123
7,42
8,108
9,8
Valor,Contagem
0,49
1,39
2,44
3,168
4,185
5,29
6,104
7,87
8,26
9,64
Valor,Contagem
0,35
1,35
2,24
3,152
4,160
5,70
6,61
7,132
8,90
9,38
Valor,Contagem
0,26
1,88
2,28
3,60
4,120
5,36
6,149
7,80
8,94
9,114
Valor,Contagem
0,27
1,69
2,112
3,96
4,55
5,67
6,63
7,163
8,70
9,75
Valor,Contagem
0,8
1,60
2,87
3,116
4,32
5,48
6,65
7,153
8,99
9,127
Valor,Contagem
0,164
1,56
2,14
3,95
4,77
5,124
6,72
7,169
8,15
9,12
Valor,Contagem
0,146
1,7
2,48
3,23
4,125
5,72
6,65
7,47
8,92
9,172
Valor,Contagem
0,32
1,32
2,148
3,46
4,16
5,131
6,35
7,164
8,58
9,134
Valor,Contagem
0,44
1,71
2,81
3,95
4,41
5,52
6,29
7,46
8,180
9,158
Valor,Contagem
0,184
1,38
2,80
3,76
4,151
5,37
6,58
7,47
8,48
9,77
Valor,Contagem
0,26
1,104
2,120
3,62
4,138
5,110
6,76
7,30
8,71
9,60
Valor,Contagem
0,19
1,9
2,194
3,71
4,59
5,74
6,14
7,131
8,84
9,142
Valor,Contagem
0,16
1,74
2,109
3,11
4,344
5,7
6,53
7,48
8,93
9,41
Valor,Contagem
0,77
1,12
2,241
3,138
4,12
5,32
6,22
7,76
8,24
9,163
Valor,Contagem
0,26
1,116
2,66
3,48
4,85
5,46
6,101
7,163
8,25
9,120
Valor,Contagem
0,48
1,174
2,182
3,71
4,32
5,123
6,41
7,56
8,30
9,38
Valor,Contagem
0,72
1,126
2,56
3,43
4,85
5,206
6,64
7,113
9,30
Valor,Contagem
0,83
1,48
2,58
3,40
4,91
5,24
6,108
7,180
8,149
9,15
Valor,Contagem
0,62
1,122
2,82
3,50
4,140
5,11
6,123
7,87
8,21
9,98
Valor,Contagem
0,26
1,55
2,9
3,68
4,104
5,36
6,43
7,132
8,124
9,199
Valor,Contagem
0,44
1,36
2,133
3,126
4,99
5,160
6,60
7,8
8,15
9,116
Valor,Contagem
0,79
1,93
2,101
3,72
4,20
5,212
6,126
7,19
8,43
9,30
Valor,Contagem
0,171
1,19
2,88
3,128
4,85
5,53
6,41
7,26
8,75
9,110
Valor,Contagem
0,265
1,15
2,48
3,168
4,82
5,43
6,40
7,57
8,43
9,35
Valor,Contagem
0,105
1,21
2,40
3,26
4,68
5,135
6,72
7,75
8,209
9,44
Valor,Contagem
0,32
1,82
2,21
3,67
4,102
5,64
6,95
7,176
8,64
9,93
Valor,Contagem
0,83
1,36
2,77
3,66
4,69
5,48
6,68
7,39
8,116
9,193
Valor,Contagem
0,52
1,138
2,164
3,76
4,20
5,80
6,68
7,103
8,77
9,16
Valor,Contagem
0,304
1,60
2,74
3,90
4,73
5,12
6,43
7,29
8,52
9,59
Valor,Contagem
0,80
1,141
2,54
3,52
4,75
5,92
6,8
7,176
8,85
9,32
Valor,Contagem
0,20
1,84
2,92
3,12
4,99
5,37
6,21
7,114
8,122
9,194
Valor,Contagem
0,43
1,260
2,53
3,209
4,28
5,12
6,20
7,76
8,75
9,21
Valor,Contagem
0,23
1,110
2,30
3,56
4,53
5,225
6,45
7,128
8,93
9,32
Valor,Contagem
0,58
1,8
2,48
3,300
4,170
5,26
6,57
7,15
8,80
9,35
Valor,Contagem
0,42
1,22
2,80
3,46
4,74
5,56
6,76
7,204
8,92
9,106
Valor,Contagem
0,21
1,54
2,84
3,41
4,48
5,113
6,124
7,22
8,148
9,142
Valor,Contagem
0,68
1,34
2,220
3,16
4,92
5,108
6,78
7,105
8,50
9,24
Valor,Contagem
0,92
1,105
2,38
3,124
4,29
5,60
6,123
7,38
8,81
9,106
Valor,Contagem
0,100
1,42
2,164
3,55
4,119
5,35
6,167
7,21
8,35
9,59
Valor,Contagem
0,40
1,136
2,125
3,48
4,127
5,28
6,61
7,101
8,115
9,16
Valor,Contagem
0,77
1,181
2,84
3,50
4,76
5,8
6,64
7,44
8,50
9,161
Valor,Contagem
0,58
1,145
2,31
3,86
4,44
5,40
6,6
7,129
8,154
9,104
Valor,Contagem
0,69
1,80
2,36
3,131
4,116
5,36
6,140
7,61
8,56
9,70
Valor,Contagem
1,73
2,65
3,187
4,32
5,172
6,46
7,76
8,115
9,29
Valor,Contagem
0,101
1,49
2,210
3,131
4,28
5,62
6,12
7,102
8,10
9,90
Valor,Contagem
0,68
1,143
2,80
3,89
4,73
5,44
6,46
7,122
8,104
9,28
Valor,Contagem
0,39
1,133
2,49
3,254
4,62
5,55
6,108
7,12
8,63
9,22
Valor,Contagem
0,37
1,4
2,220
3,104
4,79
5,31
6,64
7,66
8,86
9,106
Valor,Contagem
0,84
1,120
2,107
3,77
4,151
5,61
6,20
7,88
8,54
9,34
Valor,Contagem
0,48
1,144
2,88
3,36
4,65
5,7
6,132
7,45
8,168
9,64
Valor,Contagem
0,54
1,161
2,125
3,12
4,106
5,192
6,4
7,49
8,33
9,59
Valor,Contagem
0,52
1,120
2,103
3,92
4,40
5,64
6,91
7,114
8,80
9,39
Valor,Contagem
0,88
1,93
2,73
3,121
4,24
5,52
6,17
7,100
8,126
9,101
Valor,Contagem
0,82
1,70
2,217
3,96
4,18
5,29
6,32
7,28
8,79
9,145
Valor,Contagem
0,44
1,73
2,68
3,52
4,88
5,88
6,163
7,26
8,12
9,182
Valor,Contagem
0,89
1,16
2,141
3,68
4,42
5,127
6,31
7,135
8,52
9,96
Valor,Contagem
0,32
1,32
2,109
3,192
4,192
5,116
6,16
7,10
8,19
9,77
Valor,Contagem
0,32
1,182
2,40
3,22
4,160
5,145
6,8
7,86
8,88
9,32
Valor,Contagem
0,59
1,172
2,8
3,109
4,68
5,129
6,102
7,88
8,22
9,40
Valor,Contagem
0,64
1,187
2,46
3,16
4,89
5,80
6,92
7,62
8,26
9,134
Valor,Contagem
0,88
1,100
2,34
3,83
4,25
5,176
6,140
7,31
8,36
9,83
Valor,Contagem
0,49
1,71
2,138
3,23
4,27
5,34
6,9
7,195
8,196
9,55
Valor,Contagem
0,71
1,65
2,60
3,96
4,57
5,12
6,77
7,112
8,169
9,76
Valor,Contagem
0,152
1,21
2,47
3,85
4,23
5,91
6,156
7,36
8,96
9,89
Valor,Contagem
0,97
1,47
2,101
3,20
4,74
5,23
6,135
7,59
8,136
9,104
Valor,Contagem
0,44
1,24
2,20
3,31
4,162
5,112
6,110
7,32
8,68
9,194
Valor,Contagem
0,63
1,54
2,65
3,12
4,78
5,73
6,63
7,92
8,137
9,159
Valor,Contagem
0,56
1,38
2,42
3,222
4,99
5,105
6,49
7,50
8,62
9,73
Valor,Contagem
0,21
1,21
2,95
3,180
4,44
5,97
6,73
7,38
8,24
9,201
Valor,Contagem
0,195
1,68
2,22
3,53
4,156
5,8
6,139
7,41
8,64
9,51
Valor,Contagem
0,61
1,66
2,11
3,66
4,72
5,165
6,81
7,35
8,176
9,63
Valor,Contagem
0,32
1,127
2,57
3,19
4,124
5,60
6,100
7,177
8,46
9,55
Valor,Contagem
0,69
1,30
2,69
3,83
4,63
5,28
6,74
7,11
8,27
9,342
Valor,Contagem
0,93
1,74
2,57
3,118
4,16
5,160
6,144
7,29
8,68
9,36
Valor,Contagem
0,45
1,30
2,71
3,154
4,44
5,33
6,33
7,69
8,132
9,185
Valor,Contagem
0,60
1,39
2,75
3,134
4,179
5,24
6,24
7,59
8,96
9,108
Valor,Contagem
0,83
1,58
2,109
3,61
4,110
5,5
6,84
7,71
8,53
9,161
Valor,Contagem
0,165
1,83
2,63
3,8
4,128
5,28
6,30
7,83
8,115
9,94
Valor,Contagem
0,127
1,43
2,24
3,11
4,176
5,87
6,104
7,126
8,35
9,64
Valor,Contagem
0,133
1,28
2,167
3,197
4,40
5,105
6,4
7,5
8,80
9,36
Valor,Contagem
0,124
1,49
2,40
3,107
4,16
5,62
6,37
7,164
8,117
9,80
Valor,Contagem
0,24
1,152
2,125
3,74
4,92
5,38
6,103
7,59
8,76
9,52
Valor,Contagem
0,63
1,52
2,65
3,118
4,106
5,40
6,93
7,85
8,44
9,129
Valor,Contagem
0,36
1,181
2,153
3,65
4,52
5,36
6,32
7,103
8,91
9,46
Valor,Contagem
0,50
1,154
2,95
3,40
4,33
5,84
6,76
7,13
8,152
9,100
Valor,Contagem
0,43
1,77
2,23
3,68
4,182
5,16
6,58
7,88
8,61
9,180
Valor,Contagem
0,42
1,130
2,81
3,7
4,48
5,100
6,11
7,68
8,38
9,272
Valor,Contagem
0,21
1,10
2,117
3,26
4,97
5,144
6,25
7,48
8,129
9,177
Valor,Contagem
0,83
1,20
2,121
3,76
4,130
5,74
6,12
7,179
8,35
9,66
Valor,Contagem
0,87
1,18
2,46
3,79
4,80
5,76
6,165
7,14
8,113
9,117
Valor,Contagem
0,140
1,70
2,198
3,56
4,23
5,67
6,57
7,33
8,98
9,54
Valor,Contagem
0,63
1,159
2,72
3,155
4,35
5,70
6,10
7,86
8,108
9,39
Valor,Contagem
0,121
1,62
2,58
3,36
4,31
5,81
6,63
7,104
8,38
9,203
Valor,Contagem
0,70
1,104
2,16
3,92
4,82
5,92
6,108
7,18
8,146
9,68
Valor,Contagem
0,36
1,8
2,160
3,10
4,211
5,146
6,14
7,108
8,52
9,51
Valor,Contagem
0,12
1,140
2,97
3,53
4,59
5,122
6,104
7,70
8,75
9,64
Valor,Contagem
0,91
1,35
2,49
3,88
4,64
5,143
6,100
7,170
8,8
9,50
Valor,Contagem
0,89
1,68
2,70
3,28
4,223
5,194
6,26
7,57
8,13
9,27
Valor,Contagem
0,40
1,60
2,116
3,122
4,69
5,64
6,113
7,59
8,39
9,114
Valor,Contagem
0,68
1,108
2,87
3,148
4,88
5,38
6,71
7,92
8,46
9,51
Valor,Contagem
0,36
1,73
2,70
3,5
4,136
5,120
6,161
7,12
8,20
9,162
Valor,Contagem
0,20
1,108
2,16
3,40
4,401
5,48
6,3
7,53
8,70
9,39
Valor,Contagem
0,90
1,30
2,21
3,127
4,210
5,31
6,96
7,132
8,12
9,48
Valor,Contagem
0,81
1,65
2,152
3,73
4,20
5,28
6,88
7,148
8,76
9,64
Valor,Contagem
0,104
1,20
2,113
3,108
4,47
5,112
6,130
7,9
8,58
9,94
Valor,Contagem
0,88
1,34
2,63
3,16
4,294
5,128
6,60
7,60
8,26
9,28
Valor,Contagem
0,118
1,54
2,85
3,132
4,96
5,24
6,76
7,38
8,84
9,88
Valor,Contagem
0,65
1,200
2,12
3,76
4,8
5,30
6,152
7,68
8,50
9,133
Valor,Contagem
0,88
1,76
2,69
3,114
4,7
5,30
6,88
7,95
8,132
9,98
Valor,Contagem
0,12
1,137
2,56
3,21
4,144
5,67
6,25
7,98
8,165
9,71
Valor,Contagem
0,252
1,101
2,90
3,62
4,68
5,24
6,44
7,16
8,104
9,36
Valor,Contagem
0,118
1,20
2,58
3,115
4,55
5,96
6,98
7,11
8,168
9,57
Valor,Contagem
0,112
1,117
2,130
3,56
4,32
5,81
6,36
7,121
8,105
9,5
Valor,Contagem
0,33
1,123
2,80
3,133
4,42
5,21
6,151
7,138
8,60
9,16
Valor,Contagem
0,18
1,52
2,315
3,18
4,78
5,113
6,85
7,34
8,63
9,20
Valor,Contagem
0,42
1,126
2,137
3,70
4,45
5,39
6,133
7,29
8,92
9,82
Valor,Contagem
0,71
1,29
2,128
3,84
4,16
5,19
6,172
7,63
8,49
9,167
Valor,Contagem
0,52
1,103
2,26
3,33
4,66
5,178
6,36
7,183
8,47
9,73
Valor,Contagem
0,76
1,76
2,52
3,70
4,49
5,128
6,78
7,80
8,96
9,92
Valor,Contagem
0,160
1,61
2,101
3,147
4,35
5,25
6,36
7,76
8,62
9,93
Valor,Contagem
0,37
1,115
2,89
3,8
4,95
5,108
6,20
7,94
8,140
9,91
Valor,Contagem
0,132
1,96
2,96
3,30
4,114
5,33
6,90
7,83
8,32
9,91
Valor,Contagem
0,146
1,60
2,95
3,113
4,92
5,76
6,72
7,74
8,12
9,56
Valor,Contagem
0,85
1,28
2,231
3,69
4,18
5,25
6,72
7,48
8,138
9,80
Valor,Contagem
0,76
1,20
2,50
3,52
4,14
5,93
6,45
7,176
8,12
9,257
Valor,Contagem
0,70
1,43
2,176
3,76
4,40
5,88
6,8
7,66
8,23
9,208
Valor,Contagem
0,178
1,37
2,103
3,2
4,55
5,90
6,19
7,103
8,72
9,138
Valor,Contagem
0,115
1,3
2,150
3,55
4,37
5,124
6,11
7,122
8,136
9,44
Valor,Contagem
0,20
1,83
2,124
3,16
4,196
5,44
6,158
7,62
8,56
9,37
Valor,Contagem
0,80
1,64
2,20
3,72
4,85
5,28
6,67
7,35
8,151
9,195
Valor,Contagem
0,192
1,100
2,65
3,11
4,24
5,114
6,24
7,20
8,66
9,180
Valor,Contagem
0,49
1,140
2,44
3,119
4,40
5,67
6,108
7,65
8,35
9,128
Valor,Contagem
0,17
1,84
2,48
3,100
4,27
5,160
6,48
7,92
8,76
9,144
Valor,Contagem
0,35
1,188
2,15
3,156
4,21
5,82
6,150
7,43
8,40
9,66
Valor,Contagem
0,120
1,62
2,164
3,54
4,82
5,146
6,1
7,29
8,105
9,33
Valor,Contagem
0,16
1,87
2,50
3,156
4,66
5,123
6,16
7,100
8,89
9,95
Valor,Contagem
0,248
1,40
2,51
3,83
4,60
5,42
6,65
7,104
8,70
9,33
Valor,Contagem
0,38
1,44
2,22
3,170
4,78
5,179
6,128
7,45
8,47
9,46
Valor,Contagem
0,120
1,18
2,205
3,42
4,44
5,111
6,65
7,55
8,56
9,80
Valor,Contagem
0,179
1,133
2,99
3,44
4,68
5,138
6,58
7,4
8,54
9,20
Valor,Contagem
0,34
1,23
2,3
3,85
4,22
5,101
6,28
7,104
8,112
9,284
Valor,Contagem
0,247
1,26
2,117
3,26
4,76
5,24
6,83
7,22
8,120
9,56
Valor,Contagem
0,74
1,109
2,41
3,80
4,97
5,132
6,119
7,48
8,6
9,90
Valor,Contagem
0,146
1,96
2,76
3,178
4,37
5,40
6,37
7,70
8,102
9,14
Valor,Contagem
0,96
1,4
2,20
3,63
4,36
5,182
6,156
7,103
8,104
9,32
Valor,Contagem
0,68
1,48
2,82
3,8
4,115
5,105
6,79
