Valor,Contagem
3,80
4,198
5,38
6,67
7,72
8,63
9,59
Valor,Contagem
0,98
1,120
2,148
3,34
4,52
5,79
6,32
7,60
8,32
9,141
Valor,Contagem
0,51
1,112
2,64
3,75
4,66
5,72
6,79
7,57
8,180
9,40
Valor,Contagem
0,37
1,66
2,92
3,133
4,70
5,58
6,32
7,44
8,74
9,190
Valor,Contagem
0,81
1,130
2,84
3,99
4,52
5,67
6,112
7,26
8,48
9,98
Valor,Contagem
0,48
1,76
2,83
3,101
4,39
5,151
6,47
7,152
8,41
9,58
Valor,Contagem
0,106
1,96
2,55
3,64
4,78
5,150
6,63
7,40
8,70
9,75
Valor,Contagem
0,52
1,131
2,96
3,38
4,88
5,84
6,86
7,40
8,72
9,109
Valor,Contagem
0,90
1,67
2,148
3,32
4,120
5,117
6,64
7,25
8,47
9,87
Valor,Contagem
0,32
1,208
2,89
3,159
4,45
5,38
6,67
7,37
8,60
9,61
Valor,Contagem
0,89
1,72
2,34
3,77
4,134
5,86
6,102
7,61
8,101
9,39
Valor,Contagem
0,96
1,88
2,89
3,128
4,84
5,36
6,69
7,40
8,96
9,68
Valor,Contagem
0,50
1,53
2,151
3,90
4,60
5,44
6,97
7,84
8,97
9,68
Valor,Contagem
0,74
1,99
2,115
3,36
4,140
5,61
6,72
7,60
8,39
9,102
Valor,Contagem
0,64
1,113
2,51
3,77
4,145
5,55
6,52
7,124
8,37
9,76
Valor,Contagem
0,60
1,84
2,128
3,66
4,58
5,83
6,66
7,31
8,71
9,149
Valor,Contagem
0,65
1,161
2,48
3,92
4,106
5,95
6,45
7,34
8,92
9,58
Valor,Contagem
0,72
1,72
2,76
3,37
4,135
5,74
6,33
7,65
8,132
9,99
Valor,Contagem
0,112
1,171
2,42
3,72
4,101
5,120
6,16
7,54
8,59
9,50
Valor,Contagem
0,84
1,130
2,96
3,72
4,63
5,115
6,39
7,56
8,61
9,80
Valor,Contagem
0,124
1,75
2,38
3,79
4,51
5,76
6,85
7,76
8,84
9,109
Valor,Contagem
0,84
1,83
2,65
3,53
4,101
5,116
6,76
7,56
8,74
9,89
Valor,Contagem
0,89
1,64
2,50
3,106
4,76
5,113
6,30
7,113
8,103
9,51
Valor,Contagem
0,126
1,65
2,76
3,60
4,150
5,32
6,68
7,84
8,98
9,37
Valor,Contagem
0,133
1,85
2,113
3,48
4,85
5,100
6,49
7,58
8,62
9,61
Valor,Contagem
0,44
1,71
2,60
3,89
4,171
5,60
6,87
7,80
8,85
9,49
Valor,Contagem
0,99
1,115
2,72
3,57
4,63
5,49
6,88
7,83
8,59
9,111
Valor,Contagem
0,92
1,84
2,86
3,43
4,89
5,59
6,47
7,136
8,112
9,49
Valor,Contagem
0,94
1,29
2,77
3,66
4,60
5,89
6,145
7,68
8,110
9,57
Valor,Contagem
0,95
1,36
2,71
3,66
4,72
5,55
6,122
7,88
8,97
9,95
Valor,Contagem
0,33
1,76
2,175
3,57
4,75
5,89
6,64
7,60
8,117
9,50
Valor,Contagem
0,30
1,54
2,91
3,60
4,73
5,139
6,100
7,90
8,79
9,80
Valor,Contagem
0,89
1,77
2,123
3,56
4,104
5,32
6,69
7,112
8,52
9,82
Valor,Contagem
0,49
1,59
2,59
3,105
4,114
5,109
6,60
7,68
8,94
9,78
Valor,Contagem
0,40
1,139
2,101
3,114
4,41
5,71
6,43
7,74
8,41
9,132
Valor,Contagem
0,106
1,60
2,44
3,71
4,58
5,67
6,90
7,82
8,135
9,84
Valor,Contagem
0,136
1,88
2,57
3,78
4,79
5,80
6,95
7,59
8,46
9,78
Valor,Contagem
0,75
1,77
2,128
3,71
4,74
5,144
6,45
7,67
8,50
9,65
Valor,Contagem
0,128
1,47
2,119
3,71
4,121
5,44
6,64
7,52
8,112
9,37
Valor,Contagem
0,46
1,80
2,54
3,157
4,70
5,75
6,96
7,38
8,74
9,106
Valor,Contagem
0,25
1,46
2,149
3,160
4,88
5,36
6,71
7,92
8,88
9,41
Valor,Contagem
0,59
1,56
2,147
3,42
4,88
5,125
6,89
7,99
8,43
9,48
Valor,Contagem
0,85
1,80
2,93
3,40
4,59
5,67
6,100
7,131
8,104
9,37
Valor,Contagem
0,129
1,121
2,64
3,74
4,62
5,68
6,104
7,68
8,76
9,30
Valor,Contagem
0,14
1,57
2,54
3,140
4,76
5,120
6,125
7,24
8,112
9,72
Valor,Contagem
0,53
1,99
2,148
3,71
4,76
5,28
6,44
7,153
8,39
9,87
Valor,Contagem
0,83
1,50
2,95
3,104
4,79
5,88
6,43
7,76
8,92
9,87
Valor,Contagem
0,110
1,104
2,86
3,65
4,57
5,149
6,70
7,40
8,65
9,48
Valor,Contagem
0,49
1,110
2,72
3,57
4,56
5,104
6,145
7,71
8,51
9,80
Valor,Contagem
0,50
1,160
2,62
3,49
4,36
5,64
6,50
7,55
8,172
9,98
Valor,Contagem
0,153
1,80
2,46
3,59
4,78
5,141
6,68
7,31
8,96
9,43
Valor,Contagem
0,67
1,155
2,38
3,91
4,58
5,36
6,80
7,101
8,55
9,116
Valor,Contagem
0,148
1,69
2,75
3,123
4,99
5,49
6,67
7,46
8,97
9,24
Valor,Contagem
0,44
1,92
2,65
3,87
4,79
5,112
6,97
7,64
8,41
9,114
Valor,Contagem
0,105
1,68
2,74
3,98
4,67
5,72
6,68
7,149
8,30
9,65
Valor,Contagem
0,53
1,94
2,131
3,107
4,55
5,70
6,21
7,112
8,70
9,83
Valor,Contagem
0,96
1,81
2,90
3,128
4,46
5,16
6,124
7,54
8,107
9,53
Valor,Contagem
0,53
1,76
2,56
3,168
4,39
5,52
6,113
7,75
8,120
9,44
Valor,Contagem
0,121
1,112
2,56
3,26
4,54
5,52
6,141
7,37
8,82
9,115
Valor,Contagem
0,48
1,60
2,93
3,59
4,161
5,84
6,50
7,55
8,95
9,91
Valor,Contagem
0,110
1,58
2,56
3,120
4,113
5,46
6,27
7,39
8,151
9,76
Valor,Contagem
0,88
1,25
2,102
3,123
4,96
5,78
6,44
7,40
8,86
9,113
Valor,Contagem
0,47
1,83
2,70
3,51
4,104
5,134
6,54
7,52
8,55
9,147
Valor,Contagem
0,119
1,194
2,52
3,97
4,88
5,49
6,32
7,52
8,85
9,28
Valor,Contagem
0,28
1,84
2,132
3,53
4,61
5,76
6,91
7,169
8,64
9,38
Valor,Contagem
0,60
1,69
2,88
3,119
4,66
5,64
6,51
7,144
8,76
9,57
Valor,Contagem
0,85
1,128
2,92
3,126
4,50
5,53
6,40
7,47
8,126
9,48
Valor,Contagem
0,124
1,24
2,73
3,52
4,66
5,107
6,26
7,108
8,124
9,92
Valor,Contagem
0,76
1,103
2,80
3,95
4,68
5,82
6,110
7,46
8,74
9,63
Valor,Contagem
0,34
1,108
2,71
3,92
4,124
5,73
6,83
7,39
8,95
9,78
Valor,Contagem
0,35
1,70
2,81
3,93
4,130
5,71
6,100
7,66
8,86
9,64
Valor,Contagem
0,114
1,141
2,81
3,60
4,88
5,100
6,50
7,28
8,47
9,86
Valor,Contagem
0,70
1,26
2,121
3,110
4,93
5,108
6,52
7,55
8,120
9,40
Valor,Contagem
0,117
1,21
2,59
3,37
4,163
5,12
6,92
7,103
8,107
9,84
Valor,Contagem
0,108
1,56
2,123
3,36
4,112
5,106
6,88
7,54
8,58
9,54
Valor,Contagem
0,115
1,27
2,55
3,136
4,50
5,83
6,48
7,144
8,103
9,36
Valor,Contagem
0,76
1,65
2,112
3,72
4,89
5,73
6,117
7,56
8,54
9,82
Valor,Contagem
0,181
1,114
2,36
3,102
4,25
5,48
6,44
7,122
8,85
9,40
Valor,Contagem
0,99
1,48
2,110
3,42
4,17
5,53
6,160
7,73
8,100
9,95
Valor,Contagem
0,74
1,105
2,77
3,110
4,33
5,61
6,45
7,90
8,38
9,162
Valor,Contagem
0,82
1,69
2,52
3,51
4,52
5,84
6,63
7,136
8,79
9,128
Valor,Contagem
0,72
1,99
2,59
3,70
4,64
5,54
6,168
7,32
8,97
9,81
Valor,Contagem
0,49
1,124
2,77
3,191
4,66
5,86
6,44
7,104
8,11
9,44
Valor,Contagem
0,96
1,60
2,124
3,61
4,28
5,65
6,80
7,86
8,96
9,101
Valor,Contagem
0,22
1,88
2,54
3,139
4,87
5,64
6,87
7,100
8,53
9,101
Valor,Contagem
0,86
1,83
2,51
3,68
4,115
5,87
6,146
7,83
8,48
9,29
Valor,Contagem
0,74
1,40
2,114
3,110
4,69
5,37
6,93
7,108
8,69
9,82
Valor,Contagem
0,104
1,67
2,88
3,186
4,62
5,40
6,56
7,44
8,95
9,53
Valor,Contagem
0,74
1,108
2,74
3,85
4,87
5,72
6,93
7,71
8,34
9,98
Valor,Contagem
0,171
1,36
2,68
3,78
4,88
5,64
6,47
7,81
8,67
9,96
Valor,Contagem
0,147
1,43
2,112
3,68
4,101
5,79
6,61
7,70
8,64
9,51
Valor,Contagem
0,75
1,92
2,70
3,82
4,164
5,67
6,56
7,80
8,48
9,62
Valor,Contagem
0,140
1,77
2,96
3,47
4,36
5,192
6,88
7,43
8,52
9,25
Valor,Contagem
0,28
1,66
2,52
3,138
4,96
5,63
6,98
7,112
8,65
9,78
Valor,Contagem
0,24
1,61
2,105
3,49
4,111
5,66
6,70
7,72
8,157
9,81
Valor,Contagem
0,66
1,28
2,39
3,120
4,123
5,59
6,104
7,68
8,84
9,104
Valor,Contagem
0,48
1,76
2,137
3,45
4,84
5,65
6,145
7,54
8,102
9,39
Valor,Contagem
0,48
1,137
2,43
3,86
4,88
5,132
6,43
7,95
8,53
9,72
Valor,Contagem
0,103
1,69
2,70
3,142
4,56
5,43
6,113
7,85
8,78
9,37
Valor,Contagem
0,42
1,85
2,117
3,55
4,96
5,17
6,131
7,76
8,71
9,105
Valor,Contagem
0,91
1,88
2,89
3,92
4,84
5,139
6,48
7,58
8,28
9,80
Valor,Contagem
0,88
1,108
2,72
3,66
4,74
5,135
6,68
7,101
8,44
9,41
Valor,Contagem
0,58
1,79
2,104
3,153
4,53
5,84
6,78
7,32
8,70
9,86
Valor,Contagem
0,111
1,86
2,80
3,111
4,57
5,60
6,99
7,88
8,56
9,48
Valor,Contagem
0,20
1,128
2,88
3,95
4,116
5,15
6,67
7,112
8,77
9,78
Valor,Contagem
0,102
1,90
2,151
3,57
4,40
5,49
6,85
7,74
8,92
9,56
Valor,Contagem
0,119
1,138
2,95
3,18
4,99
5,74
6,80
7,23
8,69
9,82
Valor,Contagem
0,82
1,171
2,52
3,92
4,52
5,84
6,128
7,40
8,52
9,45
Valor,Contagem
0,102
1,70
2,95
3,93
4,80
5,104
6,60
7,54
8,66
9,72
Valor,Contagem
0,84
1,71
2,144
3,57
4,63
5,26
6,94
7,68
8,80
9,108
Valor,Contagem
0,121
1,49
2,59
3,69
4,108
5,76
6,33
7,85
8,40
9,156
Valor,Contagem
0,112
1,14
2,53
3,76
4,144
5,89
6,60
7,51
8,135
9,63
Valor,Contagem
0,185
1,45
2,96
3,52
