Valor,Contagem
0,73
1,108
2,83
3,120
4,80
5,82
6,92
7,40
8,78
9,40
Valor,Contagem
0,60
1,162
2,83
3,108
4,70
5,35
6,78
7,68
8,39
9,93
Valor,Contagem
0,99
1,72
2,101
3,49
4,52
5,82
6,64
7,90
8,44
9,144
Valor,Contagem
0,75
1,45
2,65
3,83
4,98
5,56
6,112
7,116
8,62
9,84
Valor,Contagem
0,46
1,108
2,90
3,107
4,68
5,87
6,70
7,79
8,92
9,49
Valor,Contagem
0,130
1,77
2,42
3,66
4,92
5,32
6,106
7,112
8,64
9,74
Valor,Contagem
0,104
1,68
2,68
3,70
4,86
5,75
6,92
7,103
8,79
9,51
Valor,Contagem
0,49
1,104
2,76
3,80
4,80
5,95
6,55
7,66
8,125
9,65
Valor,Contagem
0,108
1,87
2,114
3,72
4,94
5,76
6,73
7,48
8,61
9,63
Valor,Contagem
0,102
1,130
2,49
3,50
4,62
5,108
6,47
7,52
8,125
9,72
Valor,Contagem
0,64
1,68
2,88
3,62
4,54
5,109
6,98
7,84
8,86
9,82
Valor,Contagem
0,99
1,70
2,81
3,100
4,57
5,111
6,75
7,71
8,44
9,88
Valor,Contagem
0,71
1,84
2,97
3,86
4,76
5,75
6,87
7,88
8,49
9,84
Valor,Contagem
0,68
1,67
2,43
3,112
4,49
5,112
6,53
7,72
8,106
9,114
Valor,Contagem
0,77
1,88
2,100
3,78
4,55
5,104
6,39
7,92
8,78
9,84
Valor,Contagem
0,88
1,64
2,97
3,92
4,63
5,96
6,62
7,88
8,56
9,89
Valor,Contagem
0,71
1,44
2,43
3,116
4,68
5,140
6,86
7,45
8,116
9,66
Valor,Contagem
0,53
1,99
2,52
3,202
4,101
5,42
6,57
7,43
8,75
9,72
Valor,Contagem
0,58
1,45
2,65
3,71
4,66
5,150
6,57
7,83
8,87
9,114
Valor,Contagem
0,105
1,44
2,109
3,63
4,87
5,121
6,34
7,59
8,88
9,86
Valor,Contagem
0,57
1,92
2,96
3,112
4,26
5,113
6,48
7,120
8,96
9,36
Valor,Contagem
0,68
1,76
2,64
3,128
4,27
5,54
6,54
7,55
8,127
9,144
Valor,Contagem
0,27
1,123
2,95
3,128
4,60
5,56
6,79
7,87
8,48
9,93
Valor,Contagem
0,62
1,108
2,36
3,97
4,56
5,140
6,73
7,57
8,73
9,92
Valor,Contagem
0,108
1,81
2,55
3,54
4,76
5,73
6,108
7,125
8,32
9,84
Valor,Contagem
0,80
1,69
2,85
3,64
4,52
5,94
6,98
7,131
8,52
9,72
Valor,Contagem
0,83
1,83
2,110
3,87
4,64
5,67
6,93
7,68
8,80
9,62
Valor,Contagem
0,83
1,73
2,87
3,70
4,101
5,78
6,70
7,112
8,65
9,57
Valor,Contagem
0,131
1,56
2,55
3,114
4,64
5,102
6,96
7,112
8,44
9,23
Valor,Contagem
0,104
1,40
2,65
3,114
4,80
5,76
6,70
7,46
8,68
9,132
Valor,Contagem
0,46
1,116
2,124
3,87
4,65
5,45
6,89
7,52
8,76
9,96
Valor,Contagem
0,66
1,76
2,64
3,44
4,77
5,136
6,53
7,108
8,55
9,117
Valor,Contagem
0,52
1,74
2,32
3,146
4,102
5,80
6,64
7,80
8,65
9,100
Valor,Contagem
0,68
1,80
2,120
3,79
4,60
5,113
6,59
7,92
8,46
9,80
Valor,Contagem
0,59
1,63
2,169
3,72
4,97
5,90
6,72
7,62
8,58
9,55
Valor,Contagem
0,76
1,98
2,73
3,51
4,60
5,68
6,150
7,58
8,87
9,76
Valor,Contagem
0,60
1,52
2,69
3,92
4,52
5,104
6,88
7,124
8,76
9,77
Valor,Contagem
0,86
1,76
2,124
3,63
4,68
5,64
6,93
7,103
8,57
9,63
Valor,Contagem
0,76
1,40
2,112
3,50
4,96
5,65
6,62
7,132
8,92
9,72
Valor,Contagem
0,76
1,84
2,44
3,96
4,62
5,114
6,80
7,113
8,60
9,67
Valor,Contagem
0,112
1,91
2,52
3,79
4,75
5,100
6,97
7,60
8,78
9,52
Valor,Contagem
0,44
1,54
2,46
3,121
4,68
5,146
6,60
7,88
8,91
9,77
Valor,Contagem
0,63
1,60
2,44
3,96
4,79
5,117
6,120
7,58
8,76
9,83
Valor,Contagem
0,66
1,56
2,134
3,74
4,67
5,81
6,53
7,63
8,104
9,97
Valor,Contagem
0,116
1,114
2,49
3,59
4,62
5,76
6,71
7,100
8,88
9,62
Valor,Contagem
0,113
1,38
2,69
3,57
4,63
5,60
6,135
7,92
8,72
9,96
Valor,Contagem
0,86
1,104
2,66
3,119
4,64
5,59
6,79
7,56
8,89
9,74
Valor,Contagem
0,78
1,111
2,106
3,94
4,77
5,22
6,92
7,59
8,70
9,88
Valor,Contagem
0,52
1,71
2,111
3,84
4,74
5,74
6,114
7,86
8,58
9,72
Valor,Contagem
0,56
1,69
2,117
3,68
4,64
5,68
6,70
7,80
8,140
9,64
Valor,Contagem
0,56
1,75
2,80
3,72
4,72
5,112
6,40
7,100
8,72
9,118
Valor,Contagem
0,116
1,44
2,95
3,124
4,83
5,67
6,67
7,80
8,48
9,72
Valor,Contagem
0,148
1,89
2,93
3,76
4,88
5,69
6,45
7,59
8,72
9,57
Valor,Contagem
0,68
1,108
2,82
3,52
4,75
5,76
6,43
7,143
8,78
9,72
Valor,Contagem
0,68
1,63
2,55
3,105
4,61
5,67
6,108
7,99
8,110
9,61
Valor,Contagem
0,86
1,103
2,70
3,96
4,38
5,92
6,99
7,64
8,116
9,33
Valor,Contagem
0,110
1,64
2,52
3,99
4,54
5,80
6,52
7,92
8,82
9,112
Valor,Contagem
0,89
1,115
2,50
3,51
4,88
5,64
6,70
7,88
8,132
9,48
Valor,Contagem
0,74
1,84
2,82
3,90
4,137
5,99
6,50
7,79
8,62
9,40
Valor,Contagem
0,42
1,95
2,87
3,61
4,84
5,92
6,68
7,114
8,64
9,89
Valor,Contagem
0,91
1,84
2,53
3,74
4,44
5,80
6,77
7,120
8,59
9,113
Valor,Contagem
0,80
1,75
2,62
3,100
4,115
5,43
6,80
7,87
8,56
9,100
Valor,Contagem
0,110
1,92
2,109
3,40
4,91
5,83
6,48
7,92
8,68
9,64
Valor,Contagem
0,44
1,136
2,49
3,111
4,80
5,93
6,65
7,45
8,104
9,69
Valor,Contagem
0,66
1,86
2,76
3,65
4,85
5,75
6,64
7,118
8,60
9,100
Valor,Contagem
0,65
1,64
2,128
3,70
4,72
5,86
6,96
7,87
8,56
9,72
Valor,Contagem
0,51
1,47
2,92
3,122
4,59
5,52
6,90
7,73
8,96
9,114
Valor,Contagem
0,68
1,73
2,60
3,79
4,126
5,70
6,131
7,54
8,74
9,61
Valor,Contagem
0,74
1,110
2,106
3,80
4,71
5,113
6,97
7,54
8,32
9,60
Valor,Contagem
0,132
1,94
2,32
3,108
4,68
5,36
6,73
7,95
8,64
9,94
Valor,Contagem
0,56
1,80
2,46
3,69
4,138
5,110
6,52
7,96
8,38
9,112
Valor,Contagem
0,64
1,114
2,86
3,63
4,70
5,53
6,115
7,37
8,91
9,103
Valor,Contagem
0,117
1,41
2,92
3,105
4,71
5,28
6,112
7,84
8,48
9,99
Valor,Contagem
0,98
1,91
2,69
3,79
4,64
5,75
6,68
7,68
8,108
9,76
Valor,Contagem
0,136
1,45
2,78
3,103
4,88
5,59
6,76
7,53
8,117
9,40
Valor,Contagem
0,52
1,46
2,104
3,53
4,128
5,65
6,68
7,104
8,136
9,40
Valor,Contagem
0,49
1,160
2,72
3,94
4,88
5,71
6,49
7,57
8,88
9,68
Valor,Contagem
0,97
1,71
2,76
3,77
4,112
5,93
6,82
7,69
8,53
9,65
Valor,Contagem
0,123
1,72
2,60
3,81
4,51
5,62
6,79
7,95
8,84
9,89
Valor,Contagem
0,99
1,54
2,118
3,70
4,75
5,38
6,84
7,56
8,97
9,104
Valor,Contagem
0,98
1,113
2,84
3,117
4,100
5,82
6,60
7,36
8,61
9,44
Valor,Contagem
0,66
1,128
2,98
3,80
4,71
5,68
6,17
7,68
8,81
9,118
Valor,Contagem
0,119
1,120
2,76
3,59
4,38
5,75
6,63
7,105
8,68
9,75
Valor,Contagem
0,50
1,92
2,90
3,108
4,94
5,64
6,48
7,72
8,99
9,80
Valor,Contagem
0,68
1,150
2,36
3,137
4,53
5,100
6,60
7,61
8,60
9,71
Valor,Contagem
0,47
1,58
2,98
3,90
4,96
5,84
6,49
7,31
8,140
9,104
Valor,Contagem
0,80
1,159
2,102
3,60
4,56
5,57
6,92
7,56
8,49
9,85
Valor,Contagem
0,64
1,84
2,108
3,66
4,109
5,116
6,66
7,51
8,60
9,72
Valor,Contagem
0,52
1,122
2,101
3,54
4,40
5,92
6,87
7,94
8,85
9,69
Valor,Contagem
0,89
1,67
2,72
3,76
4,52
5,58
6,116
7,61
8,106
9,98
Valor,Contagem
0,55
1,86
2,60
3,76
4,112
5,77
6,126
7,79
8,52
9,73
Valor,Contagem
0,71
1,61
2,73
3,78
4,83
5,66
6,70
7,43
8,129
9,122
Valor,Contagem
0,60
1,80
2,134
3,48
4,111
5,84
6,80
7,58
8,72
9,68
Valor,Contagem
0,73
1,104
2,61
3,109
4,66
5,73
6,68
7,65
8,102
9,73
Valor,Contagem
0,107
1,68
2,41
3,68
4,81
5,69
6,100
7,134
8,86
9,42
Valor,Contagem
0,103
1,56
2,105
3,60
4,94
5,80
6,48
7,97
8,92
9,61
Valor,Contagem
0,85
1,64
2,22
3,52
4,53
5,101
6,85
7,114
8,134
9,86
Valor,Contagem
0,126
1,77
2,63
3,70
4,72
5,56
6,72
7,59
8,68
9,132
Valor,Contagem
0,52
1,103
2,104
3,108
4,67
5,53
6,120
7,48
8,84
9,56
Valor,Contagem
0,48
1,100
2,85
3,83
4,68
5,95
6,84
7,72
8,118
9,43
Valor,Contagem
0,64
1,104
2,60
3,65
4,93
5,101
6,98
7,104
8,72
9,35
Valor,Contagem
0,115
1,57
2,80
3,64
4,107
5,110
6,28
7,65
8,77
9,92
Valor,Contagem
0,73
1,176
2,47
3,59
4,81
5,92
6,55
7,69
8,109
9,35
Valor,Contagem
0,66
1,54
2,72
3,87
4,76
5,73
6,109
7,69
8,49
9,140
Valor,Contagem
0,85
1,130
2,66
3,46
4,60
5,62
6,90
7,86
8,105
9,65
Valor,Contagem
0,103
1,84
2,76
3,94
4,84
5,51
6,44
7,108
8,34
9,120
Valor,Contagem
0,125
1,43
2,78
3,77
4,60
5,69
6,84
7,108
8,75
9,77
Valor,Contagem
0,79
1,100
2,64
3,43
4,45
5,88
6,58
7,89
8,95
9,135
Valor,Contagem
0,84
1,89
2,61
3,61
4,92
5,95
6,96
7,86
8,67
9,64
Valor,Contagem
0,77
1,39
2,96
3,54
4,73
5,69
6,130
7,150
8,39
9,68
Valor,Contagem
0,76
1,37
2,116
3,72
4,110
5,74
6,98
7,48
8,88
9,76
Valor,Contagem
0,36
1,92
2,67
3,60
4,94
5,111
6,111
7,66
8,102
9,57
Valor,Contagem
0,52
1,107
2,106
3,96
4,87
5,78
6,48
7,58
8,92
9,72
Valor,Contagem
0,92
1,98
2,49
3,65
4,114
5,52
6,71
7,79
8,68
9,108
Valor,Contagem
0,67
1,30
2,49
3,97
4,55
5,86
6,102
7,128
8,115
9,67
Valor,Contagem
0,83
1,67
2,92
3,69
4,108
5,73
6,96
7,95
8,71
9,42
Valor,Contagem
0,88
1,100
2,42
3,52
4,92
5,91
6,90
7,99
8,58
9,84
Valor,Contagem
0,80
1,84
2,92
3,68
4,77
5,76
6,108
7,74
8,68
9,70
Valor,Contagem
0,56
1,128
2,96
3,52
4,77
5,68
6,102
7,55
8,109
9,53
Valor,Contagem
0,108
1,95
2,92
3,66
4,72
5,75
6,78
7,80
8,76
9,53
Valor,Contagem
0,72
1,73
2,74
3,53
4,80
5,86
6,73
7,92
8,107
9,86
Valor,Contagem
0,94
1,83
2,94
3,117
4,36
5,62
6,83
7,113
8,40
9,75
Valor,Contagem
0,89
1,76
2,89
3,127
4,106
5,63
6,71
7,56
8,48
9,71
Valor,Contagem
0,140
1,80
2,76
3,48
4,49
5,102
6,35
7,109
8,103
9,54
Valor,Contagem
0,56
1,65
2,103
3,96
4,63
5,67
6,76
7,88
8,116
9,67
Valor,Contagem
0,126
1,53
2,44
3,69
4,99
5,79
6,73
7,44
8,134
9,76
Valor,Contagem
0,126
1,72
2,95
3,64
4,64
5,69
6,81
7,75
8,88
9,62
Valor,Contagem
0,104
1,64
2,76
3,63
4,82
5,106
6,65
7,54
8,92
9,89
Valor,Contagem
0,86
1,81
2,43
3,107
4,74
5,132
6,65
7,50
8,88
9,69
Valor,Contagem
0,76
1,144
2,54
3,52
4,72
5,76
6,86
7,47
8,97
9,92
Valor,Contagem
0,75
1,158
2,72
3,41
4,68
5,96
6,84
7,60
8,66
9,75
Valor,Contagem
0,98
1,87
2,64
3,99
4,84
5,48
6,103
7,72
8,101
9,41
Valor,Contagem
0,79
1,58
2,104
3,77
4,85
5,84
6,65
7,80
8,104
9,59
Valor,Contagem
0,40
1,100
2,72
3,86
4,92
5,60
6,60
7,74
8,126
9,85
Valor,Contagem
0,71
1,91
2,101
3,110
4,65
5,71
6,64
7,56
8,84
9,83
Valor,Contagem
0,96
1,123
2,56
3,96
4,92
5,48
6,71
7,94
8,45
9,74
Valor,Contagem
0,137
1,80
2,68
3,52
4,49
5,54
6,101
7,64
8,110
9,80
Valor,Contagem
0,68
1,65
2,147
3,55
4,116
5,86
6,81
7,46
8,90
9,42
Valor,Contagem
0,56
1,58
2,65
3,104
4,90
5,90
6,54
7,70
8,86
9,123
Valor,Contagem
0,100
1,68
2,45
3,84
4,52
5,80
6,72
7,120
8,80
9,94
Valor,Contagem
0,111
1,64
2,64
3,80
4,84
5,73
6,80
7,86
8,104
9,49
Valor,Contagem
0,113
1,50
2,48
3,109
4,109
5,60
6,60
7,76
8,79
9,93
Valor,Contagem
0,38
1,61
2,86
3,147
4,84
5,105
6,115
7,52
8,44
9,64
Valor,Contagem
0,83
1,88
2,92
3,73
4,92
5,62
6,80
7,97
8,60
9,69
Valor,Contagem
0,81
1,73
2,82
3,67
4,81
5,88
6,94
7,71
8,90
9,69
Valor,Contagem
0,103
1,55
2,105
3,43
4,63
5,56
6,49
7,80
8,72
9,170
Valor,Contagem
0,56
1,112
2,75
3,72
4,106
5,74
6,85
7,46
8,85
9,85
Valor,Contagem
0,98
1,56
2,38
3,94
4,88
5,52
6,76
7,88
8,109
9,96
Valor,Contagem
0,66
1,86
2,56
3,77
4,85
5,63
6,112
7,111
8,80
9,60
Valor,Contagem
0,61
1,90
2,107
3,88
4,94
5,57
6,56
7,97
8,64
9,82
Valor,Contagem
0,145
1,60
2,141
3,49
4,72
5,64
6,84
7,86
8,29
9,65
Valor,Contagem
0,70
1,78
2,108
3,77
4,48
5,66
6,96
7,80
8,66
9,108
Valor,Contagem
0,44
1,56
2,110
3,75
4,97
5,123
6,64
7,50
8,58
9,120
Valor,Contagem
0,98
1,123
2,84
3,78
4,60
5,56
6,96
7,79
8,82
9,42
Valor,Contagem
0,63
1,81
2,64
3,89
4,97
5,134
6,56
7,54
8,76
9,82
Valor,Contagem
0,76
1,97
2,110
3,95
4,68
5,76
6,56
7,101
8,44
9,73
Valor,Contagem
0,43
1,53
2,99
3,87
4,103
5,68
6,122
7,79
8,90
9,52
Valor,Contagem
0,86
1,63
2,152
3,83
4,81
5,62
6,131
7,50
8,46
9,42
Valor,Contagem
0,87
1,90
2,81
3,96
4,100
5,48
6,94
7,53
8,82
9,64
Valor,Contagem
0,32
1,85
2,102
3,92
4,160
5,95
6,75
7,65
8,39
9,50
Valor,Contagem
0,92
1,78
2,100
3,60
4,88
5,76
6,76
7,47
8,94
9,85
Valor,Contagem
0,73
1,83
2,64
3,69
4,62
5,128
6,26
7,55
8,124
9,111
Valor,Contagem
0,48
1,121
2,115
3,23
4,132
5,74
6,61
7,68
8,87
9,66
Valor,Contagem
0,48
1,128
2,84
3,88
4,98
5,50
6,109
7,32
8,72
9,87
Valor,Contagem
0,89
1,78
2,100
3,93
4,93
5,57
6,104
7,50
8,92
9,38
Valor,Contagem
0,63
1,60
2,72
3,79
4,46
5,80
6,127
7,54
8,64
9,152
Valor,Contagem
0,66
1,41
2,44
3,104
4,79
5,96
6,120
7,50
8,112
9,84
Valor,Contagem
0,45
1,80
2,56
3,89
4,45
5,88
6,64
7,87
8,108
9,135
Valor,Contagem
0,36
1,36
2,84
3,57
4,131
5,80
6,111
7,70
8,64
9,128
Valor,Contagem
0,69
1,32
2,60
3,81
4,96
5,132
6,69
7,61
8,80
9,115
Valor,Contagem
0,60
1,86
2,89
3,68
4,73
5,80
6,84
7,47
8,136
9,73
Valor,Contagem
0,90
1,110
2,102
3,49
4,68
5,76
6,29
7,94
8,120
9,59
Valor,Contagem
0,110
1,55
2,104
3,61
4,84
5,88
6,74
7,61
8,82
9,77
Valor,Contagem
0,74
1,51
2,51
3,108
4,73
5,143
6,84
7,69
8,69
9,74
Valor,Contagem
0,95
1,44
2,107
3,62
4,129
5,69
6,61
7,83
8,105
9,40
Valor,Contagem
0,68
1,95
2,48
3,77
4,63
5,36
6,130
7,104
8,52
9,122
Valor,Contagem
0,45
1,69
2,76
3,63
4,104
5,60
6,69
7,88
8,111
9,110
Valor,Contagem
0,77
1,60
2,104
3,113
4,64
5,45
6,88
7,102
8,60
9,84
Valor,Contagem
0,65
1,72
2,76
3,62
4,74
5,65
6,72
7,56
8,87
9,167
Valor,Contagem
0,84
1,85
2,88
3,71
4,56
5,68
6,51
7,88
8,62
9,144
Valor,Contagem
0,74
1,87
2,80
3,40
4,74
5,73
6,122
7,86
8,104
9,55
Valor,Contagem
0,65
1,72
2,50
3,77
4,72
5,98
6,92
7,48
8,152
9,70
Valor,Contagem
0,80
1,127
2,60
3,76
4,94
5,69
6,120
7,78
8,56
9,38
Valor,Contagem
0,106
1,56
2,48
3,84
4,60
5,96
6,85
7,97
8,104
9,60
Valor,Contagem
0,58
1,54
2,104
3,62
4,60
5,104
6,59
7,112
8,85
9,97
Valor,Contagem
0,41
1,77
2,68
3,89
4,88
5,119
6,69
7,78
8,112
9,54
Valor,Contagem
0,91
1,51
2,75
3,72
4,79
5,92
6,124
7,77
8,48
9,87
Valor,Contagem
0,84
1,52
2,63
3,76
4,81
5,83
6,98
7,74
8,104
9,82
Valor,Contagem
0,57
1,84
2,84
3,88
4,120
5,72
6,84
7,63
8,61
9,83
Valor,Contagem
0,72
1,86
2,88
3,38
4,112
5,37
6,86
7,65
8,153
9,60
Valor,Contagem
0,51
1,55
2,90
3,110
4,66
5,89
6,55
7,169
8,53
9,58
Valor,Contagem
0,69
1,130
2,49
3,73
4,56
5,84
6,45
7,112
8,108
9,68
Valor,Contagem
0,69
1,48
2,37
3,71
4,100
5,125
6,49
7,51
8,153
9,92
Valor,Contagem
0,36
1,99
2,124
3,74
4,46
5,115
6,68
7,73
8,61
9,100
Valor,Contagem
0,66
1,40
2,74
3,80
4,73
5,77
6,68
7,107
8,100
9,111
Valor,Contagem
0,84
1,66
2,80
3,70
4,83
5,88
6,52
7,112
8,100
9,64
Valor,Contagem
0,92
1,123
2,92
3,80
4,91
5,47
6,110
7,79
8,38
9,44
Valor,Contagem
0,108
1,56
2,112
3,96
4,85
5,64
6,84
7,29
8,73
9,88
Valor,Contagem
0,100
1,108
2,92
3,76
4,45
5,66
6,105
7,66
8,56
9,82
Valor,Contagem
0,65
1,66
2,93
3,60
4,109
5,84
6,74
7,72
8,107
9,65
Valor,Contagem
0,104
1,88
2,132
3,52
4,70
5,92
6,49
7,76
8,74
9,60
Valor,Contagem
0,100
1,51
2,80
3,84
4,49
5,71
6,52
7,76
8,140
9,92
Valor,Contagem
0,92
1,63
2,71
3,89
4,60
5,100
6,80
7,83
8,83
9,76
Valor,Contagem
0,56
1,125
2,65
3,46
4,77
5,106
6,80
7,112
8,55
9,73
Valor,Contagem
0,91
1,78
2,38
3,66
4,116
5,95
6,71
7,54
8,104
9,84
Valor,Contagem
0,93
1,77
2,39
3,106
4,102
5,55
6,71
7,113
8,71
9,69
Valor,Contagem
0,81
1,56
2,96
3,137
4,48
5,119
6,47
7,64
8,100
9,47
Valor,Contagem
0,60
1,76
2,58
3,48
4,116
5,116
6,59
7,96
8,76
9,91
Valor,Contagem
0,82
1,83
2,60
3,66
4,62
5,72
6,63
7,79
8,146
9,83
Valor,Contagem
0,81
1,90
2,93
3,71
4,38
5,64
6,100
7,90
8,96
9,72
Valor,Contagem
0,62
1,147
2,86
3,71
4,78
5,45
6,52
7,44
8,96
9,116
Valor,Contagem
0,68
1,92
2,77
3,66
4,90
5,87
6,58
7,82
8,64
9,112
Valor,Contagem
0,92
1,63
2,90
3,75
4,63
5,159
6,77
7,42
8,92
9,44
Valor,Contagem
0,90
1,88
2,94
3,58
4,63
5,86
6,44
7,88
8,120
9,65
Valor,Contagem
0,49
1,50
2,62
3,72
4,73
5,85
6,112
7,97
8,61
9,134
Valor,Contagem
0,96
1,67
2,87
3,111
4,55
5,70
6,85
7,69
8,75
9,82
Valor,Contagem
0,46
1,60
2,124
3,57
4,76
5,96
6,82
7,97
8,28
9,129
Valor,Contagem
0,106
1,73
2,64
3,61
4,156
5,39
6,43
7,85
8,95
9,74
Valor,Contagem
0,92
1,67
2,99
3,135
4,32
5,90
6,48
7,73
8,75
9,86
Valor,Contagem
0,69
1,92
2,76
3,104
