Valor,Contagem
6,136
7,94
8,6
9,79
Valor,Contagem
0,69
1,151
2,90
3,74
4,52
5,36
6,131
7,37
8,49
9,107
Valor,Contagem
0,13
1,192
2,38
3,132
4,44
5,89
6,94
7,52
8,86
9,55
Valor,Contagem
0,25
1,65
2,82
3,143
4,56
5,131
6,59
7,4
8,80
9,152
Valor,Contagem
0,128
1,52
2,46
3,77
4,169
5,36
6,32
7,67
8,143
9,47
Valor,Contagem
0,68
1,52
2,34
3,102
4,142
5,178
6,40
7,69
8,35
9,76
Valor,Contagem
0,32
1,68
2,22
3,87
4,133
5,85
6,48
7,89
8,94
9,139
Valor,Contagem
0,113
1,28
2,177
3,68
4,156
5,38
6,52
7,69
8,65
9,30
Valor,Contagem
0,60
1,35
2,16
3,196
4,63
5,44
6,18
7,104
8,46
9,214
Valor,Contagem
0,55
1,107
2,123
3,43
4,31
5,44
6,57
7,134
8,77
9,126
Valor,Contagem
0,80
1,57
2,39
3,82
4,27
5,147
6,70
7,127
8,55
9,113
Valor,Contagem
0,85
1,234
2,73
3,32
4,52
5,60
6,59
7,44
8,71
9,86
Valor,Contagem
0,75
1,5
2,64
3,48
4,28
5,49
6,31
7,238
8,94
9,164
Valor,Contagem
0,47
1,57
2,54
3,129
4,38
5,44
6,128
7,160
8,98
9,41
Valor,Contagem
0,112
1,105
2,42
3,100
4,9
5,68
6,176
7,62
8,53
9,68
Valor,Contagem
0,76
1,102
2,62
3,79
4,171
5,203
6,46
7,36
8,3
9,20
Valor,Contagem
0,40
1,63
2,39
3,236
4,30
5,14
6,131
7,33
8,131
9,80
Valor,Contagem
0,125
1,89
2,48
3,132
4,16
5,168
6,47
7,108
8,17
9,47
Valor,Contagem
0,75
1,40
2,55
3,18
4,100
5,87
6,31
7,72
8,157
9,161
Valor,Contagem
0,73
1,81
2,27
3,39
4,164
5,104
6,51
7,72
8,155
9,31
Valor,Contagem
0,27
1,52
2,29
3,174
4,104
5,120
6,40
7,35
8,104
9,112
Valor,Contagem
0,75
1,66
2,100
3,118
4,64
5,110
6,51
7,12
8,24
9,176
Valor,Contagem
0,68
1,93
2,17
3,81
4,32
5,10
6,72
7,44
8,249
9,129
Valor,Contagem
0,213
1,87
2,25
3,47
4,106
5,65
6,123
7,44
8,19
9,67
Valor,Contagem
0,58
1,100
2,17
3,64
4,59
5,36
6,180
7,63
8,82
9,137
Valor,Contagem
0,98
1,62
2,18
3,122
4,61
5,144
6,54
7,43
8,152
9,43
Valor,Contagem
0,45
1,88
2,68
3,52
4,127
5,107
6,52
7,27
8,121
9,108
Valor,Contagem
0,36
1,42
2,53
3,25
4,292
5,82
6,79
7,65
8,82
9,40
Valor,Contagem
0,84
1,140
2,33
3,18
4,91
5,250
6,28
7,81
8,48
9,21
Valor,Contagem
0,91
1,40
2,161
3,42
4,72
5,98
6,57
7,29
8,100
9,104
Valor,Contagem
0,68
1,160
2,108
3,76
4,72
5,34
6,36
7,127
8,89
9,27
Valor,Contagem
0,165
1,51
2,28
3,113
4,62
5,120
6,34
7,94
8,40
9,88
Valor,Contagem
0,132
1,34
2,115
3,20
4,18
5,44
6,12
7,198
8,87
9,136
Valor,Contagem
0,148
1,25
2,87
3,79
4,89
5,65
6,135
7,72
8,36
9,60
Valor,Contagem
0,34
1,36
2,188
3,64
4,256
5,32
6,4
7,68
8,11
9,103
Valor,Contagem
0,64
1,36
2,180
3,92
4,48
5,178
6,17
7,55
8,92
9,33
Valor,Contagem
0,20
1,65
2,32
3,210
4,80
5,23
6,119
7,52
8,97
9,99
Valor,Contagem
0,80
1,102
2,24
3,36
4,115
5,88
6,112
7,12
8,26
9,201
Valor,Contagem
0,165
1,45
2,26
3,28
4,71
5,77
6,86
7,126
8,162
9,9
Valor,Contagem
0,36
1,190
2,88
3,48
4,40
5,196
6,11
7,92
8,40
9,53
Valor,Contagem
0,18
1,104
2,124
3,23
4,218
5,79
6,28
7,100
8,37
9,67
Valor,Contagem
0,80
1,45
2,13
3,44
4,124
5,27
6,160
7,53
8,208
9,41
Valor,Contagem
0,32
1,68
2,88
3,76
4,140
5,77
6,144
7,17
8,46
9,108
Valor,Contagem
0,32
1,83
2,99
3,62
4,81
5,68
6,50
7,110
8,132
9,80
Valor,Contagem
0,124
1,21
2,100
3,50
4,15
5,155
6,54
7,24
8,104
9,150
Valor,Contagem
0,13
1,296
2,9
3,80
4,13
5,52
6,160
7,41
8,40
9,92
Valor,Contagem
0,57
1,59
2,177
3,63
4,96
5,138
6,50
7,20
8,119
9,17
Valor,Contagem
0,22
1,4
2,161
3,80
4,84
5,41
6,80
7,143
8,137
9,43
Valor,Contagem
0,84
1,58
2,110
3,41
4,40
5,92
6,57
7,98
8,88
9,128
Valor,Contagem
0,112
1,75
2,7
3,124
4,40
5,163
6,24
7,76
8,77
9,99
Valor,Contagem
0,90
1,75
2,81
3,79
4,38
5,86
6,29
7,63
8,54
9,201
Valor,Contagem
0,64
1,15
2,35
3,40
4,109
5,91
6,52
7,103
8,198
9,89
Valor,Contagem
0,48
1,85
2,52
3,66
4,28
5,163
6,156
7,136
8,5
9,56
Valor,Contagem
0,137
1,108
2,128
3,24
4,40
5,145
6,67
7,85
8,28
9,33
Valor,Contagem
0,82
1,54
2,34
3,152
4,46
5,83
6,129
7,49
8,32
9,135
Valor,Contagem
0,8
1,148
2,167
3,40
4,23
5,26
6,10
7,206
8,104
9,64
Valor,Contagem
0,33
1,69
2,21
3,100
4,24
5,172
6,212
7,7
8,48
9,112
Valor,Contagem
0,121
1,120
2,180
3,64
4,16
5,35
6,120
7,11
8,30
9,99
Valor,Contagem
0,46
1,60
2,113
3,164
4,21
5,56
6,57
7,63
8,116
9,101
Valor,Contagem
0,43
1,152
2,135
3,48
4,66
5,111
6,45
7,73
8,28
9,95
Valor,Contagem
0,85
1,68
2,14
3,92
4,40
5,41
6,113
7,43
8,205
9,95
Valor,Contagem
0,43
1,97
2,80
3,128
4,27
5,79
6,120
7,55
8,87
9,81
Valor,Contagem
0,38
1,142
2,151
3,123
4,93
5,80
6,40
7,50
8,21
9,57
Valor,Contagem
0,136
1,64
2,106
3,38
4,84
5,60
6,57
7,36
8,89
9,124
Valor,Contagem
0,51
1,40
2,65
3,27
4,32
5,160
6,50
7,147
8,197
9,27
Valor,Contagem
0,56
1,65
2,125
3,50
4,8
5,151
6,186
7,24
8,108
9,23
Valor,Contagem
0,112
1,45
2,29
3,196
4,125
5,39
6,35
7,80
8,59
9,75
Valor,Contagem
0,9
1,37
2,83
3,74
4,93
5,146
6,64
7,30
8,94
9,166
Valor,Contagem
0,16
1,36
2,145
3,68
4,100
5,29
6,12
7,72
8,156
9,161
Valor,Contagem
0,56
1,190
2,13
3,68
4,156
5,78
6,75
7,17
8,121
9,22
Valor,Contagem
0,30
1,162
2,35
3,94
4,99
5,25
6,27
7,172
8,40
9,113
Valor,Contagem
0,52
1,63
2,52
3,156
4,53
5,79
6,70
7,21
8,53
9,196
Valor,Contagem
0,145
1,112
2,108
3,49
4,106
5,81
6,102
7,34
8,32
9,26
Valor,Contagem
0,204
1,47
2,63
3,102
4,116
5,41
6,17
7,12
8,156
9,39
Valor,Contagem
0,77
1,14
2,205
3,56
4,17
5,63
6,43
7,112
8,75
9,135
Valor,Contagem
0,20
1,292
2,93
3,54
4,112
5,51
6,12
7,60
8,75
9,28
Valor,Contagem
0,55
1,44
2,45
3,125
4,31
5,106
6,32
7,44
8,163
9,152
Valor,Contagem
0,48
1,60
2,48
3,86
4,61
5,96
6,74
7,128
8,118
9,76
Valor,Contagem
0,29
1,117
2,56
3,49
4,177
5,12
6,94
7,120
8,53
9,88
Valor,Contagem
0,94
1,167
2,91
3,74
4,13
5,80
6,31
7,205
8,19
9,23
Valor,Contagem
0,30
1,80
2,102
3,54
4,70
5,64
6,158
7,116
8,16
9,106
Valor,Contagem
0,20
1,134
2,31
3,137
4,18
5,97
6,152
7,59
8,68
9,80
Valor,Contagem
0,87
1,46
2,32
3,68
4,127
5,34
6,118
7,112
8,72
9,100
Valor,Contagem
0,76
1,84
2,78
3,47
4,61
5,125
6,20
7,61
8,149
9,94
Valor,Contagem
0,28
1,137
2,156
3,22
4,93
5,102
6,90
7,19
8,53
9,96
Valor,Contagem
0,104
1,98
2,32
3,108
4,44
5,204
6,29
7,52
8,108
9,17
Valor,Contagem
0,89
1,42
2,53
3,307
4,30
5,14
6,94
7,41
8,88
9,37
Valor,Contagem
0,188
1,98
2,44
3,56
4,2
5,68
6,54
7,124
8,64
9,96
Valor,Contagem
0,113
1,86
2,129
3,64
4,137
5,8
6,4
7,176
8,51
9,27
Valor,Contagem
0,96
1,56
2,88
3,64
4,112
5,182
6,72
7,39
8,80
9,8
Valor,Contagem
0,105
1,58
2,56
3,304
4,15
5,120
6,12
7,68
8,33
9,27
Valor,Contagem
0,16
1,77
2,107
3,120
4,127
5,28
6,40
7,192
8,77
9,13
Valor,Contagem
0,33
1,92
2,39
3,65
4,89
5,61
6,56
7,121
8,105
9,134
Valor,Contagem
0,32
1,45
2,85
3,70
4,88
5,55
6,36
7,100
8,160
9,124
Valor,Contagem
0,29
1,45
2,36
3,31
4,86
5,113
6,259
7,39
8,39
9,120
Valor,Contagem
0,24
1,82
2,155
3,153
4,24
5,116
6,46
7,39
8,40
9,117
Valor,Contagem
0,23
1,62
2,22
3,64
4,70
5,79
6,63
7,93
8,250
9,71
Valor,Contagem
0,20
1,20
2,40
3,163
4,57
5,80
6,64
7,77
8,203
9,72
Valor,Contagem
0,72
1,92
2,139
3,111
4,31
5,84
6,113
7,62
8,40
9,53
Valor,Contagem
0,49
1,15
2,223
3,60
4,97
5,161
6,51
7,19
8,52
9,70
Valor,Contagem
0,169
1,80
2,76
3,92
4,52
5,108
6,112
7,24
8,36
9,47
Valor,Contagem
0,22
1,99
2,68
3,77
4,140
5,116
6,87
7,61
8,29
9,96
Valor,Contagem
0,101
1,31
2,28
3,101
4,289
5,60
6,44
7,48
8,70
9,24
Valor,Contagem
0,64
1,115
2,47
3,32
4,122
5,160
6,64
7,80
8,64
9,48
Valor,Contagem
0,105
1,71
2,127
3,20
4,62
5,133
6,52
7,64
8,67
9,96
Valor,Contagem
0,101
1,191
2,49
3,62
4,50
5,14
6,72
7,108
8,41
9,108
Valor,Contagem
0,140
1,15
2,73
3,156
4,28
5,127
6,56
7,44
8,88
9,67
Valor,Contagem
0,115
1,107
2,47
3,10
4,41
5,150
6,135
7,26
8,18
9,148
Valor,Contagem
0,106
1,4
2,21
3,25
4,32
5,55
6,279
7,100
8,132
9,43
Valor,Contagem
0,101
1,59
2,8
3,140
4,81
5,144
6,15
7,90
8,102
9,56
Valor,Contagem
0,104
1,16
2,75
3,72
4,81
5,48
6,48
7,106
8,152
9,96
Valor,Contagem
0,132
1,118
2,36
3,12
4,130
5,16
6,140
7,40
8,80
9,91
Valor,Contagem
0,54
1,107
2,112
3,127
4,43
5,87
6,50
7,88
8,76
9,52
Valor,Contagem
0,149
1,13
2,132
3,79
4,29
5,119
6,12
7,143
8,93
9,27
Valor,Contagem
0,128
1,48
2,89
3,141
4,71
5,43
6,13
7,140
8,72
9,52
Valor,Contagem
0,94
1,164
2,16
3,66
4,30
5,42
6,129
7,42
8,74
9,138
Valor,Contagem
0,13
1,28
2,87
3,122
4,18
5,297
6,40
7,84
8,40
9,68
Valor,Contagem
0,76
1,59
2,48
3,155
4,102
5,161
6,25
7,6
8,108
9,56
Valor,Contagem
0,130
1,38
2,116
3,71
4,112
5,84
6,54
7,67
8,54
9,70
Valor,Contagem
0,44
1,111
2,72
3,121
4,163
5,60
6,67
7,75
8,33
9,51
Valor,Contagem
0,60
1,67
2,104
3,41
4,79
5,104
6,57
7,30
8,81
9,172
Valor,Contagem
0,128
1,72
2,23
3,59
4,200
5,29
6,83
7,75
8,66
9,61
Valor,Contagem
0,138
1,43
2,22
3,158
4,44
5,65
6,35
7,110
8,56
9,124
Valor,Contagem
0,15
1,142
2,46
3,172
4,51
5,68
6,141
7,37
8,41
9,83
Valor,Contagem
0,84
1,45
2,181
3,29
4,26
5,127
6,132
7,37
8,83
9,51
Valor,Contagem
0,138
1,54
2,36
3,78
4,110
5,60
6,57
7,88
8,119
9,56
Valor,Contagem
0,51
1,103
2,57
3,79
4,13
5,100
6,140
7,87
8,118
9,48
Valor,Contagem
0,15
1,86
2,157
3,19
4,31
5,171
6,104
7,12
8,36
9,164
Valor,Contagem
0,52
1,60
2,40
3,18
4,81
5,64
6,42
7,179
8,54
9,208
Valor,Contagem
0,136
1,15
2,35
3,24
4,25
5,93
6,140
7,68
8,46
9,215
Valor,Contagem
0,42
1,164
2,83
3,44
4,121
5,106
6,45
7,27
8,108
9,56
Valor,Contagem
0,120
1,49
2,88
3,40
4,76
5,85
6,122
7,38
8,34
9,144
Valor,Contagem
0,18
1,204
2,16
3,63
4,43
5,12
6,85
7,97
8,212
9,48
Valor,Contagem
0,19
1,57
2,38
3,88
4,156
5,83
6,64
7,40
8,120
9,132
Valor,Contagem
0,180
1,37
2,6
3,27
4,23
5,112
6,64
7,36
8,158
9,154
Valor,Contagem
0,84
1,46
2,100
3,164
4,13
5,114
6,93
7,32
8,50
9,100
Valor,Contagem
0,26
1,180
2,138
3,18
4,70
5,40
6,21
7,116
8,60
9,128
Valor,Contagem
0,161
1,73
2,104
3,32
4,56
5,105
6,121
7,32
8,92
9,20
Valor,Contagem
0,60
1,35
2,192
3,31
4,85
5,50
6,119
7,51
8,71
9,103
Valor,Contagem
0,101
1,73
2,85
3,83
4,96
5,45
6,64
7,125
8,60
9,63
Valor,Contagem
0,28
1,14
2,86
3,91
4,49
5,98
6,96
7,204
9,129
Valor,Contagem
0,132
1,62
2,18
3,102
4,114
5,30
6,51
7,43
8,150
9,95
Valor,Contagem
0,63
1,56
2,100
3,24
4,144
5,32
6,140
7,79
8,69
9,89
Valor,Contagem
0,64
1,15
2,68
3,29
4,38
5,250
6,74
7,40
8,19
9,199
Valor,Contagem
0,114
1,99
2,65
3,81
4,43
5,80
6,127
7,64
8,52
9,72
Valor,Contagem
0,50
1,143
2,41
3,25
4,27
5,25
6,134
7,157
8,157
9,36
Valor,Contagem
0,98
1,78
2,16
3,72
4,157
5,171
6,84
7,63
8,49
9,8
Valor,Contagem
0,52
1,128
2,76
3,136
4,52
5,68
6,90
7,24
8,75
9,95
Valor,Contagem
0,108
1,99
2,32
3,68
4,155
5,89
6,32
7,134
8,36
9,44
Valor,Contagem
0,152
1,20
2,24
3,38
4,108
5,24
6,133
7,161
8,95
9,41
Valor,Contagem
0,52
1,88
2,99
3,228
4,124
5,38
6,21
7,70
8,34
9,41
Valor,Contagem
0,10
1,56
2,95
3,138
4,92
5,117
6,118
7,18
8,106
9,47
Valor,Contagem
0,74
1,78
2,63
3,13
4,72
5,133
6,36
7,185
8,52
9,90
Valor,Contagem
0,124
1,51
2,60
3,39
4,141
5,65
6,94
7,36
8,77
9,108
Valor,Contagem
0,84
1,42
2,26
3,152
4,185
5,44
6,24
7,96
8,112
9,31
Valor,Contagem
0,87
1,68
2,84
3,83
4,39
5,168
6,83
7,31
8,81
9,74
Valor,Contagem
0,72
1,100
2,25
3,21
4,42
5,132
6,112
7,37
8,139
9,114
Valor,Contagem
0,80
1,161
2,64
3,32
4,128
5,49
6,108
7,114
8,29
9,31
Valor,Contagem
0,112
1,1
2,80
3,36
4,63
5,39
6,86
7,144
8,124
9,111
Valor,Contagem
0,52
1,166
2,50
3,24
4,66
5,92
6,240
7,36
8,34
9,36
Valor,Contagem
0,115
1,126
2,28
3,52
4,44
5,76
6,52
7,84
8,126
9,92
Valor,Contagem
0,51
1,104
2,96
3,52
4,156
5,42
6,120
7,20
8,43
9,112
Valor,Contagem
0,99
1,54
2,52
3,132
4,84
5,35
6,60
7,121
8,92
9,67
Valor,Contagem
0,52
1,52
2,52
3,180
4,66
5,26
6,17
7,44
8,164
9,144
Valor,Contagem
0,131
1,40
2,142
3,40
4,56
5,79
6,113
7,44
8,123
9,28
Valor,Contagem
0,56
1,60
2,36
3,104
4,68
5,84
6,20
7,148
8,50
9,169
Valor,Contagem
0,66
1,147
2,120
3,104
4,95
5,38
6,65
7,40
8,43
9,77
Valor,Contagem
0,39
1,27
2,67
3,56
4,240
5,146
6,54
7,38
8,78
9,52
Valor,Contagem
0,132
1,162
2,132
3,116
4,22
5,8
6,95
7,26
8,54
9,49
Valor,Contagem
0,7
1,38
2,13
3,145
4,24
5,120
6,158
7,104
8,93
9,94
Valor,Contagem
0,142
1,15
2,51
3,18
4,70
5,152
6,32
7,118
8,99
9,100
Valor,Contagem
0,32
1,40
2,88
3,76
4,100
5,75
6,120
7,180
8,74
9,10
Valor,Contagem
0,37
1,128
2,105
3,124
4,51
5,8
6,24
7,25
8,104
9,189
Valor,Contagem
0,120
1,19
2,145
3,93
4,63
5,27
6,92
7,115
8,18
9,104
Valor,Contagem
0,85
1,168
2,7
3,69
4,68
5,68
6,22
7,72
8,56
9,179
Valor,Contagem
0,69
1,10
2,22
3,43
4,110
5,148
6,21
7,72
8,93
9,208
Valor,Contagem
0,71
1,12
2,153
3,61
4,65
5,91
6,120
7,29
8,71
9,124
Valor,Contagem
0,52
1,40
2,76
3,114
4,56
5,70
6,91
7,80
8,153
9,66
Valor,Contagem
0,94
1,58
2,34
3,64
4,15
5,96
6,24
7,281
8,47
9,84
Valor,Contagem
0,132
1,40
2,84
3,103
4,47
5,80
6,67
7,58
8,14
9,172
Valor,Contagem
0,71
1,133
2,17
3,151
4,103
5,72
6,18
7,48
8,83
9,101
Valor,Contagem
0,70
1,92
2,23
3,248
4,32
5,74
6,10
7,48
8,33
9,164
Valor,Contagem
0,105
1,101
2,135
3,96
4,10
5,119
6,73
7,47
8,94
9,16
Valor,Contagem
0,72
1,105
2,89
3,118
4,69
5,156
6,74
7,40
8,46
9,27
Valor,Contagem
0,95
1,162
2,131
3,138
4,25
5,100
6,44
7,40
8,13
9,48
Valor,Contagem
0,108
1,52
2,108
3,164
4,40
5,32
6,16
7,68
8,84
9,124
Valor,Contagem
0,60
1,220
2,103
3,78
4,52
5,35
6,63
7,67
8,74
9,44
Valor,Contagem
0,79
1,76
2,3
3,7
4,112
5,152
6,131
7,55
8,81
9,100
Valor,Contagem
0,45
1,120
2,108
3,76
4,57
5,87
6,50
7,23
8,120
9,110
Valor,Contagem
0,136
1,34
2,75
3,52
4,22
5,156
6,54
7,204
8,42
9,21
Valor,Contagem
0,19
1,127
2,124
3,53
4,119
5,52
6,42
7,97
8,76
9,88
Valor,Contagem
0,131
1,57
2,22
3,155
4,88
5,48
6,77
7,131
8,60
9,28
Valor,Contagem
0,91
1,67
2,30
3,188
4,79
5,32
6,100
7,59
8,16
9,134
Valor,Contagem
0,172
1,34
2,92
3,25
4,21
5,38
6,109
7,26
8,192
9,86
Valor,Contagem
0,76
1,22
2,171
3,116
4,44
5,45
6,32
7,103
8,96
9,92
Valor,Contagem
0,88
1,116
2,70
3,40
4,173
5,92
6,35
7,80
8,31
9,73
Valor,Contagem
0,96
1,38
2,58
3,45
4,48
5,197
6,63
7,36
8,43
9,173
Valor,Contagem
0,116
1,72
2,104
3,19
4,120
5,36
6,87
7,92
8,49
9,101
Valor,Contagem
0,126
1,4
2,59
3,80
4,134
5,134
6,55
7,62
8,68
9,73
Valor,Contagem
0,40
1,126
2,112
3,27
4,105
5,125
6,70
7,90
8,69
9,32
Valor,Contagem
0,63
1,43
2,92
3,95
4,1
5,201
6,156
7,6
8,108
9,31
Valor,Contagem
0,35
1,77
2,160
3,22
4,26
5,55
6,115
7,148
8,68
9,90
Valor,Contagem
0,220
1,96
2,50
3,14
4,34
5,121
6,44
7,135
8,72
9,11
Valor,Contagem
0,100
1,68
2,68
3,113
4,116
5,11
6,92
7,69
8,56
9,104
Valor,Contagem
0,80
1,52
2,9
3,44
4,139
5,54
6,200
7,31
8,7
9,181
Valor,Contagem
0,45
1,90
2,32
3,91
4,168
5,18
6,137
7,34
8,42
9,140
Valor,Contagem
0,95
1,263
2,97
3,41
4,72
5,34
6,39
7,45
8,41
9,68
Valor,Contagem
0,71
1,29
2,61
3,84
4,200
5,84
6,148
7,47
8,36
9,36
Valor,Contagem
0,364
1,16
2,82
3,84
4,75
5,58
6,28
7,56
8,24
9,10
Valor,Contagem
0,26
1,48
2,73
3,137
4,106
5,136
6,92
7,20
8,118
9,39
Valor,Contagem
0,43
1,15
2,34
3,40
4,63
5,223
6,50
7,229
8,15
9,85
Valor,Contagem
0,136
1,41
2,45
3,25
4,8
5,129
6,105
7,145
8,52
9,109
Valor,Contagem
0,37
1,50
2,148
3,84
4,76
5,168
6,36
7,28
8,125
9,43
Valor,Contagem
0,20
1,60
2,24
3,8
4,82
5,20
6,277
7,127
8,70
9,109
Valor,Contagem
0,31
1,74
2,130
3,72
4,33
5,33
6,75
7,36
8,97
9,215
Valor,Contagem
0,95
1,32
2,51
3,92
4,150
5,66
6,94
7,80
8,44
9,92
Valor,Contagem
0,134
1,72
2,61
3,64
4,101
5,74
6,27
7,20
8,64
9,180
Valor,Contagem
0,108
1,23
2,16
3,87
4,138
5,69
6,44
7,56
8,93
9,163
Valor,Contagem
0,24
1,173
2,28
3,168
4,73
5,33
6,66
7,69
8,78
9,83
Valor,Contagem
0,132
1,58
2,44
3,24
4,39
5,184
6,96
7,64
8,105
9,51
Valor,Contagem
0,49
1,86
2,84
3,33
4,18
5,161
6,46
7,152
8,38
9,128
Valor,Contagem
0,60
1,89
2,193
3,28
4,12
5,140
6,85
7,31
8,62
9,96
Valor,Contagem
0,103
1,63
2,79
3,139
4,31
5,125
6,26
7,129
8,32
9,69
Valor,Contagem
0,50
1,97
2,30
3,139
4,201
5,38
6,59
7,80
8,80
9,22
Valor,Contagem
0,15
1,101
2,48
3,28
4,240
5,65
6,210
7,24
8,48
9,16
Valor,Contagem
0,172
1,184
2,107
3,5
4,78
5,27
6,69
7,15
8,93
9,46
Valor,Contagem
0,7
1,68
2,128
3,140
4,99
5,105
6,12
7,55
8,61
9,120
Valor,Contagem
0,115
1,26
2,129
3,52
4,68
5,240
6,16
7,36
8,54
9,60
Valor,Contagem
0,56
1,53
2,62
3,91
4,76
5,48
6,126
7,205
8,46
9,32
Valor,Contagem
0,101
1,105
2,12
3,133
4,73
5,32
6,72
7,196
8,21
9,49
Valor,Contagem
0,101
1,85
2,41
3,21
4,159
5,56
6,84
7,62
8,61
9,126
Valor,Contagem
0,164
1,20
2,126
3,78
4,45
5,108
6,29
7,52
8,116
9,58
Valor,Contagem
0,46
1,70
2,65
3,56
4,97
5,84
6,29
7,106
8,184
9,60
Valor,Contagem
0,62
1,75
2,14
3,68
4,210
5,26
6,59
7,148
8,92
9,42
Valor,Contagem
0,33
1,20
2,69
3,107
4,40
5,3
6,23
7,141
8,315
9,44
Valor,Contagem
0,48
1,36
2,132
3,137
4,100
5,147
6,57
7,18
8,22
9,100
Valor,Contagem
0,84
1,8
2,256
3,98
4,89
5,25
6,56
7,67
8,86
9,27
Valor,Contagem
0,104
1,59
2,50
3,140
4,24
5,35
6,44
7,120
8,81
9,138
Valor,Contagem
0,22
1,44
2,139
3,65
4,138
5,98
6,69
7,84
8,37
9,99
Valor,Contagem
0,149
1,69
2,84
3,88
4,58
5,108
6,16
7,62
8,18
9,143
Valor,Contagem
0,33
1,298
2,4
3,37
4,54
5,24
6,126
7,64
8,92
9,62
Valor,Contagem
0,83
1,158
2,103
3,132
4,28
5,24
6,82
7,51
8,50
9,85
Valor,Contagem
0,55
1,33
2,40
3,121
4,156
5,224
6,23
7,44
8,56
9,43
Valor,Contagem
0,117
1,38
2,106
3,76
4,6
5,74
6,60
7,119
8,7
9,194
Valor,Contagem
0,128
1,55
2,181
3,6
4,49
5,41
6,117
7,60
8,89
9,68
Valor,Contagem
0,165
1,60
2,23
3,38
4,74
5,124
6,32
7,10
8,100
9,170
Valor,Contagem
0,82
1,30
2,107
3,44
4,28
5,137
6,76
7,126
8,107
9,58
Valor,Contagem
0,29
1,70
2,112
3,81
4,176
5,105
6,36
7,42
8,110
9,34
Valor,Contagem
0,59
1,23
2,100
3,83
4,111
5,69
6,106
7,165
8,64
9,16
Valor,Contagem
0,143
1,96
2,12
3,153
4,56
5,118
6,56
7,51
8,24
9,89
Valor,Contagem
0,62
1,84
2,28
3,61
4,163
5,60
6,66
7,18
8,172
9,80
Valor,Contagem
0,87
1,46
2,165
3,41
4,77
5,31
6,80
7,96
8,87
9,85
Valor,Contagem
0,80
1,86
2,48
3,55
4,29
5,113
6,170
7,108
8,30
9,77
Valor,Contagem
0,82
1,66
2,79
3,79
4,13
5,159
6,122
7,28
8,108
9,60
Valor,Contagem
0,68
1,75
2,72
3,66
4,72
5,41
6,165
7,83
8,89
9,66
Valor,Contagem
0,108
1,96
2,85
3,140
4,61
5,52
6,113
7,72
8,36
9,32
Valor,Contagem
0,96
1,48
2,125
3,42
4,7
5,19
6,182
7,100
8,87
9,90
Valor,Contagem
0,64
1,88
2,136
3,35
4,46
5,152
6,80
7,87
8,52
9,56
Valor,Contagem
0,29
1,17
2,108
3,94
4,32
5,65
6,31
7,39
8,84
9,296
Valor,Contagem
0,126
1,88
2,8
3,134
4,18
5,137
6,112
7,92
8,25
9,55
Valor,Contagem
0,86
1,90
2,65
3,4
4,69
5,125
6,62
7,77
8,32
9,184
Valor,Contagem
0,76
1,223
2,88
3,78
4,63
5,71
6,43
7,32
8,105
9,18
Valor,Contagem
0,167
1,44
2,195
3,19
4,16
5,86
6,58
7,45
8,49
9,116
Valor,Contagem
0,36
1,145
2,17
3,159
4,179
5,36
6,53
7,46
8,50
9,74
Valor,Contagem
0,58
1,83
2,149
3,64
4,44
5,89
6,6
7,64
8,113
9,124
Valor,Contagem
0,58
1,31
2,58
3,167
4,103
