Valor,Contagem
6,20
7,48
8,82
9,53
Valor,Contagem
0,12
1,1
2,155
3,243
5,77
7,141
8,83
9,85
Valor,Contagem
0,19
1,20
2,84
3,8
4,192
5,83
6,44
7,232
8,2
9,112
Valor,Contagem
0,188
1,204
3,8
4,283
6,36
7,40
8,36
9,3
Valor,Contagem
0,41
3,36
4,6
5,228
6,4
7,19
8,174
9,288
Valor,Contagem
0,25
1,14
2,14
3,110
4,22
5,331
6,152
7,115
8,8
9,5
Valor,Contagem
0,22
1,436
2,76
4,15
5,112
7,69
8,20
9,45
Valor,Contagem
0,2
1,172
2,166
4,69
5,50
6,46
7,76
8,49
9,166
Valor,Contagem
0,32
1,53
2,24
3,3
4,336
5,231
6,1
7,34
8,12
9,70
Valor,Contagem
1,2
2,73
3,82
4,54
5,104
6,3
7,49
8,145
9,283
Valor,Contagem
0,84
1,160
2,149
3,28
4,76
5,198
6,20
7,30
8,20
9,33
Valor,Contagem
0,12
1,223
2,3
3,28
4,23
5,94
6,156
7,112
8,128
9,16
Valor,Contagem
0,74
2,31
3,12
4,47
5,132
6,26
7,34
8,143
9,297
Valor,Contagem
0,126
1,3
2,4
4,227
5,3
7,59
8,345
9,29
Valor,Contagem
0,4
1,8
2,314
3,181
4,12
5,9
6,13
7,1
8,29
9,225
Valor,Contagem
0,200
1,289
2,75
4,45
5,2
6,142
7,42
8,1
Valor,Contagem
0,20
2,193
3,5
4,160
5,48
6,38
7,13
8,276
9,43
Valor,Contagem
0,35
1,72
2,412
3,84
5,84
7,48
8,55
9,7
Valor,Contagem
0,60
1,22
2,64
3,124
4,32
5,364
6,48
7,45
9,37
Valor,Contagem
0,47
1,268
2,7
3,43
5,104
6,119
7,10
8,99
9,101
Valor,Contagem
0,4
1,11
2,40
3,36
4,208
5,180
6,12
7,268
8,27
9,9
Valor,Contagem
0,147
1,16
2,154
3,8
4,87
5,103
7,46
8,76
9,160
Valor,Contagem
0,3
1,4
2,68
3,1
4,161
5,94
6,51
7,93
8,126
9,195
Valor,Contagem
0,5
1,73
2,28
4,93
5,218
6,32
7,324
8,12
9,12
Valor,Contagem
0,321
1,1
2,15
3,84
4,65
5,187
6,4
7,5
8,16
9,97
Valor,Contagem
0,216
1,95
2,1
4,32
5,179
6,126
7,4
8,5
9,138
Valor,Contagem
0,4
1,288
2,107
3,151
4,88
5,3
7,44
8,83
9,28
Valor,Contagem
0,44
1,413
3,29
4,2
5,2
6,114
8,163
9,30
Valor,Contagem
1,108
2,24
3,228
4,10
5,18
6,32
8,308
9,68
Valor,Contagem
0,8
1,59
2,124
3,7
4,176
6,56
7,72
8,40
9,255
Valor,Contagem
0,88
1,97
3,309
4,60
5,16
6,194
8,28
9,4
Valor,Contagem
0,51
1,95
3,1
4,167
5,31
6,107
7,80
8,155
9,109
Valor,Contagem
0,214
1,10
2,1
3,122
4,117
5,22
6,79
7,17
8,214
Valor,Contagem
0,17
1,208
2,59
3,172
4,21
5,29
6,74
7,109
8,108
Valor,Contagem
0,62
1,154
3,35
4,216
5,88
6,84
7,14
8,16
9,126
Valor,Contagem
0,28
1,304
2,100
3,45
5,31
6,39
7,36
8,192
9,21
Valor,Contagem
0,13
1,47
2,62
3,80
4,9
5,2
6,83
7,171
8,236
9,94
Valor,Contagem
0,100
1,130
2,40
3,3
4,116
5,38
7,188
8,45
9,136
Valor,Contagem
0,294
1,6
2,23
3,400
4,26
7,16
8,28
9,5
Valor,Contagem
0,62
1,2
2,10
3,128
4,447
5,123
7,15
8,1
9,8
Valor,Contagem
0,162
1,129
2,67
3,2
4,11
5,186
6,4
7,18
8,12
9,205
Valor,Contagem
0,55
2,6
3,7
4,71
5,645
6,8
7,5
Valor,Contagem
0,22
1,90
2,11
3,131
4,86
5,84
6,148
7,110
8,104
9,11
Valor,Contagem
0,105
1,4
2,64
3,21
4,72
5,348
6,5
7,58
8,27
9,93
Valor,Contagem
0,182
1,3
2,74
3,17
6,373
9,147
Valor,Contagem
0,45
1,46
2,142
3,17
4,189
5,109
6,21
7,77
8,7
9,142
Valor,Contagem
0,128
1,300
2,32
4,6
6,256
7,1
8,24
9,49
Valor,Contagem
0,35
1,575
2,17
3,70
4,1
5,43
7,3
8,20
9,32
Valor,Contagem
0,161
1,113
2,38
3,197
5,52
6,1
7,38
8,87
9,108
Valor,Contagem
0,57
1,340
2,14
4,60
5,12
6,212
7,37
8,14
9,49
Valor,Contagem
1,16
2,116
3,1
4,40
5,155
6,8
7,9
9,452
Valor,Contagem
0,73
1,131
2,12
3,156
5,307
6,17
7,7
8,2
9,92
Valor,Contagem
1,13
2,23
3,59
4,314
5,19
6,156
8,206
9,7
Valor,Contagem
0,46
1,141
2,85
3,51
4,225
5,107
6,95
7,2
9,44
Valor,Contagem
0,273
1,28
2,15
3,1
5,167
6,154
7,95
8,46
9,18
Valor,Contagem
0,54
1,80
2,268
3,67
4,67
5,156
6,2
7,62
8,10
9,31
Valor,Contagem
0,44
1,135
2,35
3,17
4,117
5,187
6,127
7,14
8,42
9,79
Valor,Contagem
0,253
2,52
3,82
4,7
5,20
6,1
7,245
8,134
9,2
Valor,Contagem
0,153
1,124
2,64
3,86
4,20
5,1
6,72
7,276
Valor,Contagem
0,54
1,68
2,64
4,111
5,132
6,96
7,50
8,28
9,194
Valor,Contagem
0,4
1,2
2,343
4,33
5,4
6,38
7,180
8,92
9,100
Valor,Contagem
0,49
1,60
2,34
3,237
5,225
6,56
7,9
8,11
9,116
Valor,Contagem
0,4
1,532
2,19
3,26
4,5
6,144
7,16
9,50
Valor,Contagem
0,31
1,132
2,28
3,8
4,60
5,164
6,5
7,299
8,2
9,68
Valor,Contagem
1,126
2,24
3,195
4,13
5,25
6,84
7,129
8,166
9,34
Valor,Contagem
0,28
1,24
2,84
3,29
4,72
5,62
6,176
7,118
8,100
9,101
Valor,Contagem
0,37
1,120
2,34
3,4
4,40
5,188
7,317
8,7
9,49
Valor,Contagem
0,16
1,29
3,141
4,6
5,10
6,370
7,65
8,7
9,152
Valor,Contagem
0,14
1,13
2,105
3,18
4,248
5,16
6,68
7,56
8,232
9,26
Valor,Contagem
0,112
1,103
2,4
3,5
4,9
5,54
6,24
8,438
9,46
Valor,Contagem
0,84
1,54
2,71
3,4
4,105
5,17
6,104
7,129
8,23
9,204
Valor,Contagem
0,9
1,19
2,4
3,17
4,66
5,127
6,20
7,23
8,212
9,299
Valor,Contagem
0,106
1,100
2,260
3,75
4,110
5,1
6,18
7,90
8,36
Valor,Contagem
0,49
1,200
2,182
3,23
4,44
5,134
6,17
7,52
8,95
Valor,Contagem
0,2
1,71
2,3
3,85
5,56
6,32
7,246
8,140
9,163
Valor,Contagem
0,32
1,76
2,57
3,115
4,288
5,16
6,35
7,32
8,144
9,1
Valor,Contagem
1,66
2,29
3,420
4,61
5,64
6,17
7,6
8,42
9,91
Valor,Contagem
0,4
1,136
2,68
3,16
4,79
5,24
6,57
7,52
8,15
9,344
Valor,Contagem
2,132
4,175
5,65
6,64
7,59
8,298
9,4
Valor,Contagem
0,16
1,167
2,59
3,248
4,20
5,54
7,204
9,30
Valor,Contagem
0,30
1,28
2,56
3,57
4,360
6,28
7,12
8,25
9,198
Valor,Contagem
0,527
1,61
2,17
4,8
5,28
6,44
7,41
8,70
Valor,Contagem
0,11
1,163
2,79
3,80
4,72
5,84
6,155
8,97
9,56
Valor,Contagem
0,63
1,183
2,41
3,2
4,38
5,74
6,244
7,66
8,47
9,38
Valor,Contagem
0,68
1,62
2,19
3,13
4,116
5,48
6,409
7,10
8,4
9,46
Valor,Contagem
0,58
1,446
3,3
4,23
5,67
6,135
7,37
8,12
9,15
Valor,Contagem
0,184
1,52
2,13
4,2
5,99
6,43
7,88
8,104
9,212
Valor,Contagem
0,400
2,108
3,21
4,3
5,26
6,133
7,5
8,100
Valor,Contagem
0,22
1,236
2,301
3,28
4,96
5,14
6,8
9,92
Valor,Contagem
0,197
1,5
2,16
3,160
4,10
5,27
6,149
7,19
8,96
9,117
Valor,Contagem
0,120
1,130
2,13
3,55
4,66
5,47
6,31
7,13
8,161
9,160
Valor,Contagem
0,7
1,72
2,392
3,81
4,157
5,32
6,1
7,36
8,13
9,4
Valor,Contagem
0,24
1,81
3,76
4,18
5,16
6,6
7,297
8,14
9,263
Valor,Contagem
0,52
2,111
3,2
4,161
5,100
6,76
7,103
8,176
9,14
Valor,Contagem
0,154
1,34
2,86
4,6
5,4
6,16
7,227
8,248
9,21
Valor,Contagem
0,7
1,180
2,6
3,4
4,82
5,16
6,20
7,132
8,20
9,332
Valor,Contagem
0,78
1,174
2,120
3,124
5,19
6,19
7,2
8,190
9,71
Valor,Contagem
1,104
2,123
3,10
4,36
5,52
6,35
7,106
8,206
9,124
Valor,Contagem
0,3
1,193
2,208
3,7
4,18
5,8
6,116
7,65
8,121
9,56
Valor,Contagem
0,72
1,21
2,46
3,25
4,7
5,236
6,176
8,212
9,1
Valor,Contagem
0,264
1,17
2,168
3,99
4,18
5,4
6,65
8,20
9,142
Valor,Contagem
0,78
1,26
2,212
3,86
4,152
5,4
6,42
7,149
8,4
9,44
Valor,Contagem
0,293
2,108
3,36
4,66
5,75
6,64
7,10
8,89
9,55
Valor,Contagem
0,72
1,84
2,332
3,17
4,102
5,22
7,19
8,52
9,96
Valor,Contagem
0,8
1,1
2,571
3,74
6,106
7,24
8,2
9,10
Valor,Contagem
0,141
1,164
2,193
3,11
4,156
5,4
6,68
7,1
8,51
9,6
Valor,Contagem
0,297
3,96
4,268
5,6
6,20
8,64
9,45
Valor,Contagem
0,67
1,89
2,274
3,15
4,32
6,280
7,2
8,8
9,30
Valor,Contagem
0,19
1,107
2,416
3,79
4,13
5,7
7,106
8,38
9,11
Valor,Contagem
0,128
1,1
2,30
3,61
4,394
5,96
6,12
7,48
8,21
9,4
Valor,Contagem
0,18
1,153
2,24
3,72
4,1
5,8
6,5
7,2
8,510
9,2
Valor,Contagem
0,1
1,26
3,341
4,103
6,65
7,94
8,113
9,53
Valor,Contagem
0,224
1,147
2,35
3,16
4,49
6,56
7,261
8,8
Valor,Contagem
0,8
1,176
2,10
3,99
4,114
5,374
6,4
7,9
8,1
Valor,Contagem
1,17
2,4
3,87
4,7
6,542
7,136
9,5
Valor,Contagem
0,33
1,12
2,191
3,83
5,2
6,287
7,108
8,73
9,8
Valor,Contagem
0,32
1,3
2,412
3,4
5,25
6,72
7,16
8,100
9,132
Valor,Contagem
0,116
1,172
2,167
3,40
4,20
5,32
6,36
7,1
8,88
9,124
Valor,Contagem
0,25
1,44
2,206
3,62
4,108
5,23
6,235
7,28
8,40
9,24
Valor,Contagem
0,40
1,81
2,5
3,8
4,21
5,2
6,393
7,89
8,67
9,89
Valor,Contagem
0,30
1,12
2,9
3,149
4,158
5,163
6,48
7,136
8,40
9,51
Valor,Contagem
0,7
1,52
2,11
3,246
4,94
5,32
6,15
7,320
8,20
Valor,Contagem
1,236
3,71
4,109
5,206
6,52
7,45
8,71
9,6
Valor,Contagem
0,82
1,26
2,310
3,69
4,181
5,51
6,5
7,17
8,4
9,50
Valor,Contagem
0,85
1,168
2,6
3,259
4,20
5,114
6,66
7,18
8,16
9,44
Valor,Contagem
0,5
1,2
2,41
3,48
4,288
5,114
6,1
7,103
8,172
9,21
Valor,Contagem
0,36
1,11
2,4
3,462
4,17
5,115
6,67
9,84
Valor,Contagem
1,224
2,31
3,36
4,13
5,41
7,166
8,204
9,80
Valor,Contagem
0,113
1,45
2,413
3,83
4,38
6,80
7,20
8,2
9,2
Valor,Contagem
0,63
1,71
2,7
3,287
4,10
5,87
6,138
7,116
8,9
9,8
Valor,Contagem
1,13
2,205
3,192
4,1
5,44
6,228
7,5
8,48
9,59
Valor,Contagem
0,60
2,21
3,15
4,4
5,116
6,68
7,91
8,277
9,144
Valor,Contagem
1,11
2,181
3,18
5,62
6,44
7,12
8,466
9,3
Valor,Contagem
0,95
1,362
2,121
4,107
5,2
6,6
7,11
8,34
9,59
Valor,Contagem
0,220
1,18
2,40
3,108
4,12
5,65
6,119
7,84
8,114
9,15
Valor,Contagem
0,152
1,125
2,142
3,29
4,89
5,42
6,38
7,148
9,31
Valor,Contagem
0,6
1,37
2,48
4,166
5,131
7,304
8,97
9,7
Valor,Contagem
0,20
1,89
2,293
4,79
5,76
6,40
7,127
9,73
Valor,Contagem
1,43
2,10
3,160
4,116
5,190
6,12
7,258
8,7
Valor,Contagem
0,48
1,2
2,11
3,47
4,117
5,16
6,4
7,416
8,29
9,106
Valor,Contagem
0,4
2,8
3,267
4,257
5,114
6,36
7,90
8,4
9,17
Valor,Contagem
0,141
1,87
2,7
3,47
4,294
5,117
6,29
7,17
8,52
9,5
Valor,Contagem
1,115
2,90
3,64
4,200
6,49
7,2
8,106
9,170
Valor,Contagem
0,24
1,8
3,198
4,26
5,8
6,140
8,203
9,189
Valor,Contagem
0,8
1,8
2,26
3,29
4,472
5,45
6,162
7,15
9,31
Valor,Contagem
0,162
1,1
2,168
3,17
4,2
6,12
7,105
8,330
Valor,Contagem
0,46
1,64
2,188
3,281
4,5
5,34
7,156
8,1
9,20
Valor,Contagem
0,60
1,200
4,160
5,16
6,6
7,34
8,180
9,140
Valor,Contagem
0,47
1,32
2,96
3,195
4,256
5,24
6,49
7,67
9,31
Valor,Contagem
0,85
1,62
2,163
3,71
4,56
5,83
7,7
8,268
9,1
Valor,Contagem
0,68
1,244
2,42
3,8
4,11
5,8
6,120
7,15
9,280
Valor,Contagem
0,99
1,397
2,40
3,67
4,2
7,11
8,60
9,121
Valor,Contagem
0,221
2,39
3,129
4,10
5,246
6,147
7,1
9,3
Valor,Contagem
0,4
1,66
2,108
3,327
4,52
5,108
6,7
7,76
8,12
9,36
Valor,Contagem
0,19
1,19
2,156
3,40
4,202
5,227
6,5
7,110
8,8
9,10
Valor,Contagem
0,207
1,438
3,4
4,8
5,4
6,106
7,22
8,6
9,1
Valor,Contagem
1,21
2,23
3,40
4,9
5,68
6,610
7,1
8,17
9,6
Valor,Contagem
0,106
1,20
2,82
3,78
4,6
5,12
6,7
7,178
8,187
9,120
Valor,Contagem
0,176
1,26
2,113
3,23
4,93
6,79
7,29
8,237
9,20
Valor,Contagem
0,12
1,8
2,212
4,12
5,380
6,10
7,117
8,4
9,41
Valor,Contagem
0,14
1,3
2,15
3,347
4,34
5,111
6,90
7,22
8,138
9,23
Valor,Contagem
0,71
1,60
2,3
3,59
4,478
5,9
6,84
7,5
8,4
9,24
Valor,Contagem
0,24
1,185
2,9
3,92
4,216
5,4
6,11
7,19
8,60
9,176
Valor,Contagem
0,16
1,13
2,49
3,136
4,320
5,21
6,17
7,68
8,154
Valor,Contagem
0,4
1,87
2,140
3,91
4,81
5,28
6,169
7,58
8,90
9,48
Valor,Contagem
0,3
1,44
2,4
3,7
4,66
5,28
6,117
7,260
8,198
9,70
Valor,Contagem
0,114
1,16
2,49
3,36
4,8
5,272
6,3
7,76
8,63
9,160
Valor,Contagem
0,1
1,296
2,8
3,21
5,202
6,2
7,18
8,247
Valor,Contagem
0,8
1,184
2,30
3,248
4,44
5,72
6,96
7,3
8,10
9,102
Valor,Contagem
0,8
1,253
2,262
3,7
4,8
5,48
6,80
7,114
9,16
Valor,Contagem
1,32
2,397
4,149
6,14
8,177
9,26
Valor,Contagem
1,52
3,48
4,36
5,102
6,340
8,60
9,156
Valor,Contagem
1,52
2,4
3,32
4,128
5,2
6,1
7,207
8,292
9,78
Valor,Contagem
0,6
1,77
2,8
3,11
4,130
5,2
6,15
7,460
8,66
9,21
Valor,Contagem
0,37
1,90
2,120
3,90
4,97
5,12
6,88
7,42
8,205
9,15
Valor,Contagem
0,6
1,30
2,124
3,105
4,147
6,29
7,54
8,130
9,170
Valor,Contagem
0,3
1,317
2,40
3,190
4,56
6,116
7,36
8,37
Valor,Contagem
0,24
2,354
3,27
4,247
5,112
6,3
7,4
8,9
9,16
Valor,Contagem
0,26
1,54
2,24
3,18
4,397
5,32
6,31
8,212
9,1
Valor,Contagem
0,104
1,2
2,439
4,2
6,204
7,12
8,35
Valor,Contagem
0,75
1,12
2,20
3,60
4,4
5,398
6,16
7,100
8,3
9,108
Valor,Contagem
0,1
1,19
2,64
3,400
4,52
5,70
6,126
7,1
8,56
9,7
Valor,Contagem
0,21
1,170
3,6
4,103
5,50
6,41
7,24
8,30
9,352
Valor,Contagem
0,137
1,52
2,116
3,20
4,1
5,20
6,100
7,13
8,30
9,307
Valor,Contagem
0,90
1,4
2,68
3,259
4,17
5,52
6,1
7,8
8,252
9,44
Valor,Contagem
1,108
2,9
3,21
5,228
6,279
7,48
8,13
9,89
Valor,Contagem
0,20
1,2
2,58
3,24
5,334
6,20
7,23
8,302
9,12
Valor,Contagem
0,72
1,8
2,46
3,4
4,102
5,40
6,244
8,259
9,21
Valor,Contagem
0,202
1,166
2,56
4,68
5,8
6,222
7,34
8,19
9,21
Valor,Contagem
0,12
1,399
2,52
3,50
5,4
6,20
7,24
8,156
9,80
Valor,Contagem
0,472
1,20
2,100
3,4
5,7
6,1
9,192
Valor,Contagem
0,54
1,7
2,130
3,112
4,72
5,284
6,53
7,57
8,19
9,7
Valor,Contagem
0,158
1,143
2,13
3,10
4,15
5,80
6,9
7,229
8,115
9,24
Valor,Contagem
0,2
1,237
2,52
3,6
4,97
5,33
6,312
7,5
8,2
9,49
Valor,Contagem
0,406
1,6
2,13
3,57
4,171
5,24
6,3
7,96
8,15
9,4
Valor,Contagem
0,193
1,91
2,16
3,83
4,83
6,66
7,101
8,39
9,125
Valor,Contagem
0,22
1,100
2,120
3,2
5,16
6,3
7,179
8,123
9,233
Valor,Contagem
1,82
2,153
4,42
5,72
6,36
7,401
9,10
Valor,Contagem
0,28
1,118
2,132
3,64
4,5
5,258
6,107
8,80
9,2
Valor,Contagem
0,63
1,230
2,25
3,132
4,119
5,135
6,3
8,31
9,59
Valor,Contagem
0,48
1,10
2,8
3,396
4,24
5,4
6,11
7,80
8,6
9,210
Valor,Contagem
0,6
1,255
2,53
3,413
4,7
5,21
8,32
9,10
Valor,Contagem
0,51
2,1
3,544
4,2
5,72
6,20
7,102
8,5
Valor,Contagem
0,13
1,294
2,48
3,107
4,12
5,150
7,157
8,14
9,1
Valor,Contagem
0,13
1,361
2,1
3,26
4,32
5,28
6,297
7,15
8,14
9,9
Valor,Contagem
1,32
2,91
3,3
4,142
6,144
7,5
8,348
9,31
Valor,Contagem
1,52
2,43
3,151
4,320
5,5
6,60
7,120
8,37
9,8
Valor,Contagem
0,44
1,35
2,41
3,28
4,278
5,36
6,144
7,106
8,29
9,53
Valor,Contagem
0,24
1,14
3,184
4,115
5,3
7,190
8,218
9,48
Valor,Contagem
0,18
1,37
2,130
3,250
4,1
5,23
6,82
7,183
8,54
9,18
Valor,Contagem
0,48
1,3
3,4
4,85
5,52
6,548
8,13
9,44
Valor,Contagem
0,13
1,37
2,292
3,22
4,78
5,353
8,1
Valor,Contagem
0,8
1,7
2,1
3,121
6,80
7,45
8,480
9,54
Valor,Contagem
0,87
1,67
2,9
3,121
4,47
5,2
6,55
7,219
8,117
9,72
Valor,Contagem
0,50
2,24
3,527
4,26
5,41
6,2
7,2
8,86
9,38
Valor,Contagem
0,6
1,453
2,16
3,9
4,45
5,116
6,7
7,1
8,18
9,125
Valor,Contagem
1,113
2,12
3,108
4,3
5,17
6,52
7,296
8,196
Valor,Contagem
0,1
1,28
2,10
3,63
4,420
5,42
6,114
7,1
8,8
9,109
Valor,Contagem
0,19
1,173
2,68
3,20
4,74
5,267
6,9
7,16
8,136
9,15
Valor,Contagem
0,122
1,348
2,34
3,118
4,23
5,6
6,6
7,100
8,21
9,18
Valor,Contagem
0,45
1,9
2,1
3,6
4,388
5,200
6,5
7,63
8,76
9,2
Valor,Contagem
0,26
1,9
2,315
3,68
4,28
5,216
6,24
7,24
8,83
9,4
Valor,Contagem
0,1
2,59
3,1
4,145
5,211
7,61
8,95
9,224
Valor,Contagem
0,88
1,8
2,296
3,63
4,49
5,141
6,1
7,137
8,13
Valor,Contagem
0,30
1,12
2,4
3,30
4,151
6,82
7,59
8,424
9,4
Valor,Contagem
0,29
1,113
2,98
3,25
4,4
5,207
6,73
7,27
8,2
9,217
Valor,Contagem
0,272
1,8
2,24
3,55
4,75
5,4
6,127
7,112
8,22
9,97
Valor,Contagem
0,519
1,3
2,80
3,10
4,27
5,37
7,88
8,32
Valor,Contagem
0,4
1,24
2,19
3,202
4,47
5,45
6,145
7,98
8,123
9,89
Valor,Contagem
0,8
1,1
2,400
3,66
4,144
5,5
7,1
9,170
Valor,Contagem
0,31
1,16
2,327
3,64
4,7
6,266
7,36
8,39
9,10
Valor,Contagem
0,39
1,103
2,8
3,10
5,217
6,8
7,36
8,314
9,61
Valor,Contagem
0,40
1,23
2,105
3,148
4,16
5,67
6,110
7,28
8,77
9,183
Valor,Contagem
1,128
2,270
3,116
4,38
5,25
6,70
7,37
8,112
Valor,Contagem
0,2
1,336
2,5
3,46
4,122
5,83
6,8
7,70
8,56
9,68
Valor,Contagem
0,7
1,464
3,13
5,5
6,231
7,25
8,48
9,2
Valor,Contagem
0,5
1,340
2,115
4,32
5,100
6,45
7,11
8,79
9,68
Valor,Contagem
0,44
1,1
2,4
3,2
4,26
5,59
6,1
7,24
8,405
9,229
Valor,Contagem
0,328
2,42
3,38
4,1
5,55
6,28
7,139
8,29
9,136
Valor,Contagem
0,9
1,223
2,14
3,10
4,12
5,107
6,42
7,20
8,48
9,312
Valor,Contagem
0,164
1,98
2,15
3,44
4,336
5,57
6,4
7,54
9,23
Valor,Contagem
0,23
1,481
2,44
4,25
5,5
7,37
8,38
9,143
Valor,Contagem
0,15
1,4
2,136
3,225
4,71
5,15
6,96
7,84
8,51
9,100
Valor,Contagem
0,145
1,73
2,237
3,148
4,90
6,19
7,8
8,76
Valor,Contagem
0,89
1,221
2,55
3,4
4,1
5,5
6,32
7,246
9,142
Valor,Contagem
0,103
1,137
2,132
3,3
4,240
5,23
6,2
7,104
8,45
9,7
Valor,Contagem
0,198
1,1
2,16
3,19
4,12
5,63
6,56
7,149
8,276
9,6
Valor,Contagem
0,16
1,48
2,88
3,260
4,63
5,126
6,157
7,37
8,1
Valor,Contagem
0,323
1,46
2,28
4,93
5,132
6,1
7,133
8,15
9,24
Valor,Contagem
0,76
1,28
2,4
3,36
4,6
5,64
6,31
7,413
8,129
9,9
Valor,Contagem
0,12
2,83
3,16
4,4
6,14
7,404
8,254
9,10
Valor,Contagem
0,130
1,4
2,33
3,124
4,25
5,264
6,32
7,108
8,4
9,73
Valor,Contagem
0,104
1,4
2,260
3,35
4,24
5,1
6,240
7,68
8,48
9,12
Valor,Contagem
0,95
1,409
2,1
3,4
4,56
5,26
6,6
7,195
8,4
Valor,Contagem
0,375
2,80
5,94
6,83
8,61
9,105
Valor,Contagem
1,85
2,20
3,128
4,135
5,7
6,245
7,102
8,73
9,1
Valor,Contagem
1,88
2,69
3,117
4,116
5,4
6,292
7,87
8,20
9,4
Valor,Contagem
0,28
1,193
2,10
3,123
4,13
5,4
6,296
7,103
8,24
9,2
Valor,Contagem
0,20
1,12
2,197
3,51
4,51
5,90
6,74
7,260
8,32
9,8
Valor,Contagem
0,100
1,77
2,8
3,382
6,37
7,125
8,15
9,53
Valor,Contagem
1,254
2,15
3,5
4,317
5,95
8,107
9,4
Valor,Contagem
0,2
1,71
2,104
3,44
4,292
5,250
6,10
7,5
8,16
9,1
Valor,Contagem
0,244
1,69
2,2
3,254
4,17
5,3
6,34
7,103
8,2
9,68
Valor,Contagem
0,238
1,1
3,67
5,3
6,93
7,52
8,289
9,53
Valor,Contagem
0,73
1,51
2,24
3,175
