Valor,Contagem
7,76
8,124
9,40
Valor,Contagem
0,32
1,209
2,78
3,46
4,59
5,22
6,71
7,64
8,132
9,83
Valor,Contagem
0,55
1,57
2,158
3,71
4,57
5,80
6,34
7,49
8,91
9,144
Valor,Contagem
0,85
1,49
2,40
3,77
4,65
5,63
6,62
7,261
8,83
9,11
Valor,Contagem
0,146
1,67
2,9
3,118
4,16
5,87
6,127
7,94
8,75
9,57
Valor,Contagem
0,32
1,125
2,27
3,86
4,116
5,142
6,41
7,131
8,74
9,23
Valor,Contagem
0,80
1,33
2,83
3,38
4,25
5,276
6,8
7,14
8,193
9,45
Valor,Contagem
0,16
1,140
2,18
3,76
4,25
5,126
6,132
7,13
8,243
9,7
Valor,Contagem
0,89
1,47
2,189
3,140
4,73
5,47
6,22
7,173
8,11
9,4
Valor,Contagem
0,44
1,81
2,17
3,127
4,108
5,106
6,13
7,156
8,45
9,98
Valor,Contagem
0,44
1,122
2,83
3,70
4,42
5,64
6,30
7,152
8,150
9,38
Valor,Contagem
0,92
1,50
2,75
3,24
4,6
5,289
6,116
7,20
8,111
9,14
Valor,Contagem
0,105
1,25
2,111
3,9
4,190
5,84
6,100
7,52
8,63
9,57
Valor,Contagem
0,163
1,117
2,94
3,76
4,80
5,56
6,29
7,108
8,24
9,48
Valor,Contagem
0,106
1,216
2,88
3,1
4,64
5,109
6,96
7,30
8,20
9,67
Valor,Contagem
0,64
1,159
2,61
3,16
4,120
5,71
6,128
7,81
8,65
9,30
Valor,Contagem
0,42
1,48
2,37
3,67
4,128
5,97
6,59
7,130
8,170
9,17
Valor,Contagem
0,1
1,63
2,51
3,197
4,144
5,113
6,12
7,116
8,36
9,63
Valor,Contagem
0,33
1,81
2,63
3,104
4,128
5,76
6,62
7,40
8,127
9,82
Valor,Contagem
0,50
1,84
2,108
3,94
4,120
5,88
6,21
7,43
8,166
9,21
Valor,Contagem
0,81
1,38
2,133
3,80
4,140
5,48
6,149
7,44
8,45
9,37
Valor,Contagem
0,89
1,47
2,116
3,87
4,50
5,84
6,50
7,41
8,115
9,116
Valor,Contagem
0,52
1,123
2,110
3,45
4,86
5,48
6,111
7,71
8,131
9,20
Valor,Contagem
0,137
1,51
2,47
3,94
4,25
5,36
6,28
7,69
8,134
9,176
Valor,Contagem
0,146
1,152
2,58
3,127
4,13
5,127
6,20
7,94
8,6
9,54
Valor,Contagem
0,26
1,141
2,90
3,58
4,72
5,27
6,152
7,152
8,5
9,72
Valor,Contagem
0,48
1,164
2,39
3,69
4,112
5,32
6,89
7,133
8,63
9,48
Valor,Contagem
0,96
1,36
2,66
3,40
4,84
5,95
6,201
7,64
8,33
9,81
Valor,Contagem
0,24
1,24
2,51
3,119
4,92
5,205
6,123
7,32
8,68
9,60
Valor,Contagem
0,100
1,117
2,117
3,27
4,24
5,124
6,68
7,19
8,96
9,104
Valor,Contagem
0,80
1,117
2,92
3,23
4,82
5,19
6,85
7,158
8,101
9,39
Valor,Contagem
0,28
1,40
2,88
3,72
4,12
5,79
6,292
7,55
8,85
9,44
Valor,Contagem
0,68
1,20
2,111
3,19
4,33
5,94
6,109
7,28
8,277
9,36
Valor,Contagem
0,60
1,174
2,203
3,52
4,86
5,20
6,52
7,20
8,21
9,108
Valor,Contagem
0,20
1,97
2,19
3,132
4,44
5,100
6,128
7,92
8,57
9,107
Valor,Contagem
0,47
1,16
2,120
3,61
4,109
5,56
6,197
7,57
8,74
9,58
Valor,Contagem
0,30
1,53
2,32
3,175
4,96
5,31
6,129
7,166
8,56
9,28
Valor,Contagem
0,47
1,106
2,49
3,105
4,157
5,10
6,35
7,211
8,29
9,47
Valor,Contagem
0,48
1,27
2,49
3,105
4,70
5,117
6,138
7,65
8,115
9,61
Valor,Contagem
0,88
1,148
2,34
3,48
4,232
5,33
6,40
7,107
8,15
9,51
Valor,Contagem
0,46
1,87
2,107
3,20
4,38
5,105
6,113
7,41
8,110
9,129
Valor,Contagem
0,74
1,17
2,95
3,180
4,36
5,24
6,123
7,197
8,16
9,34
Valor,Contagem
0,20
1,33
2,9
3,200
4,32
5,36
6,192
7,14
8,128
9,132
Valor,Contagem
0,93
1,40
2,73
3,163
4,111
5,98
6,20
7,106
8,24
9,68
Valor,Contagem
0,51
1,167
2,24
3,7
4,72
5,68
6,192
7,44
8,115
9,56
Valor,Contagem
0,67
1,108
2,40
3,30
4,104
5,95
6,84
7,50
8,147
9,72
Valor,Contagem
0,81
1,44
2,84
3,72
4,67
5,54
6,23
7,63
8,272
9,37
Valor,Contagem
0,48
1,134
2,76
3,190
4,19
5,89
6,10
7,44
8,159
9,26
Valor,Contagem
0,20
1,89
2,129
3,200
4,81
5,9
6,88
7,11
8,80
9,90
Valor,Contagem
0,9
1,32
2,35
3,10
4,43
5,90
6,22
7,192
8,121
9,242
Valor,Contagem
0,18
1,36
2,31
3,28
4,46
5,261
6,64
7,191
8,71
9,51
Valor,Contagem
0,81
1,108
2,117
3,25
4,16
5,58
6,98
7,28
8,64
9,201
Valor,Contagem
0,224
1,128
2,74
3,25
4,29
5,35
6,72
7,18
8,135
9,56
Valor,Contagem
0,42
1,111
2,108
3,69
4,137
5,47
6,84
7,80
8,94
9,24
Valor,Contagem
0,24
1,55
2,32
3,144
4,79
5,25
6,166
7,55
8,84
9,132
Valor,Contagem
0,106
1,8
2,104
3,147
4,40
5,14
6,28
7,103
8,167
9,80
Valor,Contagem
0,19
1,46
2,18
3,203
4,186
5,42
6,39
7,24
8,44
9,176
Valor,Contagem
0,28
1,82
2,28
3,259
4,54
5,169
6,23
7,64
8,80
9,9
Valor,Contagem
0,103
1,156
2,55
3,21
4,96
5,57
6,76
7,146
8,47
9,39
Valor,Contagem
0,88
1,158
2,106
3,88
4,47
5,32
6,40
7,118
8,29
9,90
Valor,Contagem
0,71
1,1
2,78
3,139
4,114
5,92
6,144
7,76
8,28
9,52
Valor,Contagem
0,42
1,28
2,122
3,8
4,60
5,34
6,52
7,77
8,144
9,228
Valor,Contagem
0,133
1,20
2,111
3,58
4,67
5,70
6,225
7,24
8,69
9,20
Valor,Contagem
0,100
1,15
2,273
3,44
4,33
5,14
6,88
7,80
8,73
9,76
Valor,Contagem
0,59
1,116
2,27
3,48
4,10
5,164
6,16
7,78
8,40
9,238
Valor,Contagem
0,44
1,16
2,47
3,82
4,72
5,37
6,197
7,92
8,38
9,171
Valor,Contagem
0,119
1,104
2,171
3,50
4,47
5,35
6,52
7,45
8,152
9,22
Valor,Contagem
0,16
1,18
2,55
3,120
4,137
5,34
6,76
7,220
8,81
9,39
Valor,Contagem
0,12
1,95
2,135
3,47
4,35
5,40
6,113
7,89
8,103
9,128
Valor,Contagem
0,67
1,87
2,50
3,83
4,28
5,126
6,176
7,105
8,54
9,20
Valor,Contagem
0,88
1,140
2,240
3,60
4,24
5,23
6,71
7,36
8,99
9,15
Valor,Contagem
0,16
1,36
2,40
3,50
4,133
5,196
6,64
7,24
8,14
9,224
Valor,Contagem
0,78
1,36
2,64
3,123
4,73
5,37
6,64
7,89
8,120
9,112
Valor,Contagem
0,59
1,133
2,22
3,28
4,84
5,164
6,68
7,156
8,20
9,62
Valor,Contagem
0,132
1,56
2,75
3,54
4,225
5,91
6,74
7,24
8,36
9,31
Valor,Contagem
0,150
1,66
2,134
3,71
4,44
5,147
6,12
7,12
8,21
9,139
Valor,Contagem
0,55
1,38
2,30
3,41
4,66
5,135
6,147
7,72
8,140
9,73
Valor,Contagem
0,91
1,136
2,52
3,171
4,37
5,48
6,26
7,33
8,163
9,39
Valor,Contagem
0,87
1,89
2,99
3,120
4,92
5,48
6,19
7,99
8,123
9,20
Valor,Contagem
0,158
1,45
2,240
3,54
4,113
5,28
6,17
7,31
8,80
9,31
Valor,Contagem
0,101
1,52
2,54
3,46
4,98
5,76
6,100
7,146
8,48
9,74
Valor,Contagem
0,44
1,39
2,92
3,36
4,39
5,32
6,111
7,100
8,82
9,222
Valor,Contagem
0,100
1,40
2,64
3,29
4,105
5,182
6,12
7,74
8,23
9,168
Valor,Contagem
0,48
1,62
2,101
3,131
4,55
5,182
6,100
7,35
8,26
9,56
Valor,Contagem
0,84
1,80
2,51
3,99
4,23
5,74
6,5
7,152
8,50
9,178
Valor,Contagem
0,86
1,12
2,27
3,97
4,128
5,104
6,29
7,176
8,78
9,59
Valor,Contagem
0,83
1,71
2,111
3,104
4,64
5,62
6,44
7,62
8,72
9,124
Valor,Contagem
0,172
1,58
2,8
3,100
4,69
5,32
6,197
7,38
8,47
9,75
Valor,Contagem
0,82
1,50
2,44
3,169
4,39
5,154
6,50
7,49
8,40
9,119
Valor,Contagem
0,43
1,63
2,96
3,136
4,98
5,90
6,29
7,81
8,96
9,64
Valor,Contagem
0,76
1,61
2,76
3,112
4,238
5,42
6,75
7,14
8,20
9,82
Valor,Contagem
0,59
1,97
2,118
3,108
4,4
5,56
6,8
7,29
8,190
9,128
Valor,Contagem
0,126
1,28
2,27
3,95
4,112
5,128
6,109
7,7
8,112
9,53
Valor,Contagem
0,38
1,44
2,96
3,78
4,92
5,75
6,126
7,88
8,74
9,86
Valor,Contagem
0,81
1,117
2,39
3,108
4,84
5,165
6,120
7,48
8,10
9,23
Valor,Contagem
0,20
1,51
2,254
3,68
4,44
5,16
6,115
7,45
8,78
9,104
Valor,Contagem
0,116
1,45
2,103
3,48
4,175
5,17
6,129
7,34
8,82
9,47
Valor,Contagem
0,66
1,65
2,65
3,30
4,108
5,37
6,88
7,205
8,28
9,103
Valor,Contagem
0,80
1,164
2,60
3,82
4,80
5,112
6,61
7,27
8,4
9,125
Valor,Contagem
0,37
1,191
2,54
3,168
4,16
5,199
6,45
7,12
8,65
9,9
Valor,Contagem
0,158
1,40
2,67
3,42
4,65
5,164
6,125
7,56
8,30
9,50
Valor,Contagem
0,45
1,28
2,40
3,24
4,62
5,92
6,168
7,161
8,79
9,96
Valor,Contagem
0,172
1,76
2,8
3,128
4,21
5,31
6,46
7,116
8,27
9,171
Valor,Contagem
0,145
1,13
2,64
3,119
4,54
5,44
6,36
7,177
8,72
9,71
Valor,Contagem
0,76
1,26
2,63
3,99
4,1
5,32
6,143
7,78
8,46
9,232
Valor,Contagem
0,114
1,92
2,108
3,92
4,38
5,161
6,63
7,68
8,48
9,12
Valor,Contagem
0,259
1,44
2,109
3,25
4,108
5,26
6,25
7,47
8,130
9,23
Valor,Contagem
0,39
1,10
2,92
3,97
4,127
5,35
6,85
7,68
8,83
9,161
Valor,Contagem
0,56
1,16
2,180
3,36
4,47
5,24
6,80
7,101
8,173
9,84
Valor,Contagem
0,152
1,75
2,15
3,80
4,144
5,66
6,84
7,61
8,40
9,80
Valor,Contagem
0,32
1,157
2,53
3,14
4,104
5,130
6,77
7,30
8,76
9,122
Valor,Contagem
0,52
1,59
2,47
3,19
4,96
5,118
6,120
7,89
8,112
9,84
Valor,Contagem
0,71
1,38
2,32
3,95
4,181
5,192
6,113
7,4
8,32
9,39
Valor,Contagem
0,36
1,74
2,186
3,92
4,63
5,19
6,141
7,4
8,100
9,81
Valor,Contagem
0,102
1,71
2,10
3,208
4,4
5,203
6,32
7,2
8,46
9,118
Valor,Contagem
0,38
1,68
2,132
3,89
4,66
5,72
6,43
7,195
8,61
9,32
Valor,Contagem
0,135
1,29
2,71
3,17
4,292
5,29
6,36
7,125
8,32
9,28
Valor,Contagem
0,110
1,80
2,16
3,64
4,12
5,30
6,144
7,204
8,17
9,120
Valor,Contagem
0,76
1,87
2,123
3,149
4,28
5,54
6,48
7,15
8,52
9,164
Valor,Contagem
0,25
1,8
2,39
3,58
4,176
5,90
6,117
7,30
8,136
9,116
Valor,Contagem
0,39
1,142
2,66
3,110
4,72
5,103
6,33
7,165
8,36
9,30
Valor,Contagem
0,15
1,13
2,44
3,16
4,55
5,67
6,235
7,16
8,219
9,116
Valor,Contagem
0,88
1,27
2,32
3,36
4,190
5,68
6,36
7,82
8,43
9,196
Valor,Contagem
0,15
1,214
2,47
3,78
4,98
5,32
6,74
7,81
8,18
9,139
Valor,Contagem
0,32
1,13
2,76
3,24
4,20
5,100
6,80
7,84
8,234
9,132
Valor,Contagem
0,6
1,115
2,79
3,296
4,57
5,29
6,11
7,124
8,12
9,67
Valor,Contagem
0,116
1,124
2,2
3,24
4,85
5,158
6,13
7,56
8,84
9,135
Valor,Contagem
0,36
1,136
2,115
3,105
4,44
5,44
6,16
7,153
8,48
9,100
Valor,Contagem
0,77
1,57
2,56
3,44
4,64
5,13
6,124
7,77
8,141
9,142
Valor,Contagem
0,49
1,52
2,191
3,98
4,100
5,72
6,40
7,32
8,32
9,131
Valor,Contagem
0,50
1,156
2,111
3,35
4,2
5,36
6,123
7,157
8,32
9,94
Valor,Contagem
0,177
1,74
2,15
3,30
4,67
5,54
6,72
7,176
8,65
9,65
Valor,Contagem
0,43
1,78
2,188
3,69
4,99
5,64
6,53
7,94
8,70
9,38
Valor,Contagem
0,64
1,63
2,24
3,120
4,32
5,82
6,24
7,24
8,249
9,112
Valor,Contagem
0,40
1,149
2,60
3,131
4,11
5,78
6,72
7,168
8,48
9,39
Valor,Contagem
0,29
1,73
2,96
3,176
4,29
5,28
6,149
7,70
8,97
9,48
Valor,Contagem
0,116
1,20
2,76
3,77
4,92
5,73
6,170
7,22
8,122
9,28
Valor,Contagem
0,48
1,20
2,48
3,91
4,27
5,196
6,108
7,122
8,106
9,31
Valor,Contagem
0,111
1,54
2,121
3,66
4,136
5,132
6,49
7,48
8,40
9,37
Valor,Contagem
0,31
1,28
2,175
3,75
4,50
5,118
6,41
7,70
8,78
9,131
Valor,Contagem
0,43
1,77
2,57
3,102
4,52
5,32
6,34
7,145
8,40
9,212
Valor,Contagem
0,112
1,104
2,48
3,108
4,121
5,20
6,79
7,61
8,56
9,88
Valor,Contagem
0,91
1,177
2,11
3,164
4,108
5,30
6,49
7,96
8,17
9,52
Valor,Contagem
0,136
1,20
2,45
3,100
4,135
5,62
6,135
7,59
8,4
9,101
Valor,Contagem
0,60
1,74
2,54
3,75
4,87
5,207
6,43
7,62
8,90
9,44
Valor,Contagem
0,150
1,148
2,23
3,68
4,8
5,112
6,136
7,39
8,71
9,41
Valor,Contagem
0,19
1,11
2,345
3,53
4,24
5,79
6,64
7,43
8,37
9,122
Valor,Contagem
0,193
1,42
2,51
3,82
4,36
5,219
6,32
7,111
8,12
9,18
Valor,Contagem
0,26
1,167
2,29
3,122
4,26
5,95
6,63
7,133
8,19
9,116
Valor,Contagem
0,56
1,96
2,122
3,100
4,88
5,61
6,34
7,157
8,14
9,67
Valor,Contagem
0,8
1,67
2,114
3,87
4,92
5,90
6,95
7,113
8,104
9,25
Valor,Contagem
0,118
1,79
2,52
3,26
4,70
5,16
6,5
7,258
8,161
9,11
Valor,Contagem
0,58
1,30
2,12
3,258
4,103
5,31
6,47
7,86
8,120
9,52
Valor,Contagem
0,17
1,140
2,120
3,22
4,30
5,154
6,69
7,41
8,132
9,72
Valor,Contagem
0,48
1,26
2,43
3,45
4,42
5,20
6,28
7,184
8,288
9,72
Valor,Contagem
0,75
1,51
2,66
3,166
4,48
5,11
6,77
7,104
8,167
9,32
Valor,Contagem
0,104
1,92
2,22
3,123
4,166
5,60
6,44
7,57
8,26
9,104
Valor,Contagem
0,60
1,85
2,120
3,47
4,99
5,64
6,44
7,65
8,84
9,128
Valor,Contagem
0,15
1,48
2,39
3,19
4,176
5,21
6,251
7,92
8,80
9,56
Valor,Contagem
0,36
1,68
2,22
3,128
4,76
5,80
6,59
7,107
8,154
9,66
Valor,Contagem
0,44
1,64
2,106
3,36
4,28
5,13
6,135
7,276
8,51
9,44
Valor,Contagem
0,72
1,73
2,92
3,16
4,47
5,63
6,79
7,161
8,171
9,22
Valor,Contagem
0,25
1,102
2,34
3,24
4,41
5,210
6,80
7,20
8,68
9,192
Valor,Contagem
0,83
1,26
2,44
3,84
4,54
5,13
6,99
7,53
8,296
9,44
Valor,Contagem
0,77
1,27
2,47
3,44
4,80
5,42
6,231
7,136
8,50
9,64
Valor,Contagem
0,54
1,33
2,12
3,72
4,179
5,111
6,41
7,27
8,192
9,75
Valor,Contagem
0,32
1,52
2,56
3,108
4,164
5,54
6,109
7,80
8,69
9,73
Valor,Contagem
0,70
1,14
2,20
3,104
4,108
5,165
6,108
7,60
8,69
9,77
Valor,Contagem
0,100
1,52
2,65
3,82
4,38
5,108
6,41
7,255
8,28
9,28
Valor,Contagem
0,148
1,103
2,68
3,51
4,166
5,107
6,13
7,30
8,19
9,92
Valor,Contagem
0,70
1,254
2,24
3,50
4,87
5,85
6,17
7,155
8,34
9,20
Valor,Contagem
0,83
1,39
2,15
3,90
4,146
5,113
6,32
7,123
8,88
9,68
Valor,Contagem
0,61
1,88
2,21
3,27
4,77
5,172
6,100
7,166
8,56
9,28
Valor,Contagem
0,11
1,140
2,104
3,36
4,54
5,44
6,202
7,68
8,103
9,35
Valor,Contagem
0,13
1,132
2,93
3,201
4,90
5,114
6,57
7,27
8,40
9,28
Valor,Contagem
0,44
1,60
2,120
3,171
4,126
5,4
6,145
7,44
8,13
9,68
Valor,Contagem
1,65
2,56
3,236
4,47
5,53
6,47
7,132
8,93
9,68
Valor,Contagem
0,106
1,87
2,105
3,170
4,16
5,82
6,81
7,37
8,62
9,50
Valor,Contagem
0,33
1,34
2,83
3,9
4,84
5,124
6,52
7,139
8,52
9,187
Valor,Contagem
0,78
1,64
2,109
3,27
4,83
5,63
6,64
7,184
8,34
9,91
Valor,Contagem
0,133
1,29
2,101
3,100
4,45
5,90
6,124
7,40
8,68
9,64
Valor,Contagem
0,127
1,32
2,64
3,16
4,151
