Valor,Contagem
1,12
2,18
3,344
4,45
5,8
6,273
8,64
9,8
Valor,Contagem
0,139
1,27
2,202
3,20
4,4
5,32
6,62
7,4
8,224
9,82
Valor,Contagem
0,21
1,96
2,39
3,26
4,192
5,42
6,146
8,214
9,21
Valor,Contagem
0,16
1,29
2,8
3,44
4,69
5,212
6,316
8,89
9,12
Valor,Contagem
0,13
1,35
2,524
3,1
4,53
5,8
6,36
7,76
8,49
Valor,Contagem
0,232
1,24
2,68
4,183
5,62
6,75
7,148
8,2
9,2
Valor,Contagem
0,32
2,160
3,76
5,105
6,30
7,24
8,367
9,3
Valor,Contagem
0,195
1,103
2,20
4,223
5,16
6,70
7,17
8,151
9,1
Valor,Contagem
0,96
1,196
2,44
3,129
4,56
6,68
7,70
8,135
9,3
Valor,Contagem
0,93
1,335
2,16
3,172
4,3
5,14
6,120
7,2
9,42
Valor,Contagem
0,144
1,131
2,220
4,110
6,159
7,6
8,4
9,21
Valor,Contagem
0,114
1,112
2,144
3,20
5,2
6,17
7,20
8,201
9,164
Valor,Contagem
0,42
1,49
2,132
3,284
4,100
6,124
7,46
8,19
Valor,Contagem
0,111
1,144
2,52
3,10
4,5
5,53
6,180
7,6
8,152
9,83
Valor,Contagem
0,12
1,96
2,177
3,19
4,207
6,40
7,96
8,64
9,84
Valor,Contagem
0,170
1,184
2,196
3,70
4,1
5,3
6,23
7,8
9,142
Valor,Contagem
1,123
2,32
3,40
4,44
5,10
6,1
7,103
8,381
9,61
Valor,Contagem
0,20
1,252
2,66
3,320
4,57
5,58
6,19
8,1
9,4
Valor,Contagem
0,85
1,1
2,36
3,22
4,12
5,18
6,46
7,18
8,474
9,84
Valor,Contagem
0,3
1,32
2,174
3,60
4,87
5,264
6,2
7,163
9,12
Valor,Contagem
0,72
1,16
2,320
3,42
4,10
5,158
6,3
7,74
8,69
9,32
Valor,Contagem
0,41
1,52
2,46
4,252
5,8
6,295
7,5
8,88
9,9
Valor,Contagem
1,63
2,68
3,1
4,232
5,160
6,53
7,8
8,4
9,208
Valor,Contagem
0,176
1,1
2,75
3,90
4,121
5,1
6,192
7,31
9,109
Valor,Contagem
0,37
1,98
3,226
4,68
5,116
6,32
7,8
8,157
9,55
Valor,Contagem
0,22
1,72
2,48
3,16
4,3
5,22
6,320
7,209
8,77
9,7
Valor,Contagem
0,18
1,4
2,6
3,5
4,222
5,30
6,11
7,20
8,428
9,51
Valor,Contagem
1,17
2,69
3,19
4,115
5,73
6,226
7,42
8,220
9,16
Valor,Contagem
0,72
1,51
2,122
3,20
4,26
5,16
6,5
7,439
8,8
9,37
Valor,Contagem
0,6
1,104
2,44
3,8
5,182
6,256
7,27
8,170
Valor,Contagem
0,72
1,117
2,356
3,8
4,14
5,49
6,5
7,98
8,7
9,70
Valor,Contagem
0,315
1,114
2,157
3,4
4,4
5,134
6,31
8,36
Valor,Contagem
0,291
1,34
2,23
5,56
6,49
7,1
8,282
9,60
Valor,Contagem
0,148
1,76
2,108
3,116
4,33
5,76
6,159
7,6
8,52
9,22
Valor,Contagem
0,231
1,96
2,258
4,42
5,143
7,16
9,12
Valor,Contagem
0,248
1,12
2,59
3,22
4,72
6,200
7,128
8,3
9,52
Valor,Contagem
0,105
1,95
2,387
3,48
4,15
5,35
7,12
8,74
9,25
Valor,Contagem
0,433
1,46
2,48
3,141
4,30
6,8
7,56
8,36
Valor,Contagem
0,6
1,74
2,6
3,156
4,38
5,10
6,207
7,2
8,222
9,75
Valor,Contagem
0,2
1,169
2,18
3,126
4,29
5,229
6,6
7,179
8,25
9,12
Valor,Contagem
0,48
1,82
2,20
3,6
4,92
5,163
6,1
7,12
8,2
9,369
Valor,Contagem
0,10
1,202
2,100
4,37
5,192
6,10
7,222
9,24
Valor,Contagem
0,26
1,12
2,127
3,86
4,34
5,211
6,16
7,180
9,104
Valor,Contagem
0,14
1,28
2,29
3,52
5,444
6,36
7,8
8,182
9,3
Valor,Contagem
0,63
1,387
2,58
3,10
4,32
5,60
6,84
7,90
9,12
Valor,Contagem
0,15
1,32
2,43
3,358
5,168
6,29
7,72
8,79
9,1
Valor,Contagem
0,37
1,55
2,109
3,192
4,80
5,51
6,86
7,171
8,12
9,4
Valor,Contagem
0,16
1,20
2,87
3,7
4,19
5,220
6,98
7,198
8,1
9,130
Valor,Contagem
0,340
1,7
3,29
4,117
5,38
6,79
7,94
8,75
9,17
Valor,Contagem
2,138
3,47
4,6
5,1
7,393
8,45
9,167
Valor,Contagem
0,78
1,30
2,144
4,57
5,2
6,221
8,40
9,224
Valor,Contagem
0,68
1,37
2,49
3,3
4,59
5,41
6,159
7,304
8,19
9,57
Valor,Contagem
0,231
1,62
2,3
3,116
4,7
5,1
6,40
7,226
8,112
Valor,Contagem
0,198
1,326
2,81
3,22
5,93
6,38
7,8
8,4
9,25
Valor,Contagem
0,9
1,432
2,30
3,176
4,3
5,1
6,56
7,10
8,72
9,7
Valor,Contagem
0,5
1,1
4,168
5,208
6,123
7,33
8,52
9,206
Valor,Contagem
0,31
1,7
2,53
3,172
4,22
5,243
7,70
8,77
9,120
Valor,Contagem
0,339
2,85
3,15
4,60
5,20
6,144
7,1
8,43
9,90
Valor,Contagem
0,113
1,5
2,1
3,33
4,48
5,28
6,7
7,444
8,117
Valor,Contagem
0,3
1,39
2,272
3,68
5,58
7,56
8,5
9,296
Valor,Contagem
0,239
1,143
3,192
4,141
6,11
7,36
8,26
9,10
Valor,Contagem
0,11
1,11
2,172
3,135
4,6
5,32
6,289
7,40
8,2
9,99
Valor,Contagem
0,47
1,4
2,113
3,88
4,408
5,95
6,3
7,9
8,29
Valor,Contagem
0,30
1,80
2,267
3,3
4,123
5,2
6,1
7,148
8,120
9,22
Valor,Contagem
0,1
1,138
2,2
3,130
4,123
5,2
7,80
8,64
9,257
Valor,Contagem
0,137
1,245
2,4
3,3
4,164
6,1
7,2
8,159
9,80
Valor,Contagem
0,82
1,335
4,7
5,304
6,52
7,17
Valor,Contagem
0,15
1,59
2,72
3,174
4,24
5,33
6,274
7,44
8,48
9,52
Valor,Contagem
0,228
1,5
2,85
3,24
4,244
5,128
6,15
8,19
9,47
Valor,Contagem
0,4
1,105
3,71
4,31
5,66
6,297
8,199
9,24
Valor,Contagem
0,220
1,38
3,102
4,161
5,141
6,4
8,12
9,120
Valor,Contagem
0,17
1,51
2,42
4,59
5,8
6,4
7,483
8,131
9,2
Valor,Contagem
0,222
1,164
2,107
3,100
4,13
5,2
6,177
7,1
8,1
9,8
Valor,Contagem
0,73
1,5
2,286
3,90
4,12
7,14
8,290
9,27
Valor,Contagem
0,347
1,87
2,56
3,20
4,2
5,94
6,40
7,56
8,62
9,32
Valor,Contagem
0,375
1,110
2,16
3,28
5,5
6,194
8,5
9,62
Valor,Contagem
0,40
1,121
2,328
3,18
4,8
5,92
6,115
8,44
9,31
Valor,Contagem
0,64
1,110
2,2
3,22
4,24
5,55
6,2
7,404
8,88
9,24
Valor,Contagem
1,96
2,4
3,81
4,27
5,162
6,48
7,21
8,4
9,352
Valor,Contagem
0,68
1,92
2,313
3,137
4,6
5,17
6,11
7,88
8,53
9,11
Valor,Contagem
0,15
2,571
3,11
4,8
5,83
6,76
7,5
8,24
9,4
Valor,Contagem
0,1
1,38
3,2
4,320
5,68
6,3
7,168
9,196
Valor,Contagem
0,27
1,12
2,27
3,72
4,172
5,44
6,109
7,136
8,44
9,153
Valor,Contagem
0,84
1,216
2,48
3,79
4,121
5,13
6,1
7,26
8,77
9,132
Valor,Contagem
0,32
1,32
2,105
3,58
5,31
6,1
7,46
8,486
9,5
Valor,Contagem
0,33
1,55
2,284
3,48
4,59
5,60
6,29
7,17
8,132
9,77
Valor,Contagem
0,97
1,42
2,16
3,5
4,48
5,121
6,61
7,317
8,70
9,18
Valor,Contagem
0,183
1,224
2,3
3,119
4,204
5,3
6,29
7,2
8,20
9,9
Valor,Contagem
0,9
1,159
2,11
3,171
4,4
5,2
6,200
7,100
9,141
Valor,Contagem
0,4
1,207
2,19
3,303
4,8
5,53
6,1
7,184
8,10
9,8
Valor,Contagem
0,8
2,57
3,272
4,41
5,157
6,6
7,111
8,144
Valor,Contagem
0,326
1,3
2,143
3,16
4,52
5,16
6,37
7,203
Valor,Contagem
0,121
1,52
2,41
3,138
6,59
7,74
8,292
9,19
Valor,Contagem
0,28
1,158
2,2
3,52
4,352
5,8
6,86
7,30
8,81
Valor,Contagem
0,18
2,7
3,256
6,49
7,288
8,178
Valor,Contagem
0,114
1,88
2,137
3,73
4,70
5,12
6,129
8,15
9,157
Valor,Contagem
0,6
1,111
3,70
4,288
5,25
6,261
8,25
9,10
Valor,Contagem
0,4
1,28
2,44
3,63
4,101
5,128
6,8
7,80
8,286
9,56
Valor,Contagem
0,168
1,74
2,149
3,34
4,94
5,24
6,42
7,67
8,51
9,93
Valor,Contagem
0,306
1,120
2,24
3,15
4,4
5,240
6,26
7,10
8,5
9,45
Valor,Contagem
0,86
2,20
3,396
5,48
6,88
7,76
9,82
Valor,Contagem
0,505
1,26
2,49
3,11
4,36
5,48
6,60
7,52
8,9
Valor,Contagem
0,244
1,96
2,224
3,9
4,118
5,7
6,46
9,52
Valor,Contagem
0,61
2,47
3,205
4,59
5,64
6,208
8,87
9,64
Valor,Contagem
0,4
1,4
2,10
4,492
5,4
6,76
7,188
8,3
9,16
Valor,Contagem
0,13
1,52
2,52
3,168
4,138
5,108
6,1
8,117
9,148
Valor,Contagem
0,134
1,24
2,16
3,78
4,54
5,51
6,26
7,110
8,270
9,34
Valor,Contagem
0,30
1,24
2,52
3,333
4,14
5,90
6,166
7,18
8,32
9,36
Valor,Contagem
0,1
1,12
2,119
4,20
5,13
6,60
7,69
8,50
9,450
Valor,Contagem
0,116
1,25
2,27
3,59
4,21
5,304
6,59
7,185
Valor,Contagem
0,14
1,4
4,321
5,293
6,20
7,30
8,74
9,40
Valor,Contagem
0,39
1,27
2,180
4,77
5,126
6,4
7,74
8,38
9,231
Valor,Contagem
0,37
1,11
2,8
3,47
4,172
5,35
6,33
7,14
8,96
9,342
Valor,Contagem
0,47
1,10
2,12
3,7
4,247
5,189
6,143
7,112
8,16
9,13
Valor,Contagem
0,226
2,90
3,27
4,4
5,92
6,28
7,25
8,233
9,70
Valor,Contagem
0,78
1,382
2,31
3,14
4,38
5,31
6,33
8,143
9,47
Valor,Contagem
0,1
1,12
2,137
3,62
4,360
5,1
6,146
8,4
9,72
Valor,Contagem
0,95
1,3
2,153
3,181
4,118
5,33
6,107
7,1
8,102
9,3
Valor,Contagem
0,158
1,20
2,33
3,121
4,10
5,139
6,144
7,22
8,2
9,146
Valor,Contagem
0,53
1,48
2,28
3,49
4,13
5,296
6,2
7,23
8,284
Valor,Contagem
0,64
1,60
2,14
3,41
4,224
6,34
7,20
8,338
9,2
Valor,Contagem
0,63
2,13
3,68
4,6
5,52
6,20
7,92
9,483
Valor,Contagem
0,36
1,30
2,3
3,22
5,81
6,5
7,520
8,40
9,60
Valor,Contagem
0,314
1,37
2,26
3,2
4,36
5,2
6,159
8,40
9,180
Valor,Contagem
0,20
1,129
2,74
3,24
4,81
5,32
6,28
7,252
8,27
9,128
Valor,Contagem
0,161
1,271
2,186
3,57
4,6
5,9
6,7
7,36
8,19
9,44
Valor,Contagem
0,85
1,137
2,16
3,4
4,248
5,2
6,2
7,92
8,208
9,1
Valor,Contagem
0,219
3,18
4,10
5,294
6,27
7,227
8,2
Valor,Contagem
0,44
1,90
2,20
3,107
4,25
6,3
7,4
8,333
9,169
Valor,Contagem
0,72
1,157
2,359
3,52
4,10
5,53
6,78
7,12
9,4
Valor,Contagem
0,51
1,27
2,12
3,17
4,205
5,38
6,167
7,130
8,101
9,48
Valor,Contagem
0,10
1,96
2,235
4,5
5,47
6,75
8,312
9,17
Valor,Contagem
0,137
1,2
2,46
4,16
5,25
6,425
7,74
8,16
9,54
Valor,Contagem
0,238
1,71
2,27
3,4
4,20
5,116
6,106
7,157
8,4
9,52
Valor,Contagem
0,101
1,78
3,10
4,328
5,104
6,161
8,11
9,3
Valor,Contagem
0,15
1,34
2,384
3,23
4,6
5,76
6,76
7,24
8,8
9,152
Valor,Contagem
0,126
1,40
2,108
3,4
4,30
5,86
6,229
8,20
9,152
Valor,Contagem
0,66
1,288
2,27
3,56
4,181
5,57
6,50
7,60
8,12
Valor,Contagem
0,189
2,13
3,80
5,151
6,177
9,185
Valor,Contagem
0,48
1,4
2,104
3,3
4,84
5,14
6,21
7,92
8,321
9,105
Valor,Contagem
0,9
1,74
2,69
3,63
4,4
5,112
6,112
7,324
8,26
9,2
Valor,Contagem
0,15
1,192
2,120
3,3
4,28
5,4
6,416
8,12
9,5
Valor,Contagem
0,13
1,134
2,300
3,71
5,71
6,48
7,36
8,111
9,12
Valor,Contagem
0,127
1,28
2,109
3,249
4,12
5,90
6,73
7,80
8,28
Valor,Contagem
0,10
1,7
2,78
3,321
4,27
5,64
6,210
7,75
8,3
9,1
Valor,Contagem
0,23
1,192
2,1
4,196
5,91
6,33
7,19
8,84
9,158
Valor,Contagem
0,337
1,4
2,25
3,207
4,3
5,132
6,27
7,40
8,13
9,8
Valor,Contagem
0,57
1,4
2,67
3,21
4,225
5,21
6,72
7,7
8,89
9,232
Valor,Contagem
0,177
2,120
3,64
4,36
7,155
8,58
9,186
Valor,Contagem
1,64
2,75
3,35
4,79
5,12
6,78
7,173
8,120
9,160
Valor,Contagem
0,28
1,196
2,48
3,46
4,349
5,6
6,20
7,2
8,68
9,32
Valor,Contagem
0,77
1,5
3,95
5,234
6,181
7,15
8,188
9,1
Valor,Contagem
1,172
2,105
3,256
4,12
5,68
6,39
7,113
8,8
9,24
Valor,Contagem
1,80
2,2
3,12
4,24
5,70
6,83
7,6
8,274
9,245
Valor,Contagem
0,44
1,28
2,100
3,87
5,133
6,326
7,20
8,53
9,5
Valor,Contagem
0,152
1,72
2,261
3,5
4,53
6,3
8,207
9,42
Valor,Contagem
0,133
1,161
2,287
4,100
5,94
6,5
7,8
8,5
9,1
Valor,Contagem
0,100
1,23
2,22
3,54
5,204
6,156
7,41
8,76
9,120
Valor,Contagem
0,33
1,14
3,221
4,16
5,220
6,24
7,24
8,9
9,235
Valor,Contagem
0,52
1,47
3,48
4,44
5,241
6,279
7,22
8,4
9,58
Valor,Contagem
0,517
1,37
3,179
4,1
6,10
7,48
9,3
Valor,Contagem
0,374
1,103
2,28
4,30
5,92
6,59
7,2
8,16
9,93
Valor,Contagem
0,205
1,4
2,24
3,10
4,94
5,404
6,9
7,40
8,5
9,1
Valor,Contagem
2,12
4,52
5,299
6,6
7,28
8,237
9,163
Valor,Contagem
0,36
1,63
2,72
3,143
4,16
5,234
6,4
7,136
8,60
9,34
Valor,Contagem
0,60
1,173
2,121
3,75
4,52
5,70
6,80
7,158
8,1
9,5
Valor,Contagem
0,85
1,99
2,64
3,3
4,27
5,271
6,104
7,113
8,27
9,4
Valor,Contagem
1,126
2,84
3,4
4,10
5,11
6,32
7,411
8,86
9,32
Valor,Contagem
0,38
1,212
2,40
3,99
4,56
5,152
6,68
9,132
Valor,Contagem
0,98
2,39
3,41
4,12
5,174
6,72
7,110
8,209
9,41
Valor,Contagem
0,1
1,67
2,82
3,51
4,233
6,55
7,60
8,199
9,48
Valor,Contagem
0,198
1,32
2,8
3,25
4,52
5,195
6,38
7,144
8,102
9,2
Valor,Contagem
0,181
2,7
3,162
4,9
5,19
6,84
7,32
8,216
9,88
Valor,Contagem
1,20
2,124
3,137
5,84
6,53
7,353
8,5
9,20
Valor,Contagem
0,10
1,64
2,48
3,47
4,27
5,235
6,5
7,84
8,28
9,248
Valor,Contagem
0,9
1,24
2,304
3,4
4,38
5,164
6,146
7,96
8,1
9,10
Valor,Contagem
1,512
2,7
3,87
4,21
5,51
6,40
7,75
9,3
Valor,Contagem
0,60
1,307
2,123
3,26
4,81
5,9
6,100
7,30
8,53
9,6
Valor,Contagem
0,43
1,64
2,4
3,25
4,190
5,2
6,193
7,187
8,8
9,80
Valor,Contagem
0,153
1,69
2,46
3,36
4,1
5,73
6,212
7,84
8,120
Valor,Contagem
0,53
1,264
3,28
4,84
5,7
6,333
7,15
8,11
9,1
Valor,Contagem
1,40
2,33
3,28
4,138
5,312
6,3
7,24
8,4
9,214
Valor,Contagem
0,9
2,268
3,27
4,37
5,248
7,71
8,37
9,99
Valor,Contagem
0,212
1,16
2,39
3,101
4,16
5,268
6,136
8,7
Valor,Contagem
0,74
1,21
2,200
3,98
4,79
6,42
7,1
8,204
9,77
Valor,Contagem
0,216
1,27
2,99
3,61
4,159
5,7
6,16
7,21
8,69
9,121
Valor,Contagem
0,23
1,63
2,8
4,63
5,496
6,8
7,75
8,62
Valor,Contagem
0,112
2,68
3,189
4,35
5,17
6,192
8,154
9,30
Valor,Contagem
0,2
1,128
2,16
3,256
4,191
5,3
6,15
7,95
8,92
Valor,Contagem
0,28
1,1
2,118
3,2
4,132
5,73
6,388
7,5
8,21
9,27
Valor,Contagem
0,8
2,7
3,277
4,84
5,11
6,124
7,69
8,40
9,176
Valor,Contagem
0,79
1,13
3,6
4,39
5,68
6,136
8,200
9,254
Valor,Contagem
0,112
2,3
3,160
4,368
5,48
6,2
7,36
8,4
9,64
Valor,Contagem
0,201
1,30
2,44
3,1
4,5
5,7
6,19
7,440
8,13
9,36
Valor,Contagem
0,247
1,15
2,33
3,6
4,275
5,67
7,89
8,25
9,40
Valor,Contagem
0,180
1,3
2,120
4,149
5,13
6,140
7,9
8,170
9,12
Valor,Contagem
0,56
1,8
3,6
4,9
5,8
6,240
7,25
8,4
9,440
Valor,Contagem
0,8
1,124
2,224
3,28
4,7
5,240
6,10
8,145
9,10
Valor,Contagem
0,18
1,28
2,67
3,5
4,252
5,276
6,11
7,130
8,8
9,1
Valor,Contagem
0,5
2,221
3,20
4,107
5,115
6,98
7,4
8,227
Valor,Contagem
0,355
1,121
2,32
3,9
4,68
5,52
6,33
9,124
Valor,Contagem
0,45
1,356
3,20
4,102
5,9
6,13
7,14
8,232
9,5
Valor,Contagem
0,29
1,54
2,14
3,4
4,179
5,241
6,160
7,16
8,4
9,94
Valor,Contagem
0,132
1,1
3,5
4,173
5,87
6,86
7,40
8,234
9,39
Valor,Contagem
1,288
2,31
3,8
5,84
6,5
7,276
8,2
9,103
Valor,Contagem
0,3
1,517
2,3
3,5
4,14
5,9
7,80
8,117
9,48
Valor,Contagem
0,86
1,4
2,8
4,114
5,33
6,116
7,8
8,5
9,421
Valor,Contagem
0,435
1,8
3,21
4,24
5,247
6,17
7,32
8,13
Valor,Contagem
0,96
1,27
2,116
3,52
5,32
6,35
7,61
8,12
9,364
Valor,Contagem
0,76
1,203
2,207
3,52
4,27
5,29
6,132
7,46
8,1
9,24
Valor,Contagem
0,73
1,4
2,36
3,84
4,166
5,6
6,69
8,338
9,20
Valor,Contagem
0,262
1,1
2,1
3,6
5,293
6,58
7,35
8,92
9,48
Valor,Contagem
0,44
1,229
2,20
5,348
6,126
7,19
8,9
Valor,Contagem
0,112
1,4
2,91
3,68
4,60
5,21
6,2
7,24
8,15
9,399
Valor,Contagem
0,48
1,294
2,83
3,14
5,219
7,95
9,44
Valor,Contagem
0,69
1,96
2,96
4,98
5,107
6,72
7,175
8,37
9,46
Valor,Contagem
0,67
1,86
3,3
4,427
5,19
6,7
7,20
8,168
Valor,Contagem
0,28
1,152
2,4
3,44
5,222
6,41
7,132
8,166
9,8
Valor,Contagem
1,13
2,107
3,71
4,196
5,2
6,138
7,179
8,90
Valor,Contagem
0,4
2,165
3,33
4,116
5,20
6,289
7,1
8,97
9,71
Valor,Contagem
0,86
1,108
2,38
3,15
4,44
5,4
6,396
7,15
9,91
Valor,Contagem
0,50
1,26
2,59
4,192
5,83
6,149
7,13
8,168
9,56
Valor,Contagem
0,206
1,11
2,5
3,29
4,1
5,6
6,339
7,67
8,132
Valor,Contagem
0,109
1,2
2,8
5,110
6,230
7,128
8,191
9,17
Valor,Contagem
0,118
1,15
2,115
3,60
4,314
5,16
6,9
8,148
9,1
Valor,Contagem
0,66
1,104
2,335
3,6
5,12
6,7
7,2
8,183
9,82
Valor,Contagem
0,98
2,144
3,2
5,283
6,239
7,16
8,14
Valor,Contagem
1,101
2,39
3,40
4,21
5,71
6,38
7,140
8,242
9,104
Valor,Contagem
0,334
1,90
2,97
3,15
4,48
5,154
6,8
7,24
9,27
Valor,Contagem
0,179
1,20
2,47
3,1
4,125
5,32
6,12
7,44
8,163
9,173
Valor,Contagem
0,7
1,112
2,76
3,3
4,24
5,276
6,115
7,156
8,18
9,8
Valor,Contagem
0,28
1,38
2,2
3,520
5,1
6,32
7,62
8,27
9,86
Valor,Contagem
