Valor,Contagem
7,2
8,132
9,156
Valor,Contagem
0,14
1,8
2,262
3,52
4,56
5,24
6,55
8,316
9,9
Valor,Contagem
0,72
1,107
2,160
3,3
4,24
5,280
6,16
9,135
Valor,Contagem
0,56
1,236
2,50
3,23
4,55
5,266
6,40
8,64
9,6
Valor,Contagem
0,267
1,84
2,104
3,112
4,40
5,153
6,16
7,12
9,9
Valor,Contagem
1,108
2,49
3,5
4,193
5,164
6,4
7,165
8,59
9,49
Valor,Contagem
0,31
1,8
2,89
3,106
4,96
5,2
6,136
7,196
8,17
9,115
Valor,Contagem
0,105
2,88
3,50
4,6
5,6
6,41
7,456
8,40
9,5
Valor,Contagem
0,232
1,2
2,3
3,108
4,295
6,16
7,82
8,56
9,2
Valor,Contagem
0,265
2,76
3,17
4,10
5,84
6,15
7,226
8,24
9,79
Valor,Contagem
0,80
1,1
2,355
3,4
4,23
6,104
7,137
8,81
9,12
Valor,Contagem
0,4
1,56
2,7
3,115
4,44
5,60
6,177
7,32
8,301
Valor,Contagem
0,5
1,103
2,2
3,152
4,46
5,20
6,16
7,376
8,75
9,1
Valor,Contagem
0,110
1,13
2,3
3,194
4,87
5,170
6,24
7,2
8,46
9,147
Valor,Contagem
0,12
1,4
2,79
5,41
6,75
7,123
8,34
9,428
Valor,Contagem
0,208
1,371
2,17
4,2
5,70
7,28
8,36
9,65
Valor,Contagem
0,117
1,148
2,148
3,4
4,111
5,192
6,4
7,23
8,44
9,6
Valor,Contagem
0,35
1,57
2,140
3,64
4,68
5,73
6,34
7,223
8,93
9,8
Valor,Contagem
0,72
2,30
3,355
4,194
5,37
6,25
7,4
8,73
9,7
Valor,Contagem
0,56
1,41
2,201
3,280
4,48
6,18
7,59
8,64
9,29
Valor,Contagem
0,209
1,23
3,30
4,6
5,145
6,236
8,75
9,72
Valor,Contagem
0,6
1,281
2,76
3,117
5,112
6,22
7,16
9,165
Valor,Contagem
0,44
2,1
4,10
5,8
6,27
7,96
8,1
9,608
Valor,Contagem
0,168
2,128
3,5
4,287
5,34
6,1
7,28
8,2
9,142
Valor,Contagem
0,88
1,6
2,146
3,189
4,18
5,4
6,12
7,28
8,160
9,145
Valor,Contagem
1,20
2,226
3,90
4,80
5,33
6,92
7,61
8,17
9,176
Valor,Contagem
0,25
1,48
2,97
3,184
4,252
6,70
7,40
8,24
9,56
Valor,Contagem
0,18
1,56
2,12
3,2
4,46
5,118
6,386
7,12
8,10
9,136
Valor,Contagem
0,50
1,348
2,12
3,6
4,30
5,290
6,6
7,36
8,15
9,3
Valor,Contagem
0,11
1,36
2,68
3,47
4,6
5,112
6,3
7,172
8,180
9,163
Valor,Contagem
0,9
1,51
2,75
4,292
5,71
6,298
8,1
Valor,Contagem
0,195
1,72
2,161
3,50
4,48
5,29
6,92
7,44
8,34
9,71
Valor,Contagem
0,80
1,52
2,19
3,28
4,216
5,62
6,52
7,128
8,28
9,132
Valor,Contagem
0,31
1,80
2,6
3,56
4,98
5,29
6,12
7,144
8,93
9,247
Valor,Contagem
0,54
2,49
3,24
4,355
5,32
6,1
8,272
9,9
Valor,Contagem
0,43
2,85
3,8
4,22
6,115
7,25
8,135
9,364
Valor,Contagem
0,41
1,69
2,68
3,12
4,214
5,14
6,78
7,14
8,236
9,51
Valor,Contagem
0,11
1,300
3,15
4,8
5,92
6,13
7,52
8,20
9,284
Valor,Contagem
0,1
1,5
2,343
3,157
4,28
5,26
6,16
7,36
8,4
9,180
Valor,Contagem
0,25
1,20
2,59
3,111
4,197
5,286
6,19
7,72
8,8
Valor,Contagem
0,94
2,48
3,132
4,57
5,12
6,132
7,68
8,232
9,20
Valor,Contagem
0,26
1,170
2,258
3,24
4,136
5,97
6,19
7,7
8,4
9,56
Valor,Contagem
0,78
1,3
2,4
3,38
5,319
6,179
7,37
8,116
9,23
Valor,Contagem
0,3
1,60
2,80
3,44
4,20
5,15
6,3
7,269
8,276
9,28
Valor,Contagem
0,106
1,9
2,8
3,469
5,3
6,52
7,48
8,20
9,80
Valor,Contagem
0,23
1,7
3,63
4,207
5,217
6,56
7,45
8,145
9,34
Valor,Contagem
0,187
1,73
2,34
3,21
4,28
5,2
6,16
7,384
8,44
9,6
Valor,Contagem
0,130
1,5
2,56
3,94
4,22
5,154
6,3
7,224
8,6
9,103
Valor,Contagem
0,97
2,320
3,129
4,8
5,15
6,69
7,45
8,91
9,22
Valor,Contagem
0,35
1,159
2,12
3,63
5,134
6,136
7,220
8,28
9,10
Valor,Contagem
0,59
1,13
2,130
3,99
4,186
5,23
6,30
7,72
8,97
9,87
Valor,Contagem
0,101
1,56
2,7
3,2
4,385
5,14
6,1
7,226
9,4
Valor,Contagem
0,41
1,8
2,8
3,128
4,2
5,169
6,279
7,118
8,23
9,19
Valor,Contagem
0,7
1,20
2,3
4,221
5,41
6,69
7,226
8,205
9,4
Valor,Contagem
0,80
2,242
4,97
5,1
6,16
7,22
8,150
9,188
Valor,Contagem
0,288
1,28
2,40
3,146
4,156
5,56
6,29
8,21
9,32
Valor,Contagem
0,40
3,119
4,137
5,103
6,3
7,40
8,84
9,270
Valor,Contagem
0,4
1,387
2,48
3,4
5,18
6,88
9,248
Valor,Contagem
0,3
1,189
2,12
3,4
4,2
5,15
6,259
7,8
8,303
9,1
Valor,Contagem
0,563
1,4
2,107
3,6
4,32
5,61
7,3
8,16
9,4
Valor,Contagem
0,149
1,72
2,79
3,96
4,64
5,106
6,92
7,12
8,55
9,71
Valor,Contagem
0,85
1,12
2,85
3,17
4,4
6,80
7,428
8,48
9,35
Valor,Contagem
0,225
1,24
2,159
3,4
4,94
5,4
6,27
7,76
9,182
Valor,Contagem
1,68
3,100
4,4
5,56
6,362
7,1
8,75
9,132
Valor,Contagem
0,100
1,26
3,269
4,300
5,59
6,19
7,14
9,8
Valor,Contagem
0,7
1,27
2,134
3,6
4,370
5,94
6,56
8,74
9,29
Valor,Contagem
0,160
1,2
2,36
3,8
4,498
5,73
9,18
Valor,Contagem
0,152
1,28
3,201
4,77
5,35
6,133
7,24
8,62
9,84
Valor,Contagem
0,24
1,23
2,258
3,83
5,11
6,180
7,20
8,148
9,48
Valor,Contagem
0,236
1,175
2,12
3,4
4,110
5,4
7,62
8,9
9,183
Valor,Contagem
0,28
1,187
2,16
3,268
5,114
6,28
7,47
8,87
9,23
Valor,Contagem
0,200
1,37
2,132
4,138
5,24
6,69
7,108
8,24
9,64
Valor,Contagem
0,6
1,71
3,64
4,157
5,171
6,32
7,154
8,47
9,95
Valor,Contagem
0,52
1,1
2,1
3,228
4,13
5,415
6,54
8,32
Valor,Contagem
0,295
1,4
2,3
3,56
4,11
5,7
6,154
7,181
9,86
Valor,Contagem
0,19
1,4
2,16
3,36
4,27
5,66
6,175
7,349
8,92
9,12
Valor,Contagem
1,16
3,75
4,174
5,67
6,136
7,175
8,69
9,85
Valor,Contagem
0,46
2,66
3,237
4,1
5,40
6,68
7,11
8,165
9,161
Valor,Contagem
0,144
2,26
3,130
4,6
5,52
6,49
7,161
8,35
9,193
Valor,Contagem
0,64
1,1
2,16
3,71
4,122
5,193
6,257
7,53
8,3
9,15
Valor,Contagem
0,120
1,6
2,299
3,118
4,172
5,56
6,4
7,16
9,5
Valor,Contagem
0,111
1,23
2,4
3,353
4,94
5,20
6,67
7,40
8,32
9,51
Valor,Contagem
0,8
1,138
2,6
3,79
4,50
5,3
6,272
7,215
8,5
9,21
Valor,Contagem
0,117
1,25
2,12
3,16
4,328
6,108
7,44
8,116
9,31
Valor,Contagem
0,81
2,304
3,5
4,16
5,206
6,1
7,31
8,26
9,125
Valor,Contagem
1,242
2,135
3,22
4,13
5,14
6,35
7,115
8,193
9,27
Valor,Contagem
0,375
1,208
2,53
5,23
6,39
7,35
8,48
9,16
Valor,Contagem
0,139
1,73
3,197
4,20
5,64
6,65
8,230
9,8
Valor,Contagem
0,27
1,8
2,4
3,24
5,6
6,27
7,304
8,394
9,3
Valor,Contagem
0,72
1,234
2,3
3,37
4,62
5,2
6,36
7,194
8,10
9,146
Valor,Contagem
0,95
1,31
3,95
4,20
5,84
6,273
7,90
8,93
9,16
Valor,Contagem
0,402
1,60
2,66
3,14
4,7
5,3
6,1
7,9
8,132
9,102
Valor,Contagem
0,4
1,141
2,20
4,124
5,4
6,3
7,260
8,2
9,238
Valor,Contagem
0,68
1,91
2,8
3,468
5,64
6,52
7,8
8,3
9,35
Valor,Contagem
0,20
1,13
2,149
3,10
6,119
8,372
9,114
Valor,Contagem
0,57
1,182
3,67
4,104
5,20
6,1
7,49
8,123
9,193
Valor,Contagem
0,76
2,22
3,4
4,5
6,585
7,3
8,101
Valor,Contagem
0,352
1,48
2,81
3,136
4,16
6,32
7,120
8,12
Valor,Contagem
1,97
2,26
3,171
4,137
5,60
7,84
8,109
9,112
Valor,Contagem
0,57
1,109
2,10
3,36
4,48
5,27
6,229
7,153
8,1
9,125
Valor,Contagem
0,120
1,15
2,2
3,16
4,272
7,4
8,93
9,273
Valor,Contagem
0,42
1,36
3,8
4,14
5,171
6,404
7,10
8,7
9,104
Valor,Contagem
0,17
2,12
3,24
4,186
5,15
6,188
7,87
8,95
9,173
Valor,Contagem
0,2
1,85
2,36
3,69
4,200
5,312
6,7
7,5
8,8
9,71
Valor,Contagem
0,22
1,75
2,56
3,49
4,56
5,76
6,13
7,107
8,47
9,296
Valor,Contagem
2,19
3,81
4,46
5,537
6,81
7,16
8,3
9,14
Valor,Contagem
0,68
1,69
2,44
3,1
4,194
5,126
6,13
7,26
8,44
9,210
Valor,Contagem
0,2
1,15
2,124
3,418
4,66
5,120
6,22
7,4
8,24
9,2
Valor,Contagem
0,37
1,99
2,45
3,147
4,12
6,52
7,272
8,81
9,50
Valor,Contagem
0,236
1,60
2,120
3,9
4,112
5,9
6,83
7,1
8,74
9,92
Valor,Contagem
0,43
1,74
2,7
3,324
5,36
6,84
7,1
8,31
9,196
Valor,Contagem
0,1
1,7
2,72
3,8
4,28
5,6
6,158
7,12
8,375
9,128
Valor,Contagem
0,39
1,71
4,402
5,23
6,33
8,56
9,172
Valor,Contagem
0,62
2,355
3,83
4,27
6,109
7,112
8,32
9,18
Valor,Contagem
0,48
1,263
2,14
3,7
4,17
6,12
7,230
8,4
9,200
Valor,Contagem
0,51
1,34
2,36
3,99
4,487
5,46
6,16
8,4
9,23
Valor,Contagem
0,37
2,111
3,430
4,6
5,20
6,71
7,72
8,21
9,29
Valor,Contagem
0,87
1,59
2,108
3,106
4,179
5,215
6,1
7,36
8,4
Valor,Contagem
0,19
1,51
2,101
3,9
4,14
5,76
7,482
8,33
9,11
Valor,Contagem
0,187
1,16
2,179
3,28
4,180
6,133
7,9
8,40
9,24
Valor,Contagem
0,156
1,107
2,64
3,44
4,235
6,5
7,35
8,108
9,42
Valor,Contagem
0,20
1,23
2,199
3,465
4,3
5,8
6,2
7,51
8,13
9,12
Valor,Contagem
0,292
1,3
3,376
4,9
5,84
6,1
7,18
8,5
9,8
Valor,Contagem
0,24
1,33
2,24
3,221
4,10
5,89
6,6
7,356
8,33
Valor,Contagem
0,214
1,36
3,44
4,103
5,4
6,124
7,10
8,124
9,137
Valor,Contagem
0,40
2,12
3,24
4,52
5,43
6,64
7,519
8,38
9,6
Valor,Contagem
0,20
1,136
2,11
3,6
4,25
5,61
6,156
7,97
8,73
9,210
Valor,Contagem
0,37
2,9
4,12
5,379
6,31
7,162
8,153
9,13
Valor,Contagem
0,109
1,41
2,141
3,12
4,177
5,218
6,62
7,20
8,4
9,12
Valor,Contagem
0,177
1,143
2,98
3,65
4,1
5,78
6,116
7,2
8,116
Valor,Contagem
0,165
1,127
2,16
3,85
4,23
5,81
6,18
7,145
8,119
9,16
Valor,Contagem
0,40
1,46
2,25
3,29
4,284
5,32
6,7
7,84
8,216
9,32
Valor,Contagem
0,37
1,310
2,82
3,8
4,39
6,82
7,151
8,24
9,64
Valor,Contagem
0,50
1,64
2,98
3,158
4,100
5,152
6,1
7,28
8,3
9,142
Valor,Contagem
0,9
1,451
2,31
3,4
4,40
6,103
7,142
8,5
9,11
Valor,Contagem
0,72
1,21
2,53
3,150
4,4
5,104
6,7
7,36
8,34
9,316
Valor,Contagem
0,2
1,33
2,37
3,55
4,56
5,59
6,9
7,164
8,168
9,213
Valor,Contagem
0,367
1,34
2,116
3,12
4,32
5,76
6,126
7,16
9,17
Valor,Contagem
0,2
1,47
2,121
3,252
4,7
5,16
6,21
7,64
8,124
9,141
Valor,Contagem
1,1
2,245
3,8
4,50
6,200
7,172
8,28
9,90
Valor,Contagem
0,6
1,104
2,68
4,115
5,2
6,403
8,26
9,73
Valor,Contagem
1,3
2,54
3,41
4,43
5,2
6,369
7,9
8,76
9,200
Valor,Contagem
1,93
2,134
4,16
5,1
6,32
7,140
8,376
9,4
Valor,Contagem
0,83
1,80
2,2
3,30
4,120
5,60
6,15
7,11
8,124
9,272
Valor,Contagem
0,48
1,29
2,70
3,69
4,10
5,8
6,6
7,549
8,4
9,3
Valor,Contagem
0,51
1,114
2,352
3,30
5,4
6,217
7,24
9,4
Valor,Contagem
0,57
3,30
4,132
5,180
6,98
7,292
8,2
9,5
Valor,Contagem
0,344
1,160
2,82
3,1
4,1
5,74
6,24
7,8
8,28
9,73
Valor,Contagem
0,71
1,51
2,1
3,5
4,279
5,115
6,36
7,9
8,126
9,104
Valor,Contagem
0,20
2,94
3,128
4,71
5,8
6,92
7,20
8,355
9,8
Valor,Contagem
0,7
1,16
2,380
3,115
4,1
6,108
7,92
8,4
9,74
Valor,Contagem
0,9
1,242
2,59
3,60
4,1
5,1
7,20
8,195
9,209
Valor,Contagem
1,12
3,80
4,4
5,235
6,230
7,189
8,23
9,24
Valor,Contagem
0,43
1,15
2,285
3,141
4,20
5,11
6,67
7,12
8,125
9,78
Valor,Contagem
0,4
1,1
2,25
3,47
4,203
5,44
6,115
7,4
8,331
9,21
Valor,Contagem
0,1
1,142
2,95
3,145
4,66
5,7
6,57
7,1
8,250
9,32
Valor,Contagem
0,70
1,281
3,27
4,1
5,5
6,167
7,27
8,216
9,2
Valor,Contagem
0,19
1,4
2,133
3,7
5,24
7,459
8,52
9,100
Valor,Contagem
0,44
1,35
2,17
3,48
4,4
5,104
6,36
7,469
8,29
9,12
Valor,Contagem
0,7
1,1
2,29
3,119
4,486
6,84
7,28
8,4
9,38
Valor,Contagem
0,290
1,248
3,163
4,23
5,48
6,16
7,1
8,1
9,6
Valor,Contagem
0,93
1,264
3,4
4,11
5,64
6,67
7,96
8,189
9,8
Valor,Contagem
0,4
2,72
3,30
5,126
6,125
7,196
8,99
9,143
Valor,Contagem
0,22
1,76
2,8
3,67
5,85
6,352
7,152
8,7
9,28
Valor,Contagem
0,5
1,79
2,20
3,28
4,139
5,58
6,4
7,243
8,220
Valor,Contagem
0,4
1,402
2,83
3,24
4,5
5,4
6,191
7,74
8,7
9,3
Valor,Contagem
0,241
1,58
2,129
3,13
4,94
5,29
6,56
7,5
8,121
9,49
Valor,Contagem
0,28
1,102
2,52
3,12
4,4
5,116
6,26
7,34
8,209
9,212
Valor,Contagem
0,3
1,38
2,8
3,12
4,60
5,65
6,141
7,126
8,331
9,12
Valor,Contagem
0,128
1,106
2,6
3,7
4,95
5,355
6,39
7,12
8,48
Valor,Contagem
0,8
1,213
2,68
3,3
4,17
5,413
6,46
8,8
9,19
Valor,Contagem
0,125
1,35
2,10
3,5
4,18
5,128
6,204
7,4
8,68
9,198
Valor,Contagem
0,81
1,187
3,7
4,228
6,176
7,72
9,47
Valor,Contagem
0,170
1,48
3,8
4,4
6,224
7,92
8,250
9,1
Valor,Contagem
0,258
1,24
2,33
3,14
4,64
5,80
7,72
8,132
9,120
Valor,Contagem
0,52
2,296
4,50
5,26
6,251
8,120
9,2
Valor,Contagem
1,36
2,8
3,266
4,360
5,39
6,35
7,20
8,1
9,31
Valor,Contagem
1,217
2,86
3,4
4,48
5,71
6,19
7,292
8,59
9,1
Valor,Contagem
0,269
1,108
2,18
3,2
4,39
5,20
6,18
7,4
8,33
9,285
Valor,Contagem
0,5
1,23
2,16
4,332
6,118
7,140
8,150
9,13
Valor,Contagem
0,335
1,10
2,93
3,3
4,54
6,8
7,58
8,120
9,116
Valor,Contagem
0,237
1,1
3,4
4,4
5,58
6,48
7,6
8,436
9,2
Valor,Contagem
0,12
1,214
2,144
3,2
5,194
7,39
8,3
9,190
Valor,Contagem
0,46
2,21
4,441
5,38
6,8
7,2
8,220
9,20
Valor,Contagem
0,57
1,2
2,20
3,159
4,20
5,276
6,9
7,68
8,155
9,30
Valor,Contagem
0,192
1,99
2,74
3,14
4,23
5,1
6,94
7,259
8,35
9,6
Valor,Contagem
0,84
2,72
3,73
4,10
5,23
6,209
7,20
8,24
9,280
Valor,Contagem
1,392
2,41
3,109
4,31
5,19
6,163
7,32
8,8
Valor,Contagem
0,137
1,52
2,4
3,9
4,10
5,27
6,181
7,241
8,22
9,112
Valor,Contagem
0,24
1,12
2,10
3,195
4,268
5,17
6,62
7,88
8,108
9,12
Valor,Contagem
0,24
1,116
2,36
3,226
4,7
5,86
6,12
7,60
8,128
9,102
Valor,Contagem
0,84
1,63
2,32
3,48
4,100
7,59
8,402
9,8
Valor,Contagem
1,327
2,2
3,32
4,14
5,31
6,7
7,92
8,256
9,34
Valor,Contagem
0,106
1,5
2,25
3,12
4,286
5,182
6,80
7,5
8,45
9,49
Valor,Contagem
0,20
2,11
3,28
5,149
6,94
7,149
8,80
9,267
Valor,Contagem
0,38
1,300
3,319
4,40
5,47
7,6
8,39
9,7
Valor,Contagem
0,6
1,229
2,128
3,152
4,2
5,138
6,52
7,64
8,16
9,9
Valor,Contagem
0,22
1,31
2,72
3,225
4,262
5,6
6,48
7,6
8,1
9,122
Valor,Contagem
0,34
1,11
2,32
3,130
5,43
6,79
7,55
8,346
9,67
Valor,Contagem
0,118
1,142
2,8
3,166
4,142
5,19
6,21
7,159
8,21
Valor,Contagem
0,62
1,60
2,55
3,268
4,17
5,83
6,34
7,175
8,16
9,26
Valor,Contagem
0,10
2,21
3,84
4,158
5,150
6,264
7,84
8,24
Valor,Contagem
0,157
2,23
3,32
5,14
6,225
7,202
8,89
9,53
Valor,Contagem
1,79
2,44
3,51
6,55
7,278
8,291
Valor,Contagem
0,32
1,36
2,7
5,5
6,15
7,250
8,370
9,80
Valor,Contagem
0,28
1,12
2,24
3,161
4,17
5,213
6,285
7,1
8,50
9,4
Valor,Contagem
0,1
1,110
2,4
3,32
4,44
5,96
6,163
7,343
8,3
Valor,Contagem
0,76
1,62
2,440
4,73
5,2
6,35
7,75
8,4
9,31
Valor,Contagem
0,28
1,131
2,14
3,137
4,160
5,104
6,156
7,40
8,21
9,5
Valor,Contagem
0,25
1,74
2,252
3,2
4,8
5,84
6,1
7,30
8,42
9,277
Valor,Contagem
0,541
1,30
3,11
4,1
5,119
6,2
7,39
8,31
9,23
Valor,Contagem
0,4
1,4
2,324
3,61
4,3
5,291
6,27
7,42
9,41
Valor,Contagem
0,231
2,37
3,4
4,26
5,9
6,454
7,6
8,8
9,20
Valor,Contagem
0,152
1,82
2,252
3,58
4,1
5,10
6,13
8,21
9,207
Valor,Contagem
0,16
1,176
3,30
4,25
5,153
6,216
7,118
8,31
9,30
Valor,Contagem
1,100
2,78
3,109
4,61
5,20
6,1
7,129
8,258
9,39
Valor,Contagem
1,8
2,3
3,24
4,49
5,4
6,314
7,116
8,276
Valor,Contagem
0,41
1,18
2,35
3,40
4,33
5,190
6,17
7,120
8,200
9,101
Valor,Contagem
1,68
2,8
3,8
4,139
5,6
6,11
7,4
8,354
9,200
Valor,Contagem
2,37
3,82
4,68
5,241
6,253
7,22
8,56
9,35
Valor,Contagem
0,7
1,85
3,60
4,287
5,251
6,56
7,2
8,42
9,6
Valor,Contagem
0,12
1,52
2,221
4,82
5,136
6,1
7,60
8,22
9,210
Valor,Contagem
0,29
1,12
2,2
3,136
4,416
5,78
6,4
7,75
8,9
9,33
Valor,Contagem
0,111
1,72
2,224
3,164
4,1
5,162
6,62
9,1
Valor,Contagem
0,56
1,14
2,87
3,175
4,180
5,8
6,25
7,227
8,24
9,1
Valor,Contagem
1,2
2,112
3,91
4,272
5,297
6,4
7,9
8,6
9,4
Valor,Contagem
0,378
1,35
2,29
3,7
4,13
5,7
6,76
7,16
8,181
9,54
Valor,Contagem
0,100
1,23
2,32
3,162
4,55
5,227
6,38
7,132
8,8
9,20
Valor,Contagem
0,6
1,16
2,12
3,628
4,12
6,58
7,44
8,16
9,4
Valor,Contagem
0,20
1,136
2,32
3,8
4,33
5,31
6,16
7,68
8,101
9,351
Valor,Contagem
0,92
1,23
2,100
3,41
4,121
5,64
6,160
7,114
8,59
9,21
Valor,Contagem
0,328
1,12
2,17
3,146
4,89
5,97
6,13
7,80
8,4
9,8
Valor,Contagem
0,56
2,175
3,136
4,229
5,4
6,70
7,3
8,69
9,54
Valor,Contagem
0,24
1,43
2,12
3,41
4,94
5,127
6,122
7,94
8,177
9,62
Valor,Contagem
1,34
2,178
3,108
4,268
5,126
6,3
7,6
8,64
9,8
Valor,Contagem
0,59
1,1
2,31
3,35
4,3
5,217
6,241
7,3
8,109
9,97
Valor,Contagem
0,96
1,44
2,19
3,188
4,9
5,48
6,233
7,41
8,102
9,16
Valor,Contagem
0,47
2,4
3,88
4,135
6,1
7,1
8,163
9,359
Valor,Contagem
1,138
2,16
4,135
5,137
7,8
8,86
9,276
Valor,Contagem
0,291
2,53
3,145
4,97
5,4
6,64
7,103
8,35
9,4
Valor,Contagem
0,52
1,49
3,272
4,208
5,65
6,106
8,44
Valor,Contagem
0,33
1,27
3,299
4,14
5,56
6,67
7,21
8,98
9,181
Valor,Contagem
0,11
1,316
3,292
7,12
8,109
9,56
Valor,Contagem
0,258
1,154
2,69
3,9
4,9
5,236
6,39
7,8
8,9
9,4
Valor,Contagem
0,71
1,22
2,68
3,20
4,3
5,159
7,326
8,98
9,30
Valor,Contagem
0,4
1,4
2,9
3,135
4,11
5,160
6,3
7,1
8,193
9,276
Valor,Contagem
0,156
1,119
2,176
3,8
5,44
6,34
7,116
8,7
9,136
Valor,Contagem
1,9
2,4
3,15
4,85
5,103
6,170
7,53
8,7
9,350
Valor,Contagem
0,25
1,2
2,22
3,53
4,98
5,326
6,27
8,183
9,60
Valor,Contagem
1,37
2,116
4,339
5,20
6,32
7,207
8,40
9,7
Valor,Contagem
0,234
2,124
3,27
4,21
5,137
6,10
7,12
8,143
9,87
Valor,Contagem
0,68
1,62
2,68
3,233
4,43
5,40
