Valor,Contagem
4,144
5,36
6,85
7,40
8,72
9,36
Valor,Contagem
0,97
1,56
2,58
3,120
4,20
5,100
6,64
7,66
8,84
9,130
Valor,Contagem
0,41
1,22
2,68
3,84
4,108
5,152
6,26
7,41
8,81
9,171
Valor,Contagem
0,96
1,77
2,34
3,85
4,116
5,156
6,80
7,56
8,12
9,83
Valor,Contagem
0,102
1,80
2,79
3,106
4,113
5,54
6,48
7,71
8,113
9,30
Valor,Contagem
0,67
1,129
2,81
3,66
4,64
5,64
6,10
7,177
8,75
9,63
Valor,Contagem
0,88
1,46
2,72
3,92
4,94
5,52
6,87
7,146
8,84
9,35
Valor,Contagem
0,95
1,49
2,52
3,76
4,84
5,93
6,137
7,90
8,72
9,48
Valor,Contagem
0,108
1,42
2,52
3,78
4,91
5,114
6,84
7,96
8,55
9,76
Valor,Contagem
0,64
1,75
2,76
3,44
4,111
5,77
6,8
7,116
8,117
9,108
Valor,Contagem
0,28
1,141
2,52
3,95
4,96
5,79
6,80
7,58
8,61
9,107
Valor,Contagem
0,70
1,76
2,56
3,22
4,38
5,127
6,91
7,92
8,41
9,183
Valor,Contagem
0,50
1,89
2,88
3,91
4,88
5,60
6,162
7,25
8,97
9,45
Valor,Contagem
0,77
1,68
2,151
3,51
4,38
5,141
6,68
7,52
8,68
9,82
Valor,Contagem
0,118
1,26
2,69
3,50
4,84
5,115
6,47
7,116
8,60
9,112
Valor,Contagem
0,77
1,52
2,49
3,92
4,89
5,57
6,50
7,68
8,180
9,81
Valor,Contagem
0,38
1,37
2,114
3,128
4,87
5,44
6,128
7,14
8,92
9,116
Valor,Contagem
0,75
1,178
2,58
3,68
4,46
5,44
6,56
7,152
8,74
9,46
Valor,Contagem
0,183
1,63
2,49
3,48
4,119
5,36
6,57
7,88
8,92
9,60
Valor,Contagem
0,106
1,59
2,120
3,74
4,70
5,120
6,74
7,72
8,43
9,58
Valor,Contagem
0,74
1,60
2,61
3,88
4,46
5,121
6,123
7,64
8,112
9,46
Valor,Contagem
0,72
1,116
2,66
3,52
4,48
5,76
6,103
7,57
8,100
9,108
Valor,Contagem
0,109
1,87
2,77
3,136
4,60
5,96
6,52
7,76
8,46
9,56
Valor,Contagem
0,62
1,92
2,36
3,94
4,72
5,110
6,36
7,89
8,167
9,37
Valor,Contagem
0,58
1,72
2,107
3,30
4,97
5,44
6,60
7,61
8,144
9,121
Valor,Contagem
0,86
1,37
2,103
3,77
4,108
5,54
6,58
7,123
8,89
9,60
Valor,Contagem
0,53
1,95
2,86
3,110
4,76
5,100
6,35
7,84
8,85
9,71
Valor,Contagem
0,90
1,84
2,65
3,117
4,61
5,64
6,34
7,90
8,72
9,118
Valor,Contagem
0,76
1,141
2,42
3,86
4,56
5,32
6,84
7,82
8,90
9,108
Valor,Contagem
0,36
1,150
2,109
3,72
4,38
5,96
6,82
7,106
8,36
9,72
Valor,Contagem
0,15
1,93
2,79
3,52
4,64
5,126
6,59
7,108
8,76
9,124
Valor,Contagem
0,84
1,85
2,62
3,137
4,131
5,96
6,52
7,38
8,74
9,37
Valor,Contagem
0,55
1,76
2,64
3,95
4,71
5,89
6,140
7,57
8,69
9,79
Valor,Contagem
0,87
1,86
2,48
3,104
4,84
5,44
6,76
7,79
8,108
9,81
Valor,Contagem
0,62
1,49
2,40
3,75
4,70
5,87
6,129
7,105
8,126
9,53
Valor,Contagem
0,18
1,85
2,99
3,86
4,62
5,74
6,81
7,38
8,25
9,228
Valor,Contagem
0,80
1,95
2,144
3,56
4,62
5,33
6,60
7,92
8,86
9,88
Valor,Contagem
0,116
1,41
2,176
3,64
4,98
5,14
6,56
7,75
8,84
9,72
Valor,Contagem
0,27
1,113
2,128
3,107
4,108
5,75
6,49
7,64
8,57
9,69
Valor,Contagem
0,84
1,81
2,76
3,108
4,44
5,141
6,102
7,73
8,65
9,22
Valor,Contagem
0,60
1,88
2,77
3,105
4,64
5,49
6,68
7,53
8,73
9,159
Valor,Contagem
0,151
1,44
2,116
3,65
4,69
5,48
6,118
7,67
8,27
9,92
Valor,Contagem
0,123
1,52
2,117
3,54
4,181
5,27
6,49
7,61
8,80
9,52
Valor,Contagem
0,76
1,42
2,106
3,99
4,89
5,86
6,101
7,56
8,52
9,90
Valor,Contagem
0,48
1,97
2,120
3,55
4,176
5,51
6,72
7,60
8,55
9,62
Valor,Contagem
0,70
1,48
2,68
3,72
4,76
5,80
6,56
7,101
8,160
9,64
Valor,Contagem
0,80
1,70
2,54
3,115
4,81
5,68
6,90
7,72
8,73
9,92
Valor,Contagem
0,33
1,63
2,119
3,86
4,44
5,24
6,161
7,67
8,80
9,118
Valor,Contagem
0,73
1,59
2,58
3,83
4,115
5,114
6,129
7,91
8,51
9,24
Valor,Contagem
0,109
1,96
2,80
3,32
4,94
5,107
6,80
7,31
8,105
9,62
Valor,Contagem
0,74
1,41
2,28
3,39
4,54
5,92
6,50
7,182
8,121
9,115
Valor,Contagem
0,68
1,123
2,26
3,158
4,60
5,99
6,54
7,50
8,80
9,78
Valor,Contagem
0,92
1,51
2,138
3,50
4,108
5,82
6,93
7,51
8,63
9,68
Valor,Contagem
0,34
1,65
2,134
3,56
4,135
5,56
6,52
7,56
8,112
9,95
Valor,Contagem
0,89
1,44
2,56
3,119
4,74
5,44
6,74
7,172
8,46
9,78
Valor,Contagem
0,72
1,82
2,134
3,112
4,45
5,20
6,68
7,113
8,84
9,65
Valor,Contagem
0,41
1,59
2,84
3,151
4,99
5,97
6,68
7,60
8,104
9,33
Valor,Contagem
0,96
1,37
2,141
3,94
4,55
5,63
6,118
7,61
8,57
9,74
Valor,Contagem
0,78
1,107
2,45
3,42
4,65
5,68
6,79
7,126
8,92
9,95
Valor,Contagem
0,68
1,106
2,148
3,125
4,29
5,112
6,39
7,38
8,69
9,61
Valor,Contagem
0,61
1,48
2,70
3,84
4,118
5,64
6,100
7,101
8,67
9,81
Valor,Contagem
0,28
1,40
2,96
3,99
4,80
5,76
6,90
7,127
8,75
9,85
Valor,Contagem
0,40
1,108
2,54
3,130
4,85
5,43
6,45
7,61
8,106
9,124
Valor,Contagem
0,28
1,72
2,54
3,96
4,65
5,83
6,191
7,51
8,67
9,89
Valor,Contagem
0,173
1,68
2,88
3,56
4,68
5,80
6,45
7,53
8,97
9,68
Valor,Contagem
0,96
1,88
2,112
3,57
4,60
5,83
6,50
7,76
8,93
9,80
Valor,Contagem
0,80
1,83
2,54
3,45
4,33
5,82
6,90
7,159
8,84
9,85
Valor,Contagem
0,99
1,100
2,71
3,44
4,100
5,65
6,137
7,116
8,35
9,30
Valor,Contagem
0,129
1,54
2,53
3,31
4,126
5,55
6,36
7,149
8,84
9,79
Valor,Contagem
0,122
1,107
2,104
3,60
4,76
5,100
6,14
7,77
8,102
9,35
Valor,Contagem
0,122
1,140
2,25
3,40
4,55
5,112
6,72
7,94
8,64
9,72
Valor,Contagem
0,94
1,72
2,104
3,76
4,106
5,71
6,74
7,117
8,40
9,42
Valor,Contagem
0,41
1,60
2,69
3,50
4,82
5,76
6,91
7,74
8,159
9,94
Valor,Contagem
0,32
1,126
2,55
3,174
4,58
5,69
6,30
7,48
8,128
9,77
Valor,Contagem
0,108
1,140
2,41
3,58
4,40
5,137
6,51
7,73
8,82
9,67
Valor,Contagem
0,96
1,21
2,72
3,53
4,146
5,41
6,127
7,42
8,105
9,92
Valor,Contagem
0,98
1,28
2,73
3,105
4,112
5,19
6,63
7,88
8,99
9,111
Valor,Contagem
0,59
1,139
2,47
3,71
4,84
5,34
6,133
7,50
8,125
9,55
Valor,Contagem
0,128
1,72
2,64
3,57
4,47
5,111
6,40
7,75
8,57
9,145
Valor,Contagem
0,40
1,64
2,73
3,68
4,93
5,168
6,67
7,107
8,42
9,75
Valor,Contagem
0,32
1,125
2,139
3,78
4,99
5,26
6,61
7,92
8,86
9,58
Valor,Contagem
0,33
1,45
2,48
3,67
4,124
5,44
6,118
7,120
8,84
9,111
Valor,Contagem
0,58
1,122
2,84
3,56
4,42
5,90
6,88
7,97
8,81
9,78
Valor,Contagem
0,36
1,88
2,132
3,128
4,95
5,48
6,44
7,72
8,118
9,36
Valor,Contagem
0,76
1,64
2,66
3,33
4,120
5,98
6,41
7,104
8,111
9,83
Valor,Contagem
0,42
1,70
2,116
3,77
4,53
5,92
6,68
7,102
8,102
9,72
Valor,Contagem
0,24
1,52
2,103
3,76
4,64
5,144
6,59
7,66
8,161
9,49
Valor,Contagem
0,124
1,104
2,62
3,85
4,72
5,60
6,76
7,72
8,72
9,68
Valor,Contagem
0,52
1,71
2,52
3,150
4,41
5,88
6,45
7,53
8,94
9,151
Valor,Contagem
0,108
1,56
2,76
3,192
4,28
5,73
6,31
7,60
8,91
9,81
Valor,Contagem
0,128
1,45
2,132
3,54
4,65
5,34
6,44
7,56
8,139
9,99
Valor,Contagem
0,93
1,52
2,64
3,32
4,72
5,105
6,86
7,96
8,112
9,83
Valor,Contagem
0,63
1,77
2,76
3,50
4,140
5,72
6,128
7,57
8,78
9,56
Valor,Contagem
0,25
1,51
2,76
3,72
4,89
5,148
6,148
7,83
8,58
9,46
Valor,Contagem
0,88
1,60
2,52
3,105
4,52
5,52
6,119
7,82
8,77
9,108
Valor,Contagem
0,130
1,112
2,88
3,124
4,52
5,41
6,123
7,38
8,12
9,77
Valor,Contagem
0,73
1,52
2,48
3,64
4,67
5,178
6,88
7,92
8,74
9,60
Valor,Contagem
0,96
1,13
2,48
3,60
4,144
5,22
6,27
7,165
8,88
9,133
Valor,Contagem
0,41
1,78
2,45
3,49
4,84
5,64
6,53
7,101
8,112
9,168
Valor,Contagem
0,63
1,40
2,148
3,64
4,84
5,67
6,47
7,103
8,58
9,124
Valor,Contagem
0,107
1,86
2,32
3,192
4,70
5,40
6,125
7,38
8,36
9,70
Valor,Contagem
0,63
1,100
2,105
3,107
4,63
5,45
6,75
7,68
8,86
9,85
Valor,Contagem
0,100
1,52
2,81
3,46
4,24
5,101
6,106
7,94
8,95
9,96
Valor,Contagem
0,119
1,48
2,80
3,100
4,84
5,102
6,27
7,82
8,57
9,96
Valor,Contagem
0,96
1,106
2,131
3,49
4,86
5,120
6,73
7,26
8,20
9,89
Valor,Contagem
0,110
1,76
2,92
3,44
4,137
5,37
6,47
7,78
8,108
9,68
Valor,Contagem
0,58
1,28
2,69
3,37
4,70
5,169
6,33
7,62
8,209
9,60
Valor,Contagem
0,88
1,128
2,57
3,84
4,72
5,67
6,111
7,116
8,41
9,33
Valor,Contagem
0,105
1,83
2,52
3,61
4,21
5,98
6,95
7,61
8,59
9,161
Valor,Contagem
0,43
1,108
2,39
3,90
4,52
5,102
6,76
7,108
8,74
9,103
Valor,Contagem
0,75
1,48
2,94
3,78
4,117
5,72
6,37
7,113
8,131
9,32
Valor,Contagem
0,84
1,57
2,80
3,126
4,97
5,71
6,72
7,56
8,65
9,87
Valor,Contagem
0,120
1,62
2,24
3,61
4,129
5,60
6,104
7,60
8,52
9,122
Valor,Contagem
0,97
1,37
2,42
3,41
4,45
5,103
6,88
7,236
8,56
9,50
Valor,Contagem
0,190
1,60
2,82
3,56
4,65
5,85
6,84
7,41
8,67
9,66
Valor,Contagem
0,98
1,59
2,113
3,102
4,88
5,59
6,80
7,24
8,82
9,91
Valor,Contagem
0,62
1,127
2,29
3,45
4,50
5,108
6,108
7,82
8,106
9,79
Valor,Contagem
0,120
1,62
2,127
3,37
4,144
5,80
6,51
7,56
8,41
9,78
Valor,Contagem
0,96
1,17
2,111
3,44
4,70
5,39
6,185
7,46
8,132
9,56
Valor,Contagem
0,51
1,71
2,75
3,118
4,77
5,50
6,72
7,68
8,148
9,66
Valor,Contagem
0,52
1,129
2,34
3,38
4,116
5,56
6,69
7,129
8,72
9,100
Valor,Contagem
0,64
1,40
2,109
3,100
4,27
5,83
6,30
7,180
8,103
9,61
Valor,Contagem
0,127
1,79
2,86
3,44
4,46
5,94
6,100
7,60
8,44
9,117
Valor,Contagem
0,71
1,65
2,37
3,72
4,55
5,96
6,118
7,73
8,86
9,123
Valor,Contagem
0,90
1,115
2,83
3,59
4,71
5,26
6,100
7,70
8,130
9,52
Valor,Contagem
0,112
1,104
2,59
3,83
4,77
5,136
6,61
7,60
8,83
9,21
Valor,Contagem
0,72
1,40
2,80
3,132
4,53
5,144
6,73
7,94
8,67
9,40
Valor,Contagem
0,78
1,49
2,72
3,51
4,160
5,22
6,81
7,98
8,121
9,63
Valor,Contagem
0,25
1,75
2,72
3,58
4,89
5,136
6,83
7,67
8,134
9,58
Valor,Contagem
0,68
1,79
2,144
3,80
4,100
5,88
6,52
7,42
8,40
9,104
Valor,Contagem
0,68
1,93
2,98
3,77
4,63
5,92
6,68
7,116
8,87
9,33
Valor,Contagem
0,108
1,159
2,108
3,56
4,149
5,51
6,44
7,59
8,30
9,34
Valor,Contagem
0,104
1,127
2,55
3,61
4,28
5,40
6,125
7,96
8,75
9,86
Valor,Contagem
0,63
1,103
2,53
3,52
4,125
5,57
6,48
7,96
8,58
9,142
Valor,Contagem
0,70
1,46
2,105
3,130
4,84
5,100
6,82
7,51
8,78
9,50
Valor,Contagem
0,161
1,44
2,73
3,45
4,49
5,60
6,86
7,135
8,64
9,78
Valor,Contagem
0,17
1,80
2,88
3,132
4,144
5,35
6,70
7,92
8,82
9,56
Valor,Contagem
0,73
1,83
2,90
3,90
4,56
5,56
6,83
7,77
8,65
9,123
Valor,Contagem
0,40
1,102
2,78
3,112
4,50
5,45
6,71
7,86
8,156
9,56
Valor,Contagem
0,139
1,50
2,69
3,95
4,65
5,87
6,80
7,54
8,64
9,93
Valor,Contagem
0,39
1,113
2,81
3,79
4,41
5,72
6,44
7,65
8,125
9,136
Valor,Contagem
0,73
1,108
2,60
3,83
4,54
5,56
6,76
7,206
8,48
9,32
Valor,Contagem
0,49
1,32
2,71
3,40
4,81
5,240
6,55
7,73
8,114
9,41
Valor,Contagem
0,69
1,58
2,95
3,60
4,181
5,56
6,101
7,45
8,51
9,79
Valor,Contagem
0,120
1,153
2,98
3,60
4,68
5,54
6,68
7,16
8,100
9,61
Valor,Contagem
0,100
1,56
2,148
3,124
4,96
5,21
6,76
7,83
8,47
9,44
Valor,Contagem
0,47
1,47
2,58
3,72
4,78
5,181
6,71
7,150
8,40
9,52
Valor,Contagem
0,34
1,99
2,70
3,68
4,64
5,61
6,156
7,109
8,79
9,56
Valor,Contagem
0,102
1,60
2,24
3,81
4,84
5,111
6,60
7,174
8,49
9,51
Valor,Contagem
0,69
1,57
2,52
3,128
4,88
5,79
6,19
7,189
8,74
9,41
Valor,Contagem
0,108
1,86
2,107
3,84
4,108
5,78
6,30
7,100
8,43
9,52
Valor,Contagem
0,70
1,72
2,46
3,56
4,60
5,102
6,76
7,81
8,161
9,72
Valor,Contagem
0,120
1,71
2,90
3,64
4,50
5,62
6,95
7,44
8,48
9,152
Valor,Contagem
0,50
1,100
2,27
3,97
4,138
5,41
6,32
7,105
8,59
9,146
Valor,Contagem
0,40
1,92
2,88
3,78
4,106
5,127
6,80
7,50
8,57
9,79
Valor,Contagem
0,79
1,85
2,132
3,103
4,120
5,64
6,39
7,76
8,83
9,16
Valor,Contagem
0,35
1,50
2,47
3,153
4,164
5,73
6,65
7,88
8,62
9,59
Valor,Contagem
0,65
1,72
2,45
3,60
4,111
5,97
6,107
7,48
8,97
9,93
Valor,Contagem
0,100
1,103
2,85
3,111
4,45
5,99
6,85
7,23
8,69
9,76
Valor,Contagem
0,44
1,117
2,61
3,143
4,65
5,72
6,50
7,73
8,100
9,69
Valor,Contagem
0,53
1,72
2,74
3,146
4,80
5,22
6,42
7,146
8,89
9,72
Valor,Contagem
0,128
1,141
2,83
3,68
4,71
5,24
6,14
7,97
8,81
9,89
Valor,Contagem
0,154
1,99
2,32
3,104
4,91
5,104
6,80
7,50
8,48
9,33
Valor,Contagem
0,33
1,42
2,52
3,133
4,77
5,110
6,88
7,102
8,110
9,48
Valor,Contagem
0,100
1,43
2,154
3,91
4,90
5,110
6,84
7,60
8,48
9,16
Valor,Contagem
0,98
1,68
2,62
3,75
4,95
5,36
6,80
7,92
8,97
9,93
Valor,Contagem
0,44
1,170
2,112
3,107
4,64
5,47
6,67
7,53
8,27
9,105
Valor,Contagem
0,36
1,64
2,33
3,77
4,96
5,94
6,44
7,116
8,58
9,176
Valor,Contagem
0,71
1,51
2,18
3,128
4,61
5,105
6,40
7,57
8,112
9,153
Valor,Contagem
0,139
1,84
2,52
3,80
4,92
5,72
6,96
7,66
8,41
9,76
Valor,Contagem
0,116
1,33
2,159
3,56
4,99
5,58
6,58
7,82
8,33
9,101
Valor,Contagem
0,35
1,81
2,119
3,176
4,24
5,32
6,70
7,64
8,121
9,74
Valor,Contagem
0,50
1,152
2,96
3,35
4,65
5,72
6,42
7,116
8,47
9,121
Valor,Contagem
0,72
1,99
2,143
3,91
4,35
5,120
6,58
7,65
8,74
9,39
Valor,Contagem
0,51
1,158
2,60
3,132
4,49
5,65
6,63
7,52
8,26
9,141
Valor,Contagem
0,96
1,155
2,29
3,73
4,52
5,70
6,75
7,92
8,28
9,126
Valor,Contagem
0,51
1,80
2,77
3,125
4,58
5,61
6,84
7,59
8,136
9,64
Valor,Contagem
0,62
1,116
2,33
3,43
4,46
5,54
6,80
7,116
8,162
9,83
Valor,Contagem
0,84
1,136
2,62
3,124
4,54
5,34
6,128
7,44
8,31
9,99
Valor,Contagem
0,52
1,76
2,97
3,58
4,111
5,107
6,167
7,47
8,38
9,43
Valor,Contagem
0,104
1,84
2,56
3,77
4,56
5,71
6,70
7,80
8,107
9,90
Valor,Contagem
0,48
1,104
2,55
3,96
4,69
5,126
6,67
7,53
8,64
9,114
Valor,Contagem
0,86
1,64
2,96
3,84
4,40
5,83
6,106
7,73
8,96
9,69
Valor,Contagem
0,89
1,53
2,60
3,131
4,99
5,56
6,53
7,80
8,96
9,79
Valor,Contagem
0,93
1,54
2,71
3,21
4,120
5,82
6,48
7,132
8,40
9,136
Valor,Contagem
0,67
1,140
2,72
3,37
4,110
5,50
6,67
7,99
8,51
9,104
Valor,Contagem
0,85
1,54
2,124
3,64
4,32
5,136
6,85
7,70
8,42
9,105
Valor,Contagem
0,52
1,113
2,118
3,93
4,33
5,72
6,68
7,68
8,64
9,116
Valor,Contagem
0,63
1,112
2,64
3,52
4,65
5,67
6,76
7,96
8,120
9,83
Valor,Contagem
0,128
1,100
2,81
3,77
4,40
5,80
6,108
7,48
8,33
9,100
Valor,Contagem
0,115
1,127
2,65
3,101
4,130
5,51
6,76
7,55
8,30
9,46
Valor,Contagem
0,138
1,41
2,96
3,88
4,103
5,121
6,47
7,64
8,38
9,61
Valor,Contagem
0,67
1,40
2,108
3,78
4,79
5,64
6,100
7,76
8,52
9,131
Valor,Contagem
0,32
1,70
2,74
3,69
4,65
5,49
6,184
7,100
8,66
9,86
Valor,Contagem
0,91
1,132
2,42
3,52
4,102
5,112
6,59
7,108
8,36
9,64
Valor,Contagem
0,66
1,61
2,55
3,169
4,64
5,91
6,44
7,109
8,91
9,46
Valor,Contagem
0,52
1,88
2,100
3,96
4,92
5,92
6,91
7,35
8,65
9,84
Valor,Contagem
0,70
1,69
2,74
3,112
4,75
5,59
6,95
7,76
8,98
9,69
Valor,Contagem
0,41
1,103
2,91
3,23
4,68
5,70
6,141
7,69
8,80
9,110
Valor,Contagem
0,108
1,32
2,49
3,27
4,53
5,84
6,65
7,152
8,139
9,85
Valor,Contagem
0,87
1,85
2,111
3,81
4,63
5,29
6,70
7,112
8,118
9,40
Valor,Contagem
0,101
1,52
2,89
3,69
4,80
5,133
6,21
7,108
8,80
9,64
Valor,Contagem
0,125
1,98
2,76
3,47
