Valor,Contagem
7,93
8,87
9,84
Valor,Contagem
0,94
1,87
2,55
3,67
4,88
5,76
6,100
7,100
8,68
9,62
Valor,Contagem
0,84
1,113
2,54
3,81
4,104
5,64
6,44
7,85
8,89
9,76
Valor,Contagem
0,95
1,32
2,62
3,100
4,93
5,67
6,127
7,78
8,59
9,83
Valor,Contagem
0,116
1,36
2,89
3,61
4,85
5,72
6,52
7,96
8,82
9,106
Valor,Contagem
0,84
1,56
2,96
3,54
4,82
5,84
6,93
7,118
8,37
9,93
Valor,Contagem
0,128
1,63
2,57
3,120
4,95
5,44
6,87
7,26
8,120
9,56
Valor,Contagem
0,49
1,68
2,56
3,78
4,124
5,101
6,62
7,77
8,77
9,104
Valor,Contagem
0,83
1,37
2,72
3,81
4,92
5,88
6,87
7,46
8,95
9,116
Valor,Contagem
0,54
1,88
2,78
3,68
4,86
5,52
6,96
7,89
8,122
9,63
Valor,Contagem
0,119
1,85
2,52
3,76
4,53
5,96
6,100
7,90
8,58
9,65
Valor,Contagem
0,62
1,95
2,57
3,103
4,81
5,76
6,82
7,99
8,52
9,89
Valor,Contagem
0,83
1,128
2,117
3,42
4,85
5,61
6,84
7,62
8,68
9,65
Valor,Contagem
0,64
1,59
2,132
3,49
4,92
5,52
6,80
7,85
8,81
9,102
Valor,Contagem
0,69
1,122
2,51
3,106
4,100
5,69
6,58
7,107
8,60
9,53
Valor,Contagem
0,43
1,87
2,116
3,67
4,65
5,112
6,34
7,116
8,88
9,70
Valor,Contagem
0,94
1,88
2,66
3,57
4,60
5,71
6,74
7,103
8,79
9,104
Valor,Contagem
0,76
1,73
2,86
3,64
4,90
5,72
6,76
7,80
8,85
9,94
Valor,Contagem
0,85
1,58
2,100
3,39
4,143
5,116
6,55
7,48
8,88
9,64
Valor,Contagem
0,76
1,88
2,108
3,95
4,45
5,96
6,78
7,75
8,64
9,71
Valor,Contagem
0,114
1,32
2,75
3,78
4,128
5,48
6,65
7,98
8,86
9,71
Valor,Contagem
0,91
1,76
2,99
3,72
4,64
5,154
6,104
7,48
8,38
9,49
Valor,Contagem
0,109
1,71
2,96
3,40
4,100
5,112
6,72
7,81
8,48
9,67
Valor,Contagem
0,111
1,76
2,63
3,108
4,94
5,50
6,72
7,94
8,52
9,76
Valor,Contagem
0,67
1,75
2,95
3,56
4,52
5,87
6,76
7,63
8,111
9,115
Valor,Contagem
0,189
1,48
2,94
3,65
4,36
5,71
6,56
7,48
8,68
9,122
Valor,Contagem
0,104
1,105
2,76
3,61
4,85
5,96
6,100
7,39
8,70
9,60
Valor,Contagem
0,42
1,73
2,68
3,103
4,101
5,86
6,116
7,52
8,112
9,44
Valor,Contagem
0,84
1,60
2,75
3,93
4,63
5,78
6,153
7,65
8,61
9,64
Valor,Contagem
0,126
1,82
2,112
3,76
4,89
5,68
6,54
7,96
8,50
9,44
Valor,Contagem
0,43
1,62
2,92
3,96
4,59
5,101
6,70
7,76
8,138
9,60
Valor,Contagem
0,99
1,68
2,116
3,73
4,71
5,47
6,72
7,108
8,104
9,38
Valor,Contagem
0,68
1,85
2,58
3,149
4,78
5,134
6,63
7,72
8,36
9,53
Valor,Contagem
0,84
1,51
2,53
3,85
4,104
5,84
6,68
7,89
8,99
9,80
Valor,Contagem
0,75
1,107
2,30
3,107
4,88
5,64
6,72
7,85
8,84
9,84
Valor,Contagem
0,64
1,105
2,112
3,54
4,80
5,59
6,98
7,105
8,68
9,50
Valor,Contagem
0,52
1,97
2,113
3,63
4,72
5,66
6,85
7,92
8,56
9,100
Valor,Contagem
0,60
1,75
2,120
3,91
4,40
5,103
6,80
7,123
8,46
9,59
Valor,Contagem
0,56
1,49
2,116
3,54
4,31
5,132
6,95
7,113
8,68
9,84
Valor,Contagem
0,48
1,127
2,68
3,83
4,64
5,92
6,84
7,60
8,92
9,77
Valor,Contagem
0,124
1,94
2,43
3,72
4,96
5,72
6,73
7,84
8,66
9,72
Valor,Contagem
0,79
1,102
2,84
3,84
4,59
5,102
6,60
7,83
8,103
9,41
Valor,Contagem
0,61
1,101
2,49
3,118
4,49
5,122
6,102
7,85
8,20
9,88
Valor,Contagem
0,80
1,47
2,56
3,99
4,64
5,94
6,84
7,119
8,88
9,65
Valor,Contagem
0,112
1,69
2,18
3,44
4,108
5,132
6,100
7,51
8,42
9,120
Valor,Contagem
0,84
1,83
2,64
3,72
4,94
5,91
6,88
7,39
8,107
9,73
Valor,Contagem
0,63
1,49
2,84
3,56
4,109
5,110
6,70
7,88
8,109
9,58
Valor,Contagem
0,72
1,70
2,84
3,85
4,108
5,49
6,76
7,61
8,54
9,136
Valor,Contagem
0,132
1,93
2,51
3,47
4,38
5,142
6,36
7,72
8,63
9,123
Valor,Contagem
0,99
1,97
2,80
3,84
4,73
5,67
6,49
7,48
8,86
9,114
Valor,Contagem
0,72
1,52
2,52
3,57
4,113
5,86
6,148
7,92
8,67
9,56
Valor,Contagem
0,88
1,141
2,24
3,104
4,48
5,84
6,76
7,48
8,33
9,150
Valor,Contagem
0,143
1,78
2,99
3,107
4,40
5,89
6,100
7,51
8,31
9,59
Valor,Contagem
0,75
1,99
2,84
3,71
4,80
5,72
6,51
7,86
8,90
9,88
Valor,Contagem
0,64
1,87
2,98
3,102
4,96
5,96
6,58
7,48
8,84
9,65
Valor,Contagem
0,122
1,94
2,100
3,80
4,103
5,37
6,52
7,68
8,76
9,64
Valor,Contagem
0,52
1,92
2,49
3,83
4,70
5,58
6,78
7,122
8,90
9,102
Valor,Contagem
0,76
1,100
2,64
3,68
4,108
5,131
6,60
7,72
8,56
9,63
Valor,Contagem
0,56
1,60
2,137
3,64
4,71
5,107
6,46
7,83
8,70
9,102
Valor,Contagem
0,103
1,96
2,55
3,42
4,65
5,120
6,48
7,48
8,94
9,125
Valor,Contagem
0,74
1,72
2,73
3,99
4,76
5,43
6,164
7,45
8,82
9,68
Valor,Contagem
0,83
1,81
2,55
3,66
4,64
5,64
6,84
7,80
8,111
9,108
Valor,Contagem
0,59
1,76
2,146
3,58
4,65
5,83
6,72
7,120
8,57
9,60
Valor,Contagem
0,92
1,114
2,82
3,84
4,65
5,80
6,85
7,64
8,35
9,95
Valor,Contagem
0,69
1,48
2,83
3,84
4,174
5,67
6,69
7,91
8,74
9,38
Valor,Contagem
0,88
1,48
2,78
3,86
4,80
5,78
6,64
7,72
8,109
9,94
Valor,Contagem
0,88
1,84
2,79
3,40
4,57
5,74
6,78
7,91
8,78
9,127
Valor,Contagem
0,59
1,78
2,82
3,142
4,86
5,62
6,69
7,87
8,44
9,87
Valor,Contagem
0,51
1,75
2,90
3,132
4,101
5,70
6,59
7,73
8,86
9,60
Valor,Contagem
0,76
1,34
2,66
3,62
4,106
5,109
6,94
7,83
8,84
9,83
Valor,Contagem
0,84
1,54
2,76
3,81
4,70
5,60
6,48
7,120
8,118
9,85
Valor,Contagem
0,71
1,76
2,64
3,81
4,96
5,124
6,74
7,70
8,81
9,59
Valor,Contagem
0,50
1,81
2,56
3,64
4,91
5,36
6,140
7,84
8,93
9,101
Valor,Contagem
0,86
1,61
2,80
3,70
4,121
5,64
6,61
7,72
8,102
9,78
Valor,Contagem
0,66
1,50
2,84
3,98
4,90
5,96
6,79
7,107
8,69
9,58
Valor,Contagem
0,94
1,65
2,46
3,100
4,72
5,40
6,84
7,104
8,88
9,104
Valor,Contagem
0,89
1,84
2,98
3,113
4,71
5,74
6,102
7,66
8,55
9,44
Valor,Contagem
0,59
1,113
2,78
3,71
4,110
5,64
6,58
7,68
8,94
9,81
Valor,Contagem
0,65
1,90
2,96
3,137
4,66
5,86
6,66
7,65
8,59
9,65
Valor,Contagem
0,80
1,80
2,96
3,83
4,45
5,44
6,77
7,114
8,75
9,102
Valor,Contagem
0,69
1,72
2,57
3,136
4,37
5,72
6,106
7,104
8,71
9,72
Valor,Contagem
0,72
1,68
2,75
3,96
4,63
5,54
6,90
7,59
8,69
9,149
Valor,Contagem
0,42
1,96
2,129
3,79
4,100
5,74
6,48
7,84
8,78
9,66
Valor,Contagem
0,90
1,40
2,81
3,127
4,85
5,80
6,73
7,109
8,52
9,58
Valor,Contagem
0,105
1,59
2,115
3,100
4,75
5,86
6,85
7,69
8,33
9,68
Valor,Contagem
0,117
1,74
2,71
3,110
4,77
5,48
6,96
7,89
8,72
9,40
Valor,Contagem
0,64
1,49
2,107
3,80
4,84
5,100
6,89
7,77
8,63
9,84
Valor,Contagem
0,76
1,92
2,30
3,70
4,97
5,116
6,96
7,61
8,100
9,58
Valor,Contagem
0,81
1,56
2,94
3,125
4,79
5,80
6,70
7,90
8,52
9,68
Valor,Contagem
0,67
1,89
2,70
3,103
4,104
5,52
6,41
7,133
8,63
9,75
Valor,Contagem
0,84
1,83
2,55
3,50
4,85
5,84
6,77
7,121
8,113
9,44
Valor,Contagem
0,71
1,54
2,49
3,128
4,68
5,60
6,73
7,108
8,102
9,83
Valor,Contagem
0,132
1,116
2,77
3,96
4,94
5,78
6,41
7,60
8,68
9,34
Valor,Contagem
0,28
1,88
2,125
3,68
4,39
5,93
6,51
7,97
8,108
9,99
Valor,Contagem
0,40
1,80
2,84
3,129
4,89
5,56
6,69
7,108
8,96
9,47
Valor,Contagem
0,95
1,106
2,81
3,50
4,87
5,81
6,92
7,71
8,53
9,80
Valor,Contagem
0,77
1,74
2,66
3,120
4,69
5,107
6,51
7,53
8,116
9,63
Valor,Contagem
0,92
1,20
2,58
3,75
4,108
5,122
6,36
7,166
8,43
9,77
Valor,Contagem
0,79
1,80
2,79
3,128
4,59
5,104
6,58
7,56
8,53
9,100
Valor,Contagem
0,55
1,162
2,88
3,79
4,56
5,40
6,84
7,65
8,133
9,35
Valor,Contagem
0,72
1,68
2,92
3,63
4,87
5,98
6,68
7,60
8,80
9,109
Valor,Contagem
0,76
1,104
2,76
3,72
4,60
5,53
6,128
7,60
8,80
9,85
Valor,Contagem
0,85
1,79
2,104
3,124
4,38
5,73
6,71
7,71
8,73
9,79
Valor,Contagem
0,79
1,80
2,47
3,76
4,88
5,62
6,184
7,44
8,72
9,64
Valor,Contagem
0,75
1,69
2,70
3,76
4,131
5,88
6,66
7,124
8,31
9,68
Valor,Contagem
0,66
1,144
2,64
3,72
4,42
5,86
6,68
7,124
8,61
9,68
Valor,Contagem
0,86
1,83
2,40
3,118
4,92
5,68
6,71
7,66
8,61
9,112
Valor,Contagem
0,152
1,55
2,78
3,65
4,52
5,69
6,84
7,78
8,63
9,100
Valor,Contagem
0,33
1,100
2,76
3,77
4,111
5,75
6,40
7,36
8,146
9,103
Valor,Contagem
0,78
1,90
2,92
3,116
4,96
5,64
6,39
7,78
8,52
9,90
Valor,Contagem
0,82
1,131
2,115
3,96
4,72
5,36
6,80
7,53
8,57
9,75
Valor,Contagem
0,56
1,55
2,103
3,63
4,72
5,77
6,99
7,107
8,92
9,72
Valor,Contagem
0,88
1,52
2,122
3,72
4,93
5,93
6,66
7,60
8,64
9,86
Valor,Contagem
0,124
1,70
2,98
3,62
4,103
5,40
6,51
7,89
8,112
9,48
Valor,Contagem
0,71
1,136
2,44
3,56
4,76
5,55
6,93
7,78
8,96
9,91
Valor,Contagem
0,133
1,100
2,96
3,68
4,65
5,65
6,68
7,45
8,69
9,84
Valor,Contagem
0,88
1,80
2,60
3,47
4,128
5,55
6,89
7,105
8,98
9,45
Valor,Contagem
0,99
1,74
2,94
3,38
4,120
5,65
6,118
7,70
8,70
9,48
Valor,Contagem
0,40
1,71
2,135
3,111
4,76
5,91
6,44
7,77
8,100
9,52
Valor,Contagem
0,64
1,43
2,74
3,148
4,42
5,79
6,100
7,96
8,65
9,85
Valor,Contagem
0,56
1,88
2,156
3,70
4,74
5,40
6,128
7,56
8,68
9,59
Valor,Contagem
0,68
1,68
2,66
3,109
4,96
5,61
6,107
7,79
8,49
9,92
Valor,Contagem
0,67
1,88
2,96
3,66
4,88
5,101
6,82
7,46
8,92
9,69
Valor,Contagem
0,71
1,55
2,99
3,67
4,65
5,72
6,122
7,139
8,50
9,57
Valor,Contagem
0,65
1,93
2,70
3,110
4,58
5,52
6,89
7,76
8,83
9,100
Valor,Contagem
0,96
1,50
2,71
3,89
4,90
5,72
6,99
7,102
8,88
9,40
Valor,Contagem
0,55
1,66
2,80
3,108
4,148
5,95
6,53
7,84
8,61
9,46
Valor,Contagem
0,40
1,100
2,61
3,85
4,84
5,86
6,72
7,62
8,94
9,112
Valor,Contagem
0,56
1,72
2,87
3,65
4,77
5,94
6,83
7,74
8,82
9,105
Valor,Contagem
0,52
1,84
2,124
3,52
4,45
5,75
6,64
7,125
8,89
9,85
Valor,Contagem
0,133
1,73
2,116
3,80
4,62
5,78
6,56
7,50
8,50
9,98
Valor,Contagem
0,32
1,106
2,107
3,60
4,90
5,108
6,77
7,71
8,73
9,72
Valor,Contagem
0,73
1,105
2,85
3,77
4,63
5,66
6,74
7,111
8,87
9,55
Valor,Contagem
0,77
1,67
2,51
3,65
4,94
5,80
6,108
7,85
8,66
9,103
Valor,Contagem
0,76
1,76
2,64
3,89
4,54
5,64
6,112
7,68
8,91
9,102
Valor,Contagem
0,87
1,72
2,60
3,101
4,52
5,80
6,70
7,93
8,91
9,89
Valor,Contagem
0,94
1,76
2,119
3,140
4,107
5,44
6,44
7,56
8,64
9,52
Valor,Contagem
0,74
1,74
2,102
3,52
4,71
5,90
6,81
7,77
8,78
9,97
Valor,Contagem
0,100
1,109
2,97
3,65
4,78
5,77
6,83
7,45
8,87
9,54
Valor,Contagem
0,38
1,120
2,75
3,114
4,95
5,53
6,56
7,96
8,79
9,69
Valor,Contagem
0,88
1,68
2,77
3,52
4,64
5,77
6,103
7,88
8,97
9,83
Valor,Contagem
0,55
1,54
2,52
3,100
4,85
5,151
6,64
7,103
8,79
9,54
Valor,Contagem
0,114
1,38
2,77
3,70
4,110
5,102
6,62
7,78
8,73
9,72
Valor,Contagem
0,107
1,45
2,52
3,105
4,95
5,51
6,89
7,101
8,83
9,68
Valor,Contagem
0,82
1,36
2,80
3,81
4,85
5,113
6,57
7,81
8,97
9,82
Valor,Contagem
0,74
1,82
2,116
3,51
4,72
5,85
6,33
7,92
8,114
9,78
Valor,Contagem
0,64
1,67
2,77
3,76
4,128
5,74
6,52
7,80
8,67
9,109
Valor,Contagem
0,96
1,80
2,69
3,80
4,64
5,96
6,80
7,51
8,113
9,67
Valor,Contagem
0,65
1,50
2,73
3,62
4,88
5,112
6,83
7,124
8,80
9,59
Valor,Contagem
0,118
1,54
2,64
3,80
4,50
5,80
6,118
7,82
8,76
9,73
Valor,Contagem
0,89
1,70
2,72
3,59
4,130
5,74
6,56
7,95
8,73
9,79
Valor,Contagem
0,78
1,60
2,88
3,72
4,64
5,64
6,108
7,84
8,131
9,47
Valor,Contagem
0,47
1,96
2,56
3,95
4,86
5,102
6,92
7,96
8,63
9,64
Valor,Contagem
0,42
1,62
2,97
3,88
4,60
5,73
6,105
7,104
8,44
9,121
Valor,Contagem
0,114
1,74
2,109
3,72
4,60
5,45
6,87
7,60
8,60
9,113
Valor,Contagem
0,79
1,76
2,54
3,124
4,89
5,75
6,57
7,74
8,87
9,82
Valor,Contagem
0,72
1,65
2,108
3,108
4,88
5,43
6,87
7,59
8,96
9,69
Valor,Contagem
0,100
1,59
2,62
3,68
4,40
5,59
6,85
7,126
8,106
9,91
Valor,Contagem
0,81
1,133
2,80
3,62
4,72
5,60
6,40
7,91
8,122
9,55
Valor,Contagem
0,61
1,90
2,103
3,81
4,95
5,104
6,72
7,102
8,52
9,35
Valor,Contagem
0,85
1,66
2,78
3,96
4,80
5,107
6,96
7,43
8,74
9,70
Valor,Contagem
0,92
1,54
2,96
3,126
4,97
5,60
6,55
7,66
8,73
9,76
Valor,Contagem
0,61
1,92
2,80
3,81
4,72
5,96
6,115
7,84
8,47
9,68
Valor,Contagem
0,129
1,93
2,71
3,85
4,76
5,94
6,81
7,51
8,45
9,71
Valor,Contagem
0,78
1,71
2,105
3,49
4,69
5,76
6,144
7,98
8,60
9,45
Valor,Contagem
0,116
1,100
2,100
3,53
4,72
5,55
6,40
7,56
8,74
9,132
Valor,Contagem
0,55
1,84
2,109
3,40
4,59
5,114
6,96
7,61
8,56
9,122
Valor,Contagem
0,117
1,117
2,74
3,91
4,76
5,75
6,61
7,52
8,68
9,65
Valor,Contagem
0,70
1,129
2,65
3,60
4,76
5,55
6,78
7,89
8,57
9,116
Valor,Contagem
0,97
1,62
2,96
3,68
4,93
5,66
6,82
7,101
8,64
9,66
Valor,Contagem
0,83
1,91
2,110
3,91
4,68
5,52
6,66
7,105
8,42
9,89
Valor,Contagem
0,115
1,81
2,51
3,104
4,48
5,90
6,64
7,56
8,67
9,120
Valor,Contagem
0,71
1,88
2,81
3,18
4,118
5,108
6,56
7,58
8,88
9,110
Valor,Contagem
0,70
1,93
2,48
3,84
4,96
5,105
6,85
7,52
8,100
9,61
Valor,Contagem
0,64
1,67
2,38
3,65
4,101
5,76
6,92
7,116
8,65
9,112
Valor,Contagem
0,72
1,80
2,118
3,50
4,84
5,59
6,116
7,85
8,62
9,71
Valor,Contagem
0,75
1,76
2,97
3,34
4,80
5,88
6,103
7,78
8,63
9,102
Valor,Contagem
0,103
1,64
2,72
3,73
4,56
5,116
6,60
7,60
8,80
9,113
Valor,Contagem
0,132
1,66
2,45
3,61
4,92
5,76
6,65
7,76
8,74
9,108
Valor,Contagem
0,72
1,52
2,109
3,131
4,78
5,51
6,65
7,60
8,74
9,104
Valor,Contagem
0,124
1,57
2,85
3,56
4,86
5,72
6,48
7,121
8,77
9,71
Valor,Contagem
0,40
1,116
2,64
3,93
4,128
5,78
6,52
7,116
8,68
9,40
Valor,Contagem
0,27
1,67
2,102
3,132
4,89
5,51
6,87
7,82
8,107
9,53
Valor,Contagem
0,76
1,92
2,75
3,115
4,136
5,92
6,89
7,45
8,47
9,30
Valor,Contagem
0,96
1,48
2,88
3,60
4,64
5,66
6,52
7,77
8,187
9,57
Valor,Contagem
0,61
1,72
2,70
3,107
4,85
5,49
6,78
7,108
8,97
9,68
Valor,Contagem
0,60
1,40
2,110
3,87
4,100
5,76
6,90
7,66
8,104
9,63
Valor,Contagem
0,75
1,55
2,96
3,43
4,66
5,65
6,93
7,100
8,127
9,76
Valor,Contagem
0,63
1,60
2,88
3,88
4,41
5,82
6,81
7,172
8,56
9,65
Valor,Contagem
0,176
1,55
2,90
3,108
4,54
5,63
6,51
7,91
8,60
9,49
Valor,Contagem
0,64
1,91
2,53
3,74
4,87
5,61
6,128
7,56
8,68
9,115
Valor,Contagem
0,96
1,44
2,76
3,72
4,86
5,75
6,82
7,72
8,94
9,100
Valor,Contagem
0,68
1,100
2,79
3,100
4,93
5,37
6,88
7,80
8,36
9,116
Valor,Contagem
0,65
1,80
2,142
3,88
4,87
5,70
6,99
7,35
8,76
9,53
Valor,Contagem
0,84
1,72
2,107
3,55
4,89
5,100
6,62
7,99
8,62
9,66
Valor,Contagem
0,95
1,84
2,88
3,80
4,105
5,64
6,68
7,68
8,72
9,73
Valor,Contagem
0,92
1,64
2,99
3,75
4,73
5,108
6,67
7,82
8,73
9,63
Valor,Contagem
0,88
1,108
2,104
3,41
4,74
5,100
6,75
7,98
8,59
9,50
Valor,Contagem
0,104
1,118
2,49
3,92
4,78
5,88
6,66
7,36
8,77
9,88
Valor,Contagem
0,67
1,83
2,52
3,76
4,93
5,84
6,114
7,64
8,57
9,106
Valor,Contagem
0,63
1,70
2,73
3,59
4,85
5,48
6,85
7,52
8,124
9,137
Valor,Contagem
0,75
1,91
2,116
3,74
4,56
5,86
6,64
7,68
8,91
9,74
Valor,Contagem
0,49
1,55
2,84
3,171
4,68
5,43
6,71
7,99
8,109
9,48
Valor,Contagem
0,52
1,99
2,150
3,62
4,86
5,52
6,64
7,123
8,53
9,56
Valor,Contagem
0,108
1,44
2,70
3,74
4,29
5,100
6,64
7,97
8,132
9,77
Valor,Contagem
0,62
1,102
2,80
3,96
4,77
5,53
6,113
7,80
8,47
9,86
Valor,Contagem
0,93
1,32
2,95
3,121
4,100
5,127
6,76
7,48
8,54
9,50
Valor,Contagem
0,43
1,85
2,53
3,61
4,76
5,116
6,115
7,84
8,48
9,115
Valor,Contagem
0,61
1,120
2,62
3,68
4,82
5,108
6,64
7,64
8,86
9,81
Valor,Contagem
0,81
1,60
2,51
3,115
4,45
5,50
6,137
7,66
8,95
9,96
Valor,Contagem
0,67
1,86
2,67
3,114
4,97
5,50
6,63
7,103
8,77
9,72
Valor,Contagem
0,68
1,71
2,104
3,58
4,67
5,108
6,83
7,108
8,64
9,64
Valor,Contagem
0,40
1,97
2,43
3,87
4,81
5,59
6,101
7,48
8,99
9,142
Valor,Contagem
0,88
1,62
2,84
3,94
4,61
5,67
6,58
7,108
8,82
9,92
Valor,Contagem
0,72
1,60
2,112
3,108
4,72
5,39
6,86
7,75
8,67
9,106
Valor,Contagem
0,70
1,36
2,68
3,124
4,88
5,136
6,61
7,84
8,54
9,74
Valor,Contagem
0,86
1,171
2,62
3,55
4,23
5,58
6,72
7,140
8,66
9,64
Valor,Contagem
0,32
1,84
2,43
3,76
4,88
5,100
6,87
7,116
8,112
9,60
Valor,Contagem
0,87
1,81
2,79
3,77
4,74
5,74
6,64
7,88
8,68
9,105
Valor,Contagem
0,99
1,52
2,111
3,68
4,59
5,112
6,128
7,61
8,41
9,64
Valor,Contagem
0,84
1,82
2,56
3,112
4,60
5,60
6,55
7,100
8,92
9,94
Valor,Contagem
0,65
1,85
2,50
3,91
4,71
5,128
6,92
7,75
8,64
9,76
Valor,Contagem
0,68
1,52
2,76
3,79
4,86
5,51
6,126
7,76
8,76
9,107
Valor,Contagem
0,56
1,55
2,68
3,54
4,108
5,92
6,122
7,82
8,100
9,60
Valor,Contagem
0,98
1,85
2,56
3,57
4,87
5,141
6,55
7,88
8,72
9,57
Valor,Contagem
0,48
1,74
2,101
3,69
4,67
5,85
6,110
7,52
8,90
9,100
Valor,Contagem
0,72
1,64
2,72
3,100
4,59
5,101
6,64
7,75
8,85
9,106
Valor,Contagem
0,65
1,92
2,119
3,66
4,48
5,102
6,73
7,79
8,61
9,91
Valor,Contagem
0,73
1,96
2,59
3,128
4,61
5,90
6,44
7,73
8,73
9,97
Valor,Contagem
0,124
1,129
2,60
3,92
