Valor,Contagem
Valor,Contagem
0,87
1,78
2,65
3,27
4,150
5,68
6,74
7,79
8,92
9,76
Valor,Contagem
0,109
1,22
2,52
3,104
4,125
5,85
6,92
7,116
8,52
9,39
Valor,Contagem
0,152
1,108
2,58
3,93
4,126
5,80
6,21
7,28
8,46
9,84
Valor,Contagem
0,72
1,74
2,60
3,62
4,55
5,17
6,38
7,59
8,149
9,210
Valor,Contagem
0,67
1,81
2,49
3,44
4,141
5,51
6,53
7,104
8,56
9,149
Valor,Contagem
0,31
1,137
2,64
3,68
4,36
5,146
6,48
7,88
8,148
9,29
Valor,Contagem
0,76
1,72
2,152
3,90
4,128
5,43
6,69
7,72
8,41
9,52
Valor,Contagem
0,88
1,147
2,76
3,128
4,59
5,51
6,77
7,53
8,48
9,69
Valor,Contagem
0,58
1,32
2,176
3,177
4,56
5,44
6,49
7,44
8,53
9,105
Valor,Contagem
0,69
1,46
2,75
3,73
4,82
5,102
6,125
7,47
8,62
9,115
Valor,Contagem
0,50
1,88
2,160
3,88
4,56
5,100
6,54
7,66
8,80
9,54
Valor,Contagem
0,20
1,102
2,107
3,64
4,67
5,110
6,108
7,81
8,47
9,89
Valor,Contagem
0,108
1,128
2,115
3,59
4,139
5,44
6,83
7,32
8,41
9,48
Valor,Contagem
0,70
1,77
2,36
3,51
4,74
5,135
6,91
7,79
8,104
9,80
Valor,Contagem
0,64
1,96
2,73
3,178
4,122
5,23
6,103
7,35
8,16
9,85
Valor,Contagem
0,99
1,80
2,90
3,124
4,47
5,40
6,64
7,105
8,76
9,72
Valor,Contagem
0,71
1,66
2,84
3,56
4,95
5,130
6,120
7,46
8,82
9,46
Valor,Contagem
0,115
1,57
2,75
3,98
4,71
5,103
6,84
7,54
8,77
9,63
Valor,Contagem
0,135
1,70
2,99
3,48
4,112
5,19
6,104
7,53
8,80
9,77
Valor,Contagem
0,58
1,72
2,119
3,92
4,46
5,46
6,108
7,57
8,84
9,114
Valor,Contagem
0,106
1,100
2,42
3,67
4,130
5,40
6,75
7,78
8,86
9,72
Valor,Contagem
0,108
1,72
2,56
3,74
4,68
5,100
6,80
7,61
8,40
9,137
Valor,Contagem
0,100
1,88
2,38
3,92
4,158
5,67
6,52
7,50
8,64
9,87
Valor,Contagem
0,33
1,53
2,91
3,82
4,28
5,150
6,124
7,105
8,56
9,74
Valor,Contagem
0,87
1,78
2,78
3,72
4,120
5,83
6,42
7,141
8,56
9,40
Valor,Contagem
0,198
1,72
2,46
3,82
4,73
5,91
6,34
7,90
8,52
9,59
Valor,Contagem
0,81
1,32
2,52
3,94
4,88
5,151
6,88
7,124
8,56
9,32
Valor,Contagem
0,109
1,26
2,87
3,78
4,95
5,38
6,112
7,44
8,50
9,156
Valor,Contagem
0,68
1,76
2,41
3,66
4,78
5,74
6,166
7,80
8,105
9,41
Valor,Contagem
0,136
1,30
2,48
3,52
4,168
5,23
6,120
7,97
8,79
9,44
Valor,Contagem
0,28
1,125
2,104
3,41
4,139
5,72
6,139
7,60
8,39
9,50
Valor,Contagem
0,83
1,63
2,56
3,99
4,74
5,91
6,53
7,134
8,83
9,61
Valor,Contagem
0,52
1,142
2,82
3,88
4,118
5,88
6,84
7,75
8,49
9,18
Valor,Contagem
0,52
1,73
2,96
3,98
4,27
5,102
6,64
7,120
8,71
9,92
Valor,Contagem
0,52
1,80
2,38
3,92
4,115
5,118
6,44
7,104
8,100
9,52
Valor,Contagem
0,116
1,118
2,154
3,16
4,68
5,58
6,80
7,48
8,46
9,91
Valor,Contagem
0,98
1,61
2,75
3,133
4,11
5,85
6,75
7,43
8,112
9,103
Valor,Contagem
0,74
1,87
2,57
3,48
4,50
5,80
6,116
7,84
8,54
9,144
Valor,Contagem
0,61
1,109
2,50
3,108
4,112
5,194
6,29
7,44
8,44
9,46
Valor,Contagem
0,93
1,64
2,82
3,87
4,133
5,28
6,98
7,67
8,102
9,42
Valor,Contagem
0,59
1,79
2,68
3,68
4,81
5,84
6,77
7,100
8,80
9,100
Valor,Contagem
0,64
1,81
2,54
3,32
4,104
5,104
6,107
7,54
8,84
9,112
Valor,Contagem
0,34
1,108
2,128
3,95
4,159
5,64
6,62
7,40
8,83
9,24
Valor,Contagem
0,65
1,39
2,53
3,56
4,153
5,52
6,100
7,76
8,131
9,71
Valor,Contagem
0,72
1,81
2,55
3,64
4,48
5,112
6,81
7,87
8,135
9,61
Valor,Contagem
0,46
1,40
2,59
3,99
4,153
5,58
6,139
7,125
8,35
9,42
Valor,Contagem
0,100
1,23
2,57
3,122
4,92
5,88
6,60
7,136
8,23
9,96
Valor,Contagem
0,134
1,112
2,82
3,97
4,48
5,84
6,70
7,29
8,70
9,70
Valor,Contagem
0,98
1,83
2,62
3,81
4,64
5,114
6,93
7,48
8,54
9,100
Valor,Contagem
0,54
1,47
2,109
3,68
4,112
5,52
6,23
7,91
8,141
9,100
Valor,Contagem
0,121
1,53
2,136
3,17
4,30
5,133
6,120
7,87
8,82
9,16
Valor,Contagem
0,162
1,70
2,79
3,120
4,53
5,70
6,100
7,25
8,80
9,38
Valor,Contagem
0,76
1,26
2,132
3,57
4,76
5,148
6,64
7,89
8,48
9,78
Valor,Contagem
0,62
1,70
2,111
3,108
4,24
5,56
6,59
7,176
8,97
9,33
Valor,Contagem
0,92
1,78
2,54
3,118
4,98
5,70
6,75
7,70
8,56
9,84
Valor,Contagem
0,29
1,96
2,74
3,95
4,113
5,113
6,50
7,66
8,106
9,53
Valor,Contagem
0,50
1,55
2,32
3,159
4,58
5,92
6,67
7,150
8,105
9,28
Valor,Contagem
0,43
1,88
2,142
3,77
4,70
5,60
6,95
7,87
8,55
9,80
Valor,Contagem
0,95
1,139
2,50
3,80
4,80
5,72
6,37
7,100
8,65
9,78
Valor,Contagem
0,119
1,119
2,50
3,148
4,30
5,46
6,51
7,88
8,74
9,72
Valor,Contagem
0,86
1,83
2,82
3,27
4,51
5,72
6,131
7,125
8,52
9,87
Valor,Contagem
0,112
1,95
2,63
3,124
4,26
5,49
6,121
7,44
8,84
9,79
Valor,Contagem
0,71
1,23
2,16
3,78
4,92
5,88
6,149
7,91
8,83
9,106
Valor,Contagem
0,87
1,107
2,50
3,56
4,28
5,49
6,96
7,156
8,75
9,92
Valor,Contagem
0,73
1,26
2,60
3,157
4,69
5,79
6,57
7,81
8,108
9,86
Valor,Contagem
0,149
1,123
2,52
3,85
4,47
5,55
6,53
7,115
8,43
9,74
Valor,Contagem
0,85
1,74
2,10
3,73
4,70
5,93
6,85
7,63
8,114
9,128
Valor,Contagem
0,138
1,162
2,71
3,12
4,51
5,97
6,43
7,93
8,55
9,75
Valor,Contagem
0,67
1,67
2,183
3,58
4,72
5,59
6,70
7,73
8,65
9,83
Valor,Contagem
0,81
1,128
2,107
3,52
4,92
5,57
6,37
7,60
8,46
9,135
Valor,Contagem
0,96
1,102
2,91
3,56
4,106
5,92
6,86
7,28
8,85
9,53
Valor,Contagem
0,103
1,155
2,64
3,40
4,40
5,77
6,90
7,60
8,114
9,53
Valor,Contagem
0,120
1,65
2,64
3,66
4,77
5,35
6,70
7,60
8,142
9,96
Valor,Contagem
0,109
1,31
2,116
3,103
4,94
5,143
6,34
7,44
8,48
9,75
Valor,Contagem
0,55
1,59
2,68
3,59
4,134
5,84
6,124
7,88
8,73
9,53
Valor,Contagem
0,51
1,67
2,152
3,36
4,61
5,76
6,88
7,60
8,87
9,118
Valor,Contagem
0,71
1,107
2,50
3,83
4,108
5,74
6,64
7,104
8,33
9,101
Valor,Contagem
0,67
1,46
2,71
3,112
4,162
5,83
6,48
7,60
8,111
9,36
Valor,Contagem
0,101
1,58
2,31
3,78
4,96
5,129
6,27
7,75
8,78
9,124
Valor,Contagem
0,128
1,63
2,128
3,106
4,59
5,28
6,42
7,60
8,74
9,109
Valor,Contagem
0,100
1,167
2,48
3,58
4,92
5,44
6,59
7,24
8,64
9,141
Valor,Contagem
0,69
1,56
2,64
3,131
4,101
5,55
6,58
7,149
8,74
9,39
Valor,Contagem
0,221
1,68
2,36
3,60
4,75
5,60
6,51
7,73
8,111
9,42
Valor,Contagem
0,62
1,69
2,29
3,90
4,34
5,36
6,200
7,56
8,138
9,82
Valor,Contagem
0,112
1,48
2,63
3,140
4,97
5,51
6,68
7,32
8,144
9,40
Valor,Contagem
0,88
1,88
2,97
3,73
4,76
5,83
6,61
7,84
8,68
9,77
Valor,Contagem
0,111
1,64
2,36
3,80
4,79
5,104
6,142
7,40
8,36
9,105
Valor,Contagem
0,64
1,74
2,75
3,72
4,131
5,84
6,78
7,72
8,102
9,44
Valor,Contagem
0,71
1,80
2,116
3,65
4,26
5,116
6,66
7,101
8,100
9,56
Valor,Contagem
0,85
1,62
2,84
3,113
4,61
5,28
6,88
7,87
8,124
9,63
Valor,Contagem
0,24
1,155
2,48
3,85
4,55
5,78
6,104
7,84
8,79
9,85
Valor,Contagem
0,56
1,28
2,100
3,128
4,58
5,156
6,82
7,79
8,11
9,98
Valor,Contagem
0,98
1,21
2,88
3,76
4,45
5,61
6,165
7,68
8,110
9,64
Valor,Contagem
0,68
1,120
2,90
3,36
4,47
5,54
6,88
7,82
8,112
9,97
Valor,Contagem
0,64
1,90
2,99
3,130
4,22
5,88
6,82
7,71
8,88
9,62
Valor,Contagem
0,130
1,69
2,31
3,146
4,48
5,35
6,164
7,29
8,108
9,36
Valor,Contagem
0,150
1,44
2,98
3,65
4,96
5,68
6,93
7,72
8,42
9,68
Valor,Contagem
0,35
1,123
2,32
3,27
4,133
5,59
6,84
7,147
8,52
9,105
Valor,Contagem
0,107
1,102
2,99
3,67
4,73
5,17
6,54
7,116
8,76
9,86
Valor,Contagem
0,110
1,61
2,76
3,121
4,114
5,101
6,51
7,52
8,67
9,43
Valor,Contagem
0,133
1,92
2,72
3,32
4,37
5,50
6,179
7,57
8,48
9,96
Valor,Contagem
0,90
1,140
2,58
3,105
4,72
5,50
6,108
7,68
8,39
9,67
Valor,Contagem
0,101
1,60
2,76
3,65
4,73
5,105
6,156
7,23
8,62
9,75
Valor,Contagem
0,165
1,47
2,100
3,86
4,40
5,44
6,62
7,109
8,68
9,75
Valor,Contagem
0,69
1,82
2,205
3,52
4,40
5,96
6,77
7,44
8,93
9,37
Valor,Contagem
0,67
1,78
2,98
3,88
4,101
5,62
6,52
7,96
8,102
9,52
Valor,Contagem
0,60
1,193
2,64
3,61
4,113
5,53
6,74
7,17
8,96
9,64
Valor,Contagem
0,120
1,60
2,59
3,130
4,84
5,107
6,73
7,47
8,71
9,44
Valor,Contagem
0,92
1,91
2,80
3,80
4,56
5,130
6,60
7,34
8,81
9,93
Valor,Contagem
0,116
1,68
2,51
3,88
4,147
5,68
6,96
7,47
8,24
9,91
Valor,Contagem
0,35
1,76
2,76
3,128
4,20
5,56
6,84
7,128
8,112
9,82
Valor,Contagem
0,76
1,96
2,106
3,44
4,94
5,91
6,102
7,64
8,71
9,52
Valor,Contagem
0,118
1,67
2,62
3,21
4,90
5,180
6,60
7,95
8,51
9,52
Valor,Contagem
0,142
1,8
2,77
3,132
4,35
5,48
6,162
7,56
8,107
9,29
Valor,Contagem
0,37
1,36
2,109
3,112
4,68
5,139
6,63
7,84
8,45
9,102
Valor,Contagem
0,86
1,31
2,85
3,108
4,124
5,44
6,84
7,71
8,86
9,77
Valor,Contagem
0,115
1,91
2,61
3,61
4,31
5,107
6,91
7,64
8,133
9,42
Valor,Contagem
0,126
1,41
2,68
3,97
4,17
5,180
6,111
7,68
8,41
9,46
Valor,Contagem
0,82
1,118
2,66
3,64
4,42
5,62
6,118
7,88
8,25
9,131
Valor,Contagem
0,140
1,38
2,80
3,38
4,135
5,86
6,48
7,51
8,77
9,104
Valor,Contagem
0,51
1,47
2,100
3,140
4,97
5,75
6,48
7,61
8,64
9,112
Valor,Contagem
0,88
1,69
2,78
3,50
4,56
5,36
6,165
7,49
8,75
9,130
Valor,Contagem
0,113
1,43
2,85
3,59
4,102
5,88
6,81
7,47
8,117
9,61
Valor,Contagem
0,116
1,130
2,71
3,20
4,67
5,65
6,37
7,128
8,101
9,60
Valor,Contagem
0,68
1,51
2,147
3,76
4,98
5,99
6,56
7,120
8,21
9,60
Valor,Contagem
0,85
1,80
2,89
3,130
4,63
5,117
6,80
7,47
8,31
9,73
Valor,Contagem
0,125
1,71
2,36
3,88
4,172
5,52
6,44
7,44
8,104
9,61
Valor,Contagem
0,88
1,80
2,81
3,105
4,58
5,74
6,40
7,59
8,144
9,67
Valor,Contagem
0,68
1,41
2,80
3,118
4,64
5,85
6,73
7,126
8,89
9,52
Valor,Contagem
0,44
1,91
2,121
3,62
4,28
5,100
6,47
7,93
8,64
9,145
Valor,Contagem
0,61
1,40
2,171
3,53
4,131
5,100
6,87
7,31
8,68
9,54
Valor,Contagem
0,111
1,63
2,80
3,35
4,54
5,133
6,72
7,19
8,120
9,109
Valor,Contagem
0,73
1,52
2,81
3,111
4,51
5,91
6,57
7,158
8,90
9,32
Valor,Contagem
0,143
1,95
2,65
3,83
4,38
5,83
6,88
7,84
8,65
9,52
Valor,Contagem
0,194
1,23
2,55
3,72
4,100
5,77
6,54
7,104
8,83
9,35
Valor,Contagem
0,112
1,145
2,50
3,79
4,86
5,47
6,24
7,75
8,108
9,71
Valor,Contagem
0,74
1,142
2,125
3,60
4,76
5,146
6,39
7,48
8,39
9,47
Valor,Contagem
0,75
1,68
2,136
3,39
4,63
5,64
6,76
7,64
8,84
9,125
Valor,Contagem
0,76
1,46
2,61
3,62
4,170
5,63
6,120
7,100
8,73
9,26
Valor,Contagem
0,70
1,71
2,80
3,101
4,85
5,52
6,107
7,40
8,144
9,46
Valor,Contagem
0,94
1,46
2,48
3,188
4,140
5,92
6,65
7,68
8,17
9,36
Valor,Contagem
0,60
1,88
2,28
3,75
4,71
5,97
6,75
7,116
8,36
9,152
Valor,Contagem
0,68
1,63
2,101
3,126
4,83
5,56
6,90
7,92
8,66
9,52
Valor,Contagem
0,58
1,119
2,81
3,109
4,54
5,123
6,52
7,28
8,97
9,75
Valor,Contagem
0,32
1,20
2,125
3,83
4,74
5,108
6,49
7,151
8,60
9,94
Valor,Contagem
0,53
1,36
2,107
3,147
4,92
5,63
6,65
7,49
8,98
9,87
Valor,Contagem
0,101
1,94
2,32
3,71
4,105
5,112
6,99
7,46
8,62
9,73
Valor,Contagem
0,88
1,46
2,121
3,63
4,124
5,44
6,45
7,55
8,21
9,189
Valor,Contagem
0,121
1,86
2,61
3,24
4,62
5,112
6,32
7,122
8,54
9,121
Valor,Contagem
0,101
1,128
2,59
3,146
4,84
5,39
6,52
7,77
8,80
9,30
Valor,Contagem
0,156
1,157
2,55
3,41
4,35
5,62
6,71
7,49
8,83
9,87
Valor,Contagem
0,53
1,91
2,55
3,41
4,69
5,104
6,97
7,67
8,129
9,90
Valor,Contagem
0,124
1,67
2,100
3,78
4,67
5,75
6,84
7,59
8,99
9,45
Valor,Contagem
0,54
1,88
2,86
3,89
4,36
5,78
6,105
7,28
8,119
9,112
Valor,Contagem
0,84
1,140
2,45
3,67
4,74
5,112
6,68
7,108
8,70
9,28
Valor,Contagem
0,48
1,135
2,156
3,68
4,118
5,93
6,29
7,76
8,41
9,32
Valor,Contagem
0,119
1,118
2,80
3,109
4,54
5,61
6,23
7,36
8,152
9,44
Valor,Contagem
0,16
1,51
2,114
3,142
4,80
5,84
6,77
7,70
8,105
9,56
Valor,Contagem
0,128
1,98
2,72
3,83
4,28
5,85
6,57
7,76
8,103
9,65
Valor,Contagem
0,26
1,89
2,70
3,30
4,49
5,158
6,160
7,35
8,55
9,124
Valor,Contagem
0,160
1,69
2,55
3,36
4,96
5,48
6,68
7,55
8,71
9,138
Valor,Contagem
0,45
1,168
2,28
3,152
4,101
5,54
6,22
7,85
8,69
9,70
Valor,Contagem
0,79
1,111
2,58
3,47
4,170
5,98
6,108
7,18
8,75
9,32
Valor,Contagem
0,103
1,61
2,38
3,73
4,58
5,92
6,72
7,137
8,70
9,91
Valor,Contagem
0,41
1,122
2,73
3,105
4,61
5,58
6,70
7,49
8,40
9,176
Valor,Contagem
0,72
1,112
2,62
3,70
4,173
5,64
6,108
7,46
8,25
9,62
Valor,Contagem
0,96
1,60
2,114
3,88
4,73
5,28
6,60
7,82
8,124
9,71
Valor,Contagem
0,100
1,68
2,38
3,108
4,53
5,84
6,60
7,50
8,92
9,142
Valor,Contagem
0,77
1,70
2,32
3,55
4,78
5,75
6,109
7,124
8,136
9,41
Valor,Contagem
0,62
1,61
2,76
3,128
4,138
5,60
6,40
7,49
8,47
9,135
Valor,Contagem
0,70
1,128
2,73
3,49
4,80
5,49
6,116
7,104
8,90
9,37
Valor,Contagem
0,160
1,86
2,72
3,113
4,84
5,50
6,74
7,32
8,85
9,40
Valor,Contagem
0,89
1,100
2,120
3,55
4,42
5,103
6,116
7,53
8,24
9,95
Valor,Contagem
0,120
1,52
2,103
3,75
4,59
5,75
6,98
7,55
8,68
9,92
Valor,Contagem
0,79
1,88
2,52
3,122
4,58
5,74
6,89
7,48
8,159
9,27
Valor,Contagem
0,88
1,112
2,114
3,62
4,28
5,81
6,84
7,92
8,64
9,72
Valor,Contagem
0,84
1,108
2,50
3,112
4,120
5,43
6,44
7,68
8,121
9,47
Valor,Contagem
0,88
1,88
2,93
3,54
4,88
5,107
6,48
7,86
8,86
9,59
Valor,Contagem
0,63
1,80
2,96
3,89
4,68
5,72
6,67
7,105
8,80
9,77
Valor,Contagem
0,80
1,88
2,58
3,56
4,108
5,78
6,75
7,64
8,69
9,120
Valor,Contagem
0,102
1,31
2,72
3,50
4,52
5,104
6,97
7,76
8,84
9,128
Valor,Contagem
0,119
1,166
2,31
3,72
4,69
5,71
6,45
7,82
8,83
9,58
Valor,Contagem
0,72
1,63
2,61
3,97
4,83
5,104
6,91
7,55
8,59
9,111
Valor,Contagem
0,32
1,92
2,116
3,60
4,99
5,88
6,106
7,63
8,72
9,69
Valor,Contagem
0,38
1,37
2,91
3,148
4,53
5,91
6,48
7,96
8,40
9,153
Valor,Contagem
0,94
1,106
2,71
3,89
4,118
5,31
6,52
7,105
8,61
9,69
Valor,Contagem
0,92
1,98
2,61
3,110
4,58
5,80
6,65
7,54
8,76
9,101
Valor,Contagem
0,50
1,128
2,81
3,60
4,74
5,78
6,98
7,87
8,60
9,80
Valor,Contagem
0,108
1,105
2,86
3,73
4,58
5,88
6,40
7,131
8,64
9,43
Valor,Contagem
0,72
1,58
2,114
3,60
4,49
5,67
6,55
7,99
8,72
9,151
Valor,Contagem
0,56
1,71
2,98
3,65
4,70
5,43
6,131
7,75
8,112
9,76
Valor,Contagem
0,109
1,108
2,27
3,91
4,96
5,58
6,54
7,52
8,52
9,148
Valor,Contagem
0,55
1,59
2,162
3,44
4,80
5,68
6,84
7,55
8,46
9,144
Valor,Contagem
0,48
1,38
2,52
3,94
4,36
5,83
6,80
7,85
8,124
9,156
Valor,Contagem
0,43
1,48
2,156
3,46
4,147
5,88
6,89
7,40
8,41
9,96
Valor,Contagem
0,45
1,140
2,129
3,61
4,59
5,50
6,67
7,122
8,45
9,78
Valor,Contagem
0,36
1,216
2,69
3,26
4,97
5,76
6,41
7,36
8,94
9,104
Valor,Contagem
0,60
1,152
2,61
3,81
4,90
5,66
6,61
7,65
8,77
9,82
Valor,Contagem
0,55
1,103
2,21
3,107
4,140
5,85
6,60
7,74
8,38
9,113
Valor,Contagem
0,106
1,66
2,116
3,58
4,47
5,144
6,48
7,52
8,68
9,92
Valor,Contagem
0,99
1,122
2,70
3,112
4,125
5,48
6,56
7,66
8,44
9,54
Valor,Contagem
0,96
1,96
2,90
3,74
4,114
5,112
6,86
7,57
8,37
9,32
Valor,Contagem
0,111
1,77
2,40
3,64
4,64
5,107
6,68
7,88
8,104
9,72
Valor,Contagem
0,61
1,64
2,89
3,126
4,44
5,62
6,71
7,116
8,72
9,90
Valor,Contagem
0,61
1,59
2,100
3,118
4,65
5,125
6,59
7,116
8,58
9,34
Valor,Contagem
0,92
1,64
2,63
3,29
4,177
5,112
6,95
7,68
8,39
9,57
Valor,Contagem
0,31
1,86
2,46
3,136
4,73
5,64
6,77
7,116
8,43
9,124
Valor,Contagem
0,90
1,52
2,60
3,104
4,71
5,67
6,80
7,101
8,90
9,82
Valor,Contagem
0,71
1,43
2,56
3,112
4,48
5,70
6,147
7,91
8,72
9,87
Valor,Contagem
0,45
1,72
2,57
3,96
4,72
5,90
6,109
7,120
8,32
9,102
Valor,Contagem
0,81
1,100
2,140
3,63
4,120
5,64
6,29
7,63
8,61
9,74
Valor,Contagem
0,84
1,73
2,48
3,38
4,76
5,42
6,100
7,139
8,164
9,33
Valor,Contagem
0,103
1,80
2,94
3,39
4,77
5,56
6,164
7,32
8,131
9,22
Valor,Contagem
0,84
1,99
2,55
3,76
4,80
5,104
6,41
7,42
8,114
9,103
Valor,Contagem
0,96
1,72
2,63
3,48
4,92
5,49
6,103
7,91
8,113
9,69
Valor,Contagem
0,112
1,76
2,54
3,68
4,101
5,76
6,100
7,76
8,53
9,79
Valor,Contagem
0,69
1,32
2,64
3,76
4,69
5,55
6,132
7,93
8,102
9,104
Valor,Contagem
0,99
1,36
2,83
3,105
4,28
5,105
6,86
7,40
8,156
9,59
Valor,Contagem
0,97
1,80
2,80
3,75
4,96
5,60
6,82
7,96
8,64
9,67
Valor,Contagem
0,153
1,47
2,99
3,79
4,48
5,64
6,61
7,102
8,40
9,104
Valor,Contagem
0,65
1,92
2,106
3,51
4,52
5,88
6,47
7,41
8,43
9,212
Valor,Contagem
0,50
1,46
2,61
3,92
4,136
5,128
6,45
7,76
8,85
9,77
Valor,Contagem
0,38
1,36
2,72
3,66
4,46
5,130
6,95
7,151
8,87
9,75
Valor,Contagem
0,68
1,80
2,92
3,35
4,112
5,153
6,53
7,116
8,53
9,34
Valor,Contagem
0,84
1,60
2,69
3,71
4,103
5,83
6,66
7,55
8,124
9,81
Valor,Contagem
0,41
1,65
2,95
3,64
4,106
5,42
6,82
7,72
8,62
9,168
Valor,Contagem
0,65
1,84
2,98
3,35
4,45
5,196
6,72
7,122
8,51
9,27
Valor,Contagem
0,58
1,72
2,136
3,131
4,88
5,71
6,67
7,33
8,54
9,86
Valor,Contagem
0,68
1,32
2,154
3,94
4,90
5,49
6,51
7,96
8,62
9,100
Valor,Contagem
0,96
1,159
2,47
3,104
4,60
5,53
6,68
7,89
8,51
9,69
Valor,Contagem
0,39
1,96
2,56
3,60
4,58
5,130
6,124
7,100
8,70
9,63
Valor,Contagem
0,66
1,104
2,88
3,72
4,94
5,76
6,96
7,56
8,76
9,68
Valor,Contagem
0,112
1,52
2,128
3,112
4,52
5,68
6,47
7,52
8,76
9,98
Valor,Contagem
0,67
1,103
2,132
3,71
4,60
5,36
6,80
7,118
8,40
9,90
Valor,Contagem
0,116
1,112
2,60
3,68
4,81
5,75
6,58
7,56
8,67
9,104
Valor,Contagem
0,62
1,81
2,82
3,39
4,106
5,41
6,109
7,90
8,90
9,96
Valor,Contagem
0,60
1,89
2,48
3,98
4,100
5,75
6,112
7,39
8,100
9,76
Valor,Contagem
0,69
1,70
2,61
3,56
4,59
5,80
6,120
7,114
8,96
9,72
Valor,Contagem
0,53
1,68
2,68
3,104
4,129
5,40
6,62
7,65
8,119
9,89
Valor,Contagem
0,36
1,29
2,79
3,154
4,34
5,160
6,72
7,48
8,113
9,72
Valor,Contagem
0,98
1,32
2,64
3,92
