Valor,Contagem
9,324
Valor,Contagem
1,90
2,248
4,198
5,51
6,12
7,38
8,150
9,9
Valor,Contagem
0,27
1,92
2,38
3,178
4,3
6,209
9,250
Valor,Contagem
0,6
1,79
2,61
3,108
4,63
5,32
6,275
7,47
8,47
9,79
Valor,Contagem
0,86
1,9
2,67
3,148
4,12
5,2
6,199
7,26
9,247
Valor,Contagem
0,4
1,30
2,96
3,27
4,3
5,92
6,56
7,7
8,412
9,68
Valor,Contagem
0,37
1,168
2,18
3,71
4,263
5,164
6,5
7,11
8,20
9,40
Valor,Contagem
0,33
1,13
2,150
3,35
4,189
5,19
6,7
7,228
8,120
9,3
Valor,Contagem
0,13
1,195
2,8
3,124
4,90
5,20
6,56
7,160
8,131
Valor,Contagem
0,48
1,36
2,9
4,134
6,14
7,36
8,89
9,431
Valor,Contagem
0,26
1,135
2,14
3,33
4,137
5,4
6,225
7,61
8,2
9,159
Valor,Contagem
0,20
1,159
2,141
3,42
4,208
5,4
6,2
7,117
8,16
9,86
Valor,Contagem
0,6
1,228
3,12
4,51
5,179
7,8
8,313
Valor,Contagem
0,133
1,49
2,1
3,70
4,335
5,7
6,32
7,64
8,16
9,88
Valor,Contagem
0,252
1,10
3,118
4,98
5,29
6,120
7,72
8,87
9,8
Valor,Contagem
0,17
1,180
2,20
3,37
4,56
5,249
6,5
7,184
8,44
9,2
Valor,Contagem
1,18
2,449
3,2
4,180
5,26
6,23
7,67
8,1
9,30
Valor,Contagem
0,210
1,3
2,42
3,8
4,23
5,168
6,89
7,80
9,173
Valor,Contagem
0,75
1,7
2,80
3,8
4,12
5,102
6,37
7,228
8,160
9,88
Valor,Contagem
0,6
1,39
2,6
3,91
4,281
5,172
6,29
7,91
8,51
9,30
Valor,Contagem
0,142
1,139
2,20
3,37
4,1
5,5
6,72
7,3
8,22
9,355
Valor,Contagem
0,159
1,6
2,4
3,164
4,1
5,56
6,2
7,100
8,207
9,96
Valor,Contagem
0,76
1,7
3,31
4,164
5,326
6,4
7,166
8,20
9,3
Valor,Contagem
0,58
1,172
3,26
5,2
6,182
7,204
8,8
9,144
Valor,Contagem
0,72
1,4
2,372
3,23
4,1
5,12
6,4
7,92
8,183
9,35
Valor,Contagem
0,72
1,18
2,1
3,23
4,53
5,284
6,57
7,2
8,168
9,118
Valor,Contagem
0,2
1,2
2,48
3,143
4,125
5,64
6,12
7,12
8,92
9,296
Valor,Contagem
0,307
1,56
2,9
3,4
4,110
5,90
6,67
7,16
8,116
9,21
Valor,Contagem
0,33
1,10
2,168
3,4
4,3
5,49
6,235
7,208
8,8
9,77
Valor,Contagem
0,244
1,190
2,2
4,275
5,59
6,11
7,5
9,11
Valor,Contagem
0,34
1,184
2,30
3,56
4,5
5,308
6,10
7,76
8,59
9,35
Valor,Contagem
0,10
2,6
3,46
4,204
5,46
6,20
7,89
8,10
9,365
Valor,Contagem
0,336
1,14
2,21
3,228
4,32
5,77
6,25
7,58
9,3
Valor,Contagem
0,3
1,28
2,3
3,43
4,11
5,41
6,7
7,485
8,160
9,16
Valor,Contagem
0,24
1,64
2,276
3,8
4,51
6,213
7,6
8,132
9,22
Valor,Contagem
0,84
1,28
3,123
4,105
5,45
6,5
7,42
8,363
Valor,Contagem
0,15
1,191
2,71
3,58
4,118
5,220
6,60
7,8
8,56
Valor,Contagem
0,15
1,12
2,236
3,68
5,25
6,64
7,22
8,154
9,201
Valor,Contagem
0,372
1,50
2,89
3,12
4,6
5,16
6,224
7,8
8,19
Valor,Contagem
0,152
1,171
2,30
3,88
4,3
5,66
6,109
7,100
8,4
9,74
Valor,Contagem
2,15
3,8
5,149
6,211
7,10
8,54
9,351
Valor,Contagem
0,115
2,83
3,101
4,136
5,88
6,5
7,148
8,116
9,4
Valor,Contagem
0,92
1,4
2,304
3,202
4,9
5,14
6,35
7,10
8,19
9,107
Valor,Contagem
0,48
1,4
2,10
3,295
4,115
5,208
7,22
8,30
9,64
Valor,Contagem
0,408
1,15
2,4
3,133
4,47
5,13
6,87
7,10
8,63
9,16
Valor,Contagem
0,19
1,112
3,15
4,35
6,413
7,144
8,34
9,25
Valor,Contagem
0,360
1,128
2,12
3,44
5,50
6,32
7,60
8,79
9,32
Valor,Contagem
0,41
1,28
2,151
3,72
4,8
5,80
6,45
7,2
8,316
9,52
Valor,Contagem
0,3
1,18
2,28
3,200
4,192
5,15
6,44
7,6
8,144
9,147
Valor,Contagem
1,38
2,226
3,181
4,44
5,3
6,278
8,27
Valor,Contagem
0,247
1,8
2,11
3,15
4,78
5,108
6,40
7,157
8,133
Valor,Contagem
0,69
1,21
2,68
3,16
4,171
5,139
6,243
7,28
8,41
Valor,Contagem
0,61
1,26
2,392
3,40
7,128
8,128
9,20
Valor,Contagem
0,65
1,6
2,42
3,28
4,94
5,151
6,143
7,116
8,92
9,58
Valor,Contagem
0,6
1,12
2,109
3,36
4,208
5,4
6,4
7,343
8,12
9,62
Valor,Contagem
0,14
1,47
2,24
3,5
5,46
6,206
7,9
8,74
9,371
Valor,Contagem
0,72
1,156
2,56
4,253
5,49
6,39
8,129
9,40
Valor,Contagem
0,51
1,6
2,369
3,176
4,113
5,20
7,38
8,4
9,18
Valor,Contagem
0,112
1,104
2,23
3,46
4,42
5,17
6,288
7,43
8,120
Valor,Contagem
0,15
1,15
3,182
4,396
5,51
6,5
7,96
8,35
Valor,Contagem
0,182
1,6
2,244
3,74
4,55
5,4
6,168
7,20
8,38
9,4
Valor,Contagem
1,84
2,149
3,6
4,161
5,62
6,77
7,243
8,4
9,10
Valor,Contagem
0,276
1,4
3,37
4,92
5,12
6,38
7,20
8,314
9,3
Valor,Contagem
0,5
1,5
2,365
3,19
4,1
5,106
6,168
7,92
9,35
Valor,Contagem
0,122
1,206
2,279
3,20
4,28
6,70
7,7
8,64
Valor,Contagem
0,10
1,44
2,460
3,61
4,3
5,18
6,195
7,7
Valor,Contagem
0,52
2,57
3,8
4,44
5,359
6,32
7,99
8,146
Valor,Contagem
0,17
3,32
4,17
5,119
6,112
7,232
8,112
9,155
Valor,Contagem
0,1
1,108
2,35
3,48
4,42
5,30
6,243
7,287
9,3
Valor,Contagem
0,272
1,2
2,160
3,99
4,97
5,25
6,21
7,89
8,7
9,24
Valor,Contagem
0,3
1,12
2,120
3,46
4,12
5,392
6,20
7,35
8,49
9,107
Valor,Contagem
0,22
1,83
2,46
3,4
4,239
5,180
6,47
7,108
8,21
9,47
Valor,Contagem
0,175
1,28
2,89
3,16
4,35
5,372
6,4
7,4
8,74
Valor,Contagem
0,84
1,91
3,57
4,12
5,56
6,56
7,201
8,54
9,186
Valor,Contagem
0,16
1,22
2,4
3,108
4,46
5,23
6,235
7,244
8,16
9,80
Valor,Contagem
0,2
1,48
2,100
3,8
4,373
6,25
7,156
8,83
Valor,Contagem
0,12
1,50
2,160
3,92
4,104
6,162
7,56
8,116
9,44
Valor,Contagem
0,131
1,129
2,108
3,67
4,6
5,63
6,29
7,57
8,171
9,36
Valor,Contagem
0,30
1,138
2,4
3,1
4,260
5,9
6,16
7,336
8,3
Valor,Contagem
0,10
1,225
2,15
3,100
4,49
5,91
6,10
7,4
8,292
Valor,Contagem
0,448
1,62
2,64
3,3
4,30
5,75
6,65
8,45
9,4
Valor,Contagem
0,39
1,77
3,8
4,24
5,188
6,260
7,81
8,40
9,80
Valor,Contagem
0,68
2,70
3,172
5,216
6,80
8,3
9,189
Valor,Contagem
1,114
2,37
3,28
4,285
5,9
6,110
8,43
9,171
Valor,Contagem
0,20
1,15
2,4
4,36
6,352
7,200
8,80
9,89
Valor,Contagem
0,80
1,56
2,88
3,21
4,144
5,184
6,178
8,8
9,36
Valor,Contagem
0,9
1,2
2,228
3,34
4,145
5,4
6,36
7,179
8,45
9,113
Valor,Contagem
0,12
1,73
2,3
3,22
4,135
6,385
7,59
8,104
9,4
Valor,Contagem
0,17
1,39
2,65
4,31
5,10
6,512
7,4
8,42
9,75
Valor,Contagem
0,46
1,25
3,286
4,4
6,51
7,3
8,192
9,190
Valor,Contagem
0,160
1,47
2,63
4,136
5,143
6,13
7,71
8,121
9,42
Valor,Contagem
0,8
1,128
2,88
4,2
5,32
6,377
7,4
8,1
9,155
Valor,Contagem
0,25
1,65
2,39
3,33
4,17
5,17
6,320
7,222
8,58
Valor,Contagem
0,7
1,4
3,25
4,253
5,160
6,301
7,13
8,25
9,7
Valor,Contagem
0,31
1,441
2,48
3,35
4,45
5,139
7,16
8,41
Valor,Contagem
0,220
1,256
2,85
3,41
4,81
5,1
6,6
7,1
8,4
9,99
Valor,Contagem
0,79
1,2
2,356
3,31
4,132
6,56
7,101
8,28
9,13
Valor,Contagem
0,4
1,55
2,119
3,117
4,120
5,112
6,86
7,132
8,17
9,35
Valor,Contagem
0,5
1,60
2,276
3,13
4,59
5,72
6,33
7,12
9,266
Valor,Contagem
0,113
1,20
2,152
3,72
4,8
5,210
6,213
7,8
Valor,Contagem
0,70
1,16
2,125
3,28
4,124
5,40
6,2
7,382
8,1
9,7
Valor,Contagem
0,32
1,156
2,8
3,72
4,127
5,5
6,218
7,5
8,91
9,83
Valor,Contagem
0,24
1,131
2,43
3,2
4,103
5,144
6,7
7,180
8,48
9,114
Valor,Contagem
0,30
1,102
4,67
5,127
6,3
7,45
8,424
Valor,Contagem
0,1
1,277
2,15
3,3
4,113
5,52
6,50
7,203
8,5
9,77
Valor,Contagem
1,12
2,298
4,6
5,143
6,196
7,100
8,38
9,4
Valor,Contagem
1,360
3,4
4,160
5,65
6,4
7,38
8,132
9,33
Valor,Contagem
0,157
1,9
2,60
3,99
4,7
5,48
7,21
8,279
9,116
Valor,Contagem
0,192
1,8
2,68
4,31
5,7
6,102
7,185
8,161
9,42
Valor,Contagem
0,216
1,25
2,20
3,12
4,100
5,67
6,255
7,43
8,13
9,45
Valor,Contagem
0,7
1,232
2,14
4,63
5,414
6,12
7,32
8,21
9,2
Valor,Contagem
0,24
1,9
2,7
3,113
4,30
5,68
6,54
7,78
8,176
9,236
Valor,Contagem
0,106
1,5
2,44
3,19
4,287
5,154
6,28
7,12
8,24
9,117
Valor,Contagem
0,14
1,188
2,7
3,197
4,31
6,74
7,105
8,44
9,137
Valor,Contagem
0,46
1,111
2,18
3,16
4,15
5,162
6,237
7,109
9,82
Valor,Contagem
0,15
1,265
2,11
4,139
5,8
6,1
7,357
9,1
Valor,Contagem
1,4
2,83
3,10
5,124
6,258
7,90
8,88
9,137
Valor,Contagem
0,3
1,4
3,73
4,568
5,48
6,44
7,36
8,17
9,4
Valor,Contagem
0,16
1,20
2,152
3,6
4,103
5,420
7,3
8,40
9,38
Valor,Contagem
0,131
1,44
2,8
3,118
4,3
5,191
6,105
7,10
8,60
9,127
Valor,Contagem
1,48
2,21
3,20
4,92
5,237
7,7
9,372
Valor,Contagem
0,343
1,3
2,26
5,148
7,196
9,81
Valor,Contagem
1,8
2,63
3,53
4,4
5,366
6,82
7,80
8,138
9,1
Valor,Contagem
0,1
1,36
3,145
4,1
5,4
6,77
7,136
8,240
9,156
Valor,Contagem
0,166
2,49
3,378
4,2
6,27
7,22
9,153
Valor,Contagem
0,107
1,177
2,87
3,4
4,51
5,164
6,5
7,194
9,7
Valor,Contagem
0,317
1,9
4,60
5,48
7,114
8,124
9,125
Valor,Contagem
0,181
1,18
2,5
4,94
6,107
7,20
8,352
9,19
Valor,Contagem
0,4
1,228
2,36
4,214
5,5
6,130
7,112
8,64
9,1
Valor,Contagem
0,6
1,17
2,26
3,425
4,85
5,17
6,30
7,24
8,1
9,164
Valor,Contagem
0,156
1,3
2,4
3,26
4,86
6,197
7,35
8,236
9,55
Valor,Contagem
1,20
2,176
3,205
4,84
6,139
7,166
8,7
Valor,Contagem
0,100
1,91
2,5
3,158
4,1
5,96
7,10
9,335
Valor,Contagem
0,45
1,78
2,5
3,20
5,44
6,20
7,476
8,79
9,28
Valor,Contagem
0,52
1,130
2,8
3,32
4,41
5,16
6,93
7,413
8,2
9,9
Valor,Contagem
0,112
1,59
2,39
3,98
4,164
5,205
6,56
7,29
8,30
9,5
Valor,Contagem
0,20
1,8
2,216
3,312
4,52
5,25
6,12
7,6
9,145
Valor,Contagem
0,13
1,33
2,72
3,29
4,4
5,90
6,211
7,72
8,220
9,51
Valor,Contagem
0,28
1,88
2,15
3,256
4,176
5,57
6,34
7,7
8,112
9,23
Valor,Contagem
0,28
1,12
2,408
3,76
4,104
6,93
8,47
9,28
Valor,Contagem
0,57
1,383
3,12
4,3
5,95
6,54
7,17
8,176
Valor,Contagem
1,5
2,109
3,99
4,81
5,84
6,23
7,88
8,147
9,161
Valor,Contagem
0,68
1,28
2,86
3,1
4,16
5,90
6,3
7,456
8,22
9,26
Valor,Contagem
0,40
1,71
2,6
3,206
4,3
5,103
6,17
7,101
8,80
9,168
Valor,Contagem
0,254
1,37
2,44
3,11
4,62
5,50
6,36
7,85
8,102
9,114
Valor,Contagem
1,7
2,211
3,12
4,372
5,141
6,4
7,24
8,3
9,22
Valor,Contagem
0,32
1,1
2,134
3,97
4,18
5,36
6,73
7,285
8,4
9,114
Valor,Contagem
1,322
2,21
3,137
5,241
6,74
8,1
Valor,Contagem
0,451
1,62
2,2
3,2
5,69
6,60
7,57
8,33
9,60
Valor,Contagem
0,3
1,54
2,46
4,116
5,185
6,22
7,196
8,117
9,56
Valor,Contagem
0,79
1,50
2,4
3,51
4,259
5,144
6,45
7,105
8,52
9,7
Valor,Contagem
0,117
1,2
2,16
3,299
5,24
6,163
7,24
8,131
9,21
Valor,Contagem
0,200
1,86
2,128
3,43
4,251
5,27
7,36
8,27
Valor,Contagem
0,29
1,4
2,84
3,116
4,4
5,64
6,41
7,70
8,8
9,375
Valor,Contagem
0,1
1,12
2,13
3,156
4,265
5,141
7,11
8,120
9,76
Valor,Contagem
0,283
1,11
2,55
3,214
4,5
5,100
6,8
7,42
8,42
9,36
Valor,Contagem
0,58
1,182
2,12
3,300
4,6
5,209
6,4
7,2
8,12
9,12
Valor,Contagem
0,63
1,162
2,53
3,11
4,236
5,99
6,44
7,7
8,108
9,12
Valor,Contagem
0,216
1,40
2,12
3,264
4,36
5,29
6,61
7,6
9,134
Valor,Contagem
1,23
2,10
3,36
4,316
5,396
6,1
7,4
8,8
9,2
Valor,Contagem
0,172
1,78
2,1
3,25
4,51
6,297
8,2
9,169
Valor,Contagem
0,4
1,78
3,29
4,9
5,458
6,82
7,122
8,10
9,4
Valor,Contagem
0,111
2,20
3,114
4,164
5,1
6,1
7,67
8,313
9,5
Valor,Contagem
0,148
1,30
3,80
4,43
5,292
6,3
7,2
8,189
9,9
Valor,Contagem
0,36
1,25
2,6
3,147
4,180
5,268
6,83
8,36
9,16
Valor,Contagem
0,114
1,184
2,208
3,65
4,105
6,75
7,33
9,13
Valor,Contagem
0,124
1,67
2,213
3,71
4,1
6,16
7,181
8,85
9,36
Valor,Contagem
0,44
1,25
2,31
3,153
4,56
6,32
7,107
8,140
9,209
Valor,Contagem
1,170
2,24
3,53
4,24
5,154
6,36
7,174
8,114
9,47
Valor,Contagem
0,96
1,205
2,235
4,121
5,24
6,32
7,12
8,16
9,56
Valor,Contagem
0,196
1,92
3,114
4,188
6,89
7,8
8,76
9,31
Valor,Contagem
0,25
1,1
3,194
4,168
5,16
6,115
7,246
8,32
Valor,Contagem
0,68
1,58
2,2
3,168
4,155
5,49
6,4
7,244
8,24
9,26
Valor,Contagem
0,72
1,1
2,30
3,18
4,126
5,38
6,174
7,283
8,3
9,51
Valor,Contagem
0,73
3,53
4,202
5,5
6,332
7,96
8,28
9,7
Valor,Contagem
0,179
1,163
2,4
3,48
4,55
5,25
6,180
7,4
8,80
9,59
Valor,Contagem
0,27
1,16
2,282
3,103
4,8
5,12
6,212
7,3
8,112
9,22
Valor,Contagem
0,36
1,222
2,176
3,15
4,18
5,17
6,54
7,5
8,252
9,1
Valor,Contagem
0,25
1,118
2,44
4,3
6,39
7,44
8,5
9,518
Valor,Contagem
0,17
1,17
2,48
3,1
4,5
5,503
6,158
7,12
8,33
Valor,Contagem
0,544
2,106
3,52
4,32
6,16
7,10
8,28
9,9
Valor,Contagem
1,251
2,19
3,40
4,12
5,179
6,40
7,125
8,28
9,103
Valor,Contagem
0,13
1,15
4,672
7,50
8,42
9,4
Valor,Contagem
0,5
2,100
3,72
4,2
5,63
6,184
7,109
8,242
9,20
Valor,Contagem
0,51
1,12
2,158
3,17
4,1
5,13
6,111
7,34
8,13
9,386
Valor,Contagem
0,4
1,18
2,103
3,46
4,70
5,66
6,188
7,92
8,161
9,47
Valor,Contagem
0,29
1,77
2,32
3,7
4,12
5,12
6,101
7,29
8,350
9,148
Valor,Contagem
0,18
1,53
3,17
4,4
5,465
7,8
8,76
9,155
Valor,Contagem
1,115
2,79
3,77
4,233
5,46
6,33
7,35
8,146
9,32
Valor,Contagem
0,6
1,242
2,34
3,189
4,24
5,173
6,5
7,93
8,20
9,9
Valor,Contagem
0,33
1,60
2,91
4,17
5,8
7,476
8,54
9,56
Valor,Contagem
0,89
1,4
2,41
3,384
4,60
6,83
7,23
8,48
9,64
Valor,Contagem
0,135
1,111
2,12
3,164
4,1
5,16
6,169
7,141
8,16
9,32
Valor,Contagem
0,443
1,109
2,16
3,6
4,51
5,30
6,4
7,11
8,124
9,3
Valor,Contagem
0,64
2,5
3,55
4,119
5,2
6,3
8,258
9,290
Valor,Contagem
0,79
1,28
2,110
3,224
4,43
5,4
6,168
7,31
8,73
9,38
Valor,Contagem
0,86
1,263
2,53
4,19
5,178
6,11
7,16
8,163
9,8
Valor,Contagem
1,23
2,126
4,76
5,110
6,122
8,258
9,83
Valor,Contagem
0,10
2,2
4,10
5,8
6,192
7,234
8,195
9,145
Valor,Contagem
0,11
1,4
2,18
3,492
4,115
5,7
6,3
7,31
8,18
9,99
Valor,Contagem
0,43
1,22
4,76
5,585
6,16
7,1
8,8
9,44
Valor,Contagem
0,376
1,50
2,8
3,54
4,1
5,23
6,208
8,72
9,4
Valor,Contagem
0,22
1,2
2,112
3,36
4,187
5,79
6,111
7,3
8,54
9,190
Valor,Contagem
0,59
1,22
2,1
3,99
4,8
5,27
6,160
7,416
8,1
9,3
Valor,Contagem
0,124
1,5
2,77
3,4
4,14
5,159
6,74
7,283
8,1
9,55
Valor,Contagem
0,274
1,15
2,282
3,69
4,49
5,6
6,88
8,5
9,8
Valor,Contagem
0,1
1,2
2,70
3,121
4,19
5,180
6,6
7,3
8,369
9,25
Valor,Contagem
0,20
2,288
3,8
4,131
5,5
6,165
7,2
8,172
9,5
Valor,Contagem
0,10
1,32
2,226
3,120
4,20
5,37
6,201
7,4
8,8
9,137
Valor,Contagem
0,19
1,106
2,6
3,321
4,7
5,153
6,3
7,4
8,160
9,17
Valor,Contagem
0,17
1,36
3,84
4,170
7,5
8,465
9,19
Valor,Contagem
0,76
2,43
3,9
4,80
5,140
6,35
7,5
8,117
9,292
Valor,Contagem
0,151
2,2
3,98
4,118
5,167
6,204
7,10
9,47
Valor,Contagem
0,333
1,86
2,33
3,11
4,29
5,37
6,241
9,26
Valor,Contagem
0,246
1,188
2,20
3,24
4,215
5,32
7,18
8,52
Valor,Contagem
0,6
1,63
2,236
3,65
5,79
6,324
7,2
9,22
Valor,Contagem
0,8
1,65
3,31
4,227
6,80
7,108
8,1
9,276
Valor,Contagem
0,271
1,55
2,28
3,52
5,68
6,45
7,209
8,34
9,36
Valor,Contagem
0,14
1,43
2,36
3,55
4,201
5,54
6,75
7,297
8,16
9,5
Valor,Contagem
0,385
2,26
3,153
6,60
7,84
8,53
9,34
Valor,Contagem
0,7
2,19
3,86
4,99
6,77
7,103
8,140
9,265
Valor,Contagem
0,8
1,36
2,272
3,59
4,10
5,34
6,8
7,108
8,31
9,229
Valor,Contagem
0,142
1,3
2,193
3,4
4,76
6,87
7,66
8,168
9,58
Valor,Contagem
0,42
1,9
2,199
3,8
5,216
6,26
7,284
8,2
9,10
Valor,Contagem
0,20
1,169
2,22
3,83
4,21
5,7
6,68
7,211
8,136
9,59
Valor,Contagem
0,24
1,144
2,52
3,89
4,73
5,46
6,96
7,105
8,60
9,106
Valor,Contagem
0,116
1,3
2,411
3,13
4,11
5,66
7,104
8,64
9,8
Valor,Contagem
0,16
2,71
3,150
5,324
6,35
7,128
8,71
9,1
Valor,Contagem
0,112
1,71
2,45
3,49
4,10
5,112
6,65
7,10
8,42
9,280
Valor,Contagem
0,3
1,185
2,45
3,4
4,8
5,128
6,180
7,76
8,150
9,17
Valor,Contagem
0,14
1,69
2,39
3,80
4,72
5,47
6,126
7,132
8,178
9,39
Valor,Contagem
0,79
1,16
2,3
3,136
4,2
5,36
6,445
7,5
8,21
9,53
Valor,Contagem
0,232
1,33
2,3
3,16
4,84
5,168
6,36
7,2
8,176
9,47
Valor,Contagem
0,1
1,66
2,20
5,396
6,4
8,248
9,61
Valor,Contagem
0,32
1,86
3,13
4,216
5,102
6,100
7,53
8,119
9,75
Valor,Contagem
0,194
1,44
2,25
3,26
4,60
5,20
6,12
7,35
8,5
9,376
Valor,Contagem
0,257
1,8
3,15
4,116
5,55
6,124
7,60
8,7
9,154
Valor,Contagem
0,52
1,130
2,244
3,170
4,14
5,81
6,36
7,15
8,20
9,33
Valor,Contagem
1,41
2,88
3,4
4,88
5,187
6,6
7,197
8,144
9,40
Valor,Contagem
0,87
1,135
2,235
3,93
4,8
5,138
6,1
7,75
8,16
9,8
Valor,Contagem
0,92
1,2
2,33
3,39
4,68
5,1
6,16
7,35
8,26
9,484
Valor,Contagem
0,23
1,6
3,31
4,313
5,132
6,91
7,176
8,3
9,21
Valor,Contagem
0,19
1,169
2,68
3,67
4,392
7,75
8,3
9,4
Valor,Contagem
0,1
1,468
2,20
3,91
4,18
5,56
6,10
7,33
8,81
9,18
Valor,Contagem
0,12
1,244
2,112
3,42
4,14
5,77
7,180
8,64
9,52
Valor,Contagem
0,17
1,96
2,72
3,27
4,42
5,41
6,13
7,57
8,68
9,363
Valor,Contagem
0,62
1,34
2,74
3,165
4,27
5,5
6,358
7,5
8,61
9,4
Valor,Contagem
0,65
4,200
5,12
6,1
7,461
8,2
9,54
Valor,Contagem
0,220
2,10
3,179
4,93
5,9
6,60
7,204
8,17
9,3
Valor,Contagem
0,108
1,29
2,3
3,152
4,1
5,237
6,36
7,43
9,187
Valor,Contagem
0,228
3,84
4,12
5,379
6,50
8,42
9,3
Valor,Contagem
0,8
1,142
2,260
4,2
5,24
6,226
7,55
8,52
9,27
Valor,Contagem
0,25
1,249
2,12
3,277
4,108
5,2
6,28
7,3
8,3
9,89
Valor,Contagem
0,15
1,105
2,1
3,38
4,40
5,7
6,34
7,514
8,39
9,3
Valor,Contagem
0,218
1,316
2,28
3,45
4,100
5,52
6,1
8,23
9,12
Valor,Contagem
0,49
1,110
2,3
4,79
5,148
6,8
7,3
8,4
9,392
Valor,Contagem
1,364
3,66
4,18
5,5
7,152
8,5
9,186
Valor,Contagem
0,78
1,15
2,222
4,16
5,4
7,24
8,196
9,242
Valor,Contagem
0,1
1,108
2,310
3,18
4,60
5,220
6,17
8,10
9,52
Valor,Contagem
0,73
1,8
2,307
3,72
4,103
5,29
6,34
7,4
8,48
9,118
Valor,Contagem
0,42
1,132
2,104
3,42
4,24
5,100
6,60
7,276
8,15
9,4
Valor,Contagem
0,192
2,5
3,1
4,25
5,253
7,73
8,243
9,3
Valor,Contagem
0,3
1,1
2,6
3,265
4,355
5,1
6,54
7,50
8,29
9,32
Valor,Contagem
0,133
1,3
2,1
3,95
4,26
5,246
6,1
7,73
8,175
9,43
Valor,Contagem
0,4
1,8
2,120
3,238
4,56
6,101
8,62
9,208
Valor,Contagem
0,117
1,72
2,138
3,140
4,24
5,53
6,65
7,60
8,46
9,79
Valor,Contagem
0,238
1,19
3,12
4,179
5,174
6,12
7,158
8,4
Valor,Contagem
0,140
1,35
2,108
3,114
4,253
5,2
6,52
7,1
8,24
9,67
Valor,Contagem
0,48
1,80
2,107
3,1
5,5
6,257
7,271
8,23
9,3
Valor,Contagem
0,16
1,57
2,24
3,32
4,98
5,34
6,6
7,180
8,56
9,292
Valor,Contagem
0,2
1,28
2,30
3,31
4,70
5,5
6,64
7,228
8,217
9,120
Valor,Contagem
0,352
1,86
2,130
4,118
5,36
6,38
7,28
8,6
9,2
Valor,Contagem
0,194
1,20
2,4
3,44
4,92
5,9
6,224
7,160
