Valor,Contagem
7,64
8,95
9,47
Valor,Contagem
0,96
1,83
2,55
3,112
4,89
5,60
6,86
7,75
8,45
9,96
Valor,Contagem
0,93
1,51
2,71
3,88
4,62
5,128
6,84
7,56
8,30
9,133
Valor,Contagem
0,79
1,64
2,123
3,49
4,67
5,40
6,88
7,50
8,92
9,144
Valor,Contagem
0,108
1,88
2,116
3,83
4,78
5,74
6,59
7,52
8,84
9,56
Valor,Contagem
0,80
1,136
2,76
3,110
4,52
5,54
6,54
7,65
8,77
9,92
Valor,Contagem
0,91
1,80
2,78
3,61
4,90
5,99
6,60
7,62
8,76
9,100
Valor,Contagem
0,70
1,104
2,38
3,92
4,85
5,102
6,77
7,66
8,46
9,116
Valor,Contagem
0,83
1,92
2,44
3,76
4,69
5,84
6,104
7,80
8,85
9,79
Valor,Contagem
0,63
1,125
2,92
3,58
4,143
5,76
6,72
7,70
8,42
9,56
Valor,Contagem
0,132
1,111
2,38
3,87
4,108
5,70
6,50
7,68
8,71
9,63
Valor,Contagem
0,88
1,93
2,131
3,74
4,61
5,76
6,73
7,84
8,55
9,61
Valor,Contagem
0,80
1,71
2,43
3,105
4,71
5,53
6,64
7,96
8,117
9,95
Valor,Contagem
0,69
1,135
2,69
3,56
4,154
5,84
6,43
7,59
8,95
9,32
Valor,Contagem
0,77
1,88
2,86
3,70
4,58
5,89
6,84
7,80
8,94
9,70
Valor,Contagem
0,112
1,57
2,63
3,68
4,127
5,84
6,72
7,78
8,61
9,74
Valor,Contagem
0,54
1,106
2,96
3,45
4,51
5,74
6,92
7,108
8,101
9,69
Valor,Contagem
0,94
1,49
2,99
3,78
4,46
5,80
6,135
7,60
8,100
9,55
Valor,Contagem
0,76
1,68
2,59
3,86
4,95
5,96
6,60
7,89
8,60
9,107
Valor,Contagem
0,57
1,94
2,105
3,60
4,72
5,84
6,49
7,109
8,47
9,118
Valor,Contagem
0,87
1,90
2,85
3,48
4,72
5,72
6,58
7,44
8,76
9,164
Valor,Contagem
0,87
1,60
2,96
3,89
4,109
5,119
6,55
7,48
8,44
9,88
Valor,Contagem
0,95
1,109
2,81
3,69
4,71
5,110
6,68
7,47
8,48
9,98
Valor,Contagem
0,56
1,34
2,79
3,25
4,81
5,135
6,115
7,103
8,88
9,80
Valor,Contagem
0,53
1,76
2,58
3,109
4,81
5,68
6,72
7,139
8,83
9,56
Valor,Contagem
0,46
1,84
2,73
3,120
4,80
5,81
6,76
7,100
8,64
9,70
Valor,Contagem
0,77
1,91
2,54
3,89
4,98
5,55
6,52
7,81
8,94
9,104
Valor,Contagem
0,62
1,79
2,112
3,41
4,70
5,83
6,70
7,96
8,70
9,114
Valor,Contagem
0,88
1,128
2,57
3,85
4,75
5,44
6,51
7,112
8,76
9,80
Valor,Contagem
0,78
1,68
2,130
3,90
4,76
5,64
6,61
7,75
8,84
9,69
Valor,Contagem
0,35
1,100
2,61
3,51
4,95
5,55
6,70
7,106
8,73
9,151
Valor,Contagem
0,87
1,88
2,80
3,97
4,48
5,65
6,84
7,68
8,62
9,116
Valor,Contagem
0,62
1,89
2,57
3,52
4,100
5,100
6,102
7,85
8,85
9,64
Valor,Contagem
0,76
1,98
2,35
3,77
4,60
5,129
6,87
7,85
8,84
9,66
Valor,Contagem
0,85
1,116
2,49
3,81
4,112
5,82
6,64
7,69
8,56
9,80
Valor,Contagem
0,71
1,89
2,50
3,110
4,108
5,102
6,53
7,56
8,77
9,80
Valor,Contagem
0,69
1,77
2,83
3,82
4,55
5,85
6,98
7,116
8,75
9,56
Valor,Contagem
0,81
1,44
2,119
3,96
4,93
5,89
6,56
7,72
8,78
9,68
Valor,Contagem
0,44
1,111
2,109
3,72
4,98
5,130
6,53
7,55
8,72
9,52
Valor,Contagem
0,88
1,103
2,97
3,84
4,60
5,62
6,100
7,76
8,58
9,68
Valor,Contagem
0,105
1,80
2,77
3,72
4,68
5,66
6,126
7,60
8,96
9,45
Valor,Contagem
0,64
1,76
2,91
3,63
4,129
5,67
6,69
7,72
8,57
9,108
Valor,Contagem
0,72
1,97
2,70
3,79
4,82
5,80
6,90
7,62
8,73
9,90
Valor,Contagem
0,120
1,96
2,107
3,68
4,26
5,64
6,97
7,44
8,119
9,56
Valor,Contagem
0,41
1,84
2,76
3,84
4,88
5,120
6,64
7,63
8,105
9,69
Valor,Contagem
0,31
1,116
2,63
3,66
4,100
5,101
6,77
7,63
8,57
9,123
Valor,Contagem
0,66
1,80
2,92
3,97
4,144
5,37
6,52
7,68
8,78
9,82
Valor,Contagem
0,44
1,60
2,140
3,32
4,71
5,80
6,129
7,87
8,66
9,88
Valor,Contagem
0,55
1,64
2,81
3,64
4,76
5,64
6,107
7,101
8,85
9,99
Valor,Contagem
0,105
1,81
2,36
3,68
4,64
5,59
6,112
7,96
8,51
9,124
Valor,Contagem
0,72
1,63
2,76
3,68
4,153
5,37
6,91
7,91
8,78
9,68
Valor,Contagem
0,32
1,128
2,110
3,51
4,127
5,66
6,88
7,100
8,40
9,55
Valor,Contagem
0,140
1,57
2,51
3,56
4,68
5,83
6,73
7,112
8,94
9,61
Valor,Contagem
0,100
1,30
2,76
3,113
4,107
5,55
6,83
7,54
8,90
9,88
Valor,Contagem
0,87
1,54
2,84
3,77
4,104
5,62
6,76
7,76
8,81
9,95
Valor,Contagem
0,83
1,108
2,69
3,68
4,88
5,74
6,96
7,79
8,65
9,66
Valor,Contagem
0,56
1,132
2,77
3,61
4,93
5,65
6,95
7,104
8,40
9,73
Valor,Contagem
0,37
1,87
2,58
3,124
4,48
5,105
6,63
7,106
8,76
9,92
Valor,Contagem
0,60
1,65
2,75
3,44
4,88
5,96
6,109
7,77
8,96
9,84
Valor,Contagem
0,132
1,52
2,80
3,62
4,100
5,41
6,63
7,79
8,92
9,95
Valor,Contagem
0,56
1,100
2,89
3,112
4,113
5,74
6,75
7,80
8,55
9,43
Valor,Contagem
0,84
1,119
2,108
3,70
4,79
5,84
6,66
7,48
8,85
9,53
Valor,Contagem
0,71
1,30
2,64
3,76
4,97
5,118
6,77
7,53
8,100
9,109
Valor,Contagem
0,93
1,92
2,43
3,80
4,88
5,84
6,82
7,29
8,88
9,115
Valor,Contagem
0,46
1,84
2,118
3,76
4,72
5,112
6,93
7,83
8,72
9,40
Valor,Contagem
0,54
1,88
2,96
3,62
4,61
5,59
6,112
7,88
8,97
9,79
Valor,Contagem
0,80
1,29
2,119
3,100
4,63
5,56
6,72
7,93
8,86
9,97
Valor,Contagem
0,75
1,67
2,119
3,74
4,62
5,121
6,58
7,36
8,104
9,80
Valor,Contagem
0,138
1,64
2,78
3,50
4,56
5,59
6,64
7,64
8,160
9,64
Valor,Contagem
0,48
1,88
2,70
3,102
4,45
5,108
6,140
7,84
8,50
9,62
Valor,Contagem
0,98
1,84
2,54
3,130
4,80
5,60
6,61
7,114
8,28
9,87
Valor,Contagem
0,93
1,100
2,81
3,99
4,76
5,95
6,84
7,66
8,36
9,67
Valor,Contagem
0,88
1,64
2,62
3,84
4,92
5,100
6,88
7,84
8,74
9,59
Valor,Contagem
0,49
1,81
2,121
3,83
4,37
5,84
6,129
7,51
8,94
9,67
Valor,Contagem
0,68
1,119
2,77
3,66
4,71
5,63
6,93
7,76
8,94
9,70
Valor,Contagem
0,66
1,73
2,86
3,89
4,87
5,127
6,60
7,60
8,103
9,45
Valor,Contagem
0,96
1,48
2,66
3,75
4,60
5,74
6,49
7,144
8,87
9,96
Valor,Contagem
0,146
1,67
2,62
3,96
4,90
5,51
6,94
7,96
8,42
9,52
Valor,Contagem
0,113
1,60
2,88
3,73
4,64
5,64
6,88
7,80
8,60
9,104
Valor,Contagem
0,65
1,60
2,116
3,66
4,159
5,50
6,55
7,53
8,52
9,121
Valor,Contagem
0,73
1,106
2,68
3,91
4,115
5,32
6,73
7,70
8,93
9,76
Valor,Contagem
0,112
1,91
2,100
3,28
4,40
5,110
6,66
7,111
8,28
9,111
Valor,Contagem
0,67
1,80
2,54
3,95
4,64
5,96
6,93
7,72
8,63
9,112
Valor,Contagem
0,176
1,83
2,72
3,67
4,73
5,57
6,72
7,97
8,34
9,65
Valor,Contagem
0,67
1,84
2,179
3,37
4,59
5,79
6,60
7,66
8,99
9,67
Valor,Contagem
0,100
1,70
2,78
3,106
4,54
5,52
6,63
7,127
8,110
9,36
Valor,Contagem
0,84
1,84
2,60
3,65
4,122
5,102
6,80
7,50
8,77
9,72
Valor,Contagem
0,22
1,83
2,115
3,105
4,48
5,71
6,97
7,75
8,89
9,92
Valor,Contagem
0,125
1,99
2,39
3,51
4,60
5,103
6,48
7,115
8,59
9,98
Valor,Contagem
0,104
1,71
2,99
3,72
4,74
5,74
6,47
7,92
8,96
9,68
Valor,Contagem
0,57
1,72
2,61
3,84
4,68
5,89
6,105
7,101
8,72
9,86
Valor,Contagem
0,76
1,63
2,85
3,95
4,46
5,53
6,88
7,132
8,92
9,66
Valor,Contagem
0,103
1,104
2,83
3,83
4,63
5,108
6,73
7,78
8,71
9,32
Valor,Contagem
0,75
1,108
2,72
3,103
4,82
5,64
6,51
7,112
8,92
9,39
Valor,Contagem
0,49
1,49
2,39
3,144
4,68
5,82
6,112
7,82
8,91
9,81
Valor,Contagem
0,61
1,72
2,50
3,130
4,106
5,87
6,68
7,45
8,86
9,90
Valor,Contagem
0,60
1,84
2,63
3,119
4,52
5,86
6,83
7,77
8,56
9,116
Valor,Contagem
0,120
1,106
2,82
3,76
4,88
5,76
6,35
7,68
8,59
9,86
Valor,Contagem
0,99
1,60
2,59
3,72
4,89
5,97
6,57
7,66
8,127
9,71
Valor,Contagem
0,51
1,89
2,57
3,80
4,64
5,44
6,137
7,103
8,136
9,34
Valor,Contagem
0,40
1,80
2,87
3,68
4,48
5,100
6,88
7,85
8,112
9,88
Valor,Contagem
0,75
1,64
2,56
3,100
4,76
5,91
6,136
7,71
8,33
9,92
Valor,Contagem
0,81
1,121
2,116
3,48
4,48
5,76
6,79
7,83
8,44
9,99
Valor,Contagem
0,86
1,93
2,43
3,111
4,72
5,52
6,73
7,114
8,61
9,90
Valor,Contagem
0,104
1,89
2,67
3,124
4,74
5,66
6,53
7,120
8,67
9,32
Valor,Contagem
0,52
1,89
2,92
3,92
4,54
5,69
6,76
7,97
8,101
9,72
Valor,Contagem
0,127
1,54
2,96
3,78
4,80
5,67
6,108
7,86
8,47
9,53
Valor,Contagem
0,76
1,68
2,71
3,122
4,64
5,86
6,60
7,64
8,70
9,113
Valor,Contagem
0,87
1,96
2,83
3,61
4,109
5,99
6,56
7,35
8,80
9,90
Valor,Contagem
0,64
1,63
2,112
3,88
4,87
5,107
6,80
7,68
8,28
9,100
Valor,Contagem
0,59
1,56
2,108
3,88
4,80
5,97
6,110
7,50
8,76
9,72
Valor,Contagem
0,71
1,75
2,96
3,87
4,102
5,88
6,36
7,107
8,64
9,70
Valor,Contagem
0,129
1,63
2,96
3,68
4,56
5,73
6,112
7,70
8,49
9,80
Valor,Contagem
0,71
1,57
2,64
3,122
4,94
5,60
6,82
7,34
8,112
9,100
Valor,Contagem
0,68
1,52
2,96
3,111
4,92
5,108
6,64
7,76
8,44
9,85
Valor,Contagem
0,118
1,56
2,46
3,73
4,56
5,54
6,112
7,85
8,73
9,123
Valor,Contagem
0,113
1,23
2,104
3,92
4,96
5,82
6,51
7,56
8,101
9,80
Valor,Contagem
0,72
1,96
2,38
3,107
4,131
5,72
6,88
7,62
8,72
9,57
Valor,Contagem
0,76
1,48
2,88
3,111
4,76
5,48
6,107
7,56
8,103
9,82
Valor,Contagem
0,119
1,38
2,60
3,71
4,88
5,76
6,28
7,141
8,80
9,95
Valor,Contagem
0,129
1,131
2,66
3,76
4,37
5,36
6,75
7,128
8,43
9,75
Valor,Contagem
0,75
1,112
2,98
3,128
4,56
5,29
6,95
7,47
8,87
9,70
Valor,Contagem
0,80
1,64
2,72
3,46
4,113
5,78
6,95
7,117
8,84
9,47
Valor,Contagem
0,48
1,65
2,99
3,132
4,75
5,29
6,90
7,81
8,48
9,128
Valor,Contagem
0,70
1,41
2,63
3,77
4,87
5,52
6,129
7,79
8,125
9,72
Valor,Contagem
0,91
1,117
2,95
3,83
4,89
5,73
6,60
7,59
8,48
9,81
Valor,Contagem
0,88
1,105
2,82
3,53
4,71
5,76
6,76
7,91
8,100
9,54
Valor,Contagem
0,82
1,73
2,78
3,68
4,91
5,33
6,106
7,100
8,80
9,85
Valor,Contagem
0,89
1,93
2,76
3,88
4,60
5,51
6,92
7,76
8,64
9,108
Valor,Contagem
0,104
1,82
2,52
3,138
4,82
5,122
6,64
7,48
8,57
9,48
Valor,Contagem
0,100
1,65
2,80
3,51
4,80
5,47
6,103
7,120
8,92
9,58
Valor,Contagem
0,116
1,48
2,95
3,107
4,57
5,64
6,91
7,45
8,92
9,81
Valor,Contagem
0,80
1,109
2,31
3,88
4,70
5,80
6,50
7,93
8,146
9,50
Valor,Contagem
0,64
1,64
2,69
3,118
4,85
5,66
6,104
7,123
8,52
9,51
Valor,Contagem
0,69
1,79
2,53
3,60
4,99
5,64
6,90
7,87
8,92
9,104
Valor,Contagem
0,54
1,96
2,79
3,53
4,164
5,111
6,106
7,36
8,57
9,40
Valor,Contagem
0,71
1,87
2,122
3,59
4,108
5,73
6,104
7,91
8,38
9,44
Valor,Contagem
0,52
1,63
2,54
3,59
4,64
5,134
6,140
7,76
8,51
9,104
Valor,Contagem
0,72
1,55
2,105
3,86
4,100
5,105
6,76
7,57
8,74
9,66
Valor,Contagem
0,43
1,71
2,92
3,103
4,97
5,86
6,68
7,97
8,66
9,72
Valor,Contagem
0,85
1,60
2,72
3,44
4,74
5,48
6,78
7,91
8,165
9,80
Valor,Contagem
0,43
1,91
2,96
3,60
4,60
5,83
6,99
7,125
8,54
9,85
Valor,Contagem
0,71
1,66
2,56
3,112
4,70
5,93
6,81
7,95
8,67
9,84
Valor,Contagem
0,93
1,101
2,63
3,68
4,69
5,94
6,64
7,86
8,96
9,62
Valor,Contagem
0,58
1,82
2,94
3,68
4,84
5,28
6,108
7,123
8,97
9,55
Valor,Contagem
0,35
1,92
2,80
3,91
4,55
5,40
6,194
7,55
8,60
9,96
Valor,Contagem
0,133
1,52
2,59
3,97
4,87
5,70
6,48
7,101
8,63
9,85
Valor,Contagem
0,145
1,43
2,160
3,89
4,32
5,64
6,74
7,51
8,37
9,101
Valor,Contagem
0,72
1,135
2,68
3,135
4,104
5,38
6,47
7,48
8,62
9,86
Valor,Contagem
0,32
1,87
2,118
3,117
4,76
5,62
6,79
7,100
8,49
9,76
Valor,Contagem
0,90
1,84
2,96
3,79
4,90
5,96
6,69
7,58
8,57
9,78
Valor,Contagem
0,105
1,82
2,144
3,50
4,60
5,62
6,79
7,83
8,66
9,66
Valor,Contagem
0,62
1,92
2,48
3,90
4,100
5,64
6,92
7,82
8,76
9,88
Valor,Contagem
0,34
1,58
2,74
3,142
4,64
5,105
6,105
7,56
8,66
9,92
Valor,Contagem
0,86
1,102
2,71
3,124
4,89
5,90
6,37
7,62
8,76
9,59
Valor,Contagem
0,106
1,32
2,91
3,63
4,100
5,45
6,99
7,93
8,101
9,65
Valor,Contagem
0,110
1,65
2,64
3,124
4,76
5,38
6,40
7,88
8,111
9,81
Valor,Contagem
0,84
1,97
2,76
3,80
4,76
5,63
6,128
7,77
8,40
9,75
Valor,Contagem
0,87
1,79
2,40
3,99
4,103
5,69
6,63
7,67
8,68
9,123
Valor,Contagem
0,64
1,65
2,82
3,92
4,68
5,69
6,104
7,60
8,92
9,100
Valor,Contagem
0,76
1,96
2,109
3,99
4,73
5,74
6,65
7,66
8,80
9,58
Valor,Contagem
0,77
1,127
2,92
3,80
4,48
5,64
6,114
7,105
8,58
9,32
Valor,Contagem
0,110
1,92
2,89
3,70
4,69
5,52
6,98
7,88
8,36
9,90
Valor,Contagem
0,106
1,61
2,28
3,66
4,75
5,80
6,173
7,60
8,57
9,89
Valor,Contagem
0,84
1,87
2,109
3,42
4,62
5,46
6,123
7,69
8,71
9,104
Valor,Contagem
0,86
1,56
2,76
3,74
4,76
5,93
6,70
7,106
8,44
9,115
Valor,Contagem
0,108
1,54
2,104
3,65
4,66
5,94
6,94
7,64
8,108
9,39
Valor,Contagem
0,77
1,57
2,113
3,92
4,77
5,100
6,92
7,80
8,52
9,54
Valor,Contagem
0,100
1,109
2,51
3,58
4,72
5,76
6,69
7,99
8,71
9,92
Valor,Contagem
0,48
1,79
2,80
3,111
4,59
5,110
6,60
7,56
8,97
9,98
Valor,Contagem
0,84
1,80
2,111
3,141
4,52
5,56
6,47
7,57
8,96
9,71
Valor,Contagem
0,82
1,84
2,65
3,74
4,84
5,50
6,52
7,92
8,110
9,104
Valor,Contagem
0,86
1,70
2,122
3,119
4,46
5,58
6,84
7,80
8,48
9,84
Valor,Contagem
0,87
1,135
2,142
3,42
4,85
5,93
6,73
7,60
8,32
9,46
Valor,Contagem
0,157
1,54
2,98
3,84
4,55
5,69
6,76
7,76
8,62
9,66
Valor,Contagem
0,83
1,43
2,62
3,108
4,94
5,95
6,72
7,59
8,93
9,88
Valor,Contagem
0,130
1,69
2,76
3,101
4,64
5,51
6,63
7,100
8,60
9,82
Valor,Contagem
0,16
1,94
2,143
3,63
4,29
5,79
6,72
7,116
8,106
9,79
Valor,Contagem
0,68
1,119
2,100
3,86
4,80
5,60
6,71
7,86
8,52
9,76
Valor,Contagem
0,83
1,104
2,75
3,52
4,76
5,81
6,77
7,82
8,116
9,50
Valor,Contagem
0,88
1,91
2,59
3,104
4,86
5,63
6,59
7,67
8,85
9,95
Valor,Contagem
0,93
1,55
2,68
3,67
4,92
5,105
6,68
7,70
8,40
9,138
Valor,Contagem
0,61
1,58
2,92
3,50
4,64
5,89
6,127
7,72
8,85
9,96
Valor,Contagem
0,48
1,82
2,170
3,44
4,60
5,108
6,100
7,75
8,88
9,21
Valor,Contagem
0,63
1,83
2,101
3,52
4,98
5,77
6,72
7,76
8,88
9,86
Valor,Contagem
0,116
1,88
2,113
3,62
4,48
5,73
6,83
7,33
8,119
9,60
Valor,Contagem
0,52
1,99
2,81
3,28
4,126
5,70
6,66
7,128
8,56
9,89
Valor,Contagem
0,63
1,60
2,97
3,67
4,85
5,77
6,95
7,110
8,69
9,72
Valor,Contagem
0,55
1,121
2,44
3,75
4,115
5,72
6,77
7,94
8,48
9,96
Valor,Contagem
0,82
1,77
2,69
3,80
4,112
5,88
6,91
7,47
8,48
9,101
Valor,Contagem
0,118
1,53
2,67
3,46
4,77
5,110
6,92
7,74
8,88
9,71
Valor,Contagem
0,88
1,74
2,69
3,60
4,81
5,64
6,76
7,61
8,123
9,98
Valor,Contagem
0,90
1,58
2,94
3,100
4,36
5,102
6,101
7,55
8,125
9,36
Valor,Contagem
0,104
1,76
2,110
3,76
4,128
5,71
6,100
7,41
8,36
9,54
Valor,Contagem
0,160
1,67
2,40
3,80
4,94
5,111
6,41
7,56
8,100
9,47
Valor,Contagem
0,91
1,88
2,88
3,46
4,103
5,100
6,64
7,57
8,80
9,80
Valor,Contagem
0,57
1,74
2,103
3,72
4,73
5,48
6,109
7,88
8,61
9,109
Valor,Contagem
0,44
1,103
2,82
3,57
4,80
5,98
6,98
7,46
8,69
9,119
Valor,Contagem
0,114
1,84
2,124
3,108
4,68
5,56
6,49
7,68
8,79
9,45
Valor,Contagem
0,63
1,136
2,76
3,123
4,32
5,63
6,62
7,112
8,27
9,103
Valor,Contagem
0,57
1,87
2,72
3,121
4,97
5,54
6,96
7,97
8,40
9,75
Valor,Contagem
0,92
1,48
2,105
3,40
4,102
5,50
6,51
7,77
8,102
9,129
Valor,Contagem
0,109
1,76
2,76
3,74
4,61
5,80
6,64
7,68
8,104
9,83
Valor,Contagem
0,92
1,84
2,88
3,56
4,101
5,80
6,92
7,69
8,57
9,77
Valor,Contagem
0,60
1,40
2,79
3,96
4,136
5,48
6,72
7,80
8,60
9,124
Valor,Contagem
0,34
1,85
2,89
3,78
4,109
5,57
6,56
7,65
8,136
9,86
Valor,Contagem
0,85
1,81
2,61
3,75
4,84
5,79
6,89
7,66
8,88
9,87
Valor,Contagem
0,51
1,79
2,76
3,104
4,120
5,88
6,84
7,77
8,43
9,75
Valor,Contagem
0,68
1,120
2,64
3,101
4,73
5,60
6,88
7,74
8,83
9,64
Valor,Contagem
0,68
1,85
2,82
3,68
4,95
5,65
6,112
7,84
8,72
9,64
Valor,Contagem
0,96
1,64
2,90
3,80
4,110
5,80
6,67
7,48
8,96
9,64
Valor,Contagem
0,72
1,64
2,89
3,90
4,150
5,35
6,124
7,63
8,62
9,46
Valor,Contagem
0,67
1,79
2,81
3,74
4,58
5,126
6,92
7,63
8,56
9,100
Valor,Contagem
0,40
1,90
2,76
3,125
4,66
5,68
6,60
7,64
8,149
9,57
Valor,Contagem
0,87
1,63
2,111
3,97
4,65
5,55
6,108
7,62
8,55
9,93
Valor,Contagem
0,91
1,108
2,64
3,88
4,57
5,98
6,82
7,95
8,47
9,66
Valor,Contagem
0,85
1,88
2,104
3,92
4,37
5,112
6,103
7,70
8,68
9,37
Valor,Contagem
0,57
1,132
2,45
3,104
4,53
5,108
6,71
7,62
8,82
9,82
Valor,Contagem
0,75
1,84
2,49
3,26
4,120
5,84
6,65
7,137
8,44
9,111
Valor,Contagem
0,111
1,41
2,40
3,128
4,79
5,104
6,83
7,55
8,55
9,100
Valor,Contagem
0,67
1,76
2,87
3,83
4,90
5,84
6,84
7,78
8,59
9,89
Valor,Contagem
0,64
1,52
2,100
3,158
4,48
5,56
6,132
7,45
8,60
9,79
Valor,Contagem
0,74
1,84
2,119
3,99
4,104
5,81
6,40
7,52
8,95
9,49
Valor,Contagem
0,96
1,76
2,123
3,86
4,96
5,77
6,83
7,44
8,45
9,71
Valor,Contagem
0,53
1,89
2,115
3,77
4,87
5,36
6,128
7,68
8,66
9,77
Valor,Contagem
0,76
1,70
2,86
3,92
4,115
5,101
6,79
7,53
8,47
9,76
Valor,Contagem
0,127
1,61
2,74
3,108
4,61
5,108
6,57
7,66
8,58
9,75
Valor,Contagem
0,72
1,39
2,81
3,139
4,70
5,56
6,65
7,131
8,56
9,87
Valor,Contagem
0,91
1,89
2,61
3,57
4,82
5,60
6,146
7,89
8,67
9,53
Valor,Contagem
0,88
1,69
2,48
3,95
4,76
5,77
6,70
7,56
8,116
9,101
Valor,Contagem
0,79
1,69
2,80
3,100
4,57
5,104
6,80
7,91
8,77
9,59
Valor,Contagem
0,72
1,65
2,75
3,84
4,88
5,85
6,46
7,106
8,100
9,75
Valor,Contagem
0,69
1,156
2,76
3,52
4,97
5,56
6,105
7,71
8,49
9,64
Valor,Contagem
0,60
1,65
2,88
3,72
4,94
5,67
6,72
7,48
8,88
9,143
Valor,Contagem
0,53
1,76
2,96
3,80
4,67
5,76
6,74
7,74
8,133
9,67
Valor,Contagem
0,108
1,56
2,72
3,84
4,72
5,91
6,144
7,39
8,44
9,87
Valor,Contagem
0,87
1,49
2,129
3,68
4,40
5,122
6,74
7,76
8,84
9,68
Valor,Contagem
0,76
1,38
2,126
3,75
4,56
5,120
6,94
7,87
8,56
9,68
Valor,Contagem
0,43
1,52
2,97
3,145
4,77
5,104
6,63
7,60
8,83
9,72
Valor,Contagem
0,84
1,85
2,65
3,54
4,97
5,44
6,56
7,59
8,126
9,125
Valor,Contagem
0,57
1,108
2,91
3,63
4,69
5,104
6,72
7,102
8,56
9,75
Valor,Contagem
0,80
1,45
2,87
3,101
4,108
5,42
6,113
7,75
8,64
9,81
Valor,Contagem
0,70
1,57
2,68
3,91
4,104
5,50
6,103
7,77
8,90
9,86
Valor,Contagem
0,141
1,61
2,77
3,84
4,76
5,62
6,78
7,59
8,82
9,76
Valor,Contagem
0,52
1,37
2,133
3,55
4,72
5,108
6,53
7,85
8,84
9,116
Valor,Contagem
0,64
1,71
2,71
3,98
4,141
5,62
6,34
7,92
8,67
9,96
Valor,Contagem
0,75
1,74
2,68
3,131
4,43
5,65
6,79
7,59
8,94
9,108
Valor,Contagem
0,59
1,93
2,96
3,34
4,136
5,56
6,50
7,78
8,63
9,132
Valor,Contagem
0,55
1,106
2,87
3,72
4,103
5,63
6,52
7,120
8,107
9,32
Valor,Contagem
0,64
1,67
2,80
3,99
4,64
5,93
6,51
7,117
8,114
9,46
Valor,Contagem
0,76
1,93
2,64
3,42
4,172
5,40
6,72
7,76
8,90
9,70
Valor,Contagem
0,84
1,87
2,106
3,117
4,59
5,65
6,73
7,92
8,63
9,50
Valor,Contagem
0,40
1,62
2,64
3,67
4,26
5,168
6,68
7,88
8,114
9,100
Valor,Contagem
0,54
1,65
2,102
3,52
4,121
5,67
6,98
7,52
8,121
9,64
Valor,Contagem
0,92
1,64
2,56
3,53
4,83
5,58
6,105
7,75
8,104
9,107
Valor,Contagem
0,74
1,92
2,64
3,72
4,108
5,78
6,88
7,59
8,95
9,66
Valor,Contagem
0,87
1,67
2,46
3,96
4,105
5,95
6,65
7,93
8,55
9,88
Valor,Contagem
0,72
1,68
2,75
3,54
4,56
5,91
6,59
7,79
8,114
9,128
Valor,Contagem
0,32
1,64
2,64
3,56
4,88
5,105
6,110
7,107
8,69
9,100
Valor,Contagem
0,111
1,60
2,24
3,151
4,92
5,67
6,63
7,64
8,80
9,84
Valor,Contagem
0,116
1,100
2,44
3,78
4,95
5,68
6,70
7,79
8,69
9,77
Valor,Contagem
0,48
1,84
2,54
3,57
