Valor,Contagem
2,169
3,228
4,209
5,36
6,7
7,20
8,28
9,74
Valor,Contagem
0,26
2,36
3,7
4,147
5,17
6,352
7,118
8,48
9,45
Valor,Contagem
0,86
1,9
2,6
3,75
4,269
5,35
6,136
7,21
9,160
Valor,Contagem
0,176
1,14
2,67
3,40
4,141
5,26
6,52
7,108
8,167
9,4
Valor,Contagem
0,97
1,21
2,9
3,10
4,72
5,220
6,279
8,8
9,80
Valor,Contagem
0,19
1,118
2,13
3,4
4,377
6,40
7,20
8,16
9,190
Valor,Contagem
0,61
1,111
3,273
5,192
6,24
9,135
Valor,Contagem
0,23
1,99
2,100
3,115
4,5
5,11
6,30
7,244
8,105
9,65
Valor,Contagem
0,91
1,8
2,138
3,79
4,5
6,97
7,48
8,182
9,148
Valor,Contagem
1,43
2,94
3,28
4,128
5,181
6,139
7,61
9,122
Valor,Contagem
0,106
2,284
3,60
4,38
5,3
6,165
7,90
8,4
9,45
Valor,Contagem
0,34
1,7
2,8
3,7
4,18
5,44
6,4
7,311
8,225
9,138
Valor,Contagem
1,25
2,189
3,4
5,137
6,207
7,159
8,57
9,19
Valor,Contagem
0,39
1,59
2,1
3,83
4,4
6,64
8,140
9,407
Valor,Contagem
0,12
1,86
2,114
3,178
4,8
5,140
6,36
7,20
8,22
9,181
Valor,Contagem
0,66
1,68
2,5
3,48
4,11
5,221
6,31
7,2
8,10
9,335
Valor,Contagem
0,72
1,258
2,116
3,23
4,10
5,4
6,151
7,5
8,84
9,73
Valor,Contagem
1,64
2,351
3,5
4,10
5,35
6,2
7,18
8,59
9,253
Valor,Contagem
0,108
1,244
2,241
3,12
4,90
5,81
6,8
8,7
9,5
Valor,Contagem
0,20
2,8
3,98
4,132
5,201
6,9
7,14
8,312
9,1
Valor,Contagem
0,144
2,32
3,266
4,4
5,88
6,12
7,67
8,39
9,143
Valor,Contagem
0,7
1,324
2,112
3,29
4,4
5,67
6,30
7,75
8,131
9,18
Valor,Contagem
0,226
1,3
4,2
5,18
6,389
7,84
8,15
9,60
Valor,Contagem
1,4
2,364
4,20
5,28
6,333
7,18
8,24
9,4
Valor,Contagem
0,332
1,1
2,57
3,104
4,2
5,146
6,53
7,16
8,74
9,11
Valor,Contagem
0,77
1,7
2,9
3,26
4,336
5,13
6,254
7,31
8,41
9,2
Valor,Contagem
0,96
1,11
2,18
4,275
5,28
6,24
7,80
8,138
9,127
Valor,Contagem
0,15
1,88
2,36
3,129
4,4
5,73
6,110
7,129
8,181
9,30
Valor,Contagem
1,37
3,94
4,43
5,201
6,44
7,214
9,163
Valor,Contagem
0,192
1,8
2,9
3,250
4,180
6,86
9,71
Valor,Contagem
0,190
1,82
2,68
3,127
4,86
5,110
6,21
7,17
9,94
Valor,Contagem
0,4
1,20
2,6
3,303
4,40
5,176
6,43
8,87
9,118
Valor,Contagem
0,26
1,120
4,24
5,128
6,18
7,383
8,4
9,92
Valor,Contagem
0,46
1,52
2,4
3,41
4,286
5,74
7,165
8,36
9,92
Valor,Contagem
1,3
2,23
4,12
5,141
6,34
7,416
8,43
9,124
Valor,Contagem
0,178
1,144
3,144
4,2
5,11
6,56
7,157
9,104
Valor,Contagem
0,132
1,36
2,42
3,274
4,2
5,72
6,177
7,26
8,8
9,27
Valor,Contagem
0,1
1,86
2,2
3,332
5,267
6,23
7,25
8,27
9,33
Valor,Contagem
0,27
1,210
2,167
3,211
4,4
5,76
6,16
7,21
8,63
9,1
Valor,Contagem
0,8
1,64
2,320
3,3
4,205
5,15
6,76
7,50
8,49
9,7
Valor,Contagem
2,2
4,139
5,46
6,60
7,160
8,274
9,116
Valor,Contagem
0,5
1,9
3,151
4,5
5,54
6,4
7,495
8,35
9,39
Valor,Contagem
0,47
1,18
2,24
3,6
4,210
5,72
6,388
8,5
9,26
Valor,Contagem
0,2
1,178
2,28
4,38
5,79
6,44
7,40
8,380
9,8
Valor,Contagem
0,28
1,22
2,162
4,149
5,8
6,16
7,261
8,144
9,7
Valor,Contagem
0,9
1,237
2,415
3,76
4,4
5,25
7,4
9,26
Valor,Contagem
0,4
1,1
2,4
3,125
5,370
6,72
7,99
8,106
9,15
Valor,Contagem
0,27
1,17
2,6
4,188
5,429
6,64
7,19
8,47
Valor,Contagem
0,7
1,12
2,42
3,121
4,10
5,95
6,63
7,272
8,75
9,100
Valor,Contagem
0,72
1,8
2,90
3,35
4,73
5,34
6,49
7,344
8,70
9,20
Valor,Contagem
0,136
1,95
2,54
3,80
4,78
5,29
6,109
7,3
8,200
9,11
Valor,Contagem
0,164
1,50
2,48
4,183
5,20
6,14
7,20
8,183
9,112
Valor,Contagem
1,20
2,299
3,8
4,164
5,168
6,68
7,14
8,36
9,18
Valor,Contagem
0,50
1,333
2,86
3,215
5,5
6,39
7,3
8,62
9,4
Valor,Contagem
0,73
1,81
2,424
3,104
5,16
6,26
8,4
9,68
Valor,Contagem
1,33
2,42
3,63
4,305
5,36
6,5
7,23
8,173
9,116
Valor,Contagem
0,6
3,220
4,66
5,6
6,122
7,132
8,39
9,207
Valor,Contagem
0,106
1,79
2,64
3,7
4,132
5,99
6,3
7,23
8,225
9,60
Valor,Contagem
0,20
1,191
2,16
3,165
4,93
5,4
6,180
7,5
8,123
Valor,Contagem
0,124
1,9
2,164
3,79
4,65
5,26
6,28
7,116
8,130
9,56
Valor,Contagem
0,29
1,15
2,84
3,164
4,36
5,40
6,238
7,178
8,13
Valor,Contagem
0,59
1,1
2,120
3,4
4,7
5,115
6,67
7,185
8,240
Valor,Contagem
0,175
2,424
3,40
4,26
5,8
6,84
9,40
Valor,Contagem
0,82
1,3
2,183
3,26
4,29
5,29
6,169
7,100
9,175
Valor,Contagem
0,65
1,31
2,27
3,18
4,9
5,19
6,11
7,351
8,254
9,12
Valor,Contagem
0,71
1,288
2,92
3,4
4,14
6,224
7,3
8,99
9,1
Valor,Contagem
0,340
1,116
2,32
3,98
5,25
6,22
7,116
8,47
Valor,Contagem
0,708
1,17
2,7
3,6
5,5
6,52
7,2
Valor,Contagem
0,20
2,92
3,7
4,16
5,27
6,279
7,30
8,254
9,72
Valor,Contagem
0,479
2,1
3,7
4,80
5,98
6,17
8,35
9,79
Valor,Contagem
0,1
1,230
2,132
3,1
4,157
5,37
6,34
7,195
8,1
9,7
Valor,Contagem
0,280
1,16
2,21
3,5
5,77
6,52
7,124
8,133
9,89
Valor,Contagem
0,309
1,26
2,86
3,115
4,108
5,1
7,35
8,4
9,112
Valor,Contagem
0,161
3,1
4,68
5,16
6,77
8,449
9,24
Valor,Contagem
0,4
1,67
2,17
4,201
5,132
6,114
7,49
8,155
9,57
Valor,Contagem
2,159
3,149
4,203
5,7
6,40
7,220
8,14
9,3
Valor,Contagem
0,5
2,4
3,13
4,5
5,68
6,26
8,293
9,381
Valor,Contagem
1,42
2,13
3,107
4,73
5,25
6,1
7,150
8,65
9,319
Valor,Contagem
0,2
1,99
2,131
3,213
4,117
5,18
6,17
7,185
8,12
9,2
Valor,Contagem
0,168
1,179
2,142
3,129
4,96
5,4
6,69
8,11
Valor,Contagem
0,29
1,101
3,315
4,10
5,38
6,17
7,22
8,252
9,12
Valor,Contagem
0,103
2,32
3,12
4,21
5,256
6,7
7,133
8,25
9,207
Valor,Contagem
0,238
1,259
2,9
3,2
4,29
5,1
6,84
7,113
8,60
Valor,Contagem
1,68
2,60
4,10
5,75
6,118
7,41
8,256
9,168
Valor,Contagem
0,438
2,26
3,204
4,18
5,24
6,11
7,32
8,43
Valor,Contagem
0,15
1,199
2,56
3,27
4,95
6,140
7,256
8,4
9,4
Valor,Contagem
0,1
1,83
2,37
3,52
4,32
5,167
6,287
7,136
9,1
Valor,Contagem
0,16
1,327
2,11
3,192
4,24
5,2
7,44
8,6
9,175
Valor,Contagem
0,22
2,4
3,89
4,92
5,41
6,438
7,35
8,51
9,24
Valor,Contagem
0,174
1,44
2,63
3,168
4,25
5,84
6,1
7,234
8,2
Valor,Contagem
0,160
1,164
2,17
3,60
4,116
5,12
6,40
7,201
8,21
9,4
Valor,Contagem
0,6
1,8
2,60
3,88
4,44
5,360
6,158
7,26
8,40
9,4
Valor,Contagem
0,2
1,17
2,28
3,104
4,20
5,9
6,59
7,539
8,4
9,14
Valor,Contagem
0,11
1,11
2,230
3,33
4,349
5,5
6,97
7,19
8,1
9,40
Valor,Contagem
0,152
1,68
2,1
3,21
4,1
5,18
6,13
7,504
8,7
9,11
Valor,Contagem
0,41
1,2
2,3
3,30
4,30
5,77
6,188
7,114
8,283
9,28
Valor,Contagem
0,203
1,5
2,88
3,38
4,232
5,56
6,1
7,108
8,33
9,32
Valor,Contagem
0,16
1,17
2,39
3,326
4,298
5,13
6,21
7,4
8,56
9,6
Valor,Contagem
1,1
2,11
4,1
5,13
6,404
7,16
8,249
9,100
Valor,Contagem
1,211
3,92
5,4
6,76
7,80
8,23
9,312
Valor,Contagem
0,60
1,4
2,24
3,331
4,27
5,36
6,7
7,72
8,172
9,64
Valor,Contagem
0,2
1,107
3,76
4,4
5,345
6,120
7,20
8,72
9,50
Valor,Contagem
0,2
1,90
2,216
3,10
4,56
5,237
6,3
7,2
8,5
9,175
Valor,Contagem
0,349
1,2
3,28
4,73
5,13
7,133
8,21
9,177
Valor,Contagem
0,1
1,116
2,206
3,132
4,17
6,232
7,42
8,40
9,9
Valor,Contagem
0,5
1,16
2,257
3,96
4,23
6,20
7,64
8,300
9,16
Valor,Contagem
0,108
2,187
4,176
5,24
6,56
7,124
8,120
9,2
Valor,Contagem
0,217
1,273
2,47
3,20
5,8
6,4
8,228
Valor,Contagem
0,57
1,116
2,48
3,328
4,150
5,16
7,76
8,4
Valor,Contagem
0,9
1,14
2,95
3,5
4,348
5,124
6,55
7,8
8,49
9,88
Valor,Contagem
0,68
1,10
2,21
3,176
4,308
5,22
7,127
8,28
9,36
Valor,Contagem
0,145
2,84
3,62
4,20
5,44
6,163
8,276
9,2
Valor,Contagem
0,8
1,7
2,59
3,23
4,85
5,28
6,96
7,1
8,176
9,314
Valor,Contagem
0,240
1,102
2,36
3,164
4,159
5,4
6,83
7,10
Valor,Contagem
0,37
1,189
2,132
3,11
4,2
6,36
7,283
8,88
9,17
Valor,Contagem
0,45
2,4
3,91
5,31
6,153
7,471
Valor,Contagem
0,49
2,126
3,41
5,33
6,16
7,110
8,80
9,341
Valor,Contagem
0,2
2,160
3,120
4,188
6,5
7,20
8,293
9,8
Valor,Contagem
0,261
1,4
2,158
3,4
4,343
5,1
7,20
8,4
Valor,Contagem
0,149
1,408
2,14
3,60
4,63
5,23
6,24
7,15
8,3
9,37
Valor,Contagem
1,42
2,27
3,37
4,345
5,54
6,160
7,11
8,20
9,100
Valor,Contagem
0,322
1,163
2,90
3,11
4,9
5,4
7,88
8,98
9,11
Valor,Contagem
0,5
1,290
3,60
4,15
5,20
6,3
7,32
8,280
9,92
Valor,Contagem
0,16
1,167
2,112
3,16
4,16
5,100
6,1
7,313
8,42
9,12
Valor,Contagem
0,268
1,69
2,51
3,162
4,36
5,8
7,4
8,174
9,23
Valor,Contagem
0,124
1,152
2,105
3,185
4,7
5,112
6,6
7,56
8,9
9,40
Valor,Contagem
0,49
1,23
2,4
3,275
4,197
5,49
6,22
7,106
8,68
9,3
Valor,Contagem
0,76
1,5
2,168
3,18
4,39
5,228
6,1
7,142
8,72
9,47
Valor,Contagem
0,368
1,52
2,223
3,22
4,72
6,4
7,48
8,4
9,4
Valor,Contagem
1,127
2,178
3,126
4,72
5,39
6,11
7,36
8,140
9,68
Valor,Contagem
0,199
1,2
2,219
3,13
4,81
5,24
6,132
7,96
8,4
9,27
Valor,Contagem
0,84
1,179
2,10
3,12
4,188
5,260
6,25
7,7
9,32
Valor,Contagem
0,405
1,4
2,216
3,12
5,2
6,28
7,17
8,15
9,98
Valor,Contagem
1,112
2,36
3,61
4,84
5,85
6,4
7,281
8,24
9,108
Valor,Contagem
0,90
1,64
2,16
4,5
5,160
6,107
7,136
8,3
9,216
Valor,Contagem
0,20
1,151
3,124
4,5
5,47
6,90
8,344
9,16
Valor,Contagem
0,9
1,20
2,144
3,9
4,7
5,32
6,1
7,36
8,410
9,128
Valor,Contagem
0,8
1,13
2,27
3,5
4,139
5,16
6,187
7,33
9,368
Valor,Contagem
0,342
1,5
2,14
3,112
4,4
5,5
6,56
7,53
8,117
9,87
Valor,Contagem
0,88
1,18
2,10
4,268
5,70
6,96
7,228
8,1
9,16
Valor,Contagem
0,168
1,80
2,92
3,14
4,62
5,98
6,6
7,46
8,31
9,199
Valor,Contagem
0,119
1,13
2,139
3,35
4,90
5,101
6,12
7,90
8,192
9,4
Valor,Contagem
0,42
1,3
2,82
3,20
5,202
6,55
7,100
8,292
9,1
Valor,Contagem
0,3
1,213
2,15
3,4
4,110
6,181
7,57
8,2
9,211
Valor,Contagem
0,81
1,8
2,101
3,75
4,18
5,165
6,43
7,2
8,74
9,228
Valor,Contagem
0,120
1,288
2,59
3,11
4,4
5,47
6,127
7,22
8,10
9,108
Valor,Contagem
0,70
1,2
2,31
3,21
4,237
5,13
6,52
7,117
8,250
9,2
Valor,Contagem
0,125
1,336
2,4
3,23
4,77
6,72
7,128
8,13
9,19
Valor,Contagem
0,53
2,56
3,23
4,407
5,51
6,113
7,16
8,4
9,73
Valor,Contagem
0,32
1,12
2,24
3,20
4,96
5,11
6,1
7,147
8,165
9,290
Valor,Contagem
1,244
2,134
3,47
4,253
5,17
6,10
7,16
8,72
9,3
Valor,Contagem
0,2
1,1
2,347
3,27
5,74
6,16
7,100
8,52
9,178
Valor,Contagem
0,36
1,4
2,56
4,437
5,141
6,68
8,54
Valor,Contagem
0,5
1,43
2,78
3,28
4,3
5,155
6,143
7,20
8,238
9,83
Valor,Contagem
1,304
2,72
3,87
5,245
6,17
8,2
9,68
Valor,Contagem
0,214
1,133
2,176
3,7
4,72
5,4
6,85
7,83
8,6
9,16
Valor,Contagem
0,17
1,32
2,15
3,47
5,409
6,114
7,8
8,21
9,133
Valor,Contagem
0,27
1,154
2,62
3,32
4,129
5,5
6,238
8,68
9,81
Valor,Contagem
0,285
1,68
2,123
3,28
4,10
5,52
6,87
7,7
8,74
9,63
Valor,Contagem
0,51
1,3
2,81
3,376
4,159
5,21
6,34
7,22
8,36
9,12
Valor,Contagem
0,175
1,21
3,36
4,84
5,12
6,266
8,72
9,131
Valor,Contagem
0,347
2,151
3,12
4,5
6,72
7,106
8,89
9,15
Valor,Contagem
0,204
1,160
2,68
3,180
4,67
5,42
6,25
7,12
8,35
9,3
Valor,Contagem
0,16
1,209
2,60
3,44
4,74
5,2
6,94
7,156
8,3
9,139
Valor,Contagem
0,112
1,11
2,28
3,544
4,6
5,3
8,84
9,9
Valor,Contagem
0,280
1,10
2,2
3,55
4,15
5,28
6,29
7,4
8,104
9,268
Valor,Contagem
0,51
1,10
2,36
3,60
4,258
5,1
6,104
7,14
8,227
9,35
Valor,Contagem
0,8
1,18
2,6
3,52
4,8
5,19
6,3
7,325
8,109
9,249
Valor,Contagem
0,57
2,212
3,39
4,32
5,77
7,218
8,80
9,80
Valor,Contagem
0,5
1,36
2,52
3,86
4,70
5,442
6,78
8,12
9,15
Valor,Contagem
0,3
2,1
3,165
4,197
5,20
6,220
7,92
8,8
9,88
Valor,Contagem
0,92
2,1
4,10
6,64
7,88
8,226
9,313
Valor,Contagem
0,11
1,296
2,22
3,2
4,16
7,222
9,227
Valor,Contagem
0,23
1,180
2,142
3,142
4,17
5,55
6,132
7,23
8,40
9,43
Valor,Contagem
1,26
3,232
4,13
5,112
6,7
7,300
8,108
Valor,Contagem
0,9
1,5
2,108
3,96
4,13
5,240
6,72
8,199
9,54
Valor,Contagem
0,9
2,62
4,41
5,467
6,1
7,14
8,201
9,1
Valor,Contagem
0,69
1,12
2,238
4,76
5,62
6,150
7,171
9,19
Valor,Contagem
1,10
2,463
3,68
4,83
5,18
6,32
7,30
8,73
9,20
Valor,Contagem
0,140
1,16
2,298
3,33
4,16
6,97
7,32
8,158
9,6
Valor,Contagem
0,505
1,49
3,52
4,22
5,2
6,47
7,8
8,64
9,48
Valor,Contagem
0,2
1,85
2,189
3,124
4,5
5,66
6,109
7,55
8,105
9,56
Valor,Contagem
0,31
1,21
2,40
3,13
4,40
5,190
6,6
7,271
8,158
9,26
Valor,Contagem
0,297
1,20
3,146
4,204
5,8
6,112
7,3
8,4
9,1
Valor,Contagem
0,65
1,1
2,127
3,388
4,41
5,12
7,20
8,1
9,140
Valor,Contagem
1,24
3,109
4,39
5,528
6,51
7,6
8,36
9,4
Valor,Contagem
0,76
1,7
2,206
3,279
4,84
5,69
8,8
9,68
Valor,Contagem
0,33
1,32
2,26
3,572
7,39
8,6
9,88
Valor,Contagem
0,343
1,43
2,104
3,140
4,24
5,1
6,32
7,51
8,52
9,6
Valor,Contagem
0,239
2,18
3,49
5,120
6,212
7,1
8,155
9,1
Valor,Contagem
0,123
1,29
2,136
3,102
4,7
5,154
6,52
7,14
8,156
9,24
Valor,Contagem
0,45
2,491
3,92
4,9
5,43
6,41
7,68
8,4
9,3
Valor,Contagem
0,5
1,20
2,1
3,146
4,369
5,61
6,52
7,92
8,20
9,28
Valor,Contagem
0,393
3,164
4,1
5,20
6,147
8,20
9,51
Valor,Contagem
0,33
1,51
2,244
3,31
4,15
5,70
6,67
7,160
8,115
9,11
Valor,Contagem
0,108
1,156
2,39
3,11
4,36
5,216
6,90
7,64
8,16
9,60
Valor,Contagem
0,124
1,98
2,73
3,308
4,12
5,9
6,4
7,16
8,71
9,81
Valor,Contagem
1,3
2,18
3,48
4,23
5,206
6,69
7,267
8,158
9,4
Valor,Contagem
0,52
1,149
2,5
3,19
4,104
5,105
6,113
7,20
8,128
9,100
Valor,Contagem
0,84
1,25
2,8
3,433
4,3
6,4
7,21
8,208
9,10
Valor,Contagem
0,107
1,6
2,48
3,53
4,40
5,175
6,69
7,37
8,1
9,260
Valor,Contagem
1,222
2,193
4,44
5,41
6,23
7,204
8,4
9,64
Valor,Contagem
1,54
2,128
3,39
4,169
5,8
6,58
7,324
8,3
9,15
Valor,Contagem
0,157
1,74
2,6
3,8
4,39
5,9
6,4
7,15
8,392
9,93
Valor,Contagem
0,70
2,1
3,27
4,20
5,200
6,95
7,209
8,107
9,68
Valor,Contagem
0,52
1,186
2,7
3,4
4,7
5,213
6,111
7,25
8,71
9,120
Valor,Contagem
0,32
1,78
2,21
3,309
4,16
5,20
7,1
8,119
9,199
Valor,Contagem
0,238
1,16
2,139
3,119
4,120
5,4
6,2
7,105
8,13
9,39
Valor,Contagem
0,6
1,32
2,8
3,204
4,8
5,436
6,71
7,1
8,1
9,30
Valor,Contagem
0,28
2,4
3,39
4,146
5,24
6,11
7,133
8,1
9,412
Valor,Contagem
0,110
1,60
2,32
3,47
4,232
5,230
6,39
7,20
8,17
9,8
Valor,Contagem
0,74
2,17
3,78
5,20
6,244
7,302
8,53
9,7
Valor,Contagem
0,72
1,68
2,20
3,4
4,90
5,132
7,47
8,58
9,305
Valor,Contagem
0,130
1,7
3,9
4,166
5,206
6,77
7,20
8,15
9,167
Valor,Contagem
0,353
1,52
2,6
3,104
4,44
5,49
6,94
7,25
8,69
Valor,Contagem
0,76
1,10
3,13
4,224
5,13
6,180
7,1
8,274
9,4
Valor,Contagem
0,16
1,17
2,46
3,380
4,4
5,17
6,16
7,176
8,109
9,15
Valor,Contagem
0,44
1,194
2,13
3,4
4,60
5,44
6,9
7,208
8,214
9,4
Valor,Contagem
0,37
1,21
2,390
4,82
5,36
6,37
8,14
9,178
Valor,Contagem
0,33
1,88
2,12
3,41
4,4
5,1
6,3
7,18
9,595
Valor,Contagem
0,19
1,229
2,4
3,30
4,15
5,285
6,152
7,4
8,56
9,3
Valor,Contagem
0,13
1,72
2,8
3,17
5,42
6,200
7,1
8,367
9,76
Valor,Contagem
0,39
1,23
2,10
3,153
4,23
5,108
6,7
7,128
9,305
Valor,Contagem
0,75
1,142
2,3
3,2
4,16
5,1
6,392
7,20
8,97
9,48
Valor,Contagem
0,448
1,52
3,124
4,1
5,121
7,8
8,4
9,37
Valor,Contagem
0,316
1,102
4,38
5,98
6,119
7,16
8,109
Valor,Contagem
0,8
2,325
3,187
4,94
5,48
7,4
8,17
9,115
Valor,Contagem
0,107
1,16
2,14
3,287
4,63
5,20
6,30
7,40
8,183
9,36
Valor,Contagem
0,2
1,10
2,132
3,232
4,114
5,259
6,6
7,4
8,8
9,31
Valor,Contagem
0,128
1,91
2,6
3,40
5,232
6,21
7,18
