Valor,Contagem
7,53
8,53
9,130
Valor,Contagem
0,53
1,109
2,70
3,45
4,73
5,134
6,56
7,25
8,170
9,60
Valor,Contagem
0,76
1,212
2,94
3,72
4,20
5,76
6,97
7,56
8,16
9,74
Valor,Contagem
0,21
1,46
2,272
3,76
4,48
5,8
6,112
7,43
8,161
9,8
Valor,Contagem
0,7
1,288
2,106
3,48
4,36
5,59
6,19
7,35
8,47
9,152
Valor,Contagem
0,36
1,156
2,55
3,9
4,243
5,50
6,60
7,55
8,123
9,9
Valor,Contagem
0,178
1,60
2,70
3,92
4,68
5,44
6,149
7,90
8,22
9,23
Valor,Contagem
0,31
1,88
2,85
3,71
4,47
5,280
6,28
7,65
8,41
9,59
Valor,Contagem
0,92
1,23
2,80
3,262
4,19
5,34
6,48
7,44
8,107
9,87
Valor,Contagem
0,231
1,152
2,64
3,28
4,26
5,11
6,30
7,27
8,112
9,115
Valor,Contagem
0,166
1,29
2,84
3,106
4,8
5,27
6,42
7,52
8,211
9,72
Valor,Contagem
0,57
1,120
2,98
3,92
4,68
5,104
6,24
7,46
8,120
9,67
Valor,Contagem
0,60
1,24
2,48
3,4
4,88
5,106
6,24
7,236
8,71
9,136
Valor,Contagem
0,64
1,96
2,88
3,167
4,70
5,100
6,36
7,46
8,12
9,116
Valor,Contagem
0,85
1,28
2,72
3,78
4,106
5,150
6,91
7,60
8,52
9,73
Valor,Contagem
0,76
1,65
2,18
3,81
4,185
5,98
6,47
7,113
8,97
9,16
Valor,Contagem
0,59
1,52
2,92
3,76
4,50
5,38
6,44
7,67
8,121
9,197
Valor,Contagem
0,88
1,68
2,80
3,50
4,64
5,26
6,60
7,33
8,76
9,251
Valor,Contagem
0,164
1,99
2,54
3,20
4,59
5,104
6,55
7,36
8,156
9,50
Valor,Contagem
0,45
1,114
2,33
3,55
4,16
5,19
6,127
7,36
8,144
9,208
Valor,Contagem
0,14
1,68
2,58
3,167
4,84
5,134
6,16
7,36
8,197
9,22
Valor,Contagem
0,7
1,138
2,5
3,203
4,130
5,79
6,71
7,21
8,99
9,44
Valor,Contagem
0,22
1,45
2,68
3,100
4,32
5,116
6,46
7,25
8,288
9,53
Valor,Contagem
0,132
1,119
2,29
3,131
4,27
5,74
6,38
7,182
8,32
9,33
Valor,Contagem
0,162
1,145
2,23
3,89
4,25
5,83
6,20
7,19
8,56
9,174
Valor,Contagem
0,26
1,94
2,92
3,15
4,134
5,21
6,171
7,86
8,90
9,68
Valor,Contagem
0,57
1,92
2,88
3,59
4,156
5,160
6,128
7,20
8,18
9,18
Valor,Contagem
0,105
1,180
2,95
3,26
4,83
5,94
6,132
7,52
8,8
9,22
Valor,Contagem
0,27
1,54
2,111
3,150
4,32
5,113
6,14
7,19
8,158
9,118
Valor,Contagem
0,89
1,95
2,47
3,76
4,165
5,103
6,40
7,45
8,63
9,72
Valor,Contagem
0,45
1,75
2,104
3,12
4,37
5,176
6,36
7,156
8,69
9,86
Valor,Contagem
0,269
1,48
2,52
3,5
4,4
5,78
6,93
7,128
8,103
9,16
Valor,Contagem
0,12
1,33
2,251
3,35
4,37
5,40
6,56
7,124
8,132
9,75
Valor,Contagem
0,100
1,52
2,132
3,32
4,72
5,41
6,50
7,41
8,216
9,57
Valor,Contagem
0,80
1,72
2,86
3,93
4,144
5,19
6,31
7,11
8,232
9,29
Valor,Contagem
0,28
1,62
2,191
3,60
4,125
5,42
6,10
7,107
8,103
9,68
Valor,Contagem
0,130
1,76
2,49
3,108
4,20
5,11
6,204
7,37
8,32
9,128
Valor,Contagem
0,40
1,37
2,92
3,241
4,149
5,49
6,26
7,83
8,44
9,36
Valor,Contagem
0,116
1,119
2,60
3,83
4,77
5,42
6,52
7,51
8,91
9,105
Valor,Contagem
0,96
1,38
2,38
3,84
4,49
5,195
6,94
7,18
8,47
9,136
Valor,Contagem
0,37
1,76
2,89
3,165
4,65
5,110
6,60
7,36
8,82
9,76
Valor,Contagem
0,69
1,111
2,37
3,34
4,64
5,62
6,168
7,115
8,116
9,20
Valor,Contagem
0,219
1,37
2,105
3,191
4,72
5,26
6,9
7,21
8,24
9,92
Valor,Contagem
0,45
1,12
2,138
3,61
4,116
5,92
6,79
7,59
8,129
9,64
Valor,Contagem
0,168
1,35
2,88
3,104
4,40
5,56
6,115
7,46
8,117
9,27
Valor,Contagem
0,87
1,95
2,104
3,54
4,28
5,179
6,10
7,142
8,71
9,26
Valor,Contagem
0,65
1,44
2,80
3,16
4,111
5,63
6,81
7,141
8,94
9,100
Valor,Contagem
0,125
1,152
2,96
3,144
4,19
5,110
6,26
7,37
8,52
9,36
Valor,Contagem
0,142
1,57
2,82
3,60
4,26
5,90
6,27
7,22
8,113
9,176
Valor,Contagem
0,90
1,76
2,69
3,33
4,99
5,37
6,25
7,60
8,245
9,61
Valor,Contagem
0,20
1,52
2,69
3,21
4,59
5,101
6,218
7,216
8,11
9,28
Valor,Contagem
0,49
1,94
2,36
3,67
4,78
5,102
6,83
7,80
8,43
9,165
Valor,Contagem
0,48
1,72
2,81
3,24
4,35
5,300
6,32
7,110
8,68
9,27
Valor,Contagem
0,88
1,23
2,240
3,33
4,28
5,69
6,8
7,83
8,178
9,46
Valor,Contagem
0,37
1,65
2,137
3,150
4,68
5,92
6,32
7,41
8,44
9,129
Valor,Contagem
0,117
1,40
2,59
3,97
4,66
5,84
6,68
7,122
8,66
9,76
Valor,Contagem
0,151
1,116
2,17
3,29
4,44
5,140
6,88
7,40
8,90
9,83
Valor,Contagem
0,68
1,68
2,23
3,97
4,141
5,3
6,13
7,200
8,128
9,55
Valor,Contagem
0,124
1,107
2,28
3,112
4,25
5,103
6,49
7,104
8,68
9,75
Valor,Contagem
0,30
1,12
2,124
3,32
4,60
5,71
6,90
7,144
8,79
9,156
Valor,Contagem
0,79
1,110
2,47
3,156
4,264
5,21
6,24
7,47
8,17
9,32
Valor,Contagem
0,32
1,50
2,68
3,127
4,21
5,92
6,139
7,107
8,21
9,140
Valor,Contagem
0,188
1,78
2,51
3,47
4,147
5,18
6,36
7,64
8,76
9,91
Valor,Contagem
0,51
1,141
2,60
3,132
4,8
5,99
6,157
7,20
8,92
9,36
Valor,Contagem
0,87
1,61
2,108
3,121
4,144
5,90
6,59
7,27
8,26
9,72
Valor,Contagem
0,104
1,94
2,42
3,96
4,15
5,27
6,184
7,76
8,85
9,73
Valor,Contagem
0,123
1,94
2,90
3,59
4,160
5,32
6,74
7,26
8,64
9,74
Valor,Contagem
0,106
1,28
2,65
3,103
4,17
5,67
6,159
7,81
8,144
9,26
Valor,Contagem
0,148
1,43
2,76
3,108
4,20
5,133
6,74
7,38
8,140
9,16
Valor,Contagem
0,18
1,68
2,118
3,54
4,76
5,268
6,45
7,32
8,37
9,79
Valor,Contagem
0,18
1,34
2,109
3,77
4,62
5,103
6,104
7,23
8,76
9,190
Valor,Contagem
0,42
1,111
2,33
3,84
4,200
5,52
6,131
7,28
8,78
9,37
Valor,Contagem
0,144
1,177
2,16
3,12
4,38
5,78
6,33
7,170
8,40
9,88
Valor,Contagem
0,47
1,63
2,9
3,135
4,133
5,32
6,117
7,92
8,112
9,56
Valor,Contagem
0,73
1,40
2,112
3,41
4,40
5,35
6,160
7,22
8,259
9,13
Valor,Contagem
0,113
1,33
2,117
3,96
4,93
5,16
6,16
7,118
8,31
9,163
Valor,Contagem
0,113
1,40
2,76
3,48
4,97
5,82
6,59
7,120
8,28
9,132
Valor,Contagem
0,119
1,100
2,36
3,157
4,13
5,64
6,32
7,55
8,190
9,30
Valor,Contagem
0,35
1,34
2,85
3,43
4,44
5,45
6,52
7,87
8,4
9,368
Valor,Contagem
0,152
1,42
2,77
3,91
4,32
5,132
6,27
7,92
8,78
9,73
Valor,Contagem
0,78
1,144
2,38
3,51
4,30
5,148
6,48
7,112
8,58
9,88
Valor,Contagem
0,12
1,115
2,48
3,73
4,118
5,200
6,73
7,6
8,61
9,89
Valor,Contagem
0,145
1,40
2,65
3,19
4,79
5,21
6,72
7,83
8,156
9,116
Valor,Contagem
0,28
1,32
2,60
3,77
4,60
5,138
6,6
7,9
8,282
9,104
Valor,Contagem
0,79
1,68
2,82
3,12
4,23
5,26
6,101
7,33
8,188
9,184
Valor,Contagem
0,78
1,68
2,184
3,145
4,80
5,12
6,8
7,169
8,40
9,12
Valor,Contagem
0,188
1,43
2,75
3,75
4,13
5,40
6,69
7,75
8,124
9,95
Valor,Contagem
0,132
1,18
2,55
3,132
4,46
5,84
6,73
7,78
8,157
9,21
Valor,Contagem
0,128
1,113
2,80
3,13
4,101
5,67
6,6
7,168
8,64
9,54
Valor,Contagem
0,37
1,143
2,17
3,176
4,74
5,92
6,57
7,50
8,99
9,51
Valor,Contagem
0,72
1,24
2,85
3,80
4,120
5,34
6,49
7,92
8,52
9,188
Valor,Contagem
0,42
1,146
2,22
3,44
4,61
5,143
6,102
7,52
8,53
9,131
Valor,Contagem
0,16
1,147
2,124
3,41
4,8
5,188
6,90
7,74
8,51
9,57
Valor,Contagem
0,80
1,214
2,107
3,36
4,27
5,143
6,13
7,80
8,41
9,56
Valor,Contagem
0,26
1,80
2,48
3,49
4,26
5,229
6,56
7,68
8,109
9,104
Valor,Contagem
0,261
1,11
2,147
3,52
4,55
5,79
6,106
7,22
8,40
9,24
Valor,Contagem
0,34
1,61
2,85
3,43
4,135
5,81
6,75
7,56
8,163
9,63
Valor,Contagem
0,30
1,52
2,46
3,198
4,58
5,124
6,110
7,37
8,28
9,112
Valor,Contagem
0,64
1,162
2,29
3,124
4,119
5,118
6,44
7,59
8,52
9,24
Valor,Contagem
0,55
1,165
2,70
3,126
4,138
5,9
6,94
7,8
8,56
9,76
Valor,Contagem
0,120
1,79
2,45
3,39
4,152
5,145
6,41
7,12
8,108
9,55
Valor,Contagem
0,105
1,75
2,17
3,116
4,167
5,75
6,28
7,73
8,68
9,72
Valor,Contagem
0,23
1,40
2,45
3,88
4,133
5,16
6,142
7,49
8,76
9,184
Valor,Contagem
0,76
1,91
2,103
3,20
4,50
5,148
6,12
7,205
8,56
9,35
Valor,Contagem
0,84
1,89
2,71
3,26
4,70
5,20
6,94
7,54
8,68
9,220
Valor,Contagem
0,10
1,138
2,235
3,22
4,12
5,62
6,49
7,43
8,83
9,143
Valor,Contagem
0,68
1,131
2,53
3,148
4,64
5,71
6,80
7,49
8,69
9,64
Valor,Contagem
0,39
1,75
2,46
3,165
4,87
5,12
6,99
7,52
8,216
9,6
Valor,Contagem
0,46
1,177
2,101
3,21
4,135
5,58
6,21
7,24
8,64
9,148
Valor,Contagem
0,25
1,150
2,80
3,15
4,59
5,100
6,49
7,60
8,190
9,68
Valor,Contagem
0,71
1,164
2,53
3,122
4,91
5,69
6,31
7,87
8,99
9,10
Valor,Contagem
0,121
1,58
2,36
3,132
4,100
5,28
6,140
7,65
8,36
9,80
Valor,Contagem
0,55
1,112
2,29
3,70
4,143
5,38
6,26
7,122
8,104
9,97
Valor,Contagem
0,62
1,60
2,108
3,16
4,24
5,36
6,133
7,69
8,216
9,72
Valor,Contagem
0,72
1,104
2,188
3,29
4,112
5,38
6,7
7,51
8,143
9,52
Valor,Contagem
0,118
1,40
2,80
3,114
4,104
5,48
6,31
7,184
8,36
9,43
Valor,Contagem
0,44
1,48
2,125
3,75
4,88
5,93
6,137
7,42
8,80
9,64
Valor,Contagem
0,112
1,52
2,19
3,109
4,96
5,101
6,34
7,58
8,110
9,104
Valor,Contagem
0,44
1,100
2,77
3,52
4,104
5,32
6,47
7,80
8,179
9,82
Valor,Contagem
0,120
1,32
2,49
3,96
4,60
5,61
6,203
7,56
8,5
9,113
Valor,Contagem
0,40
1,61
2,158
3,28
4,151
5,128
6,55
7,67
8,46
9,64
Valor,Contagem
0,50
1,53
2,167
3,52
4,29
5,123
6,81
7,27
8,129
9,85
Valor,Contagem
0,16
1,51
2,195
3,38
4,4
5,140
6,124
7,28
8,96
9,104
Valor,Contagem
0,68
1,93
2,126
3,56
4,102
5,46
6,51
7,78
8,66
9,111
Valor,Contagem
0,130
1,45
2,211
3,40
4,70
5,32
6,41
7,101
8,19
9,107
Valor,Contagem
0,110
1,4
2,110
3,144
4,98
5,53
6,64
7,108
8,44
9,62
Valor,Contagem
0,25
1,51
2,128
3,44
4,19
5,72
6,201
7,86
8,125
9,44
Valor,Contagem
0,131
1,80
2,116
3,5
4,148
5,56
6,21
7,19
8,48
9,172
Valor,Contagem
0,17
1,12
2,78
3,244
4,45
5,57
6,76
7,114
8,105
9,48
Valor,Contagem
0,57
1,76
2,132
3,128
4,5
5,74
6,65
7,31
8,144
9,83
Valor,Contagem
0,36
1,10
2,119
3,52
4,228
5,38
6,92
7,46
8,125
9,50
Valor,Contagem
0,49
1,254
2,29
3,40
4,115
5,62
6,67
7,100
8,49
9,31
Valor,Contagem
0,114
1,97
2,27
3,103
4,37
5,55
6,69
7,148
8,79
9,68
Valor,Contagem
0,45
1,84
2,20
3,121
4,155
5,60
6,161
7,36
8,57
9,56
Valor,Contagem
0,76
1,186
2,141
3,93
4,91
5,16
6,40
7,137
8,6
9,9
Valor,Contagem
0,7
1,77
2,186
3,49
4,32
5,26
6,285
7,30
8,63
9,40
Valor,Contagem
0,22
1,98
2,18
3,46
4,46
5,238
6,16
7,76
8,130
9,105
Valor,Contagem
0,120
1,84
2,41
3,88
4,50
5,200
6,20
7,51
8,34
9,108
Valor,Contagem
0,80
1,18
2,72
3,86
4,56
5,62
6,32
7,186
8,175
9,29
Valor,Contagem
0,185
1,55
2,70
3,84
4,12
5,120
6,90
7,36
8,65
9,79
Valor,Contagem
0,52
1,36
2,15
3,28
4,100
5,113
6,20
7,151
8,38
9,242
Valor,Contagem
0,75
1,119
2,128
3,8
4,45
5,40
6,60
7,226
8,84
9,10
Valor,Contagem
0,116
1,95
2,91
3,57
4,172
5,28
6,61
7,32
8,119
9,24
Valor,Contagem
0,29
1,79
2,56
3,206
4,123
5,106
6,39
7,51
8,56
9,52
Valor,Contagem
0,12
1,48
2,45
3,176
4,41
5,12
6,37
7,48
8,223
9,154
Valor,Contagem
0,205
1,88
2,76
3,60
4,68
5,96
6,86
7,34
8,34
9,48
Valor,Contagem
0,12
1,201
2,71
3,66
4,76
5,17
6,252
7,44
8,12
9,45
Valor,Contagem
0,170
1,9
2,64
3,156
4,51
5,36
6,79
7,28
8,63
9,140
Valor,Contagem
0,28
1,92
2,43
3,8
4,37
5,174
6,70
7,101
8,68
9,176
Valor,Contagem
0,108
1,142
2,37
3,116
4,24
5,68
6,8
7,97
8,102
9,95
Valor,Contagem
0,32
1,19
2,204
3,66
4,151
5,48
6,32
7,67
8,82
9,96
Valor,Contagem
0,66
1,57
2,128
3,23
4,76
5,28
6,141
7,96
8,115
9,67
Valor,Contagem
0,49
1,128
2,55
3,160
4,20
5,93
6,108
7,36
8,97
9,49
Valor,Contagem
0,139
1,117
2,144
3,60
4,21
5,108
6,61
7,62
8,57
9,26
Valor,Contagem
0,87
1,20
2,61
3,98
4,126
5,44
6,123
7,126
8,41
9,71
Valor,Contagem
0,64
1,132
2,93
3,141
4,29
5,27
6,93
7,66
8,16
9,134
Valor,Contagem
0,53
1,92
2,14
3,47
4,101
5,137
6,186
7,27
8,17
9,121
Valor,Contagem
0,26
1,112
2,122
3,184
4,8
5,106
6,68
7,84
8,64
9,22
Valor,Contagem
0,90
1,58
2,116
3,80
4,93
5,40
6,13
7,195
8,60
9,49
Valor,Contagem
0,32
1,138
2,112
3,64
4,141
5,14
6,45
7,120
8,92
9,39
Valor,Contagem
0,91
1,36
2,125
3,44
4,85
5,53
6,216
7,28
8,114
9,4
Valor,Contagem
0,35
1,68
2,124
3,44
4,37
5,100
6,129
7,76
8,147
9,36
Valor,Contagem
0,140
1,54
2,122
3,18
4,41
5,180
6,25
7,69
8,107
9,40
Valor,Contagem
0,77
1,76
2,40
3,146
4,47
5,117
6,88
7,11
8,124
9,71
Valor,Contagem
0,247
1,14
2,69
3,23
4,238
5,22
6,31
7,35
8,40
9,77
Valor,Contagem
0,140
1,44
2,8
3,62
4,30
5,39
6,104
7,232
8,97
9,39
Valor,Contagem
0,53
1,45
2,161
3,24
4,40
5,93
6,117
7,48
8,25
9,188
Valor,Contagem
0,33
1,31
2,19
3,199
4,76
5,64
6,109
7,102
8,27
9,136
Valor,Contagem
0,28
1,180
2,52
3,52
4,93
5,46
6,184
7,20
8,31
9,110
Valor,Contagem
0,58
1,147
2,100
3,100
4,79
5,53
6,113
8,3
9,143
Valor,Contagem
0,77
1,67
2,67
3,54
4,160
5,139
6,68
7,46
8,76
9,43
Valor,Contagem
0,42
1,150
2,12
3,26
4,113
5,72
6,180
7,89
8,70
9,41
Valor,Contagem
0,52
1,144
2,76
3,105
4,96
5,52
6,106
7,53
8,53
9,57
Valor,Contagem
0,46
1,36
2,151
3,48
4,80
5,119
6,131
7,47
8,22
9,116
Valor,Contagem
0,76
1,50
2,72
3,123
4,66
5,31
6,96
7,68
8,66
9,148
Valor,Contagem
0,89
1,120
2,156
3,31
4,49
5,108
6,40
7,42
8,24
9,138
Valor,Contagem
0,55
1,68
2,110
3,104
4,114
5,72
6,85
7,39
8,138
9,12
Valor,Contagem
0,18
2,254
3,56
4,21
5,71
6,33
7,124
8,152
9,68
Valor,Contagem
0,125
1,57
2,124
3,113
4,62
5,23
6,11
7,74
8,12
9,195
Valor,Contagem
0,17
1,84
2,42
3,135
4,245
5,38
6,84
7,20
8,76
9,55
Valor,Contagem
0,17
1,101
2,146
3,107
4,44
5,84
6,140
7,36
8,99
9,24
Valor,Contagem
0,128
1,80
2,105
3,137
4,19
5,139
6,36
7,84
8,26
9,42
Valor,Contagem
0,79
1,113
2,84
3,124
4,34
5,96
6,81
7,82
8,88
9,13
Valor,Contagem
0,17
1,103
2,135
3,160
4,68
5,93
6,85
7,21
8,72
9,40
Valor,Contagem
0,129
1,79
2,54
3,99
4,40
5,107
6,63
7,18
8,150
9,58
Valor,Contagem
0,94
1,55
2,12
3,67
4,104
5,144
6,88
7,117
8,60
9,55
Valor,Contagem
0,190
1,10
2,21
3,29
4,46
5,193
6,172
7,36
8,56
9,43
Valor,Contagem
0,72
1,64
2,238
3,125
4,2
5,81
6,63
7,30
8,8
9,112
Valor,Contagem
0,56
1,87
2,71
3,40
4,29
5,142
6,98
7,104
8,131
9,38
Valor,Contagem
0,159
1,68
2,29
3,182
4,72
5,48
6,30
7,68
8,23
9,117
Valor,Contagem
0,84
1,55
2,128
3,233
4,59
5,121
6,7
7,51
8,20
9,39
Valor,Contagem
0,124
1,36
2,16
3,20
4,78
5,58
6,80
7,139
8,88
9,158
Valor,Contagem
0,54
1,129
2,76
3,42
4,19
5,128
6,36
7,28
8,79
9,204
Valor,Contagem
0,60
1,128
2,80
3,114
4,84
5,64
6,68
7,28
8,64
9,107
Valor,Contagem
0,57
1,96
2,166
3,53
4,53
5,62
6,17
7,71
8,88
9,132
Valor,Contagem
0,24
1,61
2,103
3,20
4,76
5,57
6,111
7,79
8,215
9,52
Valor,Contagem
0,41
1,32
2,49
3,162
4,230
5,68
6,12
7,110
8,40
9,51
Valor,Contagem
0,35
1,41
2,38
3,167
4,35
5,42
6,80
7,109
8,192
9,57
Valor,Contagem
0,44
1,149
2,29
3,70
4,107
5,40
6,87
7,8
8,191
9,72
Valor,Contagem
0,48
1,93
2,84
3,32
4,20
5,153
6,52
7,160
8,7
9,147
Valor,Contagem
0,48
1,108
2,125
3,172
4,9
5,93
6,57
7,120
8,27
9,36
Valor,Contagem
0,7
1,137
2,10
3,133
4,92
5,103
6,78
7,68
8,136
9,32
Valor,Contagem
0,48
1,77
2,20
3,136
4,46
5,20
6,22
7,81
8,252
9,92
Valor,Contagem
0,101
1,180
2,20
3,92
4,54
5,91
6,111
7,25
8,92
9,32
Valor,Contagem
0,34
1,104
2,62
3,107
4,134
5,60
6,93
7,56
8,60
9,88
Valor,Contagem
0,32
1,11
2,176
3,38
4,135
5,101
6,31
7,107
8,134
9,32
Valor,Contagem
0,104
1,60
2,46
3,28
4,57
5,92
6,162
7,172
8,38
9,37
Valor,Contagem
0,84
1,81
2,25
3,164
4,132
5,118
6,28
7,107
8,50
9,8
Valor,Contagem
0,69
1,171
2,12
3,33
4,109
5,189
6,15
7,92
8,86
9,20
Valor,Contagem
0,120
1,199
2,40
3,112
4,116
5,24
6,27
7,73
8,33
9,54
Valor,Contagem
0,53
1,127
2,97
3,33
4,22
5,109
6,26
7,42
8,172
9,115
Valor,Contagem
0,102
1,20
2,145
3,65
4,12
5,92
6,118
7,104
8,48
9,88
Valor,Contagem
0,88
1,95
2,128
3,83
4,65
5,15
6,41
7,21
8,259
9,1
Valor,Contagem
0,26
1,101
2,56
3,80
4,60
5,23
6,38
7,80
8,213
9,119
Valor,Contagem
0,52
1,24
2,64
3,32
4,44
5,51
6,135
7,81
8,236
9,80
Valor,Contagem
0,27
1,39
2,42
3,48
4,160
5,76
6,130
7,68
8,108
9,98
Valor,Contagem
0,95
1,98
2,74
3,24
4,61
5,46
6,220
7,59
8,80
9,40
Valor,Contagem
0,33
1,46
2,25
3,19
4,415
5,18
6,92
7,77
8,37
9,34
Valor,Contagem
0,137
1,123
2,149
3,54
4,5
5,29
6,116
7,98
8,13
9,71
Valor,Contagem
0,148
1,210
2,60
3,108
4,52
5,20
6,22
7,44
8,85
9,47
Valor,Contagem
0,3
1,87
2,28
3,36
4,94
5,58
6,33
7,100
8,168
9,189
Valor,Contagem
0,81
1,36
2,122
3,39
4,33
5,184
6,123
7,56
8,78
9,44
Valor,Contagem
0,235
1,48
2,86
3,16
4,24
5,93
6,82
7,2
8,80
9,131
Valor,Contagem
0,15
1,23
2,91
3,116
4,27
5,99
6,235
7,60
8,80
9,52
Valor,Contagem
0,41
1,113
2,148
3,152
4,166
5,60
6,12
7,17
8,82
9,4
Valor,Contagem
0,114
1,72
2,105
3,28
4,93
5,105
6,61
7,30
8,108
9,80
Valor,Contagem
0,15
1,6
2,209
3,47
4,192
5,36
6,30
7,16
8,48
9,196
Valor,Contagem
0,137
1,40
2,77
3,32
4,18
5,40
6,39
7,142
8,94
9,176
Valor,Contagem
0,63
1,51
2,132
3,21
4,132
5,151
6,88
7,73
8,28
9,56
Valor,Contagem
0,83
1,26
2,20
3,192
4,127
5,89
6,144
7,40
8,14
9,61
Valor,Contagem
0,76
1,175
2,20
3,71
4,76
5,56
6,37
7,160
8,76
9,51
Valor,Contagem
0,54
1,13
2,104
3,40
4,84
5,73
6,91
7,271
8,31
9,36
Valor,Contagem
0,94
1,77
2,70
3,77
4,134
5,66
6,16
7,165
8,34
9,63
Valor,Contagem
0,40
1,137
2,132
3,78
4,51
5,89
6,64
7,32
8,71
9,101
Valor,Contagem
0,27
1,19
2,45
3,88
4,229
5,87
6,32
7,52
8,125
9,93
Valor,Contagem
0,108
1,92
2,88
3,43
4,99
5,59
6,120
7,88
8,44
9,56
Valor,Contagem
0,163
1,99
2,109
3,126
4,8
5,52
6,148
7,9
8,48
9,35
Valor,Contagem
0,76
1,86
2,29
3,65
4,43
5,88
6,58
7,83
8,157
9,110
Valor,Contagem
0,67
1,97
2,140
3,28
4,82
5,140
6,56
7,77
8,20
9,89
Valor,Contagem
0,61
1,61
2,25
3,56
4,175
5,54
6,88
7,159
8,48
9,69
Valor,Contagem
0,113
1,42
2,145
3,69
4,59
5,93
6,56
7,136
8,41
9,40
Valor,Contagem
0,91
1,75
2,9
3,104
4,110
5,52
6,88
7,110
8,68
9,89
Valor,Contagem
0,51
1,36
2,49
3,111
4,22
5,250
6,156
7,3
8,87
9,31
Valor,Contagem
0,8
1,56
2,109
3,94
4,43
5,76
6,165
7,80
8,49
9,116
Valor,Contagem
0,88
1,76
2,46
3,53
4,24
5,71
6,220
7,40
8,75
9,104
Valor,Contagem
0,2
1,121
2,236
3,81
4,114
5,8
