Valor,Contagem
0,169
1,96
2,14
3,78
4,32
5,46
6,45
7,40
8,148
9,129
Valor,Contagem
0,120
1,68
2,140
3,34
4,57
5,72
6,67
7,70
8,71
9,96
Valor,Contagem
0,76
1,68
2,76
3,96
4,63
5,104
6,20
7,84
8,87
9,123
Valor,Contagem
0,76
1,68
2,69
3,58
4,79
5,132
6,98
7,100
8,57
9,57
Valor,Contagem
0,52
1,68
2,28
3,82
4,88
5,80
6,155
7,76
8,97
9,68
Valor,Contagem
0,67
1,121
2,51
3,76
4,78
5,77
6,42
7,119
8,124
9,42
Valor,Contagem
0,63
1,38
2,76
3,41
4,218
5,46
6,65
7,99
8,112
9,38
Valor,Contagem
0,155
1,86
2,86
3,84
4,72
5,52
6,75
7,97
8,69
9,21
Valor,Contagem
0,79
1,58
2,70
3,92
4,114
5,140
6,34
7,68
8,53
9,88
Valor,Contagem
0,96
1,52
2,56
3,68
4,140
5,120
6,95
7,47
8,105
9,17
Valor,Contagem
0,73
1,108
2,74
3,155
4,62
5,152
6,64
7,40
8,16
9,53
Valor,Contagem
0,99
1,72
2,138
3,68
4,48
5,66
6,123
7,58
8,53
9,71
Valor,Contagem
0,50
1,47
2,55
3,48
4,73
5,163
6,42
7,73
8,82
9,163
Valor,Contagem
0,52
1,53
2,57
3,117
4,51
5,116
6,78
7,88
8,105
9,78
Valor,Contagem
0,94
1,104
2,98
3,60
4,64
5,47
6,152
7,72
8,32
9,73
Valor,Contagem
0,67
1,164
2,86
3,98
4,46
5,64
6,35
7,61
8,70
9,105
Valor,Contagem
0,120
1,32
2,109
3,90
4,32
5,93
6,104
7,58
8,71
9,86
Valor,Contagem
0,88
1,37
2,67
3,72
4,151
5,42
6,115
7,164
8,33
9,28
Valor,Contagem
0,72
1,90
2,83
3,100
4,91
5,25
6,137
7,109
8,40
9,48
Valor,Contagem
0,130
1,49
2,85
3,117
4,70
5,22
6,100
7,104
8,97
9,21
Valor,Contagem
0,133
1,77
2,55
3,164
4,100
5,31
6,58
7,34
8,31
9,113
Valor,Contagem
0,31
1,130
2,63
3,34
4,49
5,56
6,99
7,100
8,104
9,131
Valor,Contagem
0,105
1,54
2,117
3,64
4,96
5,72
6,105
7,68
8,53
9,61
Valor,Contagem
0,120
1,79
2,127
3,72
4,92
5,25
6,28
7,137
8,57
9,59
Valor,Contagem
0,83
1,72
2,60
3,52
4,149
5,117
6,36
7,84
8,59
9,83
Valor,Contagem
0,73
1,85
2,164
3,68
4,55
5,40
6,37
7,132
8,20
9,122
Valor,Contagem
0,48
1,47
2,88
3,99
4,91
5,60
6,79
7,106
8,48
9,130
Valor,Contagem
0,84
1,57
2,76
3,106
4,104
5,52
6,118
7,44
8,46
9,108
Valor,Contagem
0,81
1,87
2,52
3,92
4,91
5,93
6,112
7,62
8,52
9,74
Valor,Contagem
0,87
1,68
2,109
3,68
4,46
5,95
6,80
7,75
8,30
9,139
Valor,Contagem
0,86
1,44
2,117
3,107
4,75
5,61
6,84
7,128
8,60
9,33
Valor,Contagem
0,153
1,56
2,57
3,51
4,100
5,96
6,139
7,39
8,80
9,24
Valor,Contagem
0,35
1,84
2,67
3,50
4,56
5,81
6,127
7,163
8,68
9,66
Valor,Contagem
0,84
1,48
2,61
3,49
4,127
5,50
6,68
7,53
8,89
9,166
Valor,Contagem
0,54
1,79
2,148
3,16
4,154
5,57
6,103
7,83
8,75
9,28
Valor,Contagem
0,113
1,90
2,117
3,60
4,52
5,52
6,67
7,95
8,92
9,57
Valor,Contagem
0,89
1,162
2,41
3,76
4,63
5,78
6,151
7,62
8,62
9,12
Valor,Contagem
0,76
1,101
2,53
3,137
4,88
5,42
6,80
7,118
8,51
9,49
Valor,Contagem
0,39
1,160
2,147
3,31
4,48
5,37
6,38
7,95
8,35
9,168
Valor,Contagem
0,117
1,116
2,36
3,48
4,80
5,114
6,53
7,104
8,65
9,62
Valor,Contagem
0,88
1,61
2,119
3,116
4,95
5,40
6,112
7,44
8,36
9,84
Valor,Contagem
0,72
1,78
2,52
3,86
4,76
5,92
6,85
7,87
8,75
9,92
Valor,Contagem
0,71
1,52
2,84
3,76
4,90
5,106
6,48
7,116
8,76
9,77
Valor,Contagem
0,53
1,85
2,52
3,116
4,82
5,84
6,50
7,68
8,83
9,124
Valor,Contagem
0,155
1,55
2,56
3,48
4,48
5,92
6,90
7,55
8,116
9,81
Valor,Contagem
0,65
1,46
2,92
3,106
4,106
5,27
6,108
7,32
8,102
9,112
Valor,Contagem
0,68
1,101
2,107
3,47
4,122
5,115
6,68
7,36
8,52
9,80
Valor,Contagem
0,96
1,60
2,60
3,56
4,182
5,27
6,81
7,84
8,121
9,30
Valor,Contagem
0,109
1,100
2,71
3,163
4,36
5,92
6,58
7,44
8,56
9,66
Valor,Contagem
0,79
1,84
2,84
3,64
4,117
5,88
6,58
7,64
8,87
9,72
Valor,Contagem
0,79
1,82
2,86
3,68
4,110
5,80
6,43
7,80
8,88
9,81
Valor,Contagem
0,63
1,92
2,132
3,26
4,37
5,20
6,160
7,93
8,127
9,46
Valor,Contagem
0,63
1,48
2,111
3,104
4,82
5,56
6,77
7,90
8,80
9,85
Valor,Contagem
0,65
1,110
2,92
3,122
4,48
5,142
6,44
7,70
8,36
9,68
Valor,Contagem
0,51
1,102
2,114
3,122
4,102
5,57
6,13
7,68
8,93
9,73
Valor,Contagem
0,106
1,84
2,68
3,42
4,68
5,68
6,108
7,80
8,53
9,119
Valor,Contagem
0,157
1,97
2,43
3,80
4,48
5,48
6,104
7,128
8,57
9,34
Valor,Contagem
0,48
1,56
2,82
3,121
4,84
5,12
6,106
7,64
8,151
9,72
Valor,Contagem
0,70
1,107
2,44
3,89
4,85
5,66
6,80
7,81
8,70
9,103
Valor,Contagem
0,49
1,69
2,107
3,68
4,151
5,81
6,50
7,83
8,86
9,52
Valor,Contagem
0,156
1,63
2,73
3,123
4,90
5,16
6,80
7,53
8,39
9,104
Valor,Contagem
0,74
1,106
2,104
3,72
4,117
5,28
6,68
7,141
8,48
9,38
Valor,Contagem
0,82
1,43
2,129
3,70
4,60
5,47
6,120
7,112
8,78
9,56
Valor,Contagem
0,70
1,100
2,81
3,56
4,102
5,45
6,88
7,83
8,84
9,88
Valor,Contagem
0,104
1,120
2,68
3,34
4,41
5,88
6,118
7,52
8,71
9,100
Valor,Contagem
0,49
1,82
2,84
3,80
4,50
5,127
6,108
7,35
8,119
9,63
Valor,Contagem
0,53
1,28
2,70
3,90
4,44
5,162
6,72
7,61
8,130
9,87
Valor,Contagem
0,144
1,76
2,36
3,42
4,55
5,118
6,41
7,80
8,95
9,110
Valor,Contagem
0,22
1,76
2,78
3,100
4,87
5,128
6,59
7,53
8,109
9,85
Valor,Contagem
0,47
1,81
2,74
3,92
4,39
5,71
6,112
7,170
8,32
9,78
Valor,Contagem
0,53
1,42
2,162
3,50
4,88
5,66
6,56
7,30
8,156
9,93
Valor,Contagem
0,48
1,108
2,108
3,102
4,80
5,40
6,106
7,67
8,77
9,60
Valor,Contagem
0,33
1,84
2,92
3,119
4,41
5,92
6,92
7,35
8,61
9,147
Valor,Contagem
0,132
1,104
2,44
3,72
4,115
5,84
6,34
7,24
8,64
9,125
Valor,Contagem
0,144
1,68
2,150
3,23
4,71
5,45
6,89
7,53
8,95
9,57
Valor,Contagem
0,72
1,95
2,114
3,93
4,70
5,54
6,104
7,54
8,66
9,73
Valor,Contagem
0,69
1,78
2,64
3,67
4,104
5,87
6,131
7,73
8,105
9,18
Valor,Contagem
0,60
1,139
2,57
3,57
4,55
5,78
6,82
7,71
8,153
9,44
Valor,Contagem
0,92
1,18
2,20
3,104
4,98
5,52
6,100
7,82
8,75
9,156
Valor,Contagem
0,37
1,53
2,91
3,112
4,47
5,107
6,132
7,92
8,48
9,77
Valor,Contagem
0,140
1,70
2,64
3,88
4,100
5,52
6,20
7,116
8,91
9,55
Valor,Contagem
0,63
1,61
2,90
3,28
4,76
5,77
6,66
7,70
8,55
9,210
Valor,Contagem
0,108
1,126
2,32
3,105
4,34
5,121
6,84
7,57
8,24
9,105
Valor,Contagem
0,103
1,58
2,66
3,30
4,148
5,51
6,116
7,77
8,104
9,43
Valor,Contagem
0,65
1,45
2,66
3,63
4,123
5,95
6,79
7,104
8,80
9,76
Valor,Contagem
0,24
1,141
2,69
3,157
4,33
5,77
6,33
7,86
8,72
9,103
Valor,Contagem
0,78
1,72
2,116
3,104
4,55
5,84
6,66
7,114
8,39
9,69
Valor,Contagem
0,83
1,30
2,70
3,44
4,140
5,60
6,80
7,68
8,139
9,83
Valor,Contagem
0,54
1,76
2,101
3,104
4,139
5,52
6,113
7,46
8,80
9,32
Valor,Contagem
0,82
1,39
2,68
3,21
4,76
5,117
6,75
7,48
8,64
9,205
Valor,Contagem
0,43
1,102
2,72
3,80
4,96
5,104
6,62
7,110
8,44
9,84
Valor,Contagem
0,24
1,96
2,79
3,108
4,80
5,42
6,35
7,104
8,116
9,112
Valor,Contagem
0,124
1,72
2,94
3,53
4,92
5,56
6,52
7,72
8,20
9,160
Valor,Contagem
0,116
1,70
2,58
3,45
4,69
5,173
6,65
7,104
8,40
9,56
Valor,Contagem
0,212
1,68
2,75
3,77
4,57
5,60
6,79
7,27
8,85
9,56
Valor,Contagem
0,98
1,68
2,92
3,57
4,98
5,64
6,84
7,51
8,86
9,99
Valor,Contagem
0,80
1,77
2,52
3,73
4,96
5,116
6,41
7,123
8,48
9,89
Valor,Contagem
0,63
1,56
2,67
3,33
4,95
5,156
6,125
7,80
8,41
9,80
Valor,Contagem
0,138
1,152
2,97
3,47
4,66
5,73
6,74
7,31
8,54
9,64
Valor,Contagem
0,75
1,45
2,46
3,48
4,157
5,86
6,62
7,113
8,106
9,57
Valor,Contagem
0,42
1,116
2,140
3,102
4,29
5,43
6,114
7,72
8,69
9,68
Valor,Contagem
0,80
1,100
2,107
3,99
4,36
5,80
6,96
7,51
8,40
9,106
Valor,Contagem
0,49
1,25
2,46
3,131
4,117
5,128
6,50
7,104
8,68
9,77
Valor,Contagem
0,63
1,54
2,144
3,128
4,33
5,136
6,46
7,58
8,58
9,76
Valor,Contagem
0,36
1,119
2,66
3,134
4,110
5,84
6,83
7,76
8,40
9,48
Valor,Contagem
0,32
1,72
2,80
3,60
4,55
5,55
6,134
7,87
8,124
9,100
Valor,Contagem
0,114
1,148
2,58
3,47
4,89
5,80
6,46
7,60
8,62
9,93
Valor,Contagem
0,77
1,30
2,100
3,117
4,27
5,107
6,85
7,102
8,71
9,80
Valor,Contagem
0,68
1,78
2,40
3,46
4,68
5,93
6,80
7,57
8,108
9,158
Valor,Contagem
0,76
1,61
2,103
3,63
4,65
5,78
6,98
7,99
8,95
9,59
Valor,Contagem
0,33
1,88
2,123
3,150
4,40
5,41
6,100
7,92
8,39
9,90
Valor,Contagem
0,60
1,70
2,64
3,95
4,31
5,98
6,83
7,144
8,64
9,89
Valor,Contagem
0,48
1,68
2,20
3,36
4,139
5,120
6,81
7,94
8,52
9,140
Valor,Contagem
0,48
1,86
2,95
3,41
4,136
5,87
6,55
7,134
8,88
9,28
Valor,Contagem
0,88
1,105
2,48
3,111
4,113
5,91
6,81
7,51
8,48
9,60
Valor,Contagem
0,59
1,90
2,71
3,95
4,80
5,69
6,96
7,134
8,51
9,52
Valor,Contagem
0,203
1,51
2,86
3,97
4,84
5,37
6,72
7,99
8,29
9,39
Valor,Contagem
0,112
1,105
2,92
3,18
4,107
5,67
6,84
7,42
8,123
9,45
Valor,Contagem
0,50
1,60
2,102
3,163
4,129
5,109
6,56
7,40
8,57
9,30
Valor,Contagem
0,37
1,111
2,168
3,55
4,41
5,66
6,104
7,55
8,108
9,52
Valor,Contagem
0,56
1,63
2,114
3,45
4,130
5,28
6,58
7,167
8,80
9,55
Valor,Contagem
0,165
1,41
2,69
3,47
4,50
5,202
6,87
7,72
8,28
9,35
Valor,Contagem
0,96
1,75
2,45
3,51
4,84
5,88
6,47
7,170
8,82
9,60
Valor,Contagem
0,75
1,112
2,45
3,40
4,91
5,44
6,88
7,127
8,105
9,69
Valor,Contagem
0,123
1,66
2,42
3,44
4,29
5,59
6,124
7,92
8,82
9,134
Valor,Contagem
0,20
1,120
2,138
3,58
4,45
5,68
6,45
7,50
8,123
9,128
Valor,Contagem
0,88
1,84
2,91
3,81
4,71
5,40
6,124
7,73
8,58
9,87
Valor,Contagem
0,56
1,69
2,34
3,85
4,93
5,41
6,168
7,88
8,86
9,76
Valor,Contagem
0,129
1,92
2,54
3,115
4,66
5,52
6,69
7,89
8,93
9,37
Valor,Contagem
0,98
1,101
2,96
3,78
4,31
5,60
6,142
7,72
8,64
9,54
Valor,Contagem
0,69
1,105
2,79
3,91
4,70
5,98
6,84
7,80
8,28
9,92
Valor,Contagem
0,77
1,24
2,112
3,82
4,89
5,48
6,86
7,55
8,131
9,93
Valor,Contagem
0,81
1,72
2,56
3,52
4,81
5,65
6,136
7,73
8,63
9,118
Valor,Contagem
0,25
1,97
2,111
3,69
4,65
5,70
6,106
7,72
8,124
9,56
Valor,Contagem
0,41
1,109
2,40
3,93
4,96
5,60
6,93
7,56
8,124
9,81
Valor,Contagem
0,85
1,100
2,25
3,31
4,88
5,64
6,85
7,135
8,81
9,102
Valor,Contagem
0,67
1,30
2,75
3,88
4,58
5,76
6,85
7,98
8,71
9,149
Valor,Contagem
0,88
1,68
2,96
3,45
4,73
5,92
6,31
7,86
8,99
9,118
Valor,Contagem
0,175
1,132
2,52
3,88
4,58
5,32
6,52
7,53
8,59
9,96
Valor,Contagem
0,79
1,85
2,70
3,141
4,33
5,109
6,43
7,80
8,51
9,104
Valor,Contagem
0,58
1,146
2,76
3,96
4,46
5,83
6,136
7,54
8,44
9,56
Valor,Contagem
0,128
1,24
2,88
3,82
4,126
5,96
6,60
7,23
8,131
9,38
Valor,Contagem
0,56
1,65
2,74
3,68
4,120
5,167
6,62
7,73
8,66
9,44
Valor,Contagem
0,119
1,16
2,76
3,117
4,159
5,52
6,26
7,66
8,100
9,65
Valor,Contagem
0,77
1,62
2,92
3,76
4,73
5,44
6,144
7,88
8,85
9,55
Valor,Contagem
0,64
1,52
2,124
3,72
4,111
5,39
6,86
7,108
8,57
9,83
Valor,Contagem
0,78
1,79
2,110
3,57
4,180
5,88
6,85
7,34
8,29
9,56
Valor,Contagem
0,39
1,72
2,100
3,52
4,80
5,78
6,70
7,157
8,56
9,92
Valor,Contagem
0,81
1,51
2,38
3,103
4,92
5,174
6,83
7,92
8,46
9,36
Valor,Contagem
0,66
1,107
2,96
3,65
4,54
5,67
6,61
7,127
8,73
9,80
Valor,Contagem
0,79
1,108
2,132
3,85
4,48
5,76
6,27
7,55
8,120
9,67
Valor,Contagem
0,122
1,97
2,45
3,103
4,73
5,92
6,60
7,84
8,81
9,40
Valor,Contagem
0,68
1,191
2,96
3,39
4,68
5,143
6,52
7,75
8,19
9,45
Valor,Contagem
0,85
1,52
2,75
3,113
4,74
5,46
6,124
7,84
8,81
9,61
Valor,Contagem
0,52
1,58
2,84
3,215
4,92
5,46
6,28
7,39
8,128
9,54
Valor,Contagem
0,57
1,96
2,184
3,92
4,58
5,70
6,79
7,42
8,45
9,73
Valor,Contagem
0,88
1,132
2,73
3,53
4,71
5,72
6,30
7,63
8,116
9,96
Valor,Contagem
0,118
1,51
2,96
3,56
4,72
5,83
6,64
7,90
8,69
9,96
Valor,Contagem
0,48
1,76
2,103
3,132
4,42
5,59
6,53
7,52
8,176
9,55
Valor,Contagem
0,139
1,94
2,72
3,88
4,28
5,143
6,82
7,58
8,29
9,63
Valor,Contagem
0,94
1,98
2,24
3,101
4,52
5,110
6,28
7,114
8,74
9,101
Valor,Contagem
0,81
1,43
2,88
3,140
4,148
5,73
6,56
7,47
8,64
9,57
Valor,Contagem
0,69
1,130
2,78
3,37
4,47
5,76
6,97
7,72
8,76
9,113
Valor,Contagem
0,106
1,86
2,58
3,84
4,54
5,92
6,131
7,84
8,62
9,40
Valor,Contagem
0,72
1,115
2,72
3,25
4,47
5,58
6,132
7,28
8,166
9,83
Valor,Contagem
0,156
1,92
2,75
3,67
4,81
5,69
6,45
7,84
8,61
9,65
Valor,Contagem
0,52
1,59
2,108
3,52
4,80
5,95
6,106
7,94
8,56
9,93
Valor,Contagem
0,48
1,85
2,28
3,149
4,132
5,82
6,67
7,24
8,130
9,51
Valor,Contagem
0,92
1,30
2,38
3,115
4,105
5,87
6,62
7,50
8,81
9,136
Valor,Contagem
0,77
1,81
2,110
3,28
4,106
5,54
6,89
7,92
8,77
9,82
Valor,Contagem
0,79
1,56
2,147
3,95
4,95
5,29
6,78
7,44
8,133
9,40
Valor,Contagem
0,78
1,130
2,56
3,92
4,80
5,21
6,132
7,78
8,81
9,46
Valor,Contagem
0,104
1,96
2,48
3,87
4,107
5,36
6,101
7,86
8,60
9,73
Valor,Contagem
0,37
1,92
2,45
3,91
4,94
5,115
6,48
7,148
8,36
9,91
Valor,Contagem
0,129
1,25
2,125
3,8
4,58
5,79
6,56
7,68
8,148
9,100
Valor,Contagem
0,92
1,43
2,87
3,78
4,102
5,52
6,57
7,85
8,96
9,105
Valor,Contagem
0,40
1,50
2,150
3,56
4,217
5,62
6,56
7,76
8,44
9,44
Valor,Contagem
0,134
1,74
2,172
3,30
4,78
5,18
6,121
7,65
8,52
9,52
Valor,Contagem
0,56
1,74
2,64
3,73
4,106
5,36
6,80
7,121
8,64
9,123
Valor,Contagem
0,39
1,24
2,101
3,16
4,104
5,148
6,73
7,71
8,110
9,110
Valor,Contagem
0,52
1,75
2,92
3,126
4,84
5,83
6,91
7,77
8,45
9,70
Valor,Contagem
0,140
1,32
2,89
3,153
4,72
5,44
6,63
7,66
8,104
9,34
Valor,Contagem
0,122
1,50
2,115
3,62
4,92
5,80
6,69
7,138
8,40
9,28
Valor,Contagem
0,162
1,88
2,72
3,33
4,87
5,44
6,80
7,102
8,89
9,38
Valor,Contagem
0,41
1,114
2,101
3,57
4,84
5,79
6,55
7,83
8,84
9,99
Valor,Contagem
0,48
1,48
2,72
3,176
4,84
5,64
6,80
7,68
8,77
9,80
Valor,Contagem
0,49
1,72
2,35
3,102
4,30
5,206
6,28
7,114
8,86
9,73
Valor,Contagem
0,70
1,48
2,116
3,47
4,107
5,98
6,108
7,72
8,78
9,53
Valor,Contagem
0,87
1,114
2,38
3,67
4,110
5,44
6,85
7,23
8,90
9,138
Valor,Contagem
0,92
1,77
2,44
3,139
4,121
5,97
6,56
7,84
8,56
9,30
Valor,Contagem
0,68
1,61
2,205
3,90
4,48
5,44
6,72
7,42
8,44
9,121
Valor,Contagem
0,79
1,120
2,88
3,77
4,76
5,52
6,83
7,164
8,16
9,43
Valor,Contagem
0,63
1,63
2,62
3,34
4,40
5,128
6,97
7,64
8,92
9,154
Valor,Contagem
0,56
1,61
2,38
3,68
4,110
5,89
6,83
7,104
8,95
9,91
Valor,Contagem
0,151
1,76
2,72
3,82
4,60
5,49
6,45
7,61
8,118
9,83
Valor,Contagem
0,140
1,74
2,96
3,32
4,72
5,62
6,87
7,45
8,74
9,113
Valor,Contagem
0,30
1,100
2,64
3,159
4,76
5,66
6,57
7,87
8,128
9,29
Valor,Contagem
0,159
1,88
2,82
3,60
4,36
5,85
6,69
7,32
8,115
9,70
Valor,Contagem
0,104
1,49
2,61
3,67
4,76
5,42
6,77
7,102
8,61
9,156
Valor,Contagem
0,37
1,48
2,148
3,53
4,142
5,43
6,51
7,80
8,152
9,43
Valor,Contagem
0,60
1,99
2,80
3,40
4,59
5,81
6,185
7,87
8,56
9,50
Valor,Contagem
0,116
1,85
2,87
3,137
4,76
5,66
6,59
7,56
8,70
9,44
Valor,Contagem
0,72
1,48
2,37
3,53
4,62
5,116
6,76
7,88
8,151
9,93
Valor,Contagem
0,58
1,116
2,41
3,142
4,26
5,52
6,112
7,59
8,55
9,136
Valor,Contagem
0,92
1,45
2,71
3,81
4,73
5,58
6,77
7,199
8,28
9,71
Valor,Contagem
0,116
1,99
2,108
3,136
4,50
5,72
6,95
7,23
8,44
9,53
Valor,Contagem
0,36
1,46
2,62
3,124
4,76
5,62
6,87
7,122
8,87
9,95
Valor,Contagem
0,76
1,82
2,114
3,41
4,94
5,64
6,93
7,58
8,99
9,75
Valor,Contagem
0,130
1,60
2,77
3,28
4,59
5,65
6,56
7,92
8,44
9,183
Valor,Contagem
0,60
1,153
2,99
3,60
4,72
5,78
6,77
7,80
8,58
9,60
Valor,Contagem
0,80
1,80
2,84
3,113
4,52
5,44
6,141
7,78
8,46
9,76
Valor,Contagem
0,74
1,82
2,39
3,115
4,132
5,44
6,108
7,97
8,56
9,49
Valor,Contagem
0,111
1,55
2,51
3,55
4,105
5,102
6,88
7,59
8,90
9,81
Valor,Contagem
0,74
1,88
2,84
3,165
4,34
5,48
6,108
7,51
8,89
9,54
Valor,Contagem
0,109
1,143
2,47
3,102
4,77
5,21
6,49
7,84
8,33
9,131
Valor,Contagem
0,49
1,46
2,25
3,81
4,64
5,50
6,136
7,97
8,142
9,105
Valor,Contagem
0,12
1,104
2,89
3,83
4,128
5,86
6,84
7,59
8,120
9,30
Valor,Contagem
0,39
1,118
2,131
3,92
4,24
5,80
6,115
7,40
8,41
9,116
Valor,Contagem
0,69
1,108
2,77
3,48
4,78
5,127
6,59
7,95
8,64
9,71
Valor,Contagem
0,53
1,70
2,54
3,81
4,97
5,100
6,63
7,95
8,68
9,115
Valor,Contagem
0,58
1,56
2,66
3,84
4,128
5,128
6,65
7,79
8,72
9,60
Valor,Contagem
0,104
1,185
2,56
3,42
4,148
5,52
6,42
7,49
8,47
9,72
Valor,Contagem
0,123
1,69
2,79
3,76
4,88
5,71
6,49
7,117
8,68
9,56
Valor,Contagem
0,75
1,47
2,108
3,104
4,116
5,80
6,51
7,56
8,100
9,60
Valor,Contagem
0,70
1,65
2,61
3,86
4,81
5,78
6,84
7,130
8,111
9,30
Valor,Contagem
0,141
1,132
2,40
3,114
4,62
5,120
6,100
7,19
8,24
9,44
Valor,Contagem
0,113
1,30
2,63
3,44
4,119
5,45
6,169
7,106
8,59
9,48
Valor,Contagem
0,41
1,64
2,56
3,133
4,71
5,112
6,92
7,99
8,85
9,42
Valor,Contagem
0,72
1,59
2,75
3,89
4,142
5,45
6,95
7,37
8,69
9,113
Valor,Contagem
0,33
1,153
2,38
3,229
4,20
5,56
6,64
7,136
8,26
9,41
Valor,Contagem
0,84
1,103
2,26
3,64
4,73
5,127
6,115
7,55
8,32
9,118
Valor,Contagem
0,105
1,127
2,80
3,69
4,73
5,57
6,62
7,103
8,43
9,77
Valor,Contagem
0,72
1,110
2,86
3,65
4,62
5,71
6,52
7,128
8,97
9,52
Valor,Contagem
0,71
1,126
2,60
3,42
4,36
5,84
6,150
7,129
8,28
9,69
Valor,Contagem
0,140
1,64
2,105
3,48
4,48
5,52
6,62
7,68
8,97
9,112
Valor,Contagem
0,50
1,85
2,76
3,120
4,52
5,10
6,88
7,108
8,119
9,88
Valor,Contagem
0,93
1,28
2,125
3,69
4,124
5,60
6,73
7,38
8,64
9,120
Valor,Contagem
0,90
1,95
2,127
3,93
4,76
5,82
6,94
7,71
8,52
9,16
Valor,Contagem
0,83
1,72
2,192
3,33
4,83
5,78
6,32
7,64
8,101
9,59
Valor,Contagem
0,122
1,79
2,68
3,76
4,110
5,20
6,89
7,50
8,60
9,123
Valor,Contagem
0,91
1,42
2,113
3,69
4,84
5,58
6,88
7,36
8,138
9,78
Valor,Contagem
0,135
1,60
2,67
3,118
4,88
5,91
6,57
7,66
8,58
9,56
Valor,Contagem
0,68
1,55
2,124
3,85
4,97
5,74
6,61
7,48
8,101
9,82
Valor,Contagem
0,62
1,68
2,72
3,60
4,74
5,51
6,52
7,87
8,120
9,151
Valor,Contagem
0,100
1,43
2,145
3,69
4,60
5,69
6,28
7,149
8,74
9,59
Valor,Contagem
0,119
1,62
2,113
3,86
4,18
5,66
6,42
7,92
8,118
9,80
Valor,Contagem
0,45
1,49
2,61
3,36
4,156
5,132
6,94
7,30
8,121
9,72
Valor,Contagem
0,82
1,68
2,144
3,161
4,56
5,13
6,34
7,62
8,69
9,107
Valor,Contagem
0,126
1,29
2,40
3,94
4,122
5,146
6,83
7,55
8,27
9,74
Valor,Contagem
0,76
1,113
2,74
3,139
4,62
5,37
6,88
7,66
8,40
9,101
Valor,Contagem
0,83
1,76
2,57
3,100
4,149
5,40
6,102
7,58
8,68
9,62
Valor,Contagem
0,107
1,108
2,96
3,51
4,72
5,85
6,67
7,36
8,63
9,112
Valor,Contagem
0,71
1,176
2,92
3,54
4,75
5,64
6,56
7,87
8,60
9,63
Valor,Contagem
0,32
1,143
2,53
3,90
4,102
5,72
6,98
7,57
8,79
9,71
Valor,Contagem
0,85
1,87
2,32
3,70
4,75
5,82
6,101
7,132
8,56
9,76
Valor,Contagem
0,48
1,70
2,81
3,56
4,25
5,71
6,124
7,139
8,78
9,104
Valor,Contagem
0,132
1,65
2,119
3,53
4,29
5,70
6,42
7,80
8,145
9,60
Valor,Contagem
0,112
1,24
2,92
3,68
