Valor,Contagem
7,33
8,73
9,63
Valor,Contagem
0,63
1,101
2,61
3,71
4,108
5,118
6,63
7,59
8,65
9,87
Valor,Contagem
0,93
1,44
2,76
3,104
4,82
5,110
6,83
7,51
8,124
9,28
Valor,Contagem
0,120
1,112
2,66
3,39
4,54
5,96
6,155
7,60
8,52
9,43
Valor,Contagem
0,74
1,92
2,132
3,140
4,64
5,38
6,60
7,22
8,130
9,43
Valor,Contagem
0,77
1,108
2,102
3,78
4,92
5,129
6,35
7,12
8,22
9,140
Valor,Contagem
0,45
1,32
2,92
3,55
4,134
5,95
6,65
7,156
8,34
9,88
Valor,Contagem
0,132
1,58
2,39
3,132
4,108
5,45
6,73
7,83
8,40
9,88
Valor,Contagem
0,98
1,18
2,119
3,108
4,91
5,126
6,64
7,68
8,71
9,34
Valor,Contagem
0,43
1,85
2,44
3,55
4,101
5,123
6,152
7,58
8,54
9,80
Valor,Contagem
0,105
1,80
2,107
3,116
4,59
5,89
6,28
7,93
8,54
9,66
Valor,Contagem
0,59
1,96
2,52
3,111
4,56
5,97
6,28
7,94
8,69
9,134
Valor,Contagem
0,53
1,98
2,122
3,108
4,66
5,96
6,37
7,32
8,158
9,26
Valor,Contagem
0,100
1,32
2,81
3,149
4,29
5,227
6,40
7,45
8,54
9,38
Valor,Contagem
0,72
1,137
2,104
3,80
4,60
5,33
6,12
7,91
8,43
9,164
Valor,Contagem
0,96
1,63
2,85
3,121
4,44
5,55
6,120
7,49
8,73
9,89
Valor,Contagem
0,51
1,106
2,16
3,66
4,164
5,64
6,100
7,64
8,73
9,93
Valor,Contagem
0,116
1,76
2,70
3,89
4,76
5,100
6,63
7,26
8,97
9,83
Valor,Contagem
0,111
1,82
2,100
3,74
4,60
5,68
6,108
7,50
8,39
9,104
Valor,Contagem
0,76
1,72
2,75
3,87
4,89
5,119
6,24
7,148
8,51
9,56
Valor,Contagem
0,88
1,72
2,163
3,86
4,52
5,46
6,80
7,57
8,69
9,81
Valor,Contagem
0,73
1,160
2,116
3,144
4,49
5,74
6,76
7,40
8,16
9,47
Valor,Contagem
0,85
1,51
2,63
3,57
4,148
5,72
6,73
7,60
8,141
9,46
Valor,Contagem
0,86
1,29
2,102
3,173
4,83
5,53
6,63
7,60
8,73
9,73
Valor,Contagem
0,28
1,50
2,28
3,169
4,77
5,29
6,68
7,123
8,113
9,109
Valor,Contagem
0,69
1,112
2,65
3,82
4,121
5,60
6,89
7,89
8,80
9,27
Valor,Contagem
0,103
1,73
2,60
3,84
4,64
5,111
6,32
7,79
8,140
9,51
Valor,Contagem
0,43
1,64
2,124
3,86
4,75
5,61
6,46
7,156
8,70
9,72
Valor,Contagem
0,121
1,20
2,47
3,126
4,42
5,68
6,93
7,198
8,40
9,41
Valor,Contagem
0,112
1,140
2,29
3,72
4,47
5,40
6,160
7,87
8,48
9,61
Valor,Contagem
0,95
1,39
2,125
3,84
4,51
5,112
6,27
7,117
8,85
9,61
Valor,Contagem
0,66
1,124
2,84
3,28
4,119
5,23
6,163
7,74
8,48
9,68
Valor,Contagem
0,104
1,76
2,116
3,106
4,104
5,37
6,47
7,63
8,51
9,91
Valor,Contagem
0,36
1,30
2,58
3,88
4,42
5,88
6,76
7,187
8,58
9,134
Valor,Contagem
0,36
1,115
2,144
3,64
4,28
5,154
6,88
7,36
8,77
9,53
Valor,Contagem
0,140
1,90
2,72
3,92
4,79
5,86
6,54
7,98
8,74
9,12
Valor,Contagem
0,44
1,51
2,84
3,85
4,100
5,59
6,60
7,68
8,82
9,164
Valor,Contagem
0,61
1,88
2,92
3,100
4,49
5,90
6,72
7,98
8,41
9,105
Valor,Contagem
0,52
1,144
2,48
3,60
4,81
5,76
6,119
7,50
8,67
9,100
Valor,Contagem
0,118
1,66
2,67
3,56
4,47
5,88
6,56
7,61
8,103
9,134
Valor,Contagem
0,132
1,49
2,54
3,66
4,88
5,72
6,71
7,36
8,123
9,104
Valor,Contagem
0,115
1,144
2,40
3,27
4,147
5,22
6,68
7,102
8,24
9,108
Valor,Contagem
0,120
1,84
2,52
3,82
4,78
5,34
6,78
7,97
8,57
9,114
Valor,Contagem
0,116
1,62
2,53
3,60
4,64
5,106
6,66
7,92
8,93
9,84
Valor,Contagem
0,45
1,143
2,25
3,89
4,64
5,84
6,15
7,69
8,116
9,147
Valor,Contagem
0,194
1,56
2,83
3,56
4,120
5,18
6,55
7,101
8,74
9,39
Valor,Contagem
0,83
1,68
2,52
3,112
4,85
5,127
6,111
7,60
8,72
9,28
Valor,Contagem
0,25
1,133
2,59
3,87
4,52
5,141
6,28
7,87
8,63
9,120
Valor,Contagem
0,88
1,86
2,45
3,76
4,64
5,64
6,94
7,66
8,72
9,141
Valor,Contagem
0,100
1,115
2,16
3,113
4,77
5,67
6,83
7,49
8,79
9,97
Valor,Contagem
0,82
1,88
2,50
3,55
4,49
5,97
6,97
7,64
8,147
9,67
Valor,Contagem
0,44
1,66
2,94
3,43
4,55
5,111
6,136
7,72
8,109
9,67
Valor,Contagem
0,64
1,86
2,192
3,24
4,35
5,46
6,152
7,65
8,47
9,84
Valor,Contagem
0,72
1,68
2,83
3,54
4,64
5,96
6,69
7,90
8,74
9,126
Valor,Contagem
0,66
1,124
2,62
3,91
4,40
5,55
6,105
7,9
8,94
9,149
Valor,Contagem
0,58
1,25
2,56
3,101
4,167
5,127
6,32
7,67
8,91
9,73
Valor,Contagem
0,95
1,73
2,112
3,96
4,14
5,80
6,48
7,108
8,23
9,147
Valor,Contagem
0,41
1,45
2,63
3,45
4,93
5,147
6,102
7,125
8,96
9,38
Valor,Contagem
0,68
1,64
2,190
3,100
4,60
5,52
6,36
7,75
8,80
9,71
Valor,Contagem
0,98
1,70
2,41
3,106
4,106
5,64
6,131
7,53
8,70
9,56
Valor,Contagem
0,85
1,117
2,138
3,63
4,198
5,42
6,36
7,50
8,19
9,48
Valor,Contagem
0,59
1,106
2,106
3,66
4,32
5,134
6,112
7,86
8,61
9,35
Valor,Contagem
0,43
1,144
2,72
3,114
4,126
5,40
6,123
7,28
8,76
9,31
Valor,Contagem
0,108
1,58
2,59
3,104
4,71
5,70
6,45
7,64
8,84
9,132
Valor,Contagem
0,58
1,72
2,100
3,68
4,78
5,41
6,112
7,76
8,72
9,117
Valor,Contagem
0,120
1,80
2,84
3,118
4,14
5,127
6,52
7,26
8,98
9,78
Valor,Contagem
0,56
1,116
2,64
3,71
4,66
5,168
6,72
7,64
8,57
9,60
Valor,Contagem
0,69
1,123
2,59
3,111
4,43
5,80
6,95
7,74
8,24
9,120
Valor,Contagem
0,20
1,51
2,133
3,172
4,48
5,76
6,44
7,62
8,65
9,124
Valor,Contagem
0,73
1,44
2,158
3,45
4,64
5,150
6,28
7,100
8,106
9,27
Valor,Contagem
0,94
1,51
2,30
3,84
4,151
5,101
6,78
7,68
8,57
9,82
Valor,Contagem
0,160
1,84
2,24
3,68
4,56
5,53
6,47
7,79
8,117
9,108
Valor,Contagem
0,71
1,58
2,61
3,101
4,149
5,45
6,72
7,97
8,67
9,75
Valor,Contagem
0,104
1,56
2,64
3,68
4,101
5,66
6,44
7,107
8,92
9,95
Valor,Contagem
0,32
1,109
2,119
3,87
4,68
5,72
6,57
7,54
8,76
9,121
Valor,Contagem
0,108
1,117
2,32
3,89
4,85
5,72
6,117
7,18
8,51
9,106
Valor,Contagem
0,94
1,60
2,138
3,46
4,62
5,68
6,88
7,135
8,48
9,56
Valor,Contagem
0,84
1,46
2,65
3,101
4,72
5,100
6,66
7,111
8,88
9,64
Valor,Contagem
0,46
1,37
2,57
3,29
4,44
5,36
6,119
7,101
8,254
9,73
Valor,Contagem
0,88
1,59
2,28
3,30
4,44
5,108
6,93
7,44
8,139
9,164
Valor,Contagem
0,67
1,39
2,81
3,188
4,85
5,86
6,62
7,60
8,80
9,47
Valor,Contagem
0,125
1,79
2,77
3,95
4,66
5,81
6,28
7,150
8,42
9,52
Valor,Contagem
0,96
1,134
2,110
3,50
4,55
5,45
6,70
7,69
8,113
9,53
Valor,Contagem
0,84
1,43
2,54
3,82
4,82
5,96
6,89
7,33
8,78
9,155
Valor,Contagem
0,43
1,45
2,107
3,180
4,80
5,40
6,97
7,64
8,53
9,87
Valor,Contagem
0,44
1,60
2,133
3,24
4,42
5,146
6,91
7,137
8,29
9,90
Valor,Contagem
0,94
1,102
2,31
3,51
4,34
5,54
6,32
7,116
8,123
9,160
Valor,Contagem
0,144
1,80
2,88
3,64
4,94
5,80
6,57
7,67
8,55
9,67
Valor,Contagem
0,63
1,111
2,56
3,52
4,75
5,134
6,100
7,77
8,41
9,88
Valor,Contagem
0,81
1,164
2,28
3,39
4,71
5,44
6,112
7,117
8,61
9,78
Valor,Contagem
0,115
1,69
2,56
3,82
4,84
5,59
6,38
7,71
8,158
9,65
Valor,Contagem
0,109
1,56
2,22
3,130
4,87
5,52
6,32
7,179
8,45
9,84
Valor,Contagem
0,69
1,41
2,99
3,93
4,80
5,52
6,146
7,92
8,52
9,72
Valor,Contagem
0,88
1,66
2,46
3,142
4,106
5,140
6,40
7,58
8,60
9,50
Valor,Contagem
0,140
1,66
2,50
3,190
4,7
5,40
6,99
7,64
8,84
9,58
Valor,Contagem
0,91
1,76
2,100
3,65
4,60
5,38
6,99
7,98
8,35
9,134
Valor,Contagem
0,105
1,58
2,48
3,47
4,20
5,144
6,28
7,122
8,120
9,104
Valor,Contagem
0,92
1,77
2,80
3,65
4,97
5,58
6,141
7,69
8,91
9,25
Valor,Contagem
0,105
1,112
2,52
3,121
4,95
5,48
6,59
7,88
8,72
9,43
Valor,Contagem
0,88
1,116
2,49
3,57
4,84
5,107
6,32
7,48
8,109
9,105
Valor,Contagem
0,52
1,74
2,66
3,106
4,89
5,125
6,74
7,60
8,120
9,28
Valor,Contagem
0,103
1,72
2,105
3,73
4,49
5,44
6,60
7,108
8,52
9,131
Valor,Contagem
0,104
1,88
2,98
3,54
4,101
5,99
6,44
7,49
8,94
9,66
Valor,Contagem
0,18
1,46
2,181
3,121
4,69
5,68
6,142
7,71
8,18
9,61
Valor,Contagem
0,87
1,73
2,78
3,48
4,92
5,144
6,80
7,64
8,85
9,45
Valor,Contagem
0,122
1,76
2,56
3,80
4,71
5,69
6,83
7,37
8,80
9,123
Valor,Contagem
0,82
1,27
2,117
3,56
4,88
5,100
6,133
7,37
8,116
9,39
Valor,Contagem
0,112
1,84
2,116
3,60
4,125
5,91
6,37
7,80
8,43
9,48
Valor,Contagem
0,105
1,67
2,85
3,88
4,45
5,84
6,86
7,144
8,32
9,59
Valor,Contagem
0,174
1,33
2,87
3,39
4,62
5,65
6,60
7,120
8,85
9,71
Valor,Contagem
0,108
1,146
2,67
3,40
4,57
5,89
6,57
7,90
8,78
9,64
Valor,Contagem
0,131
1,128
2,76
3,43
4,66
5,56
6,101
7,71
8,45
9,80
Valor,Contagem
0,52
1,64
2,150
3,99
4,145
5,41
6,103
7,71
8,43
9,28
Valor,Contagem
0,72
1,57
2,15
3,120
4,66
5,148
6,126
7,43
8,93
9,56
Valor,Contagem
0,58
1,118
2,28
3,100
4,50
5,72
6,96
7,120
8,57
9,98
Valor,Contagem
0,19
1,38
2,43
3,109
4,100
5,71
6,158
7,129
8,80
9,49
Valor,Contagem
0,110
1,91
2,96
3,82
4,78
5,58
6,78
7,72
8,88
9,44
Valor,Contagem
0,116
1,116
2,76
3,61
4,62
5,81
6,34
7,84
8,71
9,95
Valor,Contagem
0,28
1,72
2,33
3,18
4,23
5,91
6,60
7,137
8,97
9,236
Valor,Contagem
0,91
1,59
2,54
3,56
4,119
5,64
6,52
7,134
8,97
9,70
Valor,Contagem
0,157
1,94
2,100
3,89
4,40
5,37
6,92
7,49
8,93
9,44
Valor,Contagem
0,78
1,86
2,36
3,47
4,107
5,34
6,150
7,88
8,127
9,44
Valor,Contagem
0,60
1,96
2,120
3,69
4,123
5,36
6,59
7,112
8,96
9,26
Valor,Contagem
0,52
1,146
2,44
3,103
4,78
5,72
6,43
7,81
8,143
9,35
Valor,Contagem
0,51
1,96
2,48
3,32
4,115
5,60
6,132
7,22
8,189
9,52
Valor,Contagem
0,60
1,55
2,31
3,91
4,132
5,98
6,104
7,113
8,52
9,61
Valor,Contagem
0,180
1,48
2,57
3,24
4,98
5,54
6,155
7,26
8,47
9,108
Valor,Contagem
0,97
1,25
2,32
3,70
4,112
5,121
6,101
7,85
8,52
9,100
Valor,Contagem
0,92
1,52
2,81
3,112
4,46
5,82
6,80
7,83
8,28
9,140
Valor,Contagem
0,59
1,44
2,53
3,111
4,79
5,95
6,106
7,82
8,100
9,68
Valor,Contagem
0,68
1,73
2,116
3,122
4,78
5,60
6,65
7,104
8,55
9,56
Valor,Contagem
0,23
1,68
2,62
3,97
4,38
5,56
6,167
7,122
8,83
9,80
Valor,Contagem
0,109
1,88
2,120
3,92
4,69
5,85
6,106
7,33
8,53
9,40
Valor,Contagem
0,64
1,94
2,37
3,116
4,83
5,47
6,76
7,40
8,130
9,108
Valor,Contagem
0,63
1,125
2,52
3,25
4,105
5,79
6,107
7,129
8,79
9,32
Valor,Contagem
0,51
1,162
2,66
3,61
4,120
5,29
6,75
7,101
8,76
9,54
Valor,Contagem
0,138
1,64
2,72
3,90
4,83
5,108
6,36
7,82
8,71
9,52
Valor,Contagem
0,96
1,115
2,100
3,60
4,70
5,61
6,61
7,60
8,41
9,131
Valor,Contagem
0,42
1,92
2,88
3,43
4,64
5,90
6,94
7,160
8,78
9,45
Valor,Contagem
0,120
1,52
2,178
3,59
4,8
5,96
6,46
7,62
8,83
9,92
Valor,Contagem
0,64
1,52
2,114
3,79
4,60
5,77
6,111
7,66
8,116
9,56
Valor,Contagem
0,64
1,44
2,112
3,117
4,79
5,28
6,88
7,80
8,85
9,99
Valor,Contagem
0,41
1,57
2,49
3,160
4,14
5,45
6,119
7,160
8,125
9,26
Valor,Contagem
0,68
1,46
2,96
3,20
4,95
5,116
6,152
7,55
8,100
9,47
Valor,Contagem
0,172
1,51
2,39
3,100
4,107
5,56
6,44
7,88
8,64
9,75
Valor,Contagem
0,51
1,52
2,75
3,22
4,100
5,76
6,56
7,156
8,86
9,122
Valor,Contagem
0,54
1,84
2,64
3,64
4,172
5,32
6,72
7,48
8,128
9,76
Valor,Contagem
0,79
1,46
2,96
3,60
4,79
5,71
6,140
7,76
8,84
9,65
Valor,Contagem
0,51
1,45
2,99
3,96
4,68
5,135
6,42
7,88
8,65
9,108
Valor,Contagem
0,65
1,83
2,77
3,68
4,68
5,88
6,95
7,104
8,53
9,96
Valor,Contagem
0,53
1,62
2,76
3,126
4,113
5,54
6,91
7,78
8,73
9,70
Valor,Contagem
0,57
1,82
2,54
3,69
4,37
5,86
6,159
7,51
8,54
9,147
Valor,Contagem
0,103
1,136
2,28
3,52
4,58
5,36
6,140
7,115
8,40
9,90
Valor,Contagem
0,54
1,51
2,45
3,98
4,144
5,108
6,83
7,19
8,121
9,73
Valor,Contagem
0,83
1,101
2,56
3,128
4,48
5,66
6,116
7,41
8,63
9,93
Valor,Contagem
0,224
1,105
2,84
3,102
4,34
5,20
6,95
7,44
8,39
9,50
Valor,Contagem
0,27
1,50
2,96
3,45
4,218
5,137
6,64
7,48
8,41
9,69
Valor,Contagem
0,53
1,88
2,108
3,48
4,49
5,92
6,52
7,56
8,140
9,108
Valor,Contagem
0,22
1,123
2,109
3,58
4,48
5,20
6,48
7,143
8,106
9,118
Valor,Contagem
0,92
1,48
2,94
3,135
4,56
5,56
6,102
7,57
8,50
9,107
Valor,Contagem
0,104
1,46
2,132
3,36
